,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:57,1.16.3,FR1,10,4,,1,Right,Left,0,1,0,0,,,0.51,4/12/2024 15:57
1,4/12/2024 15:59,1.16.3,FR1,10,4,,1,Right,Left,0,2,0,0,,,0.3,4/12/2024 15:59
2,4/12/2024 16:00,1.16.3,FR1,10,4,,1,Right,Left,0,3,0,0,,,0.23,4/12/2024 16:00
3,4/12/2024 16:01,1.16.3,FR1,10,4,,1,Right,Left,0,4,0,0,,,0.26,4/12/2024 16:01
4,4/12/2024 16:02,1.16.3,FR1,10,3.99,,1,Right,Left,0,5,0,0,,,0.31,4/12/2024 16:02
5,4/12/2024 16:03,1.16.3,FR1,10,4,,1,Left,Left,1,5,0,0,,,0.26,4/12/2024 16:03
6,4/12/2024 16:03,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,6,0,0,,,0.21,4/12/2024 16:03
7,4/12/2024 16:06,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,7,0,0,,,0.21,4/12/2024 16:06
8,4/12/2024 16:07,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,8,0,0,,,0.02,4/12/2024 16:07
9,4/12/2024 16:07,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,9,0,0,,,0.15,4/12/2024 16:07
10,4/12/2024 16:08,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,10,0,0,,,0.07,4/12/2024 16:08
11,4/12/2024 16:10,1.16.3,FR1,10,4,,1,RightWithPellet,Left,1,11,0,0,,,0.01,4/12/2024 16:10
12,4/12/2024 16:10,1.16.3,FR1,10,3.99,,1,LeftWithPellet,Left,2,11,0,0,,,0.46,4/12/2024 16:10
13,4/12/2024 16:16,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,3,11,0,0,,,0.03,4/12/2024 16:16
14,4/12/2024 16:16,1.16.3,FR1,10,4,,1,RightWithPellet,Left,3,12,0,0,,,0.17,4/12/2024 16:16
15,4/12/2024 16:21,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,4,12,0,0,,,0.25,4/12/2024 16:21
16,4/12/2024 16:29,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,5,12,0,0,,,0.04,4/12/2024 16:29
17,4/12/2024 16:30,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,6,12,0,0,,,0.1,4/12/2024 16:30
18,4/12/2024 16:30,1.16.3,FR1,10,4,2,1,Pellet,Left,6,12,1,0,Timed_out,,,4/12/2024 16:30
19,4/12/2024 16:36,1.16.3,FR1,10,4,,1,Left,Left,7,12,1,0,,,0.21,4/12/2024 16:36
20,4/12/2024 16:37,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,8,12,1,0,,,0.33,4/12/2024 16:37
21,4/12/2024 16:37,1.16.3,FR1,10,4,,1,RightWithPellet,Left,8,13,1,0,,,0.06,4/12/2024 16:37
22,4/12/2024 16:46,1.16.3,FR1,10,4,,1,LeftWithPellet,Left,9,13,1,0,,,0.1,4/12/2024 16:46
23,4/12/2024 16:46,1.16.3,FR1,10,3.99,,1,LeftWithPellet,Left,10,13,1,0,,,0.11,4/12/2024 16:46
24,4/12/2024 16:48,1.16.3,FR1,10,4,1,1,Pellet,Left,10,13,2,0,Timed_out,1072,,4/12/2024 16:48
25,4/12/2024 16:48,1.16.3,FR1,10,4,,1,Left,Left,11,13,2,0,,,0.05,4/12/2024 16:48
26,4/12/2024 16:48,1.16.3,FR1,10,3.99,1,1,Pellet,Left,11,13,3,0,15.99,29,,4/12/2024 16:48
27,4/12/2024 16:59,1.16.3,FR1,10,4,,1,Left,Left,12,13,3,0,,,0.23,4/12/2024 16:59
28,4/12/2024 16:59,1.16.3,FR1,10,3.98,1,1,Pellet,Left,12,13,4,0,5.32,645,,4/12/2024 16:59
29,4/12/2024 17:43,1.16.3,FR1,10,4,,1,Right,Left,12,14,4,0,,,0.01,4/12/2024 17:43
30,4/12/2024 17:44,1.16.3,FR1,10,4,,1,Left,Left,13,14,4,0,,,0.01,4/12/2024 17:44
31,4/12/2024 17:45,1.16.3,FR1,10,4,1,1,Pellet,Left,13,14,5,0,26.25,2740,,4/12/2024 17:45
32,4/12/2024 17:46,1.16.3,FR1,10,3.99,,1,Left,Left,14,14,5,0,,,0.41,4/12/2024 17:46
33,4/12/2024 17:46,1.16.3,FR1,10,3.99,1,1,Pellet,Left,14,14,6,0,4.02,87,,4/12/2024 17:46
34,4/12/2024 17:49,1.16.3,FR1,10,4,,1,Right,Left,14,15,6,0,,,0.41,4/12/2024 17:49
35,4/12/2024 17:49,1.16.3,FR1,10,3.99,,1,Left,Left,15,15,6,0,,,0.43,4/12/2024 17:49
36,4/12/2024 17:50,1.16.3,FR1,10,4,1,1,Pellet,Left,15,15,7,0,16.81,205,,4/12/2024 17:50
37,4/12/2024 17:56,1.16.3,FR1,10,3.99,,1,Right,Left,15,16,7,0,,,0.08,4/12/2024 17:56
38,4/12/2024 17:58,1.16.3,FR1,10,4,,1,Left,Left,16,16,7,0,,,0.14,4/12/2024 17:58
39,4/12/2024 17:58,1.16.3,FR1,10,3.99,1,1,Pellet,Left,16,16,8,0,4.02,484,,4/12/2024 17:58
40,4/12/2024 18:02,1.16.3,FR1,10,3.99,,1,Left,Left,17,16,8,0,,,0.17,4/12/2024 18:02
41,4/12/2024 18:02,1.16.3,FR1,10,3.98,1,1,Pellet,Left,17,16,9,0,10.65,280,,4/12/2024 18:02
42,4/12/2024 18:03,1.16.3,FR1,10,3.99,,1,Right,Left,17,17,9,0,,,0.06,4/12/2024 18:03
43,4/12/2024 18:03,1.16.3,FR1,10,3.99,,1,Right,Left,17,18,9,0,,,0,4/12/2024 18:03
44,4/12/2024 18:04,1.16.3,FR1,10,3.99,,1,Left,Left,18,18,9,0,,,0.24,4/12/2024 18:04
45,4/12/2024 18:04,1.16.3,FR1,10,4,1,1,Pellet,Left,18,18,10,0,8.26,74,,4/12/2024 18:04
46,4/12/2024 18:08,1.16.3,FR1,10,3.99,,1,Left,Left,19,18,10,0,,,0.05,4/12/2024 18:08
47,4/12/2024 18:09,1.16.3,FR1,10,4,1,1,Pellet,Left,19,18,11,0,4.91,291,,4/12/2024 18:09
48,4/12/2024 18:12,1.16.3,FR1,10,3.99,,1,Right,Left,19,19,11,0,,,0.02,4/12/2024 18:12
49,4/12/2024 18:13,1.16.3,FR1,10,4,,1,Right,Left,19,20,11,0,,,0.06,4/12/2024 18:13
50,4/12/2024 18:13,1.16.3,FR1,10,4,,1,Right,Left,19,21,11,0,,,0.42,4/12/2024 18:13
51,4/12/2024 18:13,1.16.3,FR1,10,3.99,,1,Right,Left,19,22,11,0,,,0.07,4/12/2024 18:13
52,4/12/2024 18:14,1.16.3,FR1,10,4,,1,Left,Left,20,22,11,0,,,0.16,4/12/2024 18:14
53,4/12/2024 18:14,1.16.3,FR1,10,4,2,1,Pellet,Left,20,22,12,0,1.36,316,,4/12/2024 18:14
54,4/12/2024 18:19,1.16.3,FR1,10,3.98,,1,Left,Left,21,22,12,0,,,0.06,4/12/2024 18:19
55,4/12/2024 18:19,1.16.3,FR1,10,3.99,1,1,Pellet,Left,21,22,13,0,9.7,294,,4/12/2024 18:19
56,4/12/2024 18:22,1.16.3,FR1,10,4,,1,Left,Left,22,22,13,0,,,0.19,4/12/2024 18:22
57,4/12/2024 18:22,1.16.3,FR1,10,3.99,3,1,Pellet,Left,22,22,14,0,4.09,186,,4/12/2024 18:22
58,4/12/2024 18:23,1.16.3,FR1,10,3.99,,1,Left,Left,23,22,14,0,,,0.04,4/12/2024 18:23
59,4/12/2024 18:23,1.16.3,FR1,10,3.99,1,1,Pellet,Left,23,22,15,0,3.68,91,,4/12/2024 18:23
60,4/12/2024 18:27,1.16.3,FR1,10,3.99,,1,Right,Left,23,23,15,0,,,0.05,4/12/2024 18:27
61,4/12/2024 18:27,1.16.3,FR1,10,3.99,,1,Right,Left,23,24,15,0,,,0,4/12/2024 18:27
62,4/12/2024 18:29,1.16.3,FR1,10,3.99,,1,Right,Left,23,25,15,0,,,0.71,4/12/2024 18:29
63,4/12/2024 18:32,1.16.3,FR1,10,3.99,,1,Right,Left,23,26,15,0,,,0.09,4/12/2024 18:32
