,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/15/2024 16:10,1.16.3,FR1,7,4.07,,1,Right,Left,0,1,0,0,,,1.03,3/15/2024 16:10
1,3/15/2024 16:13,1.16.3,FR1,7,4.07,,1,Right,Left,0,2,0,0,,,0.37,3/15/2024 16:13
2,3/15/2024 16:14,1.16.3,FR1,7,4.07,,1,Left,Left,1,2,0,0,,,0.55,3/15/2024 16:14
3,3/15/2024 16:17,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,1,3,0,0,,,0.4,3/15/2024 16:17
4,3/15/2024 16:18,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,2,3,0,0,,,0.34,3/15/2024 16:18
5,3/15/2024 16:30,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,3,3,0,0,,,0.12,3/15/2024 16:30
6,3/15/2024 16:37,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,3,4,0,0,,,0.26,3/15/2024 16:37
7,3/15/2024 16:45,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,4,4,0,0,,,0.04,3/15/2024 16:45
8,3/15/2024 16:56,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,5,0,0,,,0.01,3/15/2024 16:56
9,3/15/2024 16:56,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,6,0,0,,,0.13,3/15/2024 16:56
10,3/15/2024 16:56,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,7,0,0,,,0.14,3/15/2024 16:56
11,3/15/2024 17:03,1.16.3,FR1,7,4.06,3,1,Pellet,Left,4,7,1,0,Timed_out,,,3/15/2024 17:03
12,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,8,1,0,,,0.6,3/15/2024 17:05
13,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,9,1,0,,,0.01,3/15/2024 17:05
14,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,10,1,0,,,0.11,3/15/2024 17:05
15,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,11,1,0,,,0.16,3/15/2024 17:05
16,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,12,1,0,,,2.52,3/15/2024 17:05
17,3/15/2024 17:05,1.16.3,FR1,7,4.07,,1,Right,Left,4,13,1,0,,,0,3/15/2024 17:05
18,3/15/2024 17:06,1.16.3,FR1,7,4.07,,1,Right,Left,4,14,1,0,,,0.26,3/15/2024 17:06
19,3/15/2024 17:08,1.16.3,FR1,7,4.07,,1,Left,Left,5,14,1,0,,,0.38,3/15/2024 17:08
20,3/15/2024 17:09,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,5,15,1,0,,,0.27,3/15/2024 17:09
21,3/15/2024 17:11,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,6,15,1,0,,,0.1,3/15/2024 17:11
22,3/15/2024 17:12,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,6,16,1,0,,,0.02,3/15/2024 17:12
23,3/15/2024 17:12,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,6,17,1,0,,,0.24,3/15/2024 17:12
24,3/15/2024 17:15,1.16.3,FR1,7,4.07,2,1,Pellet,Left,6,17,2,0,Timed_out,689,,3/15/2024 17:15
25,3/15/2024 17:15,1.16.3,FR1,7,4.07,,1,Left,Left,7,17,2,0,,,0.13,3/15/2024 17:15
26,3/15/2024 17:15,1.16.3,FR1,7,4.07,1,1,Pellet,Left,7,17,3,0,4.43,51,,3/15/2024 17:15
27,3/15/2024 17:21,1.16.3,FR1,7,4.07,,1,Right,Left,7,18,3,0,,,0.31,3/15/2024 17:21
28,3/15/2024 17:21,1.16.3,FR1,7,4.07,,1,Right,Left,7,19,3,0,,,0.21,3/15/2024 17:21
29,3/15/2024 17:25,1.16.3,FR1,7,4.07,,1,Left,Left,8,19,3,0,,,1.46,3/15/2024 17:25
30,3/15/2024 17:26,1.16.3,FR1,7,4.06,1,1,Pellet,Left,8,19,4,0,8.39,610,,3/15/2024 17:26
31,3/15/2024 17:38,1.16.3,FR1,7,4.06,,1,Right,Left,8,20,4,0,,,0.02,3/15/2024 17:38
32,3/15/2024 17:38,1.16.3,FR1,7,4.07,,1,Right,Left,8,21,4,0,,,0.08,3/15/2024 17:38
33,3/15/2024 17:38,1.16.3,FR1,7,4.07,,1,Right,Left,8,22,4,0,,,0.22,3/15/2024 17:38
34,3/15/2024 17:39,1.16.3,FR1,7,4.07,,1,Left,Left,9,22,4,0,,,0.18,3/15/2024 17:39
35,3/15/2024 17:40,1.16.3,FR1,7,4.07,1,1,Pellet,Left,9,22,5,0,9.96,837,,3/15/2024 17:40
36,3/15/2024 17:40,1.16.3,FR1,7,4.07,,1,Right,Left,9,23,5,0,,,0.15,3/15/2024 17:40
37,3/15/2024 17:41,1.16.3,FR1,7,4.07,,1,Right,Left,9,24,5,0,,,0.09,3/15/2024 17:41
38,3/15/2024 17:42,1.16.3,FR1,7,4.07,,1,Right,Left,9,25,5,0,,,0.21,3/15/2024 17:42
39,3/15/2024 17:42,1.16.3,FR1,7,4.07,,1,Left,Left,10,25,5,0,,,0.05,3/15/2024 17:42
40,3/15/2024 17:42,1.16.3,FR1,7,4.07,2,1,Pellet,Left,10,25,6,0,2.79,143,,3/15/2024 17:42
41,3/15/2024 17:45,1.16.3,FR1,7,4.07,,1,Right,Left,10,26,6,0,,,0.26,3/15/2024 17:45
42,3/15/2024 17:48,1.16.3,FR1,7,4.06,,1,Left,Left,11,26,6,0,,,0.09,3/15/2024 17:48
43,3/15/2024 17:48,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,11,27,6,0,,,0.17,3/15/2024 17:48
44,3/15/2024 17:48,1.16.3,FR1,7,4.07,2,1,Pellet,Left,11,27,7,0,19.95,386,,3/15/2024 17:48
45,3/15/2024 17:51,1.16.3,FR1,7,4.07,,1,Left,Left,12,27,7,0,,,0.01,3/15/2024 17:51
46,3/15/2024 17:51,1.16.3,FR1,7,4.07,,1,LeftDuringDispense,Left,13,27,7,0,,,0.12,3/15/2024 17:51
47,3/15/2024 17:51,1.16.3,FR1,7,4.06,2,1,Pellet,Left,13,27,8,0,0.06,175,,3/15/2024 17:51
48,3/15/2024 17:52,1.16.3,FR1,7,4.06,,1,Left,Left,14,27,8,0,,,0.06,3/15/2024 17:52
49,3/15/2024 17:52,1.16.3,FR1,7,4.06,1,1,Pellet,Left,14,27,9,0,6.41,58,,3/15/2024 17:52
50,3/15/2024 17:56,1.16.3,FR1,7,4.06,,1,Left,Left,15,27,9,0,,,0.37,3/15/2024 17:56
51,3/15/2024 17:56,1.16.3,FR1,7,4.06,1,1,Pellet,Left,15,27,10,0,3.75,236,,3/15/2024 17:56
52,3/15/2024 17:57,1.16.3,FR1,7,4.07,,1,Right,Left,15,28,10,0,,,0.15,3/15/2024 17:57
53,3/15/2024 17:57,1.16.3,FR1,7,4.07,,1,Right,Left,15,29,10,0,,,0.27,3/15/2024 17:57
54,3/15/2024 17:57,1.16.3,FR1,7,4.07,,1,Left,Left,16,29,10,0,,,0.05,3/15/2024 17:57
55,3/15/2024 17:57,1.16.3,FR1,7,4.07,1,1,Pellet,Left,16,29,11,0,4.98,60,,3/15/2024 17:57
56,3/15/2024 17:58,1.16.3,FR1,7,4.07,,1,Left,Left,17,29,11,0,,,0.44,3/15/2024 17:58
57,3/15/2024 17:59,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,17,30,11,0,,,0.31,3/15/2024 17:59
58,3/15/2024 17:59,1.16.3,FR1,7,4.07,1,1,Pellet,Left,17,30,12,0,6.75,82,,3/15/2024 17:59
59,3/15/2024 17:59,1.16.3,FR1,7,4.07,,1,Left,Left,18,30,12,0,,,0.56,3/15/2024 17:59
60,3/15/2024 17:59,1.16.3,FR1,7,4.07,1,1,Pellet,Left,18,30,13,0,4.77,36,,3/15/2024 17:59
61,3/15/2024 18:05,1.16.3,FR1,7,4.06,,1,Right,Left,18,31,13,0,,,0.71,3/15/2024 18:05
62,3/15/2024 18:05,1.16.3,FR1,7,4.06,,1,Left,Left,19,31,13,0,,,0.52,3/15/2024 18:05
63,3/15/2024 18:05,1.16.3,FR1,7,4.07,1,1,Pellet,Left,19,31,14,0,2.93,360,,3/15/2024 18:05
64,3/15/2024 18:06,1.16.3,FR1,7,4.07,,1,Left,Left,20,31,14,0,,,0.03,3/15/2024 18:06
65,3/15/2024 18:06,1.16.3,FR1,7,4.07,1,1,Pellet,Left,20,31,15,0,3.13,65,,3/15/2024 18:06
66,3/15/2024 18:07,1.16.3,FR1,7,4.06,,1,Left,Left,21,31,15,0,,,0.12,3/15/2024 18:07
67,3/15/2024 18:07,1.16.3,FR1,7,4.06,1,1,Pellet,Left,21,31,16,0,0.95,31,,3/15/2024 18:07
68,3/15/2024 18:08,1.16.3,FR1,7,4.06,,1,Right,Left,21,32,16,0,,,0.02,3/15/2024 18:08
69,3/15/2024 18:08,1.16.3,FR1,7,4.06,,1,Right,Left,21,33,16,0,,,0,3/15/2024 18:08
70,3/15/2024 18:08,1.16.3,FR1,7,4.07,,1,Right,Left,21,34,16,0,,,0,3/15/2024 18:08
71,3/15/2024 18:08,1.16.3,FR1,7,4.07,,1,Right,Left,21,35,16,0,,,0.01,3/15/2024 18:08
