MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/12/2021 16:43,1.4.2,FR1,0,3.96,1,1,Left,Left,1,0,0,0,nan,0.17
4/12/2021 16:43,1.4.2,FR1,0,3.96,3,1,Pellet,Left,1,0,1,0,0.06,nan
4/12/2021 16:44,1.4.2,FR1,0,3.96,1,1,Left,Left,2,0,1,0,nan,0.13
4/12/2021 16:44,1.4.2,FR1,0,3.96,2,1,Pellet,Left,2,0,2,0,0.25,nan
4/12/2021 16:44,1.4.2,FR1,0,3.96,1,1,Left,Left,3,0,2,0,nan,0.47
4/12/2021 16:44,1.4.2,FR1,0,3.96,1,1,Pellet,Left,3,0,3,0,0.37,nan
4/12/2021 16:45,1.4.2,FR1,0,3.96,1,1,Left,Left,4,0,3,0,nan,0.08
4/12/2021 16:45,1.4.2,FR1,0,3.96,1,1,Pellet,Left,4,0,4,0,0.19,nan
4/12/2021 16:45,1.4.2,FR1,0,3.96,1,1,Left,Left,5,0,4,0,nan,0.1
4/12/2021 16:45,1.4.2,FR1,0,3.96,1,1,Pellet,Left,5,0,5,0,0.37,nan
4/12/2021 16:47,1.4.2,FR1,0,3.96,1,1,Left,Left,6,0,5,0,nan,0.08
4/12/2021 16:47,1.4.2,FR1,0,3.96,1,1,Pellet,Left,6,0,6,0,0.44,nan
4/12/2021 16:48,1.4.2,FR1,0,3.96,1,1,Left,Left,7,0,6,0,nan,0.12
4/12/2021 16:48,1.4.2,FR1,0,3.96,1,1,Pellet,Left,7,0,7,0,0.62,nan
4/12/2021 16:48,1.4.2,FR1,0,3.96,1,1,Left,Left,8,0,7,0,nan,0.07
4/12/2021 16:48,1.4.2,FR1,0,3.96,1,1,Pellet,Left,8,0,8,0,0.5,nan
4/12/2021 16:49,1.4.2,FR1,0,3.96,1,1,Left,Left,9,0,8,0,nan,0.09
4/12/2021 16:49,1.4.2,FR1,0,3.96,1,1,Pellet,Left,9,0,9,0,1.07,nan
4/12/2021 16:50,1.4.2,FR1,0,3.96,1,1,Left,Left,10,0,9,0,nan,0.06
