TimeStamp,Name,State
263648.755,Input1,0
263744.435,Input1,1
273430.339,Input1,0
273941.187,Input1,1
383929.258,Input1,0
384041.240,Input1,1
392992.253,Input1,0
393487.005,Input1,1
547357.128,Input1,0
547451.812,Input1,1
554929.840,Input1,0
555425.161,Input1,1
707887.629,Input1,0
707982.364,Input1,1
714998.866,Input1,0
715495.268,Input1,1
885459.168,Input1,0
885567.077,Input1,1
893798.375,Input1,0
894309.127,Input1,1
1074261.204,Input1,0
1074373.134,Input1,1
1084122.132,Input1,0
1084633.348,Input1,1
1194228.941,Input1,0
1194323.974,Input1,1
1201325.511,Input1,0
1201820.680,Input1,1
1440190.032,Input1,0
1440285.715,Input1,1
1447158.805,Input1,0
1447669.975,Input1,1
1588983.866,Input1,0
1589079.486,Input1,1
1596383.440,Input1,0
1596878.951,Input1,1
1700005.942,Input1,0
1700101.622,Input1,1
1955647.597,Input1,0
1955744.194,Input1,1
2212240.777,Input1,0
2212336.533,Input1,1
2222421.659,Input1,0
2222917.916,Input1,1
2368102.204,Input1,0
2368213.888,Input1,1
2378828.436,Input1,0
2379323.684,Input1,1
2494196.933,Input1,0
2494292.677,Input1,1
2501660.287,Input1,0
2502155.646,Input1,1
2597506.682,Input1,0
2597619.125,Input1,1
2604587.765,Input1,0
2605083.192,Input1,1
2733776.219,Input1,0
2733871.956,Input1,1
2741326.681,Input1,0
2741822.942,Input1,1
2861163.002,Input1,0
2861258.681,Input1,1
3142892.498,Input1,0
3142989.174,Input1,1
3150979.833,Input1,0
3151475.260,Input1,1
3283779.581,Input1,0
3283875.922,Input1,1
3291900.015,Input1,0
3292400.340,Input1,1
3426965.924,Input1,0
3427066.638,Input1,1
3434180.471,Input1,0
3434681.244,Input1,1
3508255.876,Input1,0
3508356.486,Input1,1
3769962.521,Input1,0
3770058.258,Input1,1
