Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1807,2021-09-04 19:02:05,1.8.1,PRexp,1,4.03,1,56,Left,Left,1628,11,169,24,,,0.34
1808,2021-09-04 19:02:06,1.8.1,PRexp,1,4.03,1,56,Left,Left,1629,11,169,24,,,0.26
1809,2021-09-04 19:02:07,1.8.1,PRexp,1,4.03,1,56,Left,Left,1630,11,169,24,,,0.0
1810,2021-09-04 19:02:10,1.8.1,PRexp,1,4.03,1,56,Left,Left,1631,11,169,24,,,0.19
1811,2021-09-04 19:02:21,1.8.1,PRexp,1,4.03,1,56,Left,Left,1632,11,169,24,,,0.28
1812,2021-09-04 19:02:58,1.8.1,PRexp,1,4.03,2,56,Pellet,Left,1632,11,170,25,33.59,2223.0,
1813,2021-09-04 19:03:46,1.8.1,PRexp,1,4.03,1,62,Left,Left,1633,11,170,25,,,0.0
1814,2021-09-04 19:03:47,1.8.1,PRexp,1,4.03,1,62,Left,Left,1634,11,170,25,,,0.0
1815,2021-09-04 19:03:48,1.8.1,PRexp,1,4.03,1,62,Left,Left,1635,11,170,25,,,0.09
1816,2021-09-04 19:03:49,1.8.1,PRexp,1,4.03,1,62,Left,Left,1636,11,170,25,,,0.0
1817,2021-09-04 19:03:49,1.8.1,PRexp,1,4.03,1,62,Left,Left,1637,11,170,25,,,0.11
1818,2021-09-04 19:03:51,1.8.1,PRexp,1,4.03,1,62,Left,Left,1638,11,170,25,,,0.13
1819,2021-09-04 19:03:52,1.8.1,PRexp,1,4.03,1,62,Left,Left,1639,11,170,25,,,0.0
1820,2021-09-04 19:03:53,1.8.1,PRexp,1,4.03,1,62,Left,Left,1640,11,170,25,,,0.26
1821,2021-09-04 19:03:54,1.8.1,PRexp,1,4.03,1,62,Left,Left,1641,11,170,25,,,0.22
1822,2021-09-04 19:03:56,1.8.1,PRexp,1,4.03,1,62,Left,Left,1642,11,170,25,,,0.09
1823,2021-09-04 19:03:57,1.8.1,PRexp,1,4.03,1,62,Left,Left,1643,11,170,25,,,0.0
1824,2021-09-04 19:03:58,1.8.1,PRexp,1,4.03,1,62,Left,Left,1644,11,170,25,,,0.27
1825,2021-09-04 19:04:00,1.8.1,PRexp,1,4.03,1,62,Left,Left,1645,11,170,25,,,0.08
1826,2021-09-04 19:04:02,1.8.1,PRexp,1,4.03,1,62,Left,Left,1646,11,170,25,,,0.42
1827,2021-09-04 19:04:04,1.8.1,PRexp,1,4.03,1,62,Left,Left,1647,11,170,25,,,0.36
1828,2021-09-04 19:04:06,1.8.1,PRexp,1,4.03,1,62,Left,Left,1648,11,170,25,,,0.14
1829,2021-09-04 19:04:07,1.8.1,PRexp,1,4.03,1,62,Left,Left,1649,11,170,25,,,0.13
1830,2021-09-04 19:04:08,1.8.1,PRexp,1,4.03,1,62,Left,Left,1650,11,170,25,,,0.06
1831,2021-09-04 19:04:09,1.8.1,PRexp,1,4.03,1,62,Left,Left,1651,11,170,25,,,0.19
1832,2021-09-04 19:04:11,1.8.1,PRexp,1,4.03,1,62,Left,Left,1652,11,170,25,,,0.13
1833,2021-09-04 19:04:13,1.8.1,PRexp,1,4.03,1,62,Left,Left,1653,11,170,25,,,0.21
1834,2021-09-04 19:04:15,1.8.1,PRexp,1,4.03,1,62,Left,Left,1654,11,170,25,,,0.15
1835,2021-09-04 19:04:16,1.8.1,PRexp,1,4.03,1,62,Left,Left,1655,11,170,25,,,0.18
1836,2021-09-04 19:04:17,1.8.1,PRexp,1,4.03,1,62,Left,Left,1656,11,170,25,,,0.09
1837,2021-09-04 19:04:18,1.8.1,PRexp,1,4.03,1,62,Left,Left,1657,11,170,25,,,0.13
1838,2021-09-04 19:04:22,1.8.1,PRexp,1,4.03,1,62,Left,Left,1658,11,170,25,,,0.18
1839,2021-09-04 19:04:23,1.8.1,PRexp,1,4.03,1,62,Left,Left,1659,11,170,25,,,0.12
1840,2021-09-04 19:04:24,1.8.1,PRexp,1,4.03,1,62,Left,Left,1660,11,170,25,,,0.22
1841,2021-09-04 19:04:25,1.8.1,PRexp,1,4.03,1,62,Left,Left,1661,11,170,25,,,0.16
1842,2021-09-04 19:04:27,1.8.1,PRexp,1,4.03,1,62,Left,Left,1662,11,170,25,,,0.19
1843,2021-09-04 19:05:15,1.8.1,PRexp,1,4.03,1,62,Left,Left,1663,11,170,25,,,0.13
1844,2021-09-04 19:05:16,1.8.1,PRexp,1,4.03,1,62,Left,Left,1664,11,170,25,,,0.47
1845,2021-09-04 19:05:17,1.8.1,PRexp,1,4.03,1,62,Left,Left,1665,11,170,25,,,0.13
1846,2021-09-04 19:05:19,1.8.1,PRexp,1,4.03,1,62,Left,Left,1666,11,170,25,,,0.16
1847,2021-09-04 19:05:19,1.8.1,PRexp,1,4.03,1,62,Left,Left,1667,11,170,25,,,0.0
1848,2021-09-04 19:05:20,1.8.1,PRexp,1,4.03,1,62,Left,Left,1668,11,170,25,,,0.1
1849,2021-09-04 19:05:21,1.8.1,PRexp,1,4.03,1,62,Left,Left,1669,11,170,25,,,0.0
1850,2021-09-04 19:05:26,1.8.1,PRexp,1,4.03,1,62,Left,Left,1670,11,170,25,,,0.19
1851,2021-09-04 19:05:27,1.8.1,PRexp,1,4.03,1,62,Left,Left,1671,11,170,25,,,0.06
1852,2021-09-04 19:05:28,1.8.1,PRexp,1,4.03,1,62,Left,Left,1672,11,170,25,,,0.16
1853,2021-09-04 19:05:34,1.8.1,PRexp,1,4.03,1,62,Left,Left,1673,11,170,25,,,0.0
1854,2021-09-04 19:06:36,1.8.1,PRexp,1,4.03,1,62,Left,Left,1674,11,170,25,,,0.14
1855,2021-09-04 19:06:38,1.8.1,PRexp,1,4.03,1,62,Left,Left,1675,11,170,25,,,0.49
1856,2021-09-04 19:06:38,1.8.1,PRexp,1,4.03,1,62,Left,Left,1676,11,170,25,,,0.0
1857,2021-09-04 19:06:40,1.8.1,PRexp,1,4.03,1,62,Left,Left,1677,11,170,25,,,0.29
1858,2021-09-04 19:06:41,1.8.1,PRexp,1,4.03,1,62,Left,Left,1678,11,170,25,,,0.23
1859,2021-09-04 19:06:41,1.8.1,PRexp,1,4.04,1,62,Left,Left,1679,11,170,25,,,0.0
1860,2021-09-04 19:06:42,1.8.1,PRexp,1,4.03,1,62,Left,Left,1680,11,170,25,,,0.08
1861,2021-09-04 19:06:43,1.8.1,PRexp,1,4.03,1,62,Left,Left,1681,11,170,25,,,0.11
1862,2021-09-04 19:07:08,1.8.1,PRexp,1,4.03,1,62,Right,Left,1681,12,170,25,,,0.04
1863,2021-09-04 19:07:12,1.8.1,PRexp,1,4.03,1,62,Left,Left,1682,12,170,25,,,0.11
1864,2021-09-04 19:07:14,1.8.1,PRexp,1,4.03,1,62,Left,Left,1683,12,170,25,,,0.25
1865,2021-09-04 19:07:15,1.8.1,PRexp,1,4.03,1,62,Left,Left,1684,12,170,25,,,0.15
1866,2021-09-04 19:07:20,1.8.1,PRexp,1,4.03,1,62,Left,Left,1685,12,170,25,,,0.19
1867,2021-09-04 19:07:21,1.8.1,PRexp,1,4.03,1,62,Left,Left,1686,12,170,25,,,0.1
1868,2021-09-04 19:07:36,1.8.1,PRexp,1,4.03,1,62,Left,Left,1687,12,170,25,,,0.12
1869,2021-09-04 19:07:37,1.8.1,PRexp,1,4.03,1,62,Left,Left,1688,12,170,25,,,0.08
1870,2021-09-04 19:07:39,1.8.1,PRexp,1,4.03,1,62,Left,Left,1689,12,170,25,,,0.16
1871,2021-09-04 19:07:40,1.8.1,PRexp,1,4.03,1,62,Left,Left,1690,12,170,25,,,0.33
1872,2021-09-04 19:07:41,1.8.1,PRexp,1,4.03,1,62,Left,Left,1691,12,170,25,,,0.04
1873,2021-09-04 19:07:43,1.8.1,PRexp,1,4.03,1,62,Left,Left,1692,12,170,25,,,0.17
1874,2021-09-04 19:07:47,1.8.1,PRexp,1,4.03,1,62,Left,Left,1693,12,170,25,,,0.27
1875,2021-09-04 19:07:48,1.8.1,PRexp,1,4.03,1,62,Left,Left,1694,12,170,25,,,0.18
1876,2021-09-04 19:07:49,1.8.1,PRexp,1,4.03,2,62,Pellet,Left,1694,12,171,26,0.24,291.0,
1877,2021-09-04 19:08:39,1.8.1,PRexp,1,4.03,1,69,Left,Left,1695,12,171,26,,,0.14
1878,2021-09-04 19:08:39,1.8.1,PRexp,1,4.03,1,69,Left,Left,1696,12,171,26,,,0.0
1879,2021-09-04 19:08:40,1.8.1,PRexp,1,4.03,1,69,Left,Left,1697,12,171,26,,,0.14
1880,2021-09-04 19:08:41,1.8.1,PRexp,1,4.03,1,69,Left,Left,1698,12,171,26,,,0.15
1881,2021-09-04 19:10:51,1.8.1,PRexp,1,4.03,1,69,Left,Left,1699,12,171,26,,,0.12
1882,2021-09-04 19:10:52,1.8.1,PRexp,1,4.03,1,69,Left,Left,1700,12,171,26,,,0.32
1883,2021-09-04 19:10:53,1.8.1,PRexp,1,4.03,1,69,Left,Left,1701,12,171,26,,,0.3
1884,2021-09-04 19:10:55,1.8.1,PRexp,1,4.03,1,69,Left,Left,1702,12,171,26,,,0.12
1885,2021-09-04 19:10:56,1.8.1,PRexp,1,4.03,1,69,Left,Left,1703,12,171,26,,,0.0
1886,2021-09-04 19:10:57,1.8.1,PRexp,1,4.03,1,69,Left,Left,1704,12,171,26,,,0.26
1887,2021-09-04 19:10:58,1.8.1,PRexp,1,4.03,1,69,Left,Left,1705,12,171,26,,,0.06
1888,2021-09-04 19:11:13,1.8.1,PRexp,1,4.03,1,69,Left,Left,1706,12,171,26,,,0.22
1889,2021-09-04 19:11:15,1.8.1,PRexp,1,4.03,1,69,Left,Left,1707,12,171,26,,,0.12
1890,2021-09-04 19:11:16,1.8.1,PRexp,1,4.03,1,69,Left,Left,1708,12,171,26,,,0.25
1891,2021-09-04 19:11:17,1.8.1,PRexp,1,4.03,1,69,Left,Left,1709,12,171,26,,,0.21
1892,2021-09-04 19:11:18,1.8.1,PRexp,1,4.03,1,69,Left,Left,1710,12,171,26,,,0.09
1893,2021-09-04 19:11:20,1.8.1,PRexp,1,4.03,1,69,Left,Left,1711,12,171,26,,,0.09
1894,2021-09-04 19:11:21,1.8.1,PRexp,1,4.03,1,69,Left,Left,1712,12,171,26,,,0.15
1895,2021-09-04 19:11:22,1.8.1,PRexp,1,4.03,1,69,Left,Left,1713,12,171,26,,,0.16
1896,2021-09-04 19:11:24,1.8.1,PRexp,1,4.03,1,69,Left,Left,1714,12,171,26,,,0.15
1897,2021-09-04 19:11:25,1.8.1,PRexp,1,4.03,1,69,Left,Left,1715,12,171,26,,,0.13
1898,2021-09-04 19:12:22,1.8.1,PRexp,1,4.03,1,69,Right,Left,1715,13,171,26,,,0.09
1899,2021-09-04 19:12:25,1.8.1,PRexp,1,4.03,1,69,Right,Left,1715,14,171,26,,,0.71
1900,2021-09-04 19:12:29,1.8.1,PRexp,1,4.03,1,69,Left,Left,1716,14,171,26,,,0.13
1901,2021-09-04 19:12:30,1.8.1,PRexp,1,4.03,1,69,Left,Left,1717,14,171,26,,,0.0
1902,2021-09-04 19:12:31,1.8.1,PRexp,1,4.03,1,69,Left,Left,1718,14,171,26,,,0.0
1903,2021-09-04 19:12:31,1.8.1,PRexp,1,4.03,1,69,Left,Left,1719,14,171,26,,,0.0
1904,2021-09-04 19:12:32,1.8.1,PRexp,1,4.03,1,69,Left,Left,1720,14,171,26,,,0.2
1905,2021-09-04 19:12:34,1.8.1,PRexp,1,4.03,1,69,Left,Left,1721,14,171,26,,,0.14
1906,2021-09-04 19:12:35,1.8.1,PRexp,1,4.03,1,69,Left,Left,1722,14,171,26,,,0.04
1907,2021-09-04 19:12:36,1.8.1,PRexp,1,4.03,1,69,Left,Left,1723,14,171,26,,,0.19
1908,2021-09-04 19:12:38,1.8.1,PRexp,1,4.03,1,69,Left,Left,1724,14,171,26,,,0.11
1909,2021-09-04 19:12:39,1.8.1,PRexp,1,4.03,1,69,Left,Left,1725,14,171,26,,,0.07
1910,2021-09-04 19:12:40,1.8.1,PRexp,1,4.03,1,69,Left,Left,1726,14,171,26,,,0.0
1911,2021-09-04 19:12:41,1.8.1,PRexp,1,4.03,1,69,Left,Left,1727,14,171,26,,,0.14
1912,2021-09-04 19:12:42,1.8.1,PRexp,1,4.03,1,69,Left,Left,1728,14,171,26,,,0.0
1913,2021-09-04 19:12:44,1.8.1,PRexp,1,4.03,1,69,Left,Left,1729,14,171,26,,,0.36
1914,2021-09-04 19:12:47,1.8.1,PRexp,1,4.03,1,69,Left,Left,1730,14,171,26,,,0.45
1915,2021-09-04 19:12:48,1.8.1,PRexp,1,4.03,1,69,Left,Left,1731,14,171,26,,,0.34
1916,2021-09-04 19:12:51,1.8.1,PRexp,1,4.03,1,69,Left,Left,1732,14,171,26,,,0.15
1917,2021-09-04 19:12:52,1.8.1,PRexp,1,4.03,1,69,Left,Left,1733,14,171,26,,,0.12
1918,2021-09-04 19:12:53,1.8.1,PRexp,1,4.03,1,69,Left,Left,1734,14,171,26,,,0.22
1919,2021-09-04 19:12:55,1.8.1,PRexp,1,4.03,1,69,Left,Left,1735,14,171,26,,,0.27
1920,2021-09-04 19:12:56,1.8.1,PRexp,1,4.03,1,69,Left,Left,1736,14,171,26,,,0.12
1921,2021-09-04 19:12:57,1.8.1,PRexp,1,4.03,1,69,Left,Left,1737,14,171,26,,,0.53
1922,2021-09-04 19:12:58,1.8.1,PRexp,1,4.03,1,69,Left,Left,1738,14,171,26,,,0.0
1923,2021-09-04 19:12:59,1.8.1,PRexp,1,4.03,1,69,Left,Left,1739,14,171,26,,,0.19
1924,2021-09-04 19:13:01,1.8.1,PRexp,1,4.03,1,69,Left,Left,1740,14,171,26,,,0.16
1925,2021-09-04 19:13:03,1.8.1,PRexp,1,4.03,1,69,Left,Left,1741,14,171,26,,,0.13
1926,2021-09-04 19:13:05,1.8.1,PRexp,1,4.03,1,69,Left,Left,1742,14,171,26,,,0.19
1927,2021-09-04 19:13:06,1.8.1,PRexp,1,4.03,1,69,Left,Left,1743,14,171,26,,,0.25
1928,2021-09-04 19:13:08,1.8.1,PRexp,1,4.03,1,69,Left,Left,1744,14,171,26,,,0.18
1929,2021-09-04 19:13:09,1.8.1,PRexp,1,4.03,1,69,Left,Left,1745,14,171,26,,,0.0
1930,2021-09-04 19:13:16,1.8.1,PRexp,1,4.03,1,69,Left,Left,1746,14,171,26,,,0.2
1931,2021-09-04 19:13:17,1.8.1,PRexp,1,4.03,1,69,Left,Left,1747,14,171,26,,,0.0
1932,2021-09-04 19:13:18,1.8.1,PRexp,1,4.03,1,69,Left,Left,1748,14,171,26,,,0.5
1933,2021-09-04 19:13:19,1.8.1,PRexp,1,4.03,1,69,Left,Left,1749,14,171,26,,,0.04
1934,2021-09-04 19:13:20,1.8.1,PRexp,1,4.03,1,69,Left,Left,1750,14,171,26,,,0.0
1935,2021-09-04 19:13:21,1.8.1,PRexp,1,4.03,1,69,Left,Left,1751,14,171,26,,,0.26
1936,2021-09-04 19:13:23,1.8.1,PRexp,1,4.03,1,69,Left,Left,1752,14,171,26,,,0.34
1937,2021-09-04 19:13:24,1.8.1,PRexp,1,4.03,1,69,Left,Left,1753,14,171,26,,,0.27
1938,2021-09-04 19:13:25,1.8.1,PRexp,1,4.03,1,69,Left,Left,1754,14,171,26,,,0.17
1939,2021-09-04 19:13:26,1.8.1,PRexp,1,4.03,1,69,Left,Left,1755,14,171,26,,,0.13
1940,2021-09-04 19:13:28,1.8.1,PRexp,1,4.03,1,69,Left,Left,1756,14,171,26,,,0.27
1941,2021-09-04 19:13:30,1.8.1,PRexp,1,4.03,1,69,Left,Left,1757,14,171,26,,,0.55
1942,2021-09-04 19:13:31,1.8.1,PRexp,1,4.03,1,69,Left,Left,1758,14,171,26,,,0.21
1943,2021-09-04 19:13:34,1.8.1,PRexp,1,4.03,1,69,Left,Left,1759,14,171,26,,,0.28
1944,2021-09-04 19:13:35,1.8.1,PRexp,1,4.03,1,69,Left,Left,1760,14,171,26,,,0.14
1945,2021-09-04 19:13:38,1.8.1,PRexp,1,4.03,1,69,Left,Left,1761,14,171,26,,,0.25
1946,2021-09-04 19:13:39,1.8.1,PRexp,1,4.03,1,69,Left,Left,1762,14,171,26,,,0.11
1947,2021-09-04 19:13:41,1.8.1,PRexp,1,4.03,1,69,Left,Left,1763,14,171,26,,,0.43
1948,2021-09-04 19:14:03,1.8.1,PRexp,1,4.03,3,69,Pellet,Left,1763,14,172,27,18.35,374.0,
1949,2021-09-04 19:14:57,1.8.1,PRexp,1,4.03,1,77,Left,Left,1764,14,172,27,,,0.16
1950,2021-09-04 19:14:58,1.8.1,PRexp,1,4.03,1,77,Left,Left,1765,14,172,27,,,0.0
1951,2021-09-04 19:14:59,1.8.1,PRexp,1,4.03,1,77,Left,Left,1766,14,172,27,,,0.23
1952,2021-09-04 19:15:01,1.8.1,PRexp,1,4.03,1,77,Left,Left,1767,14,172,27,,,0.3
1953,2021-09-04 19:15:02,1.8.1,PRexp,1,4.03,1,77,Left,Left,1768,14,172,27,,,0.28
1954,2021-09-04 19:15:03,1.8.1,PRexp,1,4.03,1,77,Left,Left,1769,14,172,27,,,0.22
1955,2021-09-04 19:16:00,1.8.1,PRexp,1,4.03,1,77,Left,Left,1770,14,172,27,,,0.38
1956,2021-09-04 19:16:01,1.8.1,PRexp,1,4.03,1,77,Left,Left,1771,14,172,27,,,0.2
1957,2021-09-04 19:16:03,1.8.1,PRexp,1,4.02,1,77,Left,Left,1772,14,172,27,,,0.17
1958,2021-09-04 19:16:04,1.8.1,PRexp,1,4.03,1,77,Left,Left,1773,14,172,27,,,0.0
1959,2021-09-04 19:16:05,1.8.1,PRexp,1,4.03,1,77,Left,Left,1774,14,172,27,,,0.19
1960,2021-09-04 19:16:06,1.8.1,PRexp,1,4.03,1,77,Left,Left,1775,14,172,27,,,0.22
1961,2021-09-04 19:16:11,1.8.1,PRexp,1,4.03,1,77,Left,Left,1776,14,172,27,,,0.24
1962,2021-09-04 19:16:11,1.8.1,PRexp,1,4.03,1,77,Left,Left,1777,14,172,27,,,0.08
1963,2021-09-04 19:16:12,1.8.1,PRexp,1,4.03,1,77,Left,Left,1778,14,172,27,,,0.12
1964,2021-09-04 19:16:13,1.8.1,PRexp,1,4.03,1,77,Left,Left,1779,14,172,27,,,0.12
1965,2021-09-04 19:16:14,1.8.1,PRexp,1,4.03,1,77,Left,Left,1780,14,172,27,,,0.21
1966,2021-09-04 19:16:15,1.8.1,PRexp,1,4.03,1,77,Left,Left,1781,14,172,27,,,0.0
1967,2021-09-04 19:16:17,1.8.1,PRexp,1,4.03,1,77,Left,Left,1782,14,172,27,,,0.17
1968,2021-09-04 19:16:19,1.8.1,PRexp,1,4.03,1,77,Left,Left,1783,14,172,27,,,0.16
1969,2021-09-04 19:16:20,1.8.1,PRexp,1,4.03,1,77,Left,Left,1784,14,172,27,,,0.21
1970,2021-09-04 19:16:22,1.8.1,PRexp,1,4.03,1,77,Left,Left,1785,14,172,27,,,0.12
1971,2021-09-04 19:16:59,1.8.1,PRexp,1,4.03,1,77,Left,Left,1786,14,172,27,,,0.14
1972,2021-09-04 19:17:00,1.8.1,PRexp,1,4.03,1,77,Left,Left,1787,14,172,27,,,0.11
1973,2021-09-04 19:17:01,1.8.1,PRexp,1,4.03,1,77,Left,Left,1788,14,172,27,,,0.17
1974,2021-09-04 19:17:02,1.8.1,PRexp,1,4.03,1,77,Left,Left,1789,14,172,27,,,0.13
1975,2021-09-04 19:17:03,1.8.1,PRexp,1,4.03,1,77,Left,Left,1790,14,172,27,,,0.23
1976,2021-09-04 19:17:05,1.8.1,PRexp,1,4.03,1,77,Left,Left,1791,14,172,27,,,0.1
1977,2021-09-04 19:17:06,1.8.1,PRexp,1,4.03,1,77,Left,Left,1792,14,172,27,,,0.1
1978,2021-09-04 19:17:16,1.8.1,PRexp,1,4.03,1,77,Left,Left,1793,14,172,27,,,0.17
1979,2021-09-04 19:17:17,1.8.1,PRexp,1,4.03,1,77,Left,Left,1794,14,172,27,,,0.0
1980,2021-09-04 19:17:18,1.8.1,PRexp,1,4.03,1,77,Left,Left,1795,14,172,27,,,0.17
1981,2021-09-04 19:17:19,1.8.1,PRexp,1,4.03,1,77,Left,Left,1796,14,172,27,,,0.2
1982,2021-09-04 19:17:20,1.8.1,PRexp,1,4.03,1,77,Left,Left,1797,14,172,27,,,0.14
1983,2021-09-04 19:17:23,1.8.1,PRexp,1,4.02,1,77,Left,Left,1798,14,172,27,,,0.21
1984,2021-09-04 19:17:24,1.8.1,PRexp,1,4.03,1,77,Left,Left,1799,14,172,27,,,0.0
1985,2021-09-04 19:17:25,1.8.1,PRexp,1,4.02,1,77,Left,Left,1800,14,172,27,,,0.0
1986,2021-09-04 19:17:26,1.8.1,PRexp,1,4.03,1,77,Left,Left,1801,14,172,27,,,0.02
1987,2021-09-04 19:17:27,1.8.1,PRexp,1,4.03,1,77,Left,Left,1802,14,172,27,,,0.12
1988,2021-09-04 19:17:27,1.8.1,PRexp,1,4.03,1,77,Left,Left,1803,14,172,27,,,0.0
1989,2021-09-04 19:17:29,1.8.1,PRexp,1,4.03,1,77,Left,Left,1804,14,172,27,,,0.15
1990,2021-09-04 19:17:30,1.8.1,PRexp,1,4.03,1,77,Left,Left,1805,14,172,27,,,0.15
1991,2021-09-04 19:17:57,1.8.1,PRexp,1,4.03,1,77,Right,Left,1805,15,172,27,,,0.02
1992,2021-09-04 19:18:37,1.8.1,PRexp,1,4.03,1,77,Right,Left,1805,16,172,27,,,0.67
1993,2021-09-04 19:18:44,1.8.1,PRexp,1,4.02,1,77,Left,Left,1806,16,172,27,,,0.23
1994,2021-09-04 19:18:45,1.8.1,PRexp,1,4.03,1,77,Left,Left,1807,16,172,27,,,0.17
1995,2021-09-04 19:18:45,1.8.1,PRexp,1,4.02,1,77,Left,Left,1808,16,172,27,,,0.14
1996,2021-09-04 19:18:46,1.8.1,PRexp,1,4.03,1,77,Left,Left,1809,16,172,27,,,0.0
1997,2021-09-04 19:18:47,1.8.1,PRexp,1,4.03,1,77,Left,Left,1810,16,172,27,,,0.14
1998,2021-09-04 19:18:48,1.8.1,PRexp,1,4.03,1,77,Left,Left,1811,16,172,27,,,0.3
1999,2021-09-04 19:18:49,1.8.1,PRexp,1,4.02,1,77,Left,Left,1812,16,172,27,,,0.0
2000,2021-09-04 19:18:50,1.8.1,PRexp,1,4.03,1,77,Left,Left,1813,16,172,27,,,0.23
2001,2021-09-04 19:18:52,1.8.1,PRexp,1,4.03,1,77,Left,Left,1814,16,172,27,,,0.17
2002,2021-09-04 19:18:53,1.8.1,PRexp,1,4.03,1,77,Left,Left,1815,16,172,27,,,0.21
2003,2021-09-04 19:18:54,1.8.1,PRexp,1,4.02,1,77,Left,Left,1816,16,172,27,,,0.2
2004,2021-09-04 19:18:55,1.8.1,PRexp,1,4.03,1,77,Left,Left,1817,16,172,27,,,0.0
2005,2021-09-04 19:18:56,1.8.1,PRexp,1,4.03,1,77,Left,Left,1818,16,172,27,,,0.3
2006,2021-09-04 19:18:57,1.8.1,PRexp,1,4.03,1,77,Left,Left,1819,16,172,27,,,0.14
2007,2021-09-04 19:18:59,1.8.1,PRexp,1,4.03,1,77,Left,Left,1820,16,172,27,,,0.24
2008,2021-09-04 19:19:00,1.8.1,PRexp,1,4.03,1,77,Left,Left,1821,16,172,27,,,0.66
2009,2021-09-04 19:19:02,1.8.1,PRexp,1,4.03,1,77,Left,Left,1822,16,172,27,,,0.26
2010,2021-09-04 19:19:05,1.8.1,PRexp,1,4.03,1,77,Left,Left,1823,16,172,27,,,0.15
2011,2021-09-04 19:19:07,1.8.1,PRexp,1,4.03,1,77,Left,Left,1824,16,172,27,,,0.16
2012,2021-09-04 19:19:09,1.8.1,PRexp,1,4.03,1,77,Left,Left,1825,16,172,27,,,0.55
2013,2021-09-04 19:19:10,1.8.1,PRexp,1,4.03,1,77,Left,Left,1826,16,172,27,,,0.18
2014,2021-09-04 19:19:12,1.8.1,PRexp,1,4.03,1,77,Left,Left,1827,16,172,27,,,0.24
2015,2021-09-04 19:19:14,1.8.1,PRexp,1,4.03,1,77,Left,Left,1828,16,172,27,,,0.3
2016,2021-09-04 19:19:16,1.8.1,PRexp,1,4.03,1,77,Left,Left,1829,16,172,27,,,0.43
2017,2021-09-04 19:19:17,1.8.1,PRexp,1,4.03,1,77,Left,Left,1830,16,172,27,,,0.27
2018,2021-09-04 19:19:19,1.8.1,PRexp,1,4.03,1,77,Left,Left,1831,16,172,27,,,0.21
2019,2021-09-04 19:19:21,1.8.1,PRexp,1,4.03,1,77,Left,Left,1832,16,172,27,,,0.14
2020,2021-09-04 19:19:26,1.8.1,PRexp,1,4.02,1,77,Left,Left,1833,16,172,27,,,0.16
2021,2021-09-04 19:19:28,1.8.1,PRexp,1,4.03,1,77,Left,Left,1834,16,172,27,,,0.2
2022,2021-09-04 19:19:29,1.8.1,PRexp,1,4.03,1,77,Left,Left,1835,16,172,27,,,0.32
2023,2021-09-04 19:19:30,1.8.1,PRexp,1,4.03,1,77,Left,Left,1836,16,172,27,,,0.0
2024,2021-09-04 19:19:31,1.8.1,PRexp,1,4.02,1,77,Left,Left,1837,16,172,27,,,0.0
2025,2021-09-04 19:19:31,1.8.1,PRexp,1,4.03,1,77,Left,Left,1838,16,172,27,,,0.14
2026,2021-09-04 19:19:34,1.8.1,PRexp,1,4.03,1,77,Left,Left,1839,16,172,27,,,0.33
