MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 14:53:08,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,1,0,0,0,nan,nan,0.05
10/10/2023 14:57:11,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,2,0,0,0,nan,nan,0.36
10/10/2023 14:57:18,1.17.0,Bandit,16,4.14,nan,15,10,40,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
10/10/2023 14:57:20,1.17.0,Bandit,16,4.13,nan,15,10,40,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
10/10/2023 14:57:51,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,2,1,0,0,nan,nan,0.25
10/10/2023 14:57:54,1.17.0,Bandit,16,4.14,2,15,10,40,Pellet,Right,2,1,1,0,0.06,nan,nan
10/10/2023 15:00:03,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,2,2,1,1,nan,nan,0.16
10/10/2023 15:00:08,1.17.0,Bandit,16,4.14,2,15,10,40,Pellet,Right,2,2,2,1,0.75,134,nan
10/10/2023 15:00:54,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,2,3,2,2,nan,nan,0.04
10/10/2023 15:01:29,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,3,3,2,2,nan,nan,0.10
10/10/2023 15:02:49,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,3,4,2,2,nan,nan,0.30
10/10/2023 15:02:52,1.17.0,Bandit,16,4.14,2,15,10,40,Pellet,Right,3,4,3,2,0.94,164,nan
10/10/2023 15:03:54,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,3,5,3,3,nan,nan,0.01
10/10/2023 15:10:15,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,3,6,3,3,nan,nan,0.25
10/10/2023 15:10:18,1.17.0,Bandit,16,4.13,2,15,10,40,Pellet,Right,3,6,4,3,0.75,446,nan
10/10/2023 15:10:39,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,3,7,4,4,nan,nan,0.11
10/10/2023 15:10:43,1.17.0,Bandit,16,4.13,nan,15,10,40,RightinTimeout,Right,3,7,4,4,nan,nan,0.00
10/10/2023 15:10:44,1.17.0,Bandit,16,4.14,nan,15,10,40,RightinTimeout,Right,3,7,4,4,nan,nan,0.00
10/10/2023 15:10:47,1.17.0,Bandit,16,4.14,nan,15,10,40,RightinTimeout,Right,3,7,4,4,nan,nan,0.00
10/10/2023 15:10:47,1.17.0,Bandit,16,4.14,nan,15,10,40,RightinTimeout,Right,3,7,4,4,nan,nan,0.00
10/10/2023 15:11:02,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,4,7,4,4,nan,nan,0.03
10/10/2023 15:14:38,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,5,7,4,4,nan,nan,0.00
10/10/2023 15:15:30,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,5,8,4,4,nan,nan,0.26
10/10/2023 15:15:32,1.17.0,Bandit,16,4.14,2,15,10,40,Pellet,Right,5,8,5,4,0.37,314,nan
10/10/2023 15:15:57,1.17.0,Bandit,16,4.14,nan,15,10,40,Right,Right,5,9,5,5,nan,nan,0.13
10/10/2023 15:15:59,1.17.0,Bandit,16,4.14,1,15,10,40,Pellet,Right,5,9,6,5,0.19,27,nan
10/10/2023 15:20:00,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,6,9,6,6,nan,nan,0.23
10/10/2023 15:27:59,1.17.0,Bandit,16,4.14,nan,15,10,40,Left,Right,7,9,6,6,nan,nan,0.05
