TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,482.548,493.809,0,0
66.668,,482.313,489.673,0,0
133.337,,476.59,486.59,0,0
200.003,,474.133,485.338,0,0
266.667,,475.739,483.759,0,0
333.335,,471.732,482.384,0,0
399.999,,468.115,477.98,0,0
466.668,,468.463,477.914,0,0
533.334,,465.884,479.945,0,0
600.0,,467.552,480.023,0,0
666.668,,468.725,480.33,0,0
733.334,,467.223,480.824,0,0
800.0,,465.3,480.792,0,0
866.665,,466.932,481.352,0,0
933.331,,467.105,487.178,0,0
999.999,,464.781,489.983,0,0
1066.666,,466.138,488.942,0,0
1133.335,,467.379,494.139,0,0
1199.997,,471.526,496.293,0,0
1266.668,,470.873,493.61,0,0
1333.333,,470.655,492.675,0,0
1399.998,,467.797,492.956,0,0
1466.665,,466.287,493.216,0,0
1533.336,,469.786,489.157,0,0
1599.997,,464.002,489.884,0,0
1666.67,,467.661,487.656,0,0
1733.334,,468.599,489.979,0,0
1800.003,,467.779,488.918,0,0
1866.667,,469.861,487.674,0,0
1933.331,,470.061,487.523,0,0
2000.002,,469.381,487.217,0,0
2066.668,,473.233,487.928,0,0
2133.337,,470.954,484.651,0,0
2199.999,,469.065,482.195,0,0
2266.666,,465.061,477.819,0,0
2333.332,,464.886,477.086,0,0
2399.997,,462.973,476.533,0,0
2466.667,,465.166,475.553,0,0
2533.335,,465.094,478.024,0,0
2600.001,,464.248,475.665,0,0
2666.668,,466.27,474.994,0,0
2733.333,,465.849,477.256,0,0
2800.002,,464.55,475.482,0,0
2866.668,,465.611,476.485,0,0
2933.335,,462.454,477.281,0,0
3000.0,,465.127,475.83,0,0
3066.67,,464.668,477.851,0,0
3133.331,,463.844,478.129,0,0
3199.997,,465.148,476.509,0,0
3266.667,,465.78,479.114,0,0
3333.334,,468.92,475.278,0,0
3400.004,,466.985,474.227,0,0
3466.668,,465.805,475.545,0,0
3533.333,,465.567,474.217,0,0
