TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,586.029,680.535,0,0
66.663,,583.165,673.841,0,0
133.333,,578.798,667.405,0,0
199.998,,574.412,663.325,0,0
266.665,,569.832,661.737,0,0
333.332,,565.728,673.834,0,0
399.998,,565.307,688.235,0,0
466.664,,557.192,684.545,0,0
533.33,,557.678,683.459,0,0
599.996,,550.212,682.21,0,0
666.667,,548.473,686.299,0,0
733.33,,546.992,683.955,0,0
799.997,,546.905,683.659,0,0
866.667,,545.812,677.968,0,0
933.33,,546.103,677.034,0,0
999.999,,548.249,680.811,0,0
1066.668,,546.127,682.28,0,0
1133.333,,547.74,677.707,0,0
1199.998,,544.74,674.036,0,0
1266.667,,545.859,666.997,0,0
1333.333,,545.46,661.569,0,0
1399.995,,542.921,661.082,0,0
1466.664,,540.005,658.248,0,0
1533.329,,534.6,658.428,0,0
1600.0,,537.79,666.376,0,0
1666.664,,533.311,688.572,0,0
1733.329,,536.735,696.879,0,0
1799.998,,536.836,686.794,0,0
1866.663,,537.385,676.14,0,0
1933.335,,538.446,669.588,0,0
2000.0,,537.766,661.649,0,0
2066.667,,539.357,654.347,0,0
2133.333,,541.081,652.101,0,0
2199.996,,539.635,646.175,0,0
2266.665,,541.928,645.326,0,0
2333.333,,542.516,642.035,0,0
2400.0,,540.93,641.192,0,0
2466.665,,544.075,643.176,0,0
2533.33,,538.427,640.844,0,0
2600.001,,537.043,640.612,0,0
2666.662,,542.194,641.323,0,0
2733.333,,542.326,640.712,0,0
2799.999,,542.22,642.732,0,0
2866.667,,544.712,642.945,0,0
2933.33,,546.579,642.703,0,0
2999.995,,545.145,641.491,0,0
3066.668,,546.494,642.017,0,0
3133.334,,548.928,645.586,0,0
3199.999,,545.092,648.497,0,0
3266.667,,545.163,642.979,0,0
3333.335,,537.846,638.982,0,0
3399.999,,544.023,636.697,0,0
3466.665,,540.878,629.047,0,0
3533.333,,543.139,627.421,0,0
3599.999,,544.699,626.963,0,0
3666.668,,543.35,634.069,0,0
3733.334,,544.28,637.206,0,0
3799.998,,542.624,639.853,0,0
3866.665,,541.572,641.853,0,0
3933.333,,541.333,645.572,0,0
3999.996,,542.346,649.356,0,0
4066.668,,543.672,653.256,0,0
4133.335,,544.134,656.845,0,0
4199.995,,545.197,653.546,0,0
4266.663,,542.609,653.028,0,0
4333.33,,542.596,652.993,0,0
4399.997,,548.61,652.916,0,0
4466.667,,543.888,657.497,0,0
4533.329,,544.999,666.201,0,0
4599.995,,546.516,667.712,0,0
4666.664,,546.126,667.865,0,0
4733.332,,547.883,668.961,0,0
4799.998,,548.124,668.66,0,0
4866.665,,548.838,662.304,0,0
4933.334,,544.55,662.703,0,0
4999.997,,544.069,658.673,0,0
5066.665,,541.4,666.414,0,0
5133.332,,550.59,663.843,0,0
5199.998,,543.44,661.434,0,0
5266.665,,544.087,664.58,0,0
5333.331,,545.784,674.296,0,0
5399.999,,544.821,691.041,0,0
5466.668,,542.991,688.704,0,0
5533.335,,541.549,680.383,0,0
5599.997,,540.359,679.075,0,0
5666.662,,545.27,674.418,0,0
5733.331,,544.64,666.138,0,0
5799.995,,547.394,659.576,0,0
5866.666,,543.585,659.213,0,0
5933.329,,546.445,657.717,0,0
6000.001,,536.188,656.364,0,0
6066.664,,535.841,661.234,0,0
6133.329,,537.962,661.848,0,0
6200.0,,539.511,659.658,0,0
6266.662,,539.639,655.738,0,0
6333.33,,538.509,652.972,0,0
6399.996,,538.998,645.833,0,0
6466.663,,539.872,643.363,0,0
6533.33,,540.799,638.777,0,0
6599.998,,543.602,640.361,0,0
6666.666,,542.274,644.934,0,0
6733.329,,540.939,647.857,0,0
6799.999,,539.143,648.946,0,0
6866.667,,541.317,649.502,0,0
6933.333,,541.239,650.977,0,0
6999.997,,539.138,650.595,0,0
7066.665,,539.579,651.553,0,0
7133.335,,543.944,652.482,0,0
7200.0,,540.477,649.72,0,0
7266.666,,543.21,651.284,0,0
7333.332,,541.889,658.014,0,0
7399.999,,543.832,658.252,0,0
7466.666,,544.142,656.804,0,0
7533.329,,543.95,652.877,0,0
7599.996,,547.513,652.095,0,0
7666.665,,544.774,648.598,0,0
7733.331,,545.909,650.815,0,0
7799.998,,544.46,653.846,0,0
7866.664,,540.469,652.995,0,0
7933.332,,537.63,652.499,0,0
8000.0,,538.246,650.066,0,0
8066.667,,540.313,655.788,0,0
8133.334,,544.167,659.842,0,0
8199.998,,544.209,659.595,0,0
8266.668,,546.193,665.833,0,0
8333.334,,548.447,664.965,0,0
8399.999,,544.329,668.372,0,0
8466.664,,545.124,673.359,0,0
8533.331,,545.716,680.235,0,0
8599.995,,544.728,687.801,0,0
8666.666,,545.468,709.422,0,0
8733.335,,545.361,722.06,0,0
8800.0,,546.75,721.955,0,0
8866.664,,545.134,712.372,0,0
8933.33,,543.797,706.755,0,0
9000.001,,547.464,706.876,0,0
9066.666,,547.942,712.85,0,0
9133.333,,551.165,708.829,0,0
9199.999,,552.722,702.441,0,0
9266.666,,553.761,693.601,0,0
9333.331,,559.413,679.873,0,0
9400.001,,559.21,672.512,0,0
9466.664,,560.983,664.839,0,0
9533.329,,550.892,654.732,0,0
9599.999,,546.035,648.743,0,0
9666.669,,544.561,646.859,0,0
9733.333,,546.724,646.706,0,0
9799.996,,545.373,645.048,0,0
9866.663,,544.441,641.842,0,0
9933.335,,545.268,634.912,0,0
10000.0,,545.886,635.533,0,0
10066.662,,555.378,638.272,0,0
10133.329,,561.493,642.113,0,0
10199.996,,560.584,647.656,0,0
10266.666,,562.539,657.327,0,0
10333.334,,562.097,659.604,0,0
10400.0,,564.294,660.69,0,0
10466.667,,560.912,658.104,0,0
10533.331,,559.305,667.917,0,0
10600.001,,558.92,677.491,0,0
10666.663,,560.235,681.542,0,0
10733.329,,560.503,685.808,0,0
10799.995,,563.603,687.652,0,0
10866.662,,567.026,689.035,0,0
10933.332,,565.077,685.778,0,0
11000.0,,562.434,679.408,0,0
11066.663,,562.871,678.434,0,0
11133.333,,557.688,677.34,0,0
11199.997,,562.268,687.06,0,0
11266.668,,569.305,684.457,0,0
11333.331,,559.673,684.869,0,0
11399.996,,563.259,687.524,0,0
11466.662,,563.344,679.963,0,0
11533.329,,562.332,678.29,0,0
11599.998,,565.016,684.764,0,0
11666.662,,566.251,685.182,0,0
11733.33,,564.159,679.582,0,0
11800.001,,564.641,670.64,0,0
11866.666,,566.873,666.806,0,0
11933.333,,561.043,661.836,0,0
12000.001,,556.769,659.098,0,0
12066.666,,553.569,660.61,0,0
12133.333,,553.012,661.19,0,0
12199.997,,555.019,664.29,0,0
12266.663,,557.802,666.104,0,0
12333.329,,551.838,673.663,0,0
12400.001,,553.787,685.581,0,0
12466.668,,555.035,692.125,0,0
12533.335,,551.661,695.959,0,0
12600.0,,551.265,692.073,0,0
12666.663,,552.072,679.883,0,0
12733.331,,547.452,669.014,0,0
12800.0,,548.018,663.013,0,0
12866.665,,548.374,659.831,0,0
12933.332,,548.051,656.21,0,0
12999.997,,560.463,658.256,0,0
13066.664,,557.685,654.153,0,0
13133.333,,552.906,655.137,0,0
13200.0,,555.642,661.05,0,0
13266.662,,554.748,662.163,0,0
13333.33,,557.461,661.28,0,0
13399.998,,557.57,662.134,0,0
13466.665,,557.147,666.977,0,0
13533.329,,557.168,667.253,0,0
13599.998,,555.149,666.799,0,0
13666.667,,553.957,665.819,0,0
13733.335,,557.288,666.299,0,0
13800.0,,555.152,667.171,0,0
13866.665,,553.329,667.427,0,0
13933.33,,552.277,666.278,0,0
13999.999,,553.147,664.051,0,0
14066.667,,554.805,662.687,0,0
14133.332,,560.098,664.283,0,0
14200.001,,561.764,660.682,0,0
14266.666,,565.87,655.905,0,0
14333.329,,568.251,655.638,0,0
14399.996,,567.971,659.489,0,0
14466.666,,569.249,655.733,0,0
14533.329,,569.46,654.679,0,0
14599.996,,562.956,655.368,0,0
14666.664,,565.391,663.405,0,0
14733.333,,565.423,669.955,0,0
14799.999,,567.68,673.017,0,0
14866.665,,560.274,667.27,0,0
14933.33,,566.217,662.51,0,0
14999.995,,560.344,654.656,0,0
15066.662,,557.2,650.677,0,0
15133.335,,556.069,649.486,0,0
15199.998,,557.521,653.841,0,0
15266.665,,557.077,660.155,0,0
15333.333,,561.816,662.661,0,0
15399.998,,564.614,653.335,0,0
15466.662,,562.772,658.315,0,0
15533.331,,562.114,652.833,0,0
15599.995,,562.024,657.411,0,0
15666.665,,562.92,659.423,0,0
15733.331,,561.76,663.326,0,0
15799.998,,564.395,699.802,0,0
15866.668,,565.153,723.972,0,0
15933.331,,564.526,724.23,0,0
15999.974,,562.066,717.886,0,0
16066.621,,561.04,704.865,0,0
16133.264,,561.755,694.427,0,0
16199.902,,563.055,695.714,0,0
16266.551,,561.698,699.377,0,0
16333.191,,563.271,692.229,0,0
16399.832,,563.079,687.434,0,0
16466.474,,567.254,683.422,0,0
16533.119,,568.736,676.477,0,0
16599.762,,569.871,676.685,0,0
16666.401,,568.149,679.814,0,0
16733.033,,566.293,680.173,0,0
16799.684,,563.998,680.63,0,0
16866.325,,564.309,679.823,0,0
16932.969,,566.747,679.815,0,0
16999.606,,568.189,677.99,0,0
17066.249,,569.27,680.089,0,0
17132.887,,569.37,677.278,0,0
17199.526,,561.385,673.675,0,0
17266.166,,563.124,668.41,0,0
17332.81,,556.611,667.433,0,0
17399.445,,551.653,662.339,0,0
17466.083,,548.138,661.194,0,0
17532.728,,547.008,659.518,0,0
17599.365,,546.406,656.494,0,0
17666.0,,546.156,656.656,0,0
17732.643,,544.279,654.768,0,0
17799.277,,545.349,655.77,0,0
17865.915,,547.42,653.877,0,0
17932.554,,545.699,647.226,0,0
17999.192,,547.442,640.828,0,0
18065.831,,549.652,644.012,0,0
18132.47,,552.464,648.774,0,0
18199.11,,556.153,644.109,0,0
18265.745,,547.321,648.336,0,0
18332.378,,547.835,659.613,0,0
18399.02,,546.913,666.044,0,0
18465.653,,545.525,685.248,0,0
