TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,743.745,817.921,0,0
66.672,,741.343,812.62,0,0
133.334,,741.597,806.099,0,0
200.001,,742.041,804.191,0,0
266.67,,742.882,796.606,0,0
333.335,,740.093,792.478,0,0
400.002,,736.583,784.46,0,0
466.67,,736.324,781.189,0,0
533.335,,733.283,777.519,0,0
600.0,,734.714,774.359,0,0
666.673,,730.866,769.731,0,0
733.336,,730.091,768.828,0,0
800.006,,729.672,766.616,0,0
866.673,,730.346,767.29,0,0
933.334,,730.002,766.916,0,0
1000.006,,730.684,763.046,0,0
1066.667,,727.681,757.172,0,0
1133.337,,722.414,751.668,0,0
1200.002,,721.088,749.219,0,0
1266.671,,721.916,747.268,0,0
1333.339,,720.981,748.398,0,0
1400.002,,719.296,747.076,0,0
1466.671,,719.79,746.929,0,0
1533.337,,718.773,748.959,0,0
1600.0,,717.871,753.739,0,0
1666.671,,719.352,756.251,0,0
1733.333,,718.608,762.733,0,0
1800.004,,716.505,761.957,0,0
1866.67,,717.551,766.083,0,0
1933.337,,716.205,767.6,0,0
2000.004,,714.279,771.534,0,0
2066.666,,715.316,777.26,0,0
2133.338,,716.028,776.063,0,0
2200.003,,715.528,775.128,0,0
2266.667,,714.257,770.858,0,0
2333.335,,714.763,772.976,0,0
2400.001,,713.957,775.232,0,0
2466.669,,714.062,771.663,0,0
2533.337,,712.277,767.625,0,0
2600.001,,711.554,765.603,0,0
2666.667,,710.245,764.147,0,0
2733.339,,709.507,762.006,0,0
2800.005,,711.594,759.376,0,0
2866.666,,710.836,758.789,0,0
2933.337,,710.966,756.579,0,0
3000.003,,708.933,754.19,0,0
3066.668,,707.877,749.879,0,0
3133.339,,709.246,748.253,0,0
3200.005,,708.15,743.857,0,0
3266.673,,707.569,743.534,0,0
3333.335,,707.388,741.42,0,0
3400.003,,708.669,740.552,0,0
3466.667,,707.824,742.478,0,0
3533.333,,706.868,743.434,0,0
3600.005,,709.43,742.563,0,0
3666.668,,709.044,742.973,0,0
3733.34,,708.166,741.592,0,0
3800.004,,707.46,741.341,0,0
3866.668,,708.1,748.177,0,0
3933.335,,706.995,752.691,0,0
4000.0,,706.524,755.067,0,0
4066.667,,705.878,748.031,0,0
4133.338,,705.585,742.708,0,0
4200.005,,704.457,739.355,0,0
