TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,617.866,630.781,0,0
66.669,,608.67,625.09,0,0
133.335,,602.114,623.691,0,0
199.998,,603.002,624.837,0,0
266.662,,602.897,622.359,0,0
333.333,,600.644,623.117,0,0
399.998,,601.498,623.173,0,0
466.669,,601.674,621.543,0,0
533.334,,602.057,620.918,0,0
600.0,,598.832,619.375,0,0
666.668,,598.326,619.98,0,0
733.334,,597.11,619.647,0,0
799.996,,595.129,618.124,0,0
866.667,,596.868,619.341,0,0
933.336,,595.542,620.567,0,0
1000.0,,596.031,623.078,0,0
1066.667,,599.825,625.416,0,0
1133.33,,600.153,624.506,0,0
1199.997,,596.552,623.074,0,0
1266.665,,587.26,610.6,0,0
1333.33,,584.706,614.492,0,0
1399.998,,587.201,615.493,0,0
1466.665,,589.146,620.391,0,0
1533.334,,586.64,615.187,0,0
1600.002,,577.948,616.834,0,0
1666.667,,580.619,615.445,0,0
1733.335,,583.032,615.939,0,0
1800.002,,585.102,613.759,0,0
1866.669,,584.298,609.907,0,0
1933.333,,582.502,608.233,0,0
2000.001,,580.912,607.524,0,0
2066.663,,577.853,602.302,0,0
2133.331,,577.339,603.874,0,0
2199.999,,582.324,610.517,0,0
2266.663,,583.682,613.894,0,0
2333.331,,583.573,617.127,0,0
2400.002,,583.457,615.279,0,0
2466.665,,585.913,615.051,0,0
2533.333,,587.266,610.265,0,0
2600.001,,575.222,600.833,0,0
2666.664,,570.641,597.318,0,0
2733.332,,572.119,595.973,0,0
2799.996,,570.469,597.55,0,0
2866.665,,568.549,598.525,0,0
2933.331,,568.482,600.966,0,0
3000.0,,569.316,602.334,0,0
3066.663,,569.655,603.357,0,0
3133.331,,568.613,601.679,0,0
3200.001,,570.081,603.352,0,0
3266.668,,568.132,604.72,0,0
3333.333,,572.13,607.085,0,0
3399.999,,577.757,609.548,0,0
3466.668,,577.235,605.872,0,0
3533.331,,574.665,607.445,0,0
3599.996,,575.969,605.312,0,0
3666.668,,578.873,606.556,0,0
3733.33,,576.405,606.817,0,0
3799.996,,576.449,604.597,0,0
3866.666,,578.844,602.317,0,0
3933.333,,578.275,600.69,0,0
4000.0,,573.619,599.542,0,0
4066.668,,575.201,595.12,0,0
4133.335,,571.182,593.271,0,0
4199.999,,574.401,595.449,0,0
4266.668,,572.101,592.951,0,0
4333.33,,573.89,593.281,0,0
4399.996,,571.903,592.809,0,0
4466.665,,573.143,591.736,0,0
4533.337,,574.326,593.119,0,0
4600.001,,577.199,593.024,0,0
4666.664,,576.77,595.231,0,0
4733.331,,577.073,594.65,0,0
4799.997,,575.801,592.907,0,0
4866.668,,573.315,591.031,0,0
4933.329,,570.881,588.886,0,0
4999.996,,569.563,590.841,0,0
5066.663,,571.54,588.394,0,0
5133.336,,569.647,588.427,0,0
5200.0,,571.328,588.652,0,0
5266.662,,570.695,587.372,0,0
5333.335,,571.022,586.803,0,0
5399.997,,572.267,588.514,0,0
5466.666,,574.699,591.419,0,0
5533.329,,575.968,594.071,0,0
5599.996,,580.146,596.463,0,0
5666.664,,581.862,594.027,0,0
5733.333,,578.466,595.411,0,0
5799.997,,576.591,601.687,0,0
5866.666,,570.78,598.491,0,0
5933.33,,568.07,602.429,0,0
5999.998,,567.586,602.584,0,0
6066.665,,570.016,603.984,0,0
6133.331,,569.826,600.374,0,0
6199.999,,568.124,598.556,0,0
6266.664,,566.668,599.099,0,0
6333.335,,566.647,595.303,0,0
6399.996,,565.393,593.194,0,0
6466.665,,565.456,592.502,0,0
6533.335,,565.601,591.541,0,0
6599.997,,563.83,594.042,0,0
6666.662,,571.666,602.889,0,0
6733.329,,579.242,601.52,0,0
6800.002,,577.264,594.378,0,0
6866.662,,568.513,590.423,0,0
6933.335,,567.145,590.893,0,0
7000.002,,572.848,591.298,0,0
7066.665,,572.073,591.146,0,0
7133.329,,569.966,591.608,0,0
7199.997,,569.857,592.481,0,0
7266.664,,571.188,592.379,0,0
7333.332,,571.879,591.753,0,0
7399.997,,572.738,590.994,0,0
7466.669,,574.243,591.676,0,0
7533.332,,572.052,591.197,0,0
7599.996,,572.741,589.575,0,0
7666.663,,571.616,589.762,0,0
7733.334,,573.086,587.853,0,0
7800.002,,570.113,590.167,0,0
7866.663,,576.406,593.318,0,0
7933.335,,577.079,593.577,0,0
8000.001,,577.562,593.79,0,0
8066.668,,581.777,595.577,0,0
8133.332,,581.191,592.826,0,0
8199.998,,578.497,595.768,0,0
8266.663,,581.352,596.4,0,0
8333.334,,582.399,597.387,0,0
8399.996,,583.095,598.139,0,0
8466.663,,584.022,600.019,0,0
8533.333,,585.883,600.998,0,0
8599.996,,586.572,601.02,0,0
8666.665,,584.667,600.721,0,0
8733.332,,583.611,602.405,0,0
8800.0,,583.622,601.324,0,0
8866.669,,582.1,601.272,0,0
8933.334,,582.66,601.763,0,0
9000.002,,585.172,605.222,0,0
9066.665,,587.313,612.869,0,0
9133.333,,589.647,617.551,0,0
9199.996,,587.568,616.042,0,0
9266.664,,577.104,610.637,0,0
9333.334,,574.229,610.883,0,0
9399.998,,575.947,609.27,0,0
9466.663,,576.176,605.014,0,0
9533.331,,573.473,602.124,0,0
9599.998,,574.471,604.778,0,0
9666.665,,574.187,603.739,0,0
9733.335,,573.449,603.844,0,0
9799.999,,571.559,597.666,0,0
9866.663,,572.254,594.507,0,0
9933.331,,569.964,592.25,0,0
9999.998,,568.641,593.078,0,0
10066.666,,567.461,591.882,0,0
10133.334,,567.717,590.479,0,0
10200.0,,568.961,590.302,0,0
10266.663,,570.844,591.607,0,0
10333.335,,568.9,592.592,0,0
10399.999,,570.109,592.017,0,0
10466.667,,571.131,591.285,0,0
10533.329,,570.6,591.086,0,0
10600.001,,572.404,591.634,0,0
10666.664,,572.764,592.728,0,0
10733.331,,572.626,592.929,0,0
10800.001,,571.603,591.742,0,0
10866.665,,572.707,593.055,0,0
10933.331,,569.829,592.031,0,0
10999.997,,571.431,591.049,0,0
11066.668,,569.559,590.612,0,0
11133.332,,573.769,595.746,0,0
11199.998,,579.766,601.295,0,0
11266.664,,573.49,594.198,0,0
11333.334,,565.784,591.069,0,0
11400.002,,568.948,591.229,0,0
11466.668,,568.044,589.838,0,0
11533.331,,568.945,589.533,0,0
11600.001,,568.792,590.316,0,0
11666.664,,571.753,594.399,0,0
11733.334,,573.363,595.54,0,0
11799.998,,577.926,595.504,0,0
11866.669,,578.883,595.523,0,0
11933.335,,579.633,596.1,0,0
11999.996,,577.858,594.731,0,0
12066.667,,572.984,589.356,0,0
12133.331,,572.646,588.326,0,0
12199.999,,572.6,589.722,0,0
12266.667,,570.213,588.386,0,0
12333.331,,571.534,588.052,0,0
