TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,1547.972,1436.602,0,0
66.667,,1543.095,1432.332,0,0
133.334,,1537.879,1425.504,0,0
199.997,,1533.982,1417.207,0,0
266.663,,1531.667,1411.148,0,0
333.332,,1515.138,1406.328,0,0
399.998,,1523.963,1406.214,0,0
466.662,,1527.731,1403.984,0,0
533.333,,1527.757,1402.823,0,0
600.0,,1524.352,1404.713,0,0
666.668,,1519.226,1405.219,0,0
733.329,,1512.667,1401.221,0,0
799.998,,1513.963,1398.866,0,0
866.662,,1507.674,1400.549,0,0
933.334,,1511.052,1399.181,0,0
1000.002,,1506.181,1397.982,0,0
1066.664,,1506.096,1399.509,0,0
1133.332,,1512.245,1402.715,0,0
1199.996,,1513.425,1406.197,0,0
1266.664,,1513.386,1411.99,0,0
1333.333,,1512.348,1413.709,0,0
1399.997,,1508.993,1418.214,0,0
1466.663,,1505.668,1421.59,0,0
1533.334,,1507.509,1422.099,0,0
1599.995,,1511.066,1433.778,0,0
1666.664,,1515.542,1438.459,0,0
1733.335,,1512.412,1438.73,0,0
1799.998,,1506.15,1443.895,0,0
1866.665,,1509.826,1447.179,0,0
1933.33,,1508.569,1447.642,0,0
1999.998,,1505.849,1444.877,0,0
2066.668,,1500.337,1446.346,0,0
2133.331,,1505.891,1448.824,0,0
2199.996,,1509.308,1448.249,0,0
2266.668,,1502.507,1444.032,0,0
2333.335,,1504.677,1442.486,0,0
2400.0,,1504.666,1437.399,0,0
2466.665,,1503.773,1434.393,0,0
2533.334,,1501.115,1430.113,0,0
2599.999,,1499.538,1425.929,0,0
2666.665,,1495.03,1422.081,0,0
2733.331,,1496.879,1422.267,0,0
2800.001,,1500.472,1420.669,0,0
2866.666,,1497.818,1417.996,0,0
2933.331,,1497.15,1415.707,0,0
2999.998,,1500.073,1413.817,0,0
3066.664,,1496.524,1409.972,0,0
3133.331,,1492.656,1409.354,0,0
3199.997,,1498.042,1412.655,0,0
3266.666,,1494.418,1418.293,0,0
3333.331,,1496.411,1422.13,0,0
3399.998,,1496.348,1424.749,0,0
3466.665,,1496.948,1424.082,0,0
3533.329,,1499.779,1424.018,0,0
3599.996,,1500.636,1421.869,0,0
3666.666,,1498.365,1421.988,0,0
3733.329,,1498.837,1419.301,0,0
3800.0,,1496.632,1418.023,0,0
3866.665,,1496.846,1414.368,0,0
3933.331,,1493.321,1408.97,0,0
4000.001,,1491.841,1407.016,0,0
4066.663,,1491.526,1407.671,0,0
4133.334,,1492.186,1407.008,0,0
4199.999,,1492.539,1406.906,0,0
4266.668,,1494.287,1404.18,0,0
4333.331,,1496.208,1403.492,0,0
4399.995,,1497.741,1404.226,0,0
4466.664,,1496.367,1399.296,0,0
4533.331,,1491.066,1391.073,0,0
4600.001,,1489.254,1401.911,0,0
4666.667,,1495.445,1414.891,0,0
4733.329,,1493.538,1421.94,0,0
4799.996,,1491.114,1422.626,0,0
4866.662,,1492.664,1423.017,0,0
4933.333,,1495.989,1421.588,0,0
4999.999,,1495.341,1419.481,0,0
5066.662,,1492.439,1414.9,0,0
5133.331,,1494.546,1415.434,0,0
5199.998,,1496.871,1413.54,0,0
5266.665,,1496.372,1409.736,0,0
5333.331,,1500.026,1409.431,0,0
5399.999,,1501.46,1409.487,0,0
5466.666,,1506.192,1409.972,0,0
5533.331,,1513.31,1408.014,0,0
5599.998,,1513.788,1405.313,0,0
5666.664,,1511.274,1403.265,0,0
5733.33,,1509.779,1402.756,0,0
5800.001,,1514.499,1401.54,0,0
5866.663,,1515.562,1402.059,0,0
5933.33,,1515.983,1399.976,0,0
5999.999,,1516.727,1399.335,0,0
6066.667,,1515.744,1395.329,0,0
6133.331,,1514.639,1392.84,0,0
6199.999,,1512.545,1392.171,0,0
6266.667,,1514.387,1389.06,0,0
6333.334,,1502.632,1384.577,0,0
6399.997,,1498.811,1381.572,0,0
6466.668,,1499.096,1380.484,0,0
6533.331,,1497.996,1377.762,0,0
6599.996,,1496.555,1376.541,0,0
6666.665,,1494.69,1377.196,0,0
6733.335,,1494.132,1377.153,0,0
6799.998,,1495.007,1376.033,0,0
6866.666,,1493.705,1377.96,0,0
6933.328,,1496.411,1379.452,0,0
6999.996,,1497.607,1380.464,0,0
7066.665,,1497.525,1381.657,0,0
7133.33,,1496.467,1388.294,0,0
7199.998,,1496.325,1397.96,0,0
7266.662,,1497.771,1400.767,0,0
7333.334,,1495.437,1404.676,0,0
7400.001,,1496.301,1406.158,0,0
7466.665,,1496.088,1408.548,0,0
7533.328,,1495.545,1409.073,0,0
7600.001,,1497.448,1408.875,0,0
7666.667,,1494.083,1407.738,0,0
7733.332,,1496.107,1405.311,0,0
7800.001,,1495.094,1402.043,0,0
7866.664,,1493.987,1401.9,0,0
7933.335,,1496.634,1399.612,0,0
8000.001,,1493.063,1399.821,0,0
8066.668,,1498.219,1398.823,0,0
8133.331,,1499.126,1399.002,0,0
8199.998,,1506.273,1396.081,0,0
8266.662,,1501.464,1391.904,0,0
8333.329,,1500.85,1388.608,0,0
8399.998,,1499.683,1384.697,0,0
8466.668,,1492.167,1380.165,0,0
8533.331,,1490.379,1375.75,0,0
8599.997,,1486.871,1374.443,0,0
8666.665,,1489.129,1377.372,0,0
8733.334,,1491.003,1373.455,0,0
8799.997,,1489.813,1378.15,0,0
8866.667,,1493.32,1380.956,0,0
8933.329,,1494.936,1381.458,0,0
8999.997,,1485.864,1376.982,0,0
9066.662,,1494.056,1381.495,0,0
9133.329,,1485.476,1383.128,0,0
9199.996,,1491.484,1386.918,0,0
9266.663,,1491.363,1389.206,0,0
9333.333,,1491.088,1390.698,0,0
9399.997,,1489.397,1391.697,0,0
9466.666,,1486.809,1391.04,0,0
9533.334,,1487.478,1400.837,0,0
9599.999,,1492.673,1405.104,0,0
9666.664,,1488.707,1415.279,0,0
9733.331,,1489.345,1415.548,0,0
9799.999,,1484.363,1414.439,0,0
9866.664,,1481.03,1410.759,0,0
9933.331,,1484.241,1414.18,0,0
9999.996,,1490.162,1417.594,0,0
10066.663,,1495.792,1420.472,0,0
10133.334,,1493.58,1419.137,0,0
10199.998,,1492.432,1422.077,0,0
10266.664,,1490.947,1422.831,0,0
10333.329,,1495.428,1423.866,0,0
10399.998,,1493.782,1422.526,0,0
10466.666,,1491.978,1422.819,0,0
10533.332,,1485.081,1416.053,0,0
10599.996,,1486.724,1412.652,0,0
10666.663,,1485.928,1410.552,0,0
10733.33,,1486.693,1407.777,0,0
10800.001,,1487.352,1407.325,0,0
10866.663,,1486.671,1404.28,0,0
10933.335,,1483.351,1402.8,0,0
11000.0,,1485.793,1402.523,0,0
11066.666,,1486.38,1401.024,0,0
11133.335,,1484.251,1401.428,0,0
11199.995,,1486.512,1404.684,0,0
11266.663,,1486.239,1398.993,0,0
11333.331,,1481.067,1401.535,0,0
11400.001,,1483.669,1406.429,0,0
11466.664,,1484.687,1409.828,0,0
11533.33,,1485.193,1411.617,0,0
11599.996,,1487.114,1407.665,0,0
