TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,792.436,1015.591,0,0
66.661,,778.711,1011.223,0,0
133.328,,770.937,998.001,0,0
199.996,,766.95,985.694,0,0
266.663,,760.279,990.843,0,0
333.333,,759.521,977.603,0,0
399.995,,759.469,947.087,0,0
466.665,,760.724,922.302,0,0
533.331,,749.374,902.411,0,0
600.0,,754.22,887.338,0,0
666.667,,760.36,880.309,0,0
733.329,,757.695,868.589,0,0
800.0,,754.751,852.439,0,0
866.666,,753.829,840.517,0,0
933.331,,749.804,843.829,0,0
999.996,,750.801,853.13,0,0
1066.663,,750.181,860.242,0,0
1133.33,,749.809,856.336,0,0
1200.0,,749.764,848.136,0,0
1266.665,,749.567,839.545,0,0
1333.334,,744.891,829.224,0,0
1399.995,,741.787,830.906,0,0
1466.661,,736.708,831.666,0,0
1533.332,,733.429,834.569,0,0
1599.999,,731.427,840.535,0,0
1666.663,,732.305,844.878,0,0
1733.333,,736.039,850.46,0,0
1800.0,,738.443,859.828,0,0
1866.667,,739.374,868.475,0,0
1933.333,,741.34,872.267,0,0
1999.996,,741.767,873.549,0,0
2066.666,,740.16,849.928,0,0
2133.329,,734.537,824.503,0,0
2199.998,,735.194,840.695,0,0
2266.665,,749.722,836.144,0,0
2333.334,,754.01,843.878,0,0
2399.995,,756.052,863.596,0,0
2466.661,,748.898,867.993,0,0
2533.329,,746.082,883.671,0,0
2600.001,,747.901,888.663,0,0
2666.665,,744.974,917.358,0,0
2733.328,,747.07,934.967,0,0
2799.999,,742.56,947.131,0,0
2866.668,,741.952,960.575,0,0
2933.33,,745.337,952.685,0,0
2999.996,,740.863,935.116,0,0
3066.662,,743.311,918.238,0,0
3133.332,,747.314,905.855,0,0
3200.0,,747.166,890.719,0,0
3266.662,,747.014,871.472,0,0
3333.331,,744.25,868.553,0,0
3399.998,,743.992,879.082,0,0
3466.664,,739.787,915.29,0,0
3533.33,,742.009,943.103,0,0
3599.999,,741.846,949.185,0,0
3666.663,,741.409,934.148,0,0
3733.334,,741.077,919.15,0,0
3799.999,,741.536,904.725,0,0
3866.663,,741.714,879.88,0,0
3933.331,,737.972,878.499,0,0
3999.999,,736.227,862.4,0,0
4066.667,,735.069,856.083,0,0
4133.334,,734.628,860.777,0,0
4199.998,,749.391,868.064,0,0
4266.662,,749.889,863.945,0,0
4333.334,,742.624,848.976,0,0
4400.001,,741.06,835.434,0,0
4466.663,,743.384,824.865,0,0
4533.332,,741.789,816.597,0,0
