TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,835.855,841.725,0,0
66.669,,826.596,828.343,0,0
133.339,,812.75,815.821,0,0
200.001,,801.684,811.823,0,0
266.667,,796.952,809.095,0,0
333.339,,796.588,804.862,0,0
400.005,,793.478,806.614,0,0
466.669,,789.555,810.555,0,0
533.336,,791.544,811.259,0,0
600.004,,797.044,810.956,0,0
666.669,,794.192,815.51,0,0
733.339,,791.594,815.827,0,0
800.005,,796.543,817.387,0,0
866.669,,793.301,817.188,0,0
933.339,,795.062,824.797,0,0
1000.005,,798.16,816.763,0,0
1066.672,,785.885,807.501,0,0
1133.337,,783.064,812.298,0,0
1200.006,,783.359,814.498,0,0
1266.673,,783.573,810.771,0,0
1333.333,,783.296,807.657,0,0
1400.003,,784.31,801.627,0,0
1466.67,,776.897,793.924,0,0
1533.338,,775.115,788.494,0,0
1599.999,,773.93,786.901,0,0
1666.667,,775.541,790.057,0,0
1733.338,,777.214,783.46,0,0
1800.003,,774.69,783.273,0,0
1866.672,,772.1,784.126,0,0
1933.335,,769.271,784.902,0,0
2000.005,,768.179,781.215,0,0
2066.67,,770.225,773.816,0,0
2133.338,,766.633,769.236,0,0
2200.003,,760.249,767.97,0,0
2266.669,,761.825,765.273,0,0
2333.338,,773.818,775.145,0,0
2400.003,,778.676,780.783,0,0
2466.67,,784.569,783.123,0,0
2533.337,,790.364,781.878,0,0
2600.003,,786.977,778.019,0,0
2666.671,,779.033,772.052,0,0
2733.334,,773.6,760.58,0,0
2800.003,,763.751,754.072,0,0
2866.672,,757.125,753.264,0,0
2933.337,,760.261,748.861,0,0
3000.002,,760.102,745.497,0,0
3066.673,,755.338,746.257,0,0
3133.338,,751.653,743.329,0,0
3200.002,,750.607,740.388,0,0
3266.668,,753.09,738.237,0,0
3333.336,,754.9,738.21,0,0
3400.002,,755.189,739.29,0,0
3466.669,,757.931,750.656,0,0
3533.336,,773.624,755.352,0,0
3600.0,,777.014,751.403,0,0
3666.671,,769.43,747.772,0,0
3733.338,,770.477,749.879,0,0
3800.002,,757.283,751.086,0,0
3866.669,,760.663,760.071,0,0
3933.334,,754.67,752.725,0,0
4000.006,,754.588,753.184,0,0
4066.672,,758.511,752.643,0,0
