TimeStamp,Name,State
97225.028,Input1,0
97320.706,Input1,1
115843.167,Input1,0
116355.143,Input1,1
280544.878,Input1,0
280641.554,Input1,1
296046.573,Input1,0
296541.870,Input1,1
372058.471,Input1,0
372154.150,Input1,1
939211.708,Input1,0
939708.046,Input1,1
1218981.472,Input1,0
1219093.103,Input1,1
1230951.865,Input1,0
1231456.176,Input1,1
1407113.806,Input1,0
1407209.454,Input1,1
1416878.087,Input1,0
1417389.808,Input1,1
1528350.234,Input1,0
1528444.914,Input1,1
1539520.232,Input1,0
1540016.515,Input1,1
1676116.323,Input1,0
1676227.887,Input1,1
1683052.506,Input1,0
1683547.314,Input1,1
1805364.598,Input1,0
1805460.667,Input1,1
1815480.841,Input1,0
1815992.982,Input1,1
2077782.653,Input1,0
2077894.282,Input1,1
2084958.147,Input1,0
2085469.266,Input1,1
2197246.081,Input1,0
2197357.705,Input1,1
2255953.136,Input1,0
2256463.937,Input1,1
2418471.380,Input1,0
2418567.060,Input1,1
2830678.164,Input1,0
2831173.855,Input1,1
2956071.248,Input1,0
2956167.931,Input1,1
2974945.617,Input1,0
2975441.572,Input1,1
3171336.572,Input1,0
3171432.251,Input1,1
3180797.620,Input1,0
3181292.728,Input1,1
