TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,753.224,654.518,,0,0

66.667,,745.0,647.79,,0,0

133.329,,738.865,644.538,,0,0

199.996,,732.685,640.924,,0,0

266.664,,728.306,636.574,,0,0

333.333,,723.711,633.866,,0,0

400.0,,719.937,627.826,,0,0

466.663,,717.321,620.55,,0,0

533.331,,713.685,621.312,,0,0

599.996,,713.33,618.573,,0,0

666.666,,713.048,616.488,,0,0

733.332,,711.792,615.274,,0,0

799.994,,709.568,614.569,,0,0

866.665,,706.617,615.178,,0,0

933.33,,704.722,614.98,,0,0

999.994,,702.724,618.37,,0,0

1066.663,,699.349,629.988,,0,0

1133.33,,699.313,641.656,,0,0

1199.999,,699.766,667.226,,0,0

1266.667,,700.566,677.962,,0,0

1333.333,,699.62,685.378,,0,0

1399.999,,700.591,687.183,,0,0

1466.664,,700.408,683.353,,0,0

1533.328,,698.168,686.644,,0,0

1599.997,,699.414,685.658,,0,0

1666.661,,700.31,683.694,,0,0

1733.332,,701.735,678.743,,0,0

1799.999,,703.462,675.214,,0,0

1866.665,,701.182,671.906,,0,0

1933.334,,702.419,668.517,,0,0

1999.998,,700.984,666.512,,0,0

2066.665,,701.24,665.241,,0,0

2133.333,,703.435,668.534,,0,0

2199.998,,701.173,671.139,,0,0

2266.661,,699.605,667.034,,0,0

2333.328,,696.903,663.525,,0,0

2399.996,,695.231,662.172,,0,0

2466.665,,694.102,662.841,,0,0

2533.328,,694.65,661.021,,0,0

2599.997,,695.964,662.605,,0,0

2666.663,,695.801,660.265,,0,0

2733.33,,696.548,658.318,,0,0

2799.999,,695.251,656.307,,0,0

2866.662,,696.153,651.05,,0,0

2933.334,,696.039,647.133,,0,0

2999.997,,694.414,643.57,,0,0

3066.661,,696.734,641.707,,0,0

3133.334,,697.441,635.919,,0,0

3199.999,,697.518,631.626,,0,0

3266.665,,695.5,629.436,,0,0

3333.328,,697.355,625.954,,0,0

3399.994,,697.851,623.533,,0,0

3466.666,,699.115,620.5,,0,0

3533.333,,698.763,620.632,,0,0

3599.998,,697.783,620.519,,0,0

3666.666,,697.524,621.837,,0,0

3733.333,,698.314,625.489,,0,0

3799.994,,698.383,625.049,,0,0

3866.664,,699.711,623.504,,0,0

3933.33,,699.666,621.303,,0,0

3999.999,,697.886,617.874,,0,0

4066.667,,697.838,616.339,,0,0

4133.334,,698.153,613.22,,0,0

4199.995,,696.692,612.523,,0,0

4266.661,,696.562,611.045,,0,0

4333.332,,698.13,608.603,,0,0

4400.0,,696.504,605.737,,0,0

4466.661,,695.857,603.308,,0,0

4533.332,,694.449,601.251,,0,0

4599.999,,696.205,599.104,,0,0

4666.664,,696.587,595.524,,0,0

4733.331,,696.734,593.144,,0,0

4799.999,,696.57,591.111,,0,0

4866.661,,697.249,591.589,,0,0

4933.33,,696.841,591.765,,0,0

5000.001,,697.649,593.604,,0,0

5066.662,,698.067,597.724,,0,0

5133.329,,699.461,599.363,,0,0

5200.0,,700.657,602.843,,0,0

5266.663,,702.655,606.234,,0,0

5333.331,,699.888,612.168,,0,0

5400.0,,701.615,616.373,,0,0

5466.662,,700.985,618.784,,0,0

5533.334,,699.982,623.41,,0,0

5599.996,,699.64,621.116,,0,0

5666.662,,699.552,620.134,,0,0

5733.332,,698.246,618.38,,0,0

5799.997,,699.246,617.454,,0,0

5866.667,,698.858,614.404,,0,0

5933.329,,698.491,612.877,,0,0

5999.995,,697.916,613.195,,0,0

6066.666,,696.859,614.439,,0,0

6133.328,,697.087,616.226,,0,0

6200.0,,699.722,618.579,,0,0

6266.662,,699.873,613.944,,0,0

6333.331,,699.297,612.642,,0,0

6399.996,,699.193,613.44,,0,0

6466.663,,699.723,619.048,,0,0

6533.334,,700.567,622.11,,0,0

6599.995,,698.901,621.988,,0,0

6666.664,,697.632,620.541,,0,0

6733.333,,696.702,623.55,,0,0

6799.997,,697.411,629.3,,0,0

6866.661,,697.819,629.62,,0,0

6933.329,,696.406,630.78,,0,0

6999.998,,696.787,629.178,,0,0

7066.661,,696.779,626.104,,0,0

7133.332,,696.22,623.112,,0,0

7199.995,,696.463,623.675,,0,0

7266.663,,694.176,622.668,,0,0

7333.332,,695.838,621.583,,0,0

7400.0,,697.157,619.27,,0,0

7466.664,,696.995,615.945,,0,0

7533.332,,697.297,612.44,,0,0

7599.997,,696.536,608.986,,0,0

7666.664,,695.124,605.557,,0,0

7733.333,,691.659,603.284,,0,0

7799.997,,693.618,603.67,,0,0

7866.666,,693.112,606.253,,0,0

7933.334,,695.833,607.381,,0,0

8000.0,,697.967,608.457,,0,0

8066.666,,698.9,608.224,,0,0

8133.331,,698.813,610.498,,0,0

8199.999,,699.326,609.027,,0,0

8266.661,,700.131,607.34,,0,0

8333.334,,699.592,605.877,,0,0

8399.998,,698.913,607.27,,0,0

8466.662,,698.94,608.575,,0,0

8533.328,,699.049,613.499,,0,0

8599.998,,699.429,618.312,,0,0

8666.663,,699.418,618.935,,0,0

8733.332,,697.836,617.887,,0,0

8800.001,,695.863,618.691,,0,0

8866.666,,696.624,621.941,,0,0

8933.333,,700.911,620.128,,0,0

9000.0,,701.07,617.394,,0,0

9066.664,,702.178,616.188,,0,0

9133.332,,703.122,614.318,,0,0

9199.997,,701.478,615.519,,0,0

9266.664,,701.029,615.075,,0,0

9333.333,,701.007,618.225,,0,0

9399.998,,701.802,619.487,,0,0

9466.661,,702.0,624.567,,0,0

9533.329,,701.237,625.541,,0,0

9599.996,,699.974,627.371,,0,0

9666.662,,697.87,628.382,,0,0

9733.332,,697.638,630.203,,0,0

9799.999,,698.923,636.946,,0,0

9866.667,,699.365,652.804,,0,0

9933.332,,700.713,661.236,,0,0

9999.999,,700.557,674.359,,0,0

10066.665,,696.889,675.308,,0,0

10133.33,,694.294,673.067,,0,0

10199.997,,696.374,674.371,,0,0

10266.664,,699.769,673.548,,0,0

10333.327,,698.613,671.217,,0,0

10399.998,,690.593,667.413,,0,0

10466.663,,700.504,669.146,,0,0

10533.328,,700.618,667.906,,0,0

10599.996,,700.94,664.172,,0,0

10666.664,,703.535,662.08,,0,0

10733.331,,702.702,658.578,,0,0

10799.998,,702.498,660.901,,0,0

10866.661,,702.585,665.619,,0,0

10933.333,,704.423,663.256,,0,0

10999.996,,703.23,660.44,,0,0

11066.666,,703.304,657.585,,0,0

11133.329,,702.907,656.483,,0,0

11199.997,,703.104,653.746,,0,0

11266.661,,703.111,652.438,,0,0

11333.332,,702.969,652.503,,0,0

11399.997,,703.549,651.422,,0,0

11466.667,,705.027,648.974,,0,0

11533.33,,700.143,647.108,,0,0

11599.999,,698.46,646.812,,0,0

11666.666,,699.745,647.587,,0,0

11733.333,,701.181,644.146,,0,0

11799.999,,700.866,642.29,,0,0

11866.661,,700.669,637.328,,0,0

11933.333,,700.604,636.253,,0,0

11999.996,,701.22,634.658,,0,0

12066.665,,701.568,630.057,,0,0

12133.331,,701.831,630.222,,0,0

12200.001,,701.382,630.68,,0,0

12266.666,,702.093,628.477,,0,0

12333.334,,700.675,633.358,,0,0

12399.998,,699.669,632.717,,0,0

12466.662,,700.814,635.03,,0,0

12533.332,,698.915,631.434,,0,0

12599.999,,699.388,625.671,,0,0

12666.661,,695.775,623.336,,0,0

12733.332,,695.832,621.755,,0,0

12799.995,,694.97,620.697,,0,0

12866.664,,696.397,620.912,,0,0

12933.332,,696.55,626.37,,0,0

12999.995,,697.876,629.991,,0,0

13066.667,,698.802,631.395,,0,0

13133.332,,698.229,634.451,,0,0

13199.998,,698.951,643.925,,0,0

13266.665,,698.971,651.756,,0,0

13333.328,,698.72,652.054,,0,0

