TimeStamp,Lights,Channel1
0.000,410,306.456
33.334,470,520.343
66.666,410,305.940
100.000,470,519.390
133.336,410,305.256
166.666,470,518.961
199.997,410,304.128
233.333,470,523.843
266.666,410,306.330
299.997,470,532.228
333.334,410,306.107
366.670,470,543.146
399.999,410,305.730
433.334,470,549.863
466.669,410,304.697
499.997,470,541.109
533.331,410,303.366
566.668,470,539.411
600.002,410,303.546
633.335,470,538.690
666.668,410,301.778
699.998,470,533.515
733.335,410,303.515
766.665,470,529.598
799.999,410,302.453
833.331,470,526.266
866.666,410,302.202
900.000,470,527.924
933.334,410,302.320
966.666,470,525.064
1000.003,410,300.857
1033.337,470,523.273
1066.670,410,306.720
1100.002,470,534.435
1133.334,410,303.571
1166.668,470,520.650
1199.997,410,301.673
1233.330,470,514.466
1266.668,410,301.961
1299.999,470,511.236
1333.331,410,299.812
1366.665,470,511.056
1400.000,410,301.296
1433.335,470,514.815
1466.664,410,302.172
1500.000,470,517.787
1533.336,410,302.591
1566.667,470,511.077
1600.003,410,301.703
1633.333,470,508.116
1666.667,410,301.126
1700.003,470,503.561
1733.330,410,300.634
1766.669,470,506.095
1800.000,410,300.057
1833.337,470,497.173
1866.665,410,298.370
1900.002,470,498.372
1933.335,410,300.995
1966.669,470,497.659
2000.000,410,298.246
2033.333,470,497.050
2066.669,410,298.474
2099.999,470,500.718
2133.337,410,298.995
2166.668,470,502.958
2199.998,410,299.711
2233.334,470,510.997
2266.665,410,300.482
2299.997,470,522.509
2333.332,410,300.987
2366.664,470,526.237
2399.998,410,300.639
2433.336,470,522.168
2466.670,410,301.690
2499.997,470,539.050
2533.331,410,304.176
2566.669,470,534.115
2599.999,410,300.514
2633.331,470,543.623
2666.668,410,302.366
2700.002,470,542.148
2733.330,410,301.996
2766.669,470,538.990
2800.002,410,301.161
2833.333,470,534.343
2866.669,410,301.041
2900.001,470,525.415
2933.330,410,299.773
2966.665,470,520.677
3000.001,410,297.969
3033.332,470,515.738
3066.665,410,297.670
3100.000,470,515.662
3133.331,410,296.568
3166.670,470,518.222
3199.998,410,298.476
3233.335,470,529.694
3266.664,410,298.070
3299.999,470,535.601
3333.335,410,298.677
3366.669,470,528.300
3399.999,410,298.489
3433.332,470,535.212
3466.670,410,298.637
3499.999,470,531.050
3533.331,410,299.220
3566.669,470,530.971
3599.998,410,299.713
3633.336,470,532.344
3666.668,410,299.415
3699.998,470,530.687
3733.333,410,299.856
3766.664,470,526.351
3800.001,410,298.780
3833.332,470,522.223
3866.668,410,299.118
3900.000,470,517.839
3933.330,410,299.331
3966.668,470,517.736
3999.999,410,299.360
4033.335,470,517.288
4066.669,410,299.417
4100.001,470,516.809
4133.334,410,299.896
4166.666,470,519.163
4199.998,410,299.640
4233.332,470,519.827
4266.665,410,299.986
4299.997,470,513.070
4333.334,410,299.705
4366.665,470,511.075
4400.003,410,299.437
4433.335,470,507.621
4466.666,410,299.486
