TimeStamp,Lights,Channel1
0.000,410,1065.236
33.334,470,1253.349
66.673,410,1067.908
100.002,470,1233.186
133.333,410,1071.508
166.669,470,1231.585
200.005,410,1055.705
233.335,470,1205.743
266.674,410,1047.780
300.006,470,1185.203
333.337,410,1030.165
366.671,470,1169.915
400.004,410,1034.070
433.340,470,1155.327
466.671,410,1027.659
500.006,470,1145.222
533.340,410,1023.312
566.667,470,1131.039
600.001,410,1005.023
633.335,470,1133.982
666.671,410,1022.043
700.001,470,1150.291
733.338,410,1019.403
766.672,470,1169.937
800.004,410,1022.053
833.338,470,1176.870
866.667,410,1012.445
900.004,470,1192.589
933.339,410,1015.611
966.672,470,1192.459
1000.007,410,1011.959
1033.337,470,1177.521
1066.667,410,1004.369
1100.005,470,1170.857
1133.337,410,1006.381
1166.673,470,1175.933
1200.002,410,1001.192
1233.336,470,1179.641
1266.671,410,996.757
1300.007,470,1185.034
1333.336,410,1003.584
1366.668,470,1208.661
1400.004,410,995.983
1433.335,470,1243.068
1466.673,410,998.552
1500.003,470,1261.028
1533.338,410,997.041
1566.667,470,1251.962
1600.002,410,994.175
1633.334,470,1237.921
1666.674,410,996.966
1700.002,470,1232.876
1733.335,410,988.491
1766.670,470,1235.170
1800.004,410,989.939
1833.339,470,1252.720
1866.670,410,988.303
1900.002,470,1235.593
1933.335,410,993.667
1966.669,470,1214.196
2000.004,410,994.904
2033.336,470,1183.596
2066.670,410,989.910
2100.005,470,1161.844
2133.340,410,985.577
2166.671,470,1140.279
2200.002,410,989.008
2233.340,470,1126.729
2266.672,410,993.187
2300.002,470,1134.451
2333.337,410,989.692
2366.669,470,1134.721
2400.000,410,989.232
2433.335,470,1119.219
2466.668,410,993.107
2500.007,470,1095.725
2533.334,410,982.922
2566.667,470,1087.411
2600.000,410,994.316
2633.334,470,1068.586
2666.670,410,989.619
2700.002,470,1044.070
2733.335,410,984.345
2766.668,470,1042.646
2800.007,410,986.633
2833.333,470,1036.032
2866.672,410,986.264
2900.003,470,1025.488
2933.336,410,994.632
2966.672,470,1021.068
3000.000,410,991.871
3033.337,470,1025.851
3066.669,410,996.085
3100.001,470,1020.151
3133.334,410,994.876
3166.673,470,1023.087
3200.003,410,984.764
3233.339,470,1026.625
3266.672,410,988.799
3300.006,470,1030.682
3333.339,410,985.486
3366.673,470,1034.630
3400.001,410,985.544
3433.337,470,1035.065
3466.672,410,984.919
3500.006,470,1043.585
3533.339,410,989.563
3566.673,470,1036.712
3600.001,410,992.725
3633.334,470,1038.158
3666.669,410,984.289
3700.001,470,1055.071
3733.336,410,995.833
3766.668,470,1092.852
3800.001,410,997.943
3833.338,470,1100.908
3866.670,410,1000.778
3900.005,470,1100.462
3933.334,410,992.192
3966.670,470,1143.269
4000.006,410,1008.360
4033.336,470,1168.973
4066.673,410,1019.434
4100.003,470,1171.362
4133.336,410,1016.603
4166.671,470,1150.732
4200.006,410,1007.629
4233.335,470,1129.623
4266.672,410,997.853
4300.004,470,1106.392
4333.334,410,1005.269
4366.673,470,1105.665
4400.006,410,999.930
4433.336,470,1090.062
4466.673,410,988.319
4500.004,470,1085.578
4533.334,410,986.481
4566.667,470,1079.289
4600.005,410,992.539
4633.336,470,1081.575
4666.669,410,993.944
4700.001,470,1083.385
4733.339,410,991.080
4766.670,470,1073.759
4800.000,410,995.037
4833.336,470,1063.231
4866.667,410,994.047
4900.006,470,1057.492
4933.335,410,984.543
4966.671,470,1063.538
5000.006,410,980.157
5033.339,470,1073.663
5066.672,410,999.723
5100.001,470,1093.992
5133.340,410,1001.198
5166.668,470,1099.369
5200.001,410,998.728
5233.334,470,1114.255
5266.673,410,1007.263
5300.003,470,1128.688
5333.339,410,1005.886
5366.671,470,1125.540
5400.003,410,998.619
5433.337,470,1115.011
5466.669,410,994.366
5500.007,470,1104.774
5533.340,410,993.547
5566.668,470,1095.579
5600.005,410,992.156
5633.334,470,1090.823
5666.668,410,991.803
5700.003,470,1096.122
5733.338,410,995.115
5766.669,470,1130.962
5800.000,410,994.967
5833.340,470,1146.130
5866.672,410,995.653
5900.005,470,1143.363
5933.334,410,995.563
5966.667,470,1133.777
6000.005,410,998.201
6033.336,470,1115.721
6066.674,410,997.212
6100.002,470,1099.477
6133.335,410,996.458
6166.673,470,1088.404
6200.000,410,989.367
6233.335,470,1091.840
6266.670,410,994.710
6300.002,470,1076.222
6333.339,410,992.801
6366.673,470,1069.680
6400.002,410,992.896
6433.339,470,1066.901
6466.668,410,993.672
6500.003,470,1054.893
6533.338,410,997.588
6566.673,470,1061.227
6600.002,410,1000.959
6633.334,470,1076.432
6666.673,410,1008.990
6700.002,470,1081.393
6733.336,410,1008.457
6766.667,470,1084.977
6800.007,410,1003.220
6833.336,470,1085.074
6866.669,410,1004.224
6900.007,470,1095.185
6933.336,410,1004.026
6966.671,470,1098.150
7000.005,410,998.233
7033.335,470,1093.507
7066.667,410,1001.565
7100.005,470,1086.613
7133.339,410,1001.420
7166.672,470,1077.316
7200.004,410,998.712
7233.336,470,1073.086
7266.671,410,991.272
7300.005,470,1066.112
7333.339,410,988.984
7366.672,470,1053.173
7400.006,410,978.416
7433.338,470,1053.977
7466.670,410,977.922
7500.004,470,1053.635
