TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,632.459,642.429,,0,0

66.666,,625.353,634.056,,0,0

133.335,,620.306,626.971,,0,0

200.003,,616.429,619.212,,0,0

266.669,,613.04,617.831,,0,0

333.334,,619.325,621.187,,0,0

400.004,,622.216,622.605,,0,0

466.67,,622.365,615.906,,0,0

533.336,,614.792,607.47,,0,0

600.0,,609.208,602.094,,0,0

666.666,,606.218,596.079,,0,0

733.338,,605.707,595.635,,0,0

800.004,,604.458,593.106,,0,0

866.666,,601.527,589.337,,0,0

933.338,,600.763,587.098,,0,0

1000.005,,599.845,588.313,,0,0

1066.671,,599.786,588.244,,0,0

1133.336,,599.558,587.047,,0,0

1200.004,,600.462,589.141,,0,0

1266.666,,599.435,589.177,,0,0

1333.333,,599.79,594.494,,0,0

1400.003,,601.208,594.453,,0,0

1466.666,,599.824,597.402,,0,0

1533.338,,601.707,596.857,,0,0

1600.003,,602.033,600.858,,0,0

1666.67,,601.999,603.584,,0,0

1733.338,,601.557,602.701,,0,0

1800.005,,601.18,604.489,,0,0

1866.666,,601.979,606.019,,0,0

1933.335,,602.662,607.189,,0,0

2000.002,,603.615,610.248,,0,0

2066.668,,602.967,612.724,,0,0

2133.337,,606.227,612.026,,0,0

2200.004,,605.602,609.378,,0,0

2266.667,,603.639,604.794,,0,0

2333.336,,601.426,603.02,,0,0

2400.001,,599.151,594.153,,0,0

2466.668,,595.026,595.797,,0,0

2533.338,,596.654,595.709,,0,0

2600.002,,597.405,596.882,,0,0

2666.668,,596.753,604.077,,0,0

2733.338,,596.142,603.841,,0,0

2800.005,,597.006,599.775,,0,0

2866.669,,597.174,597.344,,0,0

2933.338,,596.075,593.792,,0,0

3000.006,,596.568,591.825,,0,0

3066.666,,596.155,590.322,,0,0

3133.338,,595.823,588.143,,0,0

3200.0,,595.716,587.167,,0,0

3266.67,,596.623,586.775,,0,0

3333.335,,596.73,586.381,,0,0

3400.005,,598.262,585.253,,0,0

3466.666,,598.141,581.898,,0,0

3533.334,,598.644,580.329,,0,0

3600.004,,598.511,578.804,,0,0

3666.672,,598.552,578.398,,0,0

3733.334,,599.382,579.246,,0,0

3800.004,,600.554,578.783,,0,0

3866.668,,599.946,579.17,,0,0

3933.335,,599.843,577.882,,0,0

4000.006,,599.981,578.288,,0,0

4066.672,,598.957,577.305,,0,0

4133.335,,600.206,579.831,,0,0

4200.0,,599.455,580.651,,0,0

4266.667,,598.817,589.078,,0,0

4333.336,,600.223,594.601,,0,0

4400.004,,601.359,591.668,,0,0

4466.67,,594.911,589.143,,0,0

4533.337,,597.606,589.189,,0,0

4600.002,,597.13,592.013,,0,0

4666.668,,595.633,591.623,,0,0

4733.338,,596.408,588.057,,0,0

4800.001,,596.934,588.75,,0,0

4866.671,,595.997,587.198,,0,0

4933.339,,596.083,587.868,,0,0

5000.001,,598.112,590.362,,0,0

5066.668,,598.813,591.752,,0,0

5133.334,,597.231,599.179,,0,0

5200.003,,597.613,598.605,,0,0

5266.67,,595.47,599.455,,0,0

5333.335,,596.027,599.507,,0,0

5400.003,,594.171,596.992,,0,0

5466.668,,597.101,595.559,,0,0

5533.336,,595.091,594.414,,0,0

5600.004,,595.936,592.019,,0,0

5666.669,,596.775,593.879,,0,0

5733.337,,595.513,594.673,,0,0

5800.005,,597.887,597.302,,0,0

5866.669,,596.021,597.984,,0,0

5933.336,,597.588,594.575,,0,0

6000.004,,594.576,592.554,,0,0

6066.671,,598.126,590.283,,0,0

6133.337,,598.766,589.621,,0,0

6200.001,,597.775,590.704,,0,0

6266.67,,599.039,590.56,,0,0

6333.333,,598.466,592.39,,0,0

6400.004,,598.825,589.395,,0,0

