TimeStamp,Name,State
105822.067,Input1,0
105917.347,Input1,1
149926.869,Input1,0
150422.231,Input1,1
295811.935,Input1,0
295906.615,Input1,1
310417.916,Input1,0
310913.474,Input1,1
439698.930,Input1,0
439794.131,Input1,1
445339.727,Input1,0
445850.223,Input1,1
764551.961,Input1,0
764647.250,Input1,1
770209.590,Input1,0
770719.870,Input1,1
1018340.973,Input1,0
1018436.653,Input1,1
1025564.221,Input1,0
1026059.711,Input1,1
1274673.326,Input1,0
1274769.497,Input1,1
1282887.869,Input1,0
1283399.311,Input1,1
1370449.734,Input1,0
1370545.413,Input1,1
1376794.032,Input1,0
1377305.295,Input1,1
1499676.282,Input1,0
1499771.962,Input1,1
1505860.712,Input1,0
1506355.795,Input1,1
1632949.626,Input1,0
1633045.999,Input1,1
1639390.135,Input1,0
1639884.912,Input1,1
1774404.978,Input1,0
1774500.610,Input1,1
1780414.222,Input1,0
1780909.506,Input1,1
1887144.896,Input1,0
1887241.391,Input1,1
2089412.700,Input1,0
2089508.380,Input1,1
2095165.888,Input1,0
2095677.786,Input1,1
2248143.363,Input1,0
2248240.034,Input1,1
2254168.161,Input1,0
2254663.578,Input1,1
2351988.181,Input1,0
2352083.328,Input1,1
2639125.018,Input1,0
2639221.691,Input1,1
2906464.406,Input1,0
2906560.516,Input1,1
2912793.101,Input1,0
2913288.108,Input1,1
3023445.896,Input1,0
3023557.831,Input1,1
3255135.072,Input1,0
3255230.803,Input1,1
3261735.506,Input1,0
3262247.264,Input1,1
3454732.105,Input1,0
3454843.675,Input1,1
3461092.146,Input1,0
3461603.296,Input1,1
3605697.152,Input1,0
3605792.974,Input1,1
3611531.158,Input1,0
3612040.144,Input1,1
3689030.174,Input1,0
3689125.854,Input1,1
3709277.774,Input1,0
3709789.603,Input1,1
3801247.339,Input1,0
3801358.967,Input1,1
3823062.974,Input1,0
3823557.602,Input1,1
3921906.858,Input1,0
3922009.634,Input1,1
3928267.062,Input1,0
3928779.201,Input1,1
4015479.427,Input1,0
4015590.492,Input1,1
4022044.684,Input1,0
4022556.183,Input1,1
