Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5599,2021-06-13 08:41:32,1.8.1,yhc210607,5,4.09,1,5,Right,Left,4658,518,424,6,,,0.0
5600,2021-06-13 08:43:22,1.8.1,yhc210607,5,4.08,1,5,Right,Left,4658,519,424,6,,,0.33
5601,2021-06-13 09:21:34,1.8.1,yhc210607,5,4.08,1,1,Left,Left,4659,519,424,0,,,0.24
5602,2021-06-13 09:21:35,1.8.1,yhc210607,5,4.08,1,1,Pellet,Left,4659,519,425,1,0.61,2548.0,
5603,2021-06-13 09:22:31,1.8.1,yhc210607,5,4.08,1,1,Left,Left,4660,519,425,1,,,0.28
5604,2021-06-13 09:22:32,1.8.1,yhc210607,5,4.08,1,1,Pellet,Left,4660,519,426,2,0.42,57.0,
5605,2021-06-13 09:30:27,1.8.1,yhc210607,5,4.09,1,2,Left,Left,4661,519,426,2,,,0.06
5606,2021-06-13 09:30:29,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4662,519,426,2,,,0.18
5607,2021-06-13 09:30:31,1.8.1,yhc210607,5,4.08,1,2,Pellet,Left,4662,519,427,3,0.67,479.0,
5608,2021-06-13 09:41:31,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4663,519,427,3,,,0.43
5609,2021-06-13 09:41:33,1.8.1,yhc210607,5,4.09,1,2,Left,Left,4664,519,427,3,,,0.09
5610,2021-06-13 09:41:34,1.8.1,yhc210607,5,4.08,1,2,Pellet,Left,4664,519,428,4,0.42,663.0,
5611,2021-06-13 09:42:13,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4665,519,428,4,,,0.05
5612,2021-06-13 09:42:16,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4666,519,428,4,,,0.44
5613,2021-06-13 09:42:17,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4667,519,428,4,,,0.4
5614,2021-06-13 09:42:19,1.8.1,yhc210607,5,4.09,1,3,Pellet,Left,4667,519,429,5,0.42,45.0,
5615,2021-06-13 10:10:01,1.8.1,yhc210607,5,4.09,1,4,Left,Left,4668,519,429,5,,,0.12
5616,2021-06-13 10:10:02,1.8.1,yhc210607,5,4.09,1,4,Left,Left,4669,519,429,5,,,0.27
5617,2021-06-13 10:10:05,1.8.1,yhc210607,5,4.08,1,4,Left,Left,4670,519,429,5,,,0.02
5618,2021-06-13 10:10:10,1.8.1,yhc210607,5,4.08,1,4,Left,Left,4671,519,429,5,,,0.42
5619,2021-06-13 10:10:11,1.8.1,yhc210607,5,4.08,1,4,Pellet,Left,4671,519,430,6,0.36,1672.0,
5620,2021-06-13 10:25:27,1.8.1,yhc210607,5,4.08,1,5,Left,Left,4672,519,430,6,,,0.33
5621,2021-06-13 10:57:51,1.8.1,yhc210607,5,4.08,1,1,Left,Left,4673,519,430,0,,,0.45
5622,2021-06-13 10:57:52,1.8.1,yhc210607,5,4.08,1,1,Pellet,Left,4673,519,431,1,0.79,2861.0,
5623,2021-06-13 10:59:00,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4674,519,431,1,,,0.03
5624,2021-06-13 10:59:02,1.8.1,yhc210607,5,4.08,1,1,Pellet,Left,4674,519,432,2,0.36,69.0,
5625,2021-06-13 11:03:04,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4675,519,432,2,,,0.06
5626,2021-06-13 11:03:05,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4676,519,432,2,,,0.08
5627,2021-06-13 11:03:06,1.8.1,yhc210607,5,4.08,1,2,Pellet,Left,4676,519,433,3,0.3,245.0,
5628,2021-06-13 11:04:09,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4677,519,433,3,,,0.13
5629,2021-06-13 11:04:11,1.8.1,yhc210607,5,4.08,1,2,Left,Left,4678,519,433,3,,,0.36
5630,2021-06-13 11:04:12,1.8.1,yhc210607,5,4.09,1,2,Pellet,Left,4678,519,434,4,0.3,66.0,
5631,2021-06-13 11:04:56,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4679,519,434,4,,,0.13
5632,2021-06-13 11:04:59,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4680,519,434,4,,,0.33
5633,2021-06-13 11:05:00,1.8.1,yhc210607,5,4.08,1,3,Left,Left,4681,519,434,4,,,0.35
5634,2021-06-13 11:05:02,1.8.1,yhc210607,5,4.07,1,3,Pellet,Left,4681,519,435,5,0.3,49.0,
5635,2021-06-13 11:32:49,1.8.1,yhc210607,5,4.08,1,4,Left,Left,4682,519,435,5,,,0.05
5636,2021-06-13 11:32:52,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4683,519,435,5,,,0.35
5637,2021-06-13 11:32:53,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4684,519,435,5,,,0.36
5638,2021-06-13 11:32:54,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4685,519,435,5,,,0.36
5639,2021-06-13 11:32:55,1.8.1,yhc210607,5,4.08,1,4,Pellet,Left,4685,519,436,6,0.42,1674.0,
5640,2021-06-13 11:33:45,1.8.1,yhc210607,5,4.08,1,5,Left,Left,4686,519,436,6,,,0.36
5641,2021-06-13 12:00:37,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4687,519,436,6,,,0.07
5642,2021-06-13 12:00:39,1.8.1,yhc210607,5,4.08,1,5,Left,Left,4688,519,436,6,,,0.26
5643,2021-06-13 12:00:40,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4689,519,436,6,,,0.1
5644,2021-06-13 12:00:41,1.8.1,yhc210607,5,4.08,1,5,Left,Left,4690,519,436,6,,,0.1
5645,2021-06-13 12:00:44,1.8.1,yhc210607,5,4.08,1,5,Pellet,Left,4690,519,437,7,1.59,1669.0,
5646,2021-06-13 12:01:34,1.8.1,yhc210607,5,4.08,1,6,Left,Left,4691,519,437,7,,,0.02
5647,2021-06-13 12:01:37,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4692,519,437,7,,,0.02
5648,2021-06-13 12:01:55,1.8.1,yhc210607,5,4.07,1,6,Right,Left,4692,520,437,7,,,0.07
5649,2021-06-13 12:28:00,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4693,520,437,7,,,0.31
5650,2021-06-13 12:28:01,1.8.1,yhc210607,5,4.08,1,6,Left,Left,4694,520,437,7,,,0.37
5651,2021-06-13 12:28:03,1.8.1,yhc210607,5,4.08,1,6,Left,Left,4695,520,437,7,,,0.41
5652,2021-06-13 12:28:07,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4696,520,437,7,,,0.43
5653,2021-06-13 12:28:08,1.8.1,yhc210607,5,4.07,1,6,Pellet,Left,4696,520,438,8,0.79,1644.0,
5654,2021-06-13 12:29:04,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4697,520,438,8,,,0.0
5655,2021-06-13 12:29:06,1.8.1,yhc210607,5,4.08,1,7,Left,Left,4698,520,438,8,,,0.47
5656,2021-06-13 12:29:07,1.8.1,yhc210607,5,4.08,1,7,Left,Left,4699,520,438,8,,,0.22
5657,2021-06-13 12:29:09,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4700,520,438,8,,,0.06
5658,2021-06-13 12:29:10,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4701,520,438,8,,,0.26
5659,2021-06-13 12:29:12,1.8.1,yhc210607,5,4.08,1,7,Left,Left,4702,520,438,8,,,0.73
5660,2021-06-13 12:29:16,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4703,520,438,8,,,0.15
5661,2021-06-13 12:29:18,1.8.1,yhc210607,5,4.07,1,7,Pellet,Left,4703,520,439,9,0.85,70.0,
5662,2021-06-13 12:39:38,1.8.1,yhc210607,5,4.07,1,9,Right,Left,4703,521,439,9,,,1.23
5663,2021-06-13 12:39:40,1.8.1,yhc210607,5,4.07,1,9,Right,Left,4703,522,439,9,,,0.35
5664,2021-06-13 12:40:13,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4704,522,439,9,,,0.12
5665,2021-06-13 12:40:14,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4705,522,439,9,,,0.07
5666,2021-06-13 12:40:16,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4706,522,439,9,,,0.3
5667,2021-06-13 12:40:25,1.8.1,yhc210607,5,4.08,1,9,Left,Left,4707,522,439,9,,,0.85
5668,2021-06-13 12:40:25,1.8.1,yhc210607,5,4.08,1,9,Left,Left,4708,522,439,9,,,0.04
5669,2021-06-13 12:41:46,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4709,522,439,9,,,0.02
5670,2021-06-13 12:43:05,1.8.1,yhc210607,5,4.07,1,9,Right,Left,4709,523,439,9,,,0.27
5671,2021-06-13 12:45:02,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4710,523,439,9,,,0.09
5672,2021-06-13 12:45:04,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4711,523,439,9,,,0.08
5673,2021-06-13 12:45:07,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4712,523,439,9,,,0.01
5674,2021-06-13 12:45:08,1.8.1,yhc210607,5,4.07,1,9,Pellet,Left,4712,523,440,10,0.24,950.0,
5675,2021-06-13 12:45:42,1.8.1,yhc210607,5,4.07,1,10,Left,Left,4713,523,440,10,,,0.19
5676,2021-06-13 12:47:51,1.8.1,yhc210607,5,4.07,1,10,Right,Left,4713,524,440,10,,,1.02
5677,2021-06-13 13:49:28,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4714,524,440,0,,,0.25
5678,2021-06-13 13:49:29,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4714,524,441,1,0.24,3861.0,
5679,2021-06-13 13:49:59,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4715,524,441,1,,,0.08
5680,2021-06-13 13:50:00,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4715,524,442,2,0.42,31.0,
5681,2021-06-13 13:50:36,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4716,524,442,2,,,0.1
5682,2021-06-13 13:50:40,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4717,524,442,2,,,0.21
5683,2021-06-13 13:50:41,1.8.1,yhc210607,5,4.07,1,2,Pellet,Left,4717,524,443,3,0.49,41.0,
5684,2021-06-13 13:51:19,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4718,524,443,3,,,0.09
5685,2021-06-13 13:51:20,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4719,524,443,3,,,0.22
5686,2021-06-13 13:51:22,1.8.1,yhc210607,5,4.07,1,2,Pellet,Left,4719,524,444,4,0.49,40.0,
5687,2021-06-13 13:52:27,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4720,524,444,4,,,0.12
5688,2021-06-13 13:52:28,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4721,524,444,4,,,0.38
5689,2021-06-13 13:52:29,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4722,524,444,4,,,0.05
5690,2021-06-13 13:52:31,1.8.1,yhc210607,5,4.07,1,3,Pellet,Left,4722,524,445,5,0.85,70.0,
5691,2021-06-13 13:53:09,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4723,524,445,5,,,0.24
5692,2021-06-13 13:53:09,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4724,524,445,5,,,0.0
5693,2021-06-13 13:53:11,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4725,524,445,5,,,0.48
5694,2021-06-13 13:53:14,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4726,524,445,5,,,0.41
5695,2021-06-13 13:53:15,1.8.1,yhc210607,5,4.07,1,4,Pellet,Left,4726,524,446,6,0.42,44.0,
5696,2021-06-13 14:35:33,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4727,524,446,0,,,0.2
5697,2021-06-13 14:35:34,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4727,524,447,1,0.55,2539.0,
5698,2021-06-13 14:36:06,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4728,524,447,1,,,0.04
5699,2021-06-13 14:36:07,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4728,524,448,2,0.42,33.0,
5700,2021-06-13 14:36:51,1.8.1,yhc210607,5,4.07,1,2,Right,Left,4728,525,448,2,,,0.33
5701,2021-06-13 14:36:56,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4729,525,448,2,,,0.22
5702,2021-06-13 14:36:57,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4730,525,448,2,,,0.02
5703,2021-06-13 14:36:58,1.8.1,yhc210607,5,4.07,1,2,Pellet,Left,4730,525,449,3,0.24,51.0,
5704,2021-06-13 14:37:35,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4731,525,449,3,,,0.04
5705,2021-06-13 14:37:36,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4732,525,449,3,,,0.22
5706,2021-06-13 14:37:39,1.8.1,yhc210607,5,4.07,3,2,Pellet,Left,4732,525,450,4,0.06,41.0,
5707,2021-06-13 14:38:05,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4733,525,450,4,,,0.06
5708,2021-06-13 14:38:06,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4734,525,450,4,,,0.05
5709,2021-06-13 14:38:07,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4735,525,450,4,,,0.07
5710,2021-06-13 14:38:08,1.8.1,yhc210607,5,4.07,1,3,Pellet,Left,4735,525,451,5,0.49,29.0,
5711,2021-06-13 14:38:45,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4736,525,451,5,,,0.03
5712,2021-06-13 14:38:46,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4737,525,451,5,,,0.0
5713,2021-06-13 15:07:29,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4738,525,451,5,,,0.07
5714,2021-06-13 15:07:31,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4739,525,451,5,,,0.05
5715,2021-06-13 15:07:32,1.8.1,yhc210607,5,4.07,1,4,Pellet,Left,4739,525,452,6,0.61,1764.0,
5716,2021-06-13 15:08:23,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4740,525,452,6,,,0.11
5717,2021-06-13 15:08:24,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4741,525,452,6,,,0.0
5718,2021-06-13 15:08:26,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4742,525,452,6,,,0.34
5719,2021-06-13 15:08:28,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4743,525,452,6,,,0.24
5720,2021-06-13 15:08:29,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4744,525,452,6,,,0.36
5721,2021-06-13 15:08:31,1.8.1,yhc210607,5,4.07,1,5,Pellet,Left,4744,525,453,7,0.61,59.0,
5722,2021-06-13 15:21:29,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4745,525,453,7,,,0.1
5723,2021-06-13 15:21:32,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4746,525,453,7,,,0.03
5724,2021-06-13 15:21:34,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4747,525,453,7,,,0.18
5725,2021-06-13 15:21:35,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4748,525,453,7,,,0.04
5726,2021-06-13 15:21:36,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4749,525,453,7,,,0.0
5727,2021-06-13 15:21:37,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4750,525,453,7,,,0.43
5728,2021-06-13 15:21:38,1.8.1,yhc210607,5,4.06,1,6,Pellet,Left,4750,525,454,8,0.3,787.0,
5729,2021-06-13 15:30:26,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4751,525,454,8,,,0.03
5730,2021-06-13 15:30:28,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4752,525,454,8,,,0.55
5731,2021-06-13 15:30:29,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4753,525,454,8,,,0.06
5732,2021-06-13 15:30:32,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4754,525,454,8,,,0.38
5733,2021-06-13 15:30:33,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4755,525,454,8,,,0.07
5734,2021-06-13 15:30:34,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4756,525,454,8,,,0.12
5735,2021-06-13 15:30:36,1.8.1,yhc210607,5,4.06,1,7,Left,Left,4757,525,454,8,,,0.62
5736,2021-06-13 15:30:38,1.8.1,yhc210607,5,4.07,1,7,Pellet,Left,4757,525,455,9,0.97,540.0,
5737,2021-06-13 15:31:28,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4758,525,455,9,,,0.06
5738,2021-06-13 15:31:30,1.8.1,yhc210607,5,4.07,1,9,Left,Left,4759,525,455,9,,,0.02
5739,2021-06-13 16:06:01,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4760,525,455,0,,,0.04
5740,2021-06-13 16:06:03,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4760,525,456,1,1.34,2125.0,
5741,2021-06-13 16:07:46,1.8.1,yhc210607,5,4.07,1,1,Right,Left,4760,526,456,1,,,0.0
5742,2021-06-13 16:14:40,1.8.1,yhc210607,5,4.07,1,1,Left,Left,4761,526,456,1,,,0.14
5743,2021-06-13 16:14:42,1.8.1,yhc210607,5,4.07,1,1,Pellet,Left,4761,526,457,2,0.3,518.0,
5744,2021-06-13 16:15:31,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4762,526,457,2,,,0.03
5745,2021-06-13 16:15:32,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4763,526,457,2,,,0.07
5746,2021-06-13 16:15:33,1.8.1,yhc210607,5,4.06,1,2,Pellet,Left,4763,526,458,3,0.24,52.0,
5747,2021-06-13 16:23:06,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4764,526,458,3,,,0.3
5748,2021-06-13 16:23:08,1.8.1,yhc210607,5,4.07,1,2,Left,Left,4765,526,458,3,,,0.33
5749,2021-06-13 16:23:09,1.8.1,yhc210607,5,4.07,1,2,Pellet,Left,4765,526,459,4,0.73,456.0,
5750,2021-06-13 16:36:38,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4766,526,459,4,,,0.14
5751,2021-06-13 16:36:40,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4767,526,459,4,,,0.28
5752,2021-06-13 16:36:42,1.8.1,yhc210607,5,4.07,1,3,Left,Left,4768,526,459,4,,,0.34
5753,2021-06-13 16:36:43,1.8.1,yhc210607,5,4.07,2,3,Pellet,Left,4768,526,460,5,0.42,814.0,
5754,2021-06-13 16:37:47,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4769,526,460,5,,,0.03
5755,2021-06-13 16:37:47,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4770,526,460,5,,,0.0
5756,2021-06-13 16:37:49,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4771,526,460,5,,,0.4
5757,2021-06-13 16:37:50,1.8.1,yhc210607,5,4.07,1,4,Left,Left,4772,526,460,5,,,0.42
5758,2021-06-13 16:37:51,1.8.1,yhc210607,5,4.07,1,4,Pellet,Left,4772,526,461,6,0.3,68.0,
5759,2021-06-13 16:39:36,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4773,526,461,6,,,0.06
5760,2021-06-13 16:39:40,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4774,526,461,6,,,0.05
5761,2021-06-13 16:39:42,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4775,526,461,6,,,0.48
5762,2021-06-13 16:39:44,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4776,526,461,6,,,0.35
5763,2021-06-13 16:39:47,1.8.1,yhc210607,5,4.07,1,5,Left,Left,4777,526,461,6,,,0.5
5764,2021-06-13 16:39:48,1.8.1,yhc210607,5,4.07,1,5,Pellet,Left,4777,526,462,7,0.18,116.0,
5765,2021-06-13 16:40:18,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4778,526,462,7,,,0.35
5766,2021-06-13 16:40:20,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4779,526,462,7,,,0.47
5767,2021-06-13 16:40:23,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4780,526,462,7,,,0.78
5768,2021-06-13 16:40:25,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4781,526,462,7,,,0.45
5769,2021-06-13 16:40:27,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4782,526,462,7,,,0.41
5770,2021-06-13 16:40:28,1.8.1,yhc210607,5,4.07,1,6,Left,Left,4783,526,462,7,,,0.3
5771,2021-06-13 16:40:29,1.8.1,yhc210607,5,4.07,1,6,Pellet,Left,4783,526,463,8,0.42,42.0,
5772,2021-06-13 16:41:00,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4784,526,463,8,,,0.04
5773,2021-06-13 16:57:26,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4785,526,463,8,,,0.01
5774,2021-06-13 16:57:27,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4786,526,463,8,,,0.24
5775,2021-06-13 16:57:34,1.8.1,yhc210607,5,4.06,1,7,Left,Left,4787,526,463,8,,,0.14
5776,2021-06-13 16:57:42,1.8.1,yhc210607,5,4.06,1,7,Left,Left,4788,526,463,8,,,0.22
5777,2021-06-13 16:57:44,1.8.1,yhc210607,5,4.06,1,7,Left,Left,4789,526,463,8,,,0.24
5778,2021-06-13 17:01:51,1.8.1,yhc210607,5,4.07,1,7,Right,Left,4789,527,463,8,,,0.43
5779,2021-06-13 17:03:59,1.8.1,yhc210607,5,4.07,1,7,Left,Left,4790,527,463,8,,,0.04
