MM:DD:YYYY hh:mm:ss,LibaryVersion,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2/3/2021 17:58,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2327,192,295,6,,0.97,2 days 02:35:20.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:58,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2328,192,295,6,,1.04,2 days 02:35:22.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:58,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2329,192,295,6,,0.73,2 days 02:35:24.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:58,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,2329,192,296,7,0.44,,2 days 02:35:26.000000000,1,0.9333333333333333,0,0,,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2330,192,296,7,,0.12,2 days 02:36:12.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2331,192,296,7,,0,2 days 02:36:15.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2332,192,296,7,,0.41,2 days 02:36:17.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2333,192,296,7,,0.4,2 days 02:36:19.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2334,192,296,7,,0.63,2 days 02:36:21.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2335,192,296,7,,0.71,2 days 02:36:23.000000000,0,,1,0,1,0,ProRat2
2/3/2021 17:59,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,2335,192,297,8,0.25,,2 days 02:36:25.000000000,1,0.9833333333333333,0,0,,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2336,192,297,8,,0.43,2 days 02:37:08.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2337,192,297,8,,0,2 days 02:37:09.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2338,192,297,8,,0.04,2 days 02:37:12.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2339,192,297,8,,0.93,2 days 02:37:14.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2340,192,297,8,,0.42,2 days 02:37:16.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2341,192,297,8,,0,2 days 02:37:18.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2342,192,297,8,,0.42,2 days 02:37:21.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:00,1.1.4,ProRat2,5,3.87,0,7,Pellet,Left,2342,192,298,9,0.32,,2 days 02:37:23.000000000,1,0.9666666666666667,0,0,,0,ProRat2
2/3/2021 18:20,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2342,193,298,9,,0.25,2 days 02:57:31.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:43,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,2343,193,298,0,,0.61,2 days 03:20:23.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:43,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,2343,193,299,1,2.41,,2 days 03:20:27.000000000,1,43.06666666666667,0,0,,0,ProRat2
2/3/2021 18:44,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,2344,193,299,1,,0.49,2 days 03:21:12.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:44,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,2344,193,300,2,0.7,,2 days 03:21:14.000000000,1,0.7833333333333333,0,0,,0,ProRat2
2/3/2021 18:44,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2345,193,300,2,,0.05,2 days 03:21:50.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:44,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2346,193,300,2,,0.28,2 days 03:21:52.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:44,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,2346,193,301,3,1.01,,2 days 03:21:55.000000000,1,0.6833333333333333,0,0,,0,ProRat2
2/3/2021 18:45,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2347,193,301,3,,1.09,2 days 03:22:28.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:45,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2348,193,301,3,,0.6,2 days 03:22:32.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:45,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,2348,193,302,4,0.63,,2 days 03:22:34.000000000,1,0.65,0,0,,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2348,194,302,4,,0.19,2 days 03:23:35.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2348,195,302,4,,0.49,2 days 03:23:37.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2348,196,302,4,,0,2 days 03:23:40.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2348,197,302,4,,0.01,2 days 03:23:42.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2348,198,302,4,,0.42,2 days 03:23:44.000000000,0,,0,1,0,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2349,198,302,4,,0.13,2 days 03:23:50.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2350,198,302,4,,0.31,2 days 03:23:52.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2351,198,302,4,,0.42,2 days 03:23:54.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:46,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,2351,198,303,5,0.7,,2 days 03:23:56.000000000,1,1.3666666666666667,0,0,,0,ProRat2
2/3/2021 18:47,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2352,198,303,5,,0.07,2 days 03:24:40.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:47,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2353,198,303,5,,0.24,2 days 03:24:42.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:47,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2354,198,303,5,,0.03,2 days 03:24:44.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:47,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2355,198,303,5,,0.15,2 days 03:24:50.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:47,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,2355,198,304,6,0.25,,2 days 03:24:52.000000000,1,0.9333333333333333,0,0,,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2356,198,304,6,,0.17,2 days 03:25:48.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2357,198,304,6,,0.26,2 days 03:25:50.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2358,198,304,6,,0.19,2 days 03:25:58.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2359,198,304,6,,0.51,2 days 03:26:00.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2360,198,304,6,,0,2 days 03:26:01.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:48,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,2360,198,305,7,0.25,,2 days 03:26:03.000000000,1,1.1833333333333333,0,0,,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2361,198,305,7,,0.11,2 days 03:26:48.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2362,198,305,7,,0.59,2 days 03:26:52.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2363,198,305,7,,0.27,2 days 03:26:53.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2364,198,305,7,,0.09,2 days 03:26:55.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2365,198,305,7,,0.62,2 days 03:26:58.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2366,198,305,7,,0,2 days 03:26:59.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:49,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,2366,198,306,8,0.25,,2 days 03:27:01.000000000,1,0.9666666666666667,0,0,,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2367,198,306,8,,0.08,2 days 03:28:15.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2368,198,306,8,,0.03,2 days 03:28:16.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2369,198,306,8,,0.01,2 days 03:28:19.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2370,198,306,8,,0,2 days 03:28:20.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2371,198,306,8,,0,2 days 03:28:22.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2372,198,306,8,,0.62,2 days 03:28:25.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2373,198,306,8,,1.41,2 days 03:28:29.000000000,0,,1,0,1,0,ProRat2
2/3/2021 18:51,1.1.4,ProRat2,5,3.87,0,7,Pellet,Left,2373,198,307,9,0.25,,2 days 03:28:30.000000000,1,1.4833333333333334,0,0,,0,ProRat2
2/3/2021 19:25,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,2373,199,307,0,,0.04,2 days 04:02:54.000000000,0,,0,1,0,0,ProRat2
2/3/2021 19:26,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,2374,199,307,0,,0.06,2 days 04:03:20.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:26,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,2374,199,308,1,1.2,,2 days 04:03:23.000000000,1,34.88333333333333,0,0,,0,ProRat2
2/3/2021 19:27,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,2375,199,308,1,,0.02,2 days 04:04:14.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:27,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,2375,199,309,2,0.63,,2 days 04:04:17.000000000,1,0.9,0,0,,0,ProRat2
2/3/2021 19:27,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2376,199,309,2,,0.13,2 days 04:04:52.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:27,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2377,199,309,2,,0,2 days 04:04:54.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:27,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,2377,199,310,3,0.44,,2 days 04:04:56.000000000,1,0.65,0,0,,0,ProRat2
2/3/2021 19:38,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2378,199,310,3,,0.31,2 days 04:15:30.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:38,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,2379,199,310,3,,0,2 days 04:15:31.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:38,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,2379,199,311,4,0.44,,2 days 04:15:34.000000000,1,10.633333333333333,0,0,,0,ProRat2
2/3/2021 19:53,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2380,199,311,4,,0.02,2 days 04:30:27.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:53,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2381,199,311,4,,0.24,2 days 04:30:29.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:59,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,2382,199,311,4,,0.04,2 days 04:36:27.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:59,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,2382,199,312,5,0.7,,2 days 04:36:29.000000000,1,20.916666666666668,0,0,,0,ProRat2
2/3/2021 19:59,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2383,199,312,5,,0.5,2 days 04:36:58.000000000,0,,1,0,1,0,ProRat2
2/3/2021 19:59,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2384,199,312,5,,0.09,2 days 04:36:59.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:12,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2385,199,312,5,,0.15,2 days 04:49:48.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:15,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,2386,199,312,5,,0.03,2 days 04:52:39.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:15,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,2386,199,313,6,0.57,,2 days 04:52:41.000000000,1,16.2,0,0,,0,ProRat2
2/3/2021 20:22,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2386,200,313,6,,0.24,2 days 04:59:26.000000000,0,,0,1,0,0,ProRat2
2/3/2021 20:22,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2386,201,313,6,,0.28,2 days 04:59:28.000000000,0,,0,1,0,0,ProRat2
2/3/2021 20:22,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2387,201,313,6,,0.25,2 days 04:59:31.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:22,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2388,201,313,6,,0.45,2 days 04:59:34.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:31,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2389,201,313,6,,0.09,2 days 05:09:02.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:31,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2390,201,313,6,,0.3,2 days 05:09:03.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:31,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,2391,201,313,6,,0.15,2 days 05:09:05.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:32,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,2391,201,314,7,0.63,,2 days 05:09:08.000000000,1,16.45,0,0,,0,ProRat2
2/3/2021 20:32,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2392,201,314,7,,0.07,2 days 05:09:40.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:43,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2392,202,314,7,,0.16,2 days 05:20:28.000000000,0,,0,1,0,0,ProRat2
2/3/2021 20:43,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2393,202,314,7,,0.12,2 days 05:20:29.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:43,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2394,202,314,7,,0,2 days 05:20:30.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:43,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2395,202,314,7,,0.21,2 days 05:20:31.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:46,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2396,202,314,7,,0.17,2 days 05:23:33.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:47,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2396,203,314,7,,0.06,2 days 05:24:56.000000000,0,,0,1,0,0,ProRat2
2/3/2021 20:48,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,2397,203,314,7,,0.24,2 days 05:25:55.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:48,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,2397,203,315,8,1.01,,2 days 05:25:58.000000000,1,16.833333333333332,0,0,,0,ProRat2
2/3/2021 20:50,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2398,203,315,8,,0.49,2 days 05:27:58.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:50,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2399,203,315,8,,0.21,2 days 05:28:00.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:50,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2400,203,315,8,,0.21,2 days 05:28:02.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:51,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2401,203,315,8,,0.15,2 days 05:28:08.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:57,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2402,203,315,8,,0,2 days 05:34:07.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:57,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2403,203,315,8,,0.22,2 days 05:34:10.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:57,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,2404,203,315,8,,0.39,2 days 05:34:13.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:57,1.1.4,ProRat2,5,3.87,0,7,Pellet,Left,2404,203,316,9,0.32,,2 days 05:34:17.000000000,1,8.316666666666666,0,0,,0,ProRat2
2/3/2021 20:59,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2405,203,316,9,,0.07,2 days 05:36:08.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:59,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2406,203,316,9,,0.42,2 days 05:36:10.000000000,0,,1,0,1,0,ProRat2
2/3/2021 20:59,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2407,203,316,9,,0,2 days 05:36:11.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:00,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2408,203,316,9,,0.55,2 days 05:37:28.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:00,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2409,203,316,9,,0.43,2 days 05:37:30.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:00,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2410,203,316,9,,0.39,2 days 05:37:36.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:03,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2410,204,316,9,,0.08,2 days 05:40:08.000000000,0,,0,1,0,0,ProRat2
2/3/2021 21:06,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2411,204,316,9,,0,2 days 05:43:17.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:08,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2412,204,316,9,,0.1,2 days 05:45:57.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:08,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,2413,204,316,9,,0.58,2 days 05:46:03.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:08,1.1.4,ProRat2,5,3.87,0,9,Pellet,Left,2413,204,317,10,0.57,,2 days 05:46:06.000000000,1,11.816666666666666,0,0,,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2414,204,317,10,,0.04,2 days 05:47:24.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2415,204,317,10,,0.14,2 days 05:47:25.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2416,204,317,10,,0.1,2 days 05:47:28.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2417,204,317,10,,0.33,2 days 05:47:33.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2418,204,317,10,,0.61,2 days 05:47:35.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:10,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2419,204,317,10,,0.06,2 days 05:47:45.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:11,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2419,205,317,10,,0.03,2 days 05:48:32.000000000,0,,0,1,0,0,ProRat2
2/3/2021 21:11,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2420,205,317,10,,0.14,2 days 05:48:33.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:11,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2421,205,317,10,,0.37,2 days 05:48:35.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:11,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2422,205,317,10,,0.53,2 days 05:48:38.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:14,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,2423,205,317,10,,0,2 days 05:51:57.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:14,1.1.4,ProRat2,5,3.87,0,10,Pellet,Left,2423,205,318,11,0.57,,2 days 05:51:59.000000000,1,5.883333333333334,0,0,,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2424,205,318,11,,0,2 days 05:53:10.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2425,205,318,11,,0,2 days 05:53:11.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2426,205,318,11,,0.44,2 days 05:53:15.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2427,205,318,11,,0.42,2 days 05:53:19.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2428,205,318,11,,0,2 days 05:53:22.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2429,205,318,11,,0.5,2 days 05:53:23.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2430,205,318,11,,0.55,2 days 05:53:25.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2431,205,318,11,,0.27,2 days 05:53:26.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:18,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2432,205,318,11,,0.07,2 days 05:55:58.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:18,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2433,205,318,11,,0,2 days 05:55:59.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:18,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2434,205,318,11,,0.08,2 days 05:56:00.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:18,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,2435,205,318,11,,0.54,2 days 05:56:01.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:18,1.1.4,ProRat2,5,3.87,0,12,Pellet,Left,2435,205,319,12,0.89,,2 days 05:56:06.000000000,1,4.116666666666666,0,0,,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2436,205,319,12,,0.21,2 days 05:57:27.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2437,205,319,12,,0,2 days 05:57:28.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2438,205,319,12,,0.05,2 days 05:57:30.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2439,205,319,12,,0.53,2 days 05:57:31.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2440,205,319,12,,0.12,2 days 05:57:34.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2441,205,319,12,,0.43,2 days 05:57:43.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2442,205,319,12,,0,2 days 05:57:44.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2443,205,319,12,,0.03,2 days 05:57:45.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:20,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2444,205,319,12,,0.28,2 days 05:57:47.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:21,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2445,205,319,12,,0.16,2 days 05:59:00.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:21,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2446,205,319,12,,0,2 days 05:59:01.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:21,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2447,205,319,12,,0,2 days 05:59:04.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:25,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,2448,205,319,12,,0.56,2 days 06:02:51.000000000,0,,1,0,1,0,ProRat2
2/3/2021 21:25,1.1.4,ProRat2,5,3.87,0,13,Pellet,Left,2448,205,320,13,0.7,,2 days 06:02:53.000000000,1,6.783333333333333,0,0,,0,ProRat2
2/3/2021 21:26,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,2449,205,320,13,,0.09,2 days 06:03:33.000000000,0,,1,0,1,0,ProRat2
