Mouse,Gamma,Delta+,Delta0,Beta,Accuracy,LogLikelihood,AIC,CrossEntropy,ROC_AUC
FED005_101723_01.CSV,0.6209247532715874,0.004148209292341079,-0.2,148.99104636829313,0.72090112640801,-448.4714865714759,904.9429731429518,0.5612909719292566,0.782363859833948
FED006_101023_00.CSV,0.5131278414960607,0.004297009215352701,-0.2,144.21298166868985,0.6816143497757847,-1340.4382347631154,2688.8764695262307,0.6010933788175409,0.7340484781766661
FED006_101723_01.CSV,0.5786970044383082,0.0043097744136432635,-0.2,149.08736960890224,0.7179176755447942,-471.3581464855506,950.7162929711012,0.57065150906241,0.7582201086956523
