TimeStamp,Name,State
147752.516,Input1,0
147863.521,Input1,1
158320.151,Input1,0
158832.499,Input1,1
260627.353,Input1,0
260723.031,Input1,1
268048.595,Input1,0
268560.438,Input1,1
663235.115,Input1,0
663331.213,Input1,1
1009006.899,Input1,0
1009103.575,Input1,1
1024125.064,Input1,0
1024620.554,Input1,1
1153893.386,Input1,0
1154006.004,Input1,1
1214862.005,Input1,0
1215356.811,Input1,1
1368440.444,Input1,0
1368552.361,Input1,1
1377373.823,Input1,0
1377869.532,Input1,1
1485116.913,Input1,0
1485212.952,Input1,1
1492740.302,Input1,0
1493236.487,Input1,1
1764759.171,Input1,0
1764854.851,Input1,1
1783728.620,Input1,0
1784239.683,Input1,1
1885834.214,Input1,0
1885929.895,Input1,1
1893347.497,Input1,0
1893841.508,Input1,1
2037651.203,Input1,0
2037746.463,Input1,1
2058521.839,Input1,0
2059017.462,Input1,1
2146553.638,Input1,0
2146665.268,Input1,1
2406289.834,Input1,0
2406402.453,Input1,1
2455848.494,Input1,0
2456360.211,Input1,1
2561124.267,Input1,0
2561220.457,Input1,1
2787107.593,Input1,0
2787204.072,Input1,1
3197193.909,Input1,0
3197305.429,Input1,1
3523518.338,Input1,0
3523631.295,Input1,1
3529879.618,Input1,0
3530374.162,Input1,1
3623624.830,Input1,0
3623721.265,Input1,1
3630209.480,Input1,0
3630705.135,Input1,1
3814670.387,Input1,0
3814782.651,Input1,1
3821110.668,Input1,0
3821606.427,Input1,1
4214244.527,Input1,0
4214340.208,Input1,1
4220475.194,Input1,0
4220986.694,Input1,1
