TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,490.249,532.824,0,0
66.665,,489.921,531.92,0,0
133.332,,488.791,531.157,0,0
199.995,,488.563,530.341,0,0
266.668,,487.714,530.017,0,0
333.329,,487.169,529.316,0,0
400.001,,486.573,528.68,0,0
466.667,,486.185,528.036,0,0
533.334,,485.644,527.865,0,0
599.995,,484.91,527.28,0,0
666.666,,484.541,526.97,0,0
733.334,,484.087,526.002,0,0
800.001,,483.701,525.724,0,0
866.665,,483.03,525.245,0,0
933.333,,482.759,524.909,0,0
999.996,,482.271,524.537,0,0
1066.663,,481.74,524.179,0,0
1133.331,,481.577,523.748,0,0
1199.998,,481.063,523.848,0,0
1266.667,,480.913,523.221,0,0
1333.334,,480.29,522.89,0,0
1399.999,,480.001,522.511,0,0
1466.661,,479.512,522.275,0,0
1533.334,,479.157,521.936,0,0
1599.996,,478.884,521.514,0,0
1666.666,,478.793,521.348,0,0
1733.332,,478.477,521.154,0,0
1799.998,,478.019,521.024,0,0
1866.665,,477.671,520.558,0,0
1933.333,,477.07,520.348,0,0
1999.997,,477.047,519.84,0,0
2066.668,,476.796,519.686,0,0
2133.33,,476.432,519.194,0,0
2199.999,,476.019,519.257,0,0
2266.667,,475.784,519.013,0,0
2333.331,,475.344,518.457,0,0
2399.997,,475.24,518.333,0,0
2466.665,,474.77,517.928,0,0
2533.333,,474.711,517.832,0,0
2599.998,,474.218,517.584,0,0
2666.668,,473.936,517.248,0,0
2733.329,,473.694,517.149,0,0
2799.999,,473.487,517.015,0,0
2866.668,,473.289,516.672,0,0
2933.332,,472.909,516.585,0,0
3000.001,,472.778,516.317,0,0
3066.668,,472.578,515.934,0,0
3133.329,,472.193,515.803,0,0
3199.996,,472.081,515.691,0,0
3266.663,,471.884,515.358,0,0
3333.332,,471.536,515.203,0,0
3400.001,,471.247,515.18,0,0
3466.665,,471.095,514.673,0,0
3533.33,,470.884,514.354,0,0
3599.999,,470.504,514.328,0,0
3666.662,,470.35,514.398,0,0
3733.334,,470.147,514.004,0,0
3799.996,,469.922,513.84,0,0
3866.662,,469.676,513.744,0,0
3933.328,,469.378,513.478,0,0
4000.0,,469.068,513.281,0,0
4066.663,,469.075,513.116,0,0
4133.332,,468.819,512.931,0,0
4199.997,,468.714,512.454,0,0
4266.668,,468.577,512.698,0,0
4333.329,,468.34,512.421,0,0
4400.001,,467.988,512.071,0,0
4466.665,,467.861,511.955,0,0
4533.331,,467.495,511.886,0,0
4599.996,,467.555,511.757,0,0
4666.662,,467.124,511.616,0,0
4733.328,,467.032,511.279,0,0
4799.999,,467.118,511.269,0,0
4866.665,,466.653,511.273,0,0
4933.331,,466.378,510.738,0,0
4999.997,,466.358,510.64,0,0
5066.662,,466.479,510.686,0,0
5133.333,,465.628,510.461,0,0
5199.997,,465.743,510.183,0,0
5266.666,,465.43,510.285,0,0
5333.335,,465.213,509.899,0,0
5399.999,,465.188,509.54,0,0
5466.666,,464.861,509.68,0,0
5533.331,,464.918,509.454,0,0
5599.999,,464.613,509.312,0,0
5666.664,,464.388,509.137,0,0
5733.332,,464.393,509.149,0,0
5800.001,,464.114,508.927,0,0
5866.667,,464.017,508.798,0,0
5933.333,,463.787,508.613,0,0
5999.995,,463.588,508.297,0,0
6066.665,,463.496,508.525,0,0
6133.332,,463.31,508.304,0,0
6199.996,,463.032,508.349,0,0
6266.666,,462.867,507.681,0,0
6333.33,,462.908,507.885,0,0
6400.001,,462.601,507.614,0,0
6466.662,,462.356,507.601,0,0
6533.334,,462.24,507.394,0,0
6599.997,,461.99,507.387,0,0
6666.663,,462.003,507.251,0,0
6733.333,,461.882,506.841,0,0
6799.995,,461.624,506.905,0,0
6866.666,,461.612,506.917,0,0
6933.329,,461.228,506.768,0,0
6999.997,,461.201,506.32,0,0
7066.662,,461.247,506.465,0,0
7133.329,,460.983,506.237,0,0
7199.997,,460.878,506.301,0,0
7266.666,,460.693,505.83,0,0
7333.333,,460.41,505.961,0,0
7399.995,,460.383,505.705,0,0
7466.662,,459.953,505.955,0,0
7533.33,,460.073,505.643,0,0
7600.0,,459.937,505.547,0,0
7666.664,,459.935,505.334,0,0
7733.33,,459.658,505.324,0,0
7799.995,,459.48,505.271,0,0
7866.665,,459.27,504.776,0,0
7933.333,,459.359,505.058,0,0
8000.001,,458.941,504.814,0,0
8066.665,,459.185,504.523,0,0
8133.332,,458.716,504.695,0,0
8199.998,,458.682,504.419,0,0
8266.663,,458.624,504.229,0,0
8333.33,,458.318,504.007,0,0
8399.998,,458.279,503.963,0,0
8466.667,,458.122,503.864,0,0
8533.331,,458.04,503.82,0,0
8599.998,,458.145,503.881,0,0
8666.664,,457.665,503.908,0,0
