TimeStamp,Lights,Channel1
0.000,410,482.548
33.334,470,493.809
66.668,410,482.313
100.001,470,489.673
133.337,410,476.590
166.665,470,486.590
200.003,410,474.133
233.335,470,485.338
266.667,410,475.739
299.998,470,483.759
333.335,410,471.732
366.668,470,482.384
399.999,410,468.115
433.334,470,477.980
466.668,410,468.463
500.001,470,477.914
533.334,410,465.884
566.665,470,479.945
600.000,410,467.552
633.334,470,480.023
666.668,410,468.725
700.000,470,480.330
733.334,410,467.223
766.670,470,480.824
800.000,410,465.300
833.332,470,480.792
866.665,410,466.932
900.003,470,481.352
933.331,410,467.105
966.670,470,487.178
999.999,410,464.781
1033.332,470,489.983
1066.666,410,466.138
1099.999,470,488.942
1133.335,410,467.379
1166.667,470,494.139
1199.997,410,471.526
1233.336,470,496.293
1266.668,410,470.873
1300.002,470,493.610
1333.333,410,470.655
1366.671,470,492.675
1399.998,410,467.797
1433.331,470,492.956
1466.665,410,466.287
1499.997,470,493.216
1533.336,410,469.786
1566.670,470,489.157
1599.997,410,464.002
1633.334,470,489.884
1666.670,410,467.661
1699.998,470,487.656
1733.334,410,468.599
1766.668,470,489.979
1800.003,410,467.779
1833.336,470,488.918
1866.667,410,469.861
1900.002,470,487.674
1933.331,410,470.061
1966.665,470,487.523
2000.002,410,469.381
2033.334,470,487.217
2066.668,410,473.233
2100.004,470,487.928
2133.337,410,470.954
2166.665,470,484.651
2199.999,410,469.065
2233.331,470,482.195
2266.666,410,465.061
2299.997,470,477.819
2333.332,410,464.886
2366.669,470,477.086
2399.997,410,462.973
2433.336,470,476.533
2466.667,410,465.166
2500.000,470,475.553
2533.335,410,465.094
2566.670,470,478.024
2600.001,410,464.248
2633.331,470,475.665
2666.668,410,466.270
2699.999,470,474.994
2733.333,410,465.849
2766.664,470,477.256
2800.002,410,464.550
2833.332,470,475.482
2866.668,410,465.611
2899.999,470,476.485
2933.335,410,462.454
2966.670,470,477.281
3000.000,410,465.127
3033.332,470,475.830
3066.670,410,464.668
3100.004,470,477.851
3133.331,410,463.844
3166.668,470,478.129
3199.997,410,465.148
3233.331,470,476.509
3266.667,410,465.780
3299.998,470,479.114
3333.334,410,468.920
3366.665,470,475.278
3400.004,410,466.985
3433.335,470,474.227
3466.668,410,465.805
3500.002,470,475.545
3533.333,410,465.567
3566.670,470,474.217
3600.001,410,467.707
3633.335,470,474.597
3666.664,410,467.550
3699.999,470,475.810
3733.336,410,467.046
3766.669,470,473.278
3800.000,410,468.076
3833.332,470,474.243
3866.670,410,469.044
3900.000,470,471.866
3933.336,410,467.665
3966.668,470,471.476
3999.998,410,465.383
4033.335,470,468.571
4066.670,410,458.295
4100.002,470,465.176
4133.335,410,460.530
4166.669,470,465.968
4200.000,410,461.221
4233.336,470,468.408
4266.664,410,459.199
4299.998,470,468.287
4333.335,410,463.734
4366.668,470,467.276
4400.003,410,459.580
4433.335,470,466.711
4466.669,410,456.802
4500.002,470,465.001
4533.331,410,457.971
4566.666,470,461.571
4599.998,410,459.008
4633.331,470,467.670
4666.666,410,463.136
4699.999,470,467.235
4733.331,410,462.617
4766.664,470,466.260
4799.998,410,460.325
4833.337,470,469.563
4866.664,410,462.694
4900.002,470,470.607
4933.331,410,468.086
4966.664,470,469.937
5000.000,410,464.509
5033.331,470,471.806
5066.669,410,464.112
5100.002,470,471.334
5133.333,410,465.877
5166.667,470,471.601
5199.998,410,467.343
5233.333,470,474.140
5266.667,410,467.092
5300.002,470,475.071
5333.331,410,468.726
5366.665,470,474.070
5400.004,410,468.910
5433.332,470,473.624
5466.667,410,463.840
5499.998,470,468.298
5533.332,410,460.786
5566.665,470,468.799
5600.002,410,463.256
5633.332,470,471.228
5666.669,410,470.148
5700.003,470,471.827
5733.331,410,469.494
5766.667,470,472.065
5800.001,410,467.392
5833.336,470,470.428
5866.664,410,468.530
5900.001,470,470.624
5933.332,410,468.466
5966.669,470,471.387
5999.998,410,468.313
6033.334,470,469.842
6066.665,410,466.430
6100.000,470,467.406
6133.332,410,464.120
6166.670,470,467.222
6200.000,410,462.434
6233.333,470,463.125
6266.669,410,449.781
6300.003,470,462.305
6333.335,410,460.713
6366.668,470,463.426
6399.999,410,450.264
6433.333,470,458.896
6466.669,410,462.872
6500.002,470,467.465
6533.335,410,460.518
6566.667,470,456.687
6600.000,410,455.323
6633.333,470,464.600
6666.669,410,460.166
6699.999,470,463.679
6733.332,410,460.270
6766.670,470,459.855
6800.000,410,459.444
6833.332,470,460.946
6866.665,410,460.313
6900.003,470,460.853
6933.337,410,457.899
6966.664,470,463.308
7000.002,410,456.047
7033.337,470,461.482
7066.668,410,458.707
7100.000,470,462.238
7133.334,410,461.525
7166.669,470,464.359
7199.997,410,460.983
7233.337,470,467.335
7266.666,410,459.223
7299.999,470,467.400
7333.337,410,463.832
7366.670,470,467.190
7400.004,410,463.774
7433.334,470,469.089
7466.669,410,464.501
7499.999,470,468.042
7533.334,410,467.782
7566.666,470,470.107
7600.002,410,467.718
7633.334,470,471.437
7666.665,410,466.811
7700.000,470,469.396
7733.334,410,466.239
7766.669,470,466.817
7799.998,410,460.228
7833.337,470,463.761
7866.669,410,458.903
7900.001,470,462.361
7933.332,410,458.234
7966.665,470,461.875
8000.001,410,457.921
8033.332,470,460.576
8066.669,410,456.528
8100.002,470,461.702
8133.334,410,455.737
8166.665,470,461.590
8200.003,410,458.689
8233.333,470,463.100
8266.670,410,460.251
8300.003,470,467.953
8333.331,410,459.072
8366.666,470,468.098
8399.998,410,459.463
8433.334,470,467.095
8466.666,410,461.066
8500.000,470,470.116
8533.330,410,462.399
8566.666,470,473.134
8600.002,410,467.217
8633.334,470,473.583
8666.666,410,466.105
8700.002,470,475.452
8733.335,410,462.340
8766.669,470,474.386
8800.004,410,462.114
8833.333,470,472.975
8866.668,410,461.068
8900.002,470,473.147
8933.334,410,461.786
8966.665,470,471.158
9000.004,410,461.248
9033.336,470,471.735
9066.669,410,460.518
9099.998,470,472.443
9133.336,410,462.575
9166.665,470,473.660
9199.998,410,464.158
9233.334,470,472.785
9266.667,410,464.894
9299.998,470,470.783
9333.337,410,462.293
9366.664,470,471.215
9400.001,410,461.362
9433.334,470,469.743
9466.670,410,462.494
9500.001,470,470.058
9533.336,410,461.874
9566.664,470,469.919
9600.003,410,462.412
9633.330,470,469.839
9666.667,410,463.815
9700.002,470,468.849
9733.334,410,461.373
9766.667,470,468.470
9800.002,410,461.603
9833.337,470,467.338
9866.665,410,463.017
9899.998,470,470.306
9933.334,410,464.473
9966.670,470,467.939
10000.000,410,464.547
10033.331,470,466.356
10066.668,410,460.444
10099.998,470,465.350
10133.335,410,460.204
10166.669,470,465.067
10200.001,410,464.911
10233.336,470,466.099
10266.665,410,460.886
10299.998,470,463.974
10333.333,410,461.900
10366.665,470,463.158
10399.998,410,459.757
10433.331,470,463.777
10466.665,410,460.843
10499.998,470,461.522
10533.332,410,460.623
10566.665,470,463.129
10600.000,410,461.240
10633.332,470,461.488
10666.666,410,460.744
10699.998,470,463.028
10733.333,410,460.573
10766.667,470,460.886
10800.004,410,461.156
10833.336,470,462.454
10866.670,410,461.419
10900.001,470,461.131
10933.332,410,461.694
10966.669,470,462.039
11000.001,410,459.087
11033.334,470,459.400
11066.668,410,459.107
11099.998,470,457.941
11133.333,410,458.154
11166.669,470,459.799
11199.998,410,457.619
11233.337,470,458.893
11266.667,410,461.397
11300.000,470,460.043
11333.331,410,459.422
11366.671,470,461.235
11399.999,410,460.182
11433.336,470,458.995
11466.666,410,458.491
11500.003,470,459.530
11533.330,410,459.799
11566.665,470,461.905
11599.999,410,460.141
11633.332,470,459.787
11666.667,410,462.088
11699.999,470,461.635
11733.331,410,460.260
11766.670,470,461.063
11800.003,410,461.317
11833.332,470,460.299
11866.670,410,459.594
11900.003,470,463.052
11933.331,410,463.517
11966.666,470,460.498
11999.998,410,463.694
12033.331,470,462.142
12066.669,410,464.767
12100.000,470,461.885
12133.332,410,461.553
12166.666,470,460.134
12199.997,410,460.562
12233.331,470,459.434
12266.665,410,459.923
12299.999,470,458.867
12333.331,410,457.495
12366.668,470,458.678
12399.999,410,460.041
12433.332,470,458.886
12466.666,410,460.829
12499.997,470,460.865
