TimeStamp,Name,State
17574.406,Input1,0
17670.089,Input1,1
27403.120,Input1,0
27898.707,Input1,1
28762.583,Input1,0
29769.330,Input1,1
170685.568,Input1,0
170781.248,Input1,1
178468.699,Input1,0
178964.574,Input1,1
179828.011,Input1,0
180818.866,Input1,1
379468.527,Input1,0
379564.118,Input1,1
385333.488,Input1,0
385828.938,Input1,1
390500.534,Input1,0
391503.586,Input1,1
685531.225,Input1,0
685643.107,Input1,1
696255.463,Input1,0
696751.571,Input1,1
697613.916,Input1,0
698620.473,Input1,1
816216.218,Input1,0
816328.253,Input1,1
841084.182,Input1,0
841580.443,Input1,1
844963.835,Input1,0
845970.090,Input1,1
1128131.200,Input1,0
1128243.718,Input1,1
1138920.220,Input1,0
1139426.590,Input1,1
1140294.353,Input1,0
1141282.706,Input1,1
1526577.810,Input1,0
1526674.492,Input1,1
1537366.586,Input1,0
1537864.254,Input1,1
1538727.021,Input1,0
1539734.757,Input1,1
1611429.868,Input1,0
1611525.492,Input1,1
1632191.393,Input1,0
1632687.942,Input1,1
1633741.619,Input1,0
1634748.389,Input1,1
1858338.467,Input1,0
1858434.725,Input1,1
1864062.240,Input1,0
1864556.145,Input1,1
1866681.361,Input1,0
1867672.724,Input1,1
2015090.500,Input1,0
2015186.762,Input1,1
2025830.827,Input1,0
2026342.881,Input1,1
2027701.411,Input1,0
2028707.535,Input1,1
2146229.285,Input1,0
2146325.163,Input1,1
2156922.850,Input1,0
2157417.498,Input1,1
2158280.646,Input1,0
2159287.267,Input1,1
2322953.925,Input1,0
2323049.604,Input1,1
2343835.193,Input1,0
2344347.222,Input1,1
2345833.231,Input1,0
2346839.584,Input1,1
2464183.602,Input1,0
2464295.288,Input1,1
2487181.202,Input1,0
2487677.689,Input1,1
2488924.297,Input1,0
2489914.948,Input1,1
2725087.186,Input1,0
2725183.858,Input1,1
2730809.656,Input1,0
2731304.787,Input1,1
2732168.628,Input1,0
2733174.664,Input1,1
2877620.208,Input1,0
2877731.701,Input1,1
2898380.863,Input1,0
2898876.999,Input1,1
2899931.489,Input1,0
2900938.031,Input1,1
3022246.080,Input1,0
3022342.126,Input1,1
3028031.719,Input1,0
3028526.694,Input1,1
3029390.572,Input1,0
3030396.934,Input1,1
3203939.254,Input1,0
3204035.293,Input1,1
3214712.434,Input1,0
3215207.606,Input1,1
3216070.115,Input1,0
3217078.186,Input1,1
