TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,856.625,828.89,,0,0,0,0,0
66.666,,850.697,825.577,,0,0,0,0,0
133.331,,845.444,820.166,,0,0,0,0,0
200.0,,841.93,814.995,,0,0,0,0,0
266.665,,837.639,811.464,,0,0,0,0,0
333.33,,833.124,806.484,,0,0,0,0,0
400.0,,830.498,802.182,,0,0,0,0,0
466.662,,827.515,798.015,,0,0,0,0,0
533.333,,824.582,796.297,,0,0,0,0,0
599.996,,820.579,794.731,,0,0,0,0,0
666.665,,818.337,792.549,,0,0,0,0,0
733.333,,816.316,788.315,,0,0,0,0,0
799.999,,814.786,784.587,,0,0,0,0,0
866.665,,813.84,781.354,,0,0,0,0,0
933.33,,811.262,777.658,,0,0,0,0,0
1000.0,,810.546,774.362,,0,0,0,0,0
1066.664,,809.681,771.198,,0,0,0,0,0
1133.329,,807.662,768.72,,0,0,0,0,0
1199.997,,807.136,766.647,,0,0,0,0,0
1266.662,,806.451,767.372,,0,0,0,0,0
1333.331,,805.624,766.791,,0,0,0,0,0
1399.999,,805.004,766.088,,0,0,0,0,0
1466.661,,804.2,766.984,,0,0,0,0,0
1533.329,,805.247,768.313,,0,0,0,0,0
1599.998,,803.77,774.911,,0,0,0,0,0
1666.667,,803.543,777.18,,0,0,0,0,0
1733.333,,802.795,777.19,,0,0,0,0,0
1799.997,,800.481,777.295,,0,0,0,0,0
1866.663,,800.225,776.859,,0,0,0,0,0
1933.334,,800.145,774.876,,0,0,0,0,0
2000.001,,800.756,772.654,,0,0,0,0,0
2066.665,,800.397,768.932,,0,0,0,0,0
2133.333,,798.19,767.018,,0,0,0,0,0
2199.999,,797.464,764.415,,0,0,0,0,0
2266.668,,797.856,764.058,,0,0,0,0,0
2333.328,,797.891,762.443,,0,0,0,0,0
2400.001,,798.674,762.948,,0,0,0,0,0
2466.663,,798.197,762.429,,0,0,0,0,0
2533.333,,798.137,761.698,,0,0,0,0,0
2599.997,,797.457,761.134,,0,0,0,0,0
2666.663,,796.268,759.146,,0,0,0,0,0
2733.332,,796.576,757.912,,0,0,0,0,0
2800.0,,795.805,757.553,,0,0,0,0,0
2866.661,,794.615,756.793,,0,0,0,0,0
2933.328,,794.176,754.712,,0,0,0,0,0
2999.996,,792.338,754.076,,0,0,0,0,0
3066.664,,790.586,754.865,,0,0,0,0,0
3133.329,,790.009,754.874,,0,0,0,0,0
3199.999,,788.61,753.554,,0,0,0,0,0
3266.661,,787.707,752.21,,0,0,0,0,0
3333.334,,788.177,751.288,,0,0,0,0,0
3399.996,,787.884,750.268,,0,0,0,0,0
3466.667,,786.323,750.322,,0,0,0,0,0
3533.33,,785.404,752.942,,0,0,0,0,0
3599.995,,786.477,755.15,,0,0,0,0,0
3666.662,,785.734,754.923,,0,0,0,0,0
3733.33,,785.5,755.231,,0,0,0,0,0
3799.995,,785.317,754.568,,0,0,0,0,0
3866.664,,784.933,754.05,,0,0,0,0,0
3933.332,,784.791,754.273,,0,0,0,0,0
3999.999,,784.12,759.626,,0,0,0,0,0
4066.662,,784.238,766.506,,0,0,0,0,0
4133.328,,783.956,769.969,,0,0,0,0,0
4200.001,,784.099,777.037,,0,0,0,0,0
4266.664,,783.03,780.53,,0,0,0,0,0
4333.333,,781.676,783.699,,0,0,0,0,0
4399.997,,782.259,783.791,,0,0,0,0,0
4466.664,,781.284,785.021,,0,0,0,0,0
4533.333,,780.781,788.097,,0,0,0,0,0
4599.998,,780.448,788.068,,0,0,0,0,0
4666.666,,780.22,786.274,,0,0,0,0,0
4733.329,,781.048,783.957,,0,0,0,0,0
4799.999,,780.662,778.962,,0,0,0,0,0
4866.665,,780.513,775.42,,0,0,0,0,0
4933.334,,781.07,769.907,,0,0,0,0,0
4999.995,,780.399,767.355,,0,0,0,0,0
5066.668,,780.997,764.437,,0,0,0,0,0
5133.333,,780.501,762.203,,0,0,0,0,0
5199.996,,779.958,761.477,,0,0,0,0,0
5266.662,,780.306,760.126,,0,0,0,0,0
5333.33,,780.227,758.903,,0,0,0,0,0
5400.0,,779.613,756.05,,0,0,0,0,0
5466.666,,778.653,754.25,,0,0,0,0,0
5533.329,,777.663,751.431,,0,0,0,0,0
5599.995,,777.303,749.245,,0,0,0,0,0
5666.662,,776.961,747.033,,0,0,0,0,0
5733.33,,776.224,748.336,,0,0,0,0,0
5800.001,,776.071,747.214,,0,0,0,0,0
5866.666,,775.681,746.288,,0,0,0,0,0
5933.333,,776.239,745.649,,0,0,0,0,0
5999.995,,776.55,743.815,,0,0,0,0,0
6066.662,,775.285,743.201,,0,0,0,0,0
6133.332,,774.745,742.665,,0,0,0,0,0
6199.997,,774.673,742.653,,0,0,0,0,0
6266.663,,774.104,740.501,,0,0,0,0,0
6333.329,,774.161,741.079,,0,0,0,0,0
6399.996,,773.134,740.653,,0,0,0,0,0
6466.667,,773.717,740.032,,0,0,0,0,0
6533.328,,774.617,738.192,,0,0,0,0,0
6600.0,,773.803,737.356,,0,0,0,0,0
6666.663,,774.277,736.765,,0,0,0,0,0
6733.33,,773.101,734.992,,0,0,0,0,0
