TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,634.819,711.585,,0,0,0,0,0
66.67,,632.373,703.9,,0,0,0,0,0
133.332,,627.659,699.566,,0,0,0,0,0
200.004,,626.042,698.257,,0,0,0,0,0
266.672,,622.228,698.066,,0,0,0,0,0
333.339,,619.476,692.7,,0,0,0,0,0
400.004,,612.406,679.062,,0,0,0,0,0
466.668,,611.925,677.152,,0,0,0,0,0
533.335,,611.242,673.367,,0,0,0,0,0
599.999,,606.751,673.355,,0,0,0,0,0
666.667,,606.493,676.943,,0,0,0,0,0
733.336,,605.247,679.336,,0,0,0,0,0
800.003,,603.287,681.572,,0,0,0,0,0
866.666,,604.551,682.083,,0,0,0,0,0
933.334,,603.881,684.222,,0,0,0,0,0
1000.0,,602.182,682.588,,0,0,0,0,0
1066.667,,601.807,679.682,,0,0,0,0,0
1133.335,,602.002,681.658,,0,0,0,0,0
1200.004,,601.735,687.572,,0,0,0,0,0
1266.67,,602.464,690.565,,0,0,0,0,0
1333.334,,602.449,700.506,,0,0,0,0,0
1400.002,,602.176,706.54,,0,0,0,0,0
1466.668,,599.518,700.532,,0,0,0,0,0
1533.336,,599.485,693.275,,0,0,0,0,0
1600.004,,599.679,692.154,,0,0,0,0,0
1666.67,,599.152,682.309,,0,0,0,0,0
1733.334,,597.393,675.475,,0,0,0,0,0
1800.006,,598.195,669.038,,0,0,0,0,0
1866.669,,596.407,663.929,,0,0,0,0,0
1933.333,,596.871,656.714,,0,0,0,0,0
2000.004,,596.75,648.96,,0,0,0,0,0
2066.672,,594.536,641.293,,0,0,0,0,0
2133.336,,592.961,637.865,,0,0,0,0,0
2200.0,,594.204,635.795,,0,0,0,0,0
2266.666,,595.425,634.294,,0,0,0,0,0
2333.337,,596.669,635.514,,0,0,0,0,0
2400.0,,598.052,632.588,,0,0,0,0,0
2466.669,,596.726,628.91,,0,0,0,0,0
2533.335,,596.91,633.226,,0,0,0,0,0
2600.002,,595.919,637.377,,0,0,0,0,0
2666.669,,596.477,638.14,,0,0,0,0,0
2733.335,,596.689,638.226,,0,0,0,0,0
2800.001,,593.947,642.654,,0,0,0,0,0
2866.67,,597.396,643.313,,0,0,0,0,0
2933.333,,594.057,642.318,,0,0,0,0,0
3000.0,,594.533,643.497,,0,0,0,0,0
3066.672,,594.034,648.091,,0,0,0,0,0
3133.337,,597.155,653.859,,0,0,0,0,0
3200.002,,594.625,662.493,,0,0,0,0,0
3266.666,,597.338,667.953,,0,0,0,0,0
3333.333,,595.128,673.038,,0,0,0,0,0
3400.005,,594.554,678.552,,0,0,0,0,0
3466.669,,598.164,678.713,,0,0,0,0,0
3533.337,,595.902,678.376,,0,0,0,0,0
3600.0,,597.058,676.783,,0,0,0,0,0
3666.668,,598.639,674.932,,0,0,0,0,0
3733.338,,596.014,671.94,,0,0,0,0,0
3800.005,,596.636,669.007,,0,0,0,0,0
3866.666,,597.195,667.458,,0,0,0,0,0
3933.336,,596.165,664.579,,0,0,0,0,0
4000.002,,596.381,662.2,,0,0,0,0,0
4066.665,,597.0,658.347,,0,0,0,0,0
4133.335,,595.702,659.676,,0,0,0,0,0
4200.004,,594.316,654.908,,0,0,0,0,0
4266.667,,596.418,658.407,,0,0,0,0,0
