TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,957.403,1062.42,,0,0,0,0,0
66.671,,943.538,1042.873,,0,0,0,0,0
133.337,,935.879,1027.905,,0,0,0,0,0
200.002,,926.43,1017.443,,0,0,0,0,0
266.665,,921.41,1016.655,,0,0,0,0,0
333.337,,917.719,1005.556,,0,0,0,0,0
400.001,,911.973,991.805,,0,0,0,0,0
466.667,,902.788,982.785,,0,0,0,0,0
533.332,,898.321,977.729,,0,0,0,0,0
599.999,,894.146,973.324,,0,0,0,0,0
666.665,,892.759,968.11,,0,0,0,0,0
733.337,,890.576,962.738,,0,0,0,0,0
800.002,,890.32,961.491,,0,0,0,0,0
866.67,,889.346,972.451,,0,0,0,0,0
933.332,,889.644,970.009,,0,0,0,0,0
1000.004,,883.362,959.939,,0,0,0,0,0
1066.666,,877.782,959.972,,0,0,0,0,0
1133.338,,877.547,950.853,,0,0,0,0,0
1200.0,,876.907,948.533,,0,0,0,0,0
1266.665,,874.846,957.246,,0,0,0,0,0
1333.337,,875.645,961.224,,0,0,0,0,0
1399.999,,877.759,962.268,,0,0,0,0,0
1466.667,,880.819,969.296,,0,0,0,0,0
1533.337,,879.757,981.335,,0,0,0,0,0
1599.999,,877.234,978.597,,0,0,0,0,0
1666.668,,878.25,982.504,,0,0,0,0,0
1733.338,,879.592,991.349,,0,0,0,0,0
1800.003,,877.978,1008.355,,0,0,0,0,0
1866.665,,877.241,1020.909,,0,0,0,0,0
1933.336,,879.944,1026.991,,0,0,0,0,0
2000.003,,880.838,1027.154,,0,0,0,0,0
2066.667,,876.821,1022.34,,0,0,0,0,0
2133.338,,880.375,1014.958,,0,0,0,0,0
2200.0,,879.343,1012.179,,0,0,0,0,0
2266.669,,877.548,1003.922,,0,0,0,0,0
2333.332,,879.538,989.643,,0,0,0,0,0
2400.001,,870.688,976.539,,0,0,0,0,0
2466.668,,873.377,976.976,,0,0,0,0,0
2533.337,,874.998,969.543,,0,0,0,0,0
2600.003,,874.934,965.271,,0,0,0,0,0
2666.672,,871.896,961.363,,0,0,0,0,0
2733.336,,871.027,959.47,,0,0,0,0,0
2800.004,,874.1,955.103,,0,0,0,0,0
2866.665,,873.094,946.412,,0,0,0,0,0
2933.332,,871.287,944.146,,0,0,0,0,0
3000.0,,873.964,938.485,,0,0,0,0,0
3066.665,,877.375,930.872,,0,0,0,0,0
3133.337,,879.328,926.854,,0,0,0,0,0
3200.004,,880.824,930.195,,0,0,0,0,0
3266.666,,881.405,958.546,,0,0,0,0,0
3333.338,,881.85,974.397,,0,0,0,0,0
3400.002,,880.584,962.592,,0,0,0,0,0
3466.67,,877.199,955.384,,0,0,0,0,0
3533.332,,881.128,951.007,,0,0,0,0,0
3600.004,,881.681,941.981,,0,0,0,0,0
3666.669,,883.73,936.382,,0,0,0,0,0
3733.336,,885.01,933.7,,0,0,0,0,0
3799.999,,886.317,935.187,,0,0,0,0,0
3866.668,,885.822,926.428,,0,0,0,0,0
3933.338,,885.48,921.924,,0,0,0,0,0
4000.0,,884.395,924.304,,0,0,0,0,0
4066.671,,883.296,934.74,,0,0,0,0,0
4133.332,,885.898,934.195,,0,0,0,0,0
4200.001,,887.721,936.82,,0,0,0,0,0
4266.671,,889.381,946.25,,0,0,0,0,0
4333.336,,892.868,968.085,,0,0,0,0,0
4400.0,,896.11,1003.655,,0,0,0,0,0
4466.67,,894.316,1031.43,,0,0,0,0,0
4533.335,,893.683,1024.693,,0,0,0,0,0
4600.001,,890.968,1013.284,,0,0,0,0,0
4666.666,,888.5,1000.459,,0,0,0,0,0
4733.338,,884.326,982.405,,0,0,0,0,0
4800.002,,882.538,973.542,,0,0,0,0,0
