TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,302.714,308.326,,0,0,0,0,0
66.665,,298.646,305.976,,0,0,0,0,0
133.33,,296.151,301.187,,0,0,0,0,0
199.997,,297.106,303.265,,0,0,0,0,0
266.664,,296.737,302.211,,0,0,0,0,0
333.333,,297.762,303.713,,0,0,0,0,0
400.0,,298.269,303.664,,0,0,0,0,0
466.663,,295.696,299.418,,0,0,0,0,0
533.333,,296.31,300.919,,0,0,0,0,0
600.001,,295.549,300.874,,0,0,0,0,0
666.668,,295.21,299.521,,0,0,0,0,0
733.33,,295.983,301.592,,0,0,0,0,0
800.001,,294.708,299.976,,0,0,0,0,0
866.663,,294.693,297.129,,0,0,0,0,0
933.334,,292.724,298.856,,0,0,0,0,0
999.996,,295.062,298.238,,0,0,0,0,0
1066.666,,295.443,298.123,,0,0,0,0,0
1133.33,,293.421,299.982,,0,0,0,0,0
1200.0,,296.71,301.356,,0,0,0,0,0
1266.668,,295.072,300.118,,0,0,0,0,0
1333.332,,295.328,300.319,,0,0,0,0,0
1400.001,,294.92,301.321,,0,0,0,0,0
1466.665,,295.286,300.661,,0,0,0,0,0
1533.332,,296.813,302.878,,0,0,0,0,0
1599.996,,297.805,302.785,,0,0,0,0,0
1666.669,,298.938,302.202,,0,0,0,0,0
1733.329,,296.948,300.468,,0,0,0,0,0
1799.996,,294.266,300.265,,0,0,0,0,0
1866.668,,294.851,300.349,,0,0,0,0,0
1933.333,,294.301,300.676,,0,0,0,0,0
1999.999,,294.828,299.888,,0,0,0,0,0
2066.667,,294.516,302.731,,0,0,0,0,0
2133.331,,295.207,302.639,,0,0,0,0,0
2199.997,,295.849,302.549,,0,0,0,0,0
2266.663,,294.487,302.765,,0,0,0,0,0
2333.329,,295.723,303.017,,0,0,0,0,0
2400.002,,295.541,303.229,,0,0,0,0,0
2466.664,,294.22,304.121,,0,0,0,0,0
2533.33,,295.187,309.687,,0,0,0,0,0
2599.999,,295.915,313.092,,0,0,0,0,0
2666.667,,295.369,312.14,,0,0,0,0,0
2733.334,,293.152,309.897,,0,0,0,0,0
2800.0,,293.867,308.567,,0,0,0,0,0
2866.665,,292.961,308.032,,0,0,0,0,0
2933.33,,292.55,307.825,,0,0,0,0,0
2999.997,,294.441,305.808,,0,0,0,0,0
