TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,Expected_Dispense_RWD
9599.997,,770.893,873.603,,0,0,0,0,0,0
9666.663,,776.854,867.919,,0,0,0,0,0,0
9733.335,,781.962,867.828,,0,0,0,0,0,0
9800.002,,780.193,867.567,,0,0,0,0,0,0
9866.667,,784.601,875.078,,0,0,0,0,0,0
9933.335,,778.681,894.558,,0,0,0,0,0,0
10000.001,,771.093,894.013,,0,0,0,0,0,0
10066.666,,782.107,908.146,,0,0,0,0,0,0
10133.334,,774.612,901.156,,0,0,0,0,0,0
10200.0,,778.446,893.85,,0,0,0,0,0,0
10266.664,,768.357,880.851,,0,0,0,0,0,0
10333.331,,765.508,871.731,,0,0,0,0,0,0
10399.998,,766.726,869.697,,0,0,0,0,0,0
10466.668,,764.999,866.522,,0,0,0,0,0,0
10533.334,,756.835,856.91,,0,0,0,0,0,0
10599.996,,757.26,853.592,,0,0,0,0,0,0
10666.668,,763.632,864.686,,0,0,0,0,0,0
10733.331,,759.668,866.798,,0,0,0,0,0,0
10799.996,,756.035,862.431,,0,0,0,0,0,0
10866.667,,769.716,885.439,,0,0,0,0,0,0
10933.334,,772.882,886.531,,0,0,0,0,0,0
11000.002,,784.759,897.714,,0,0,0,0,0,0
11066.663,,768.609,920.146,,0,0,0,0,0,0
11133.336,,779.285,929.77,,0,0,0,0,0,0
11199.998,,774.929,917.822,,0,0,0,0,0,0
11266.664,,781.645,939.769,,0,0,0,0,0,0
11333.335,,784.692,934.03,,0,0,0,0,0,0
11400.001,,776.995,941.931,,0,0,0,0,0,0
11466.668,,787.711,948.551,,0,0,0,0,0,0
11533.331,,773.144,943.695,,0,0,0,0,0,0
11600.001,,773.041,953.659,,0,0,0,0,0,0
11666.665,,792.863,950.006,,0,0,0,0,0,0
11733.329,,787.623,934.738,,0,0,0,0,0,0
11799.999,,778.053,945.264,,0,0,0,0,0,0
11866.666,,780.308,929.624,,0,0,0,0,0,0
11933.331,,767.83,909.118,,0,0,0,0,0,0
12000.002,,770.933,893.107,,0,0,0,0,0,0
12066.668,,770.11,866.437,,0,0,0,0,0,0
12133.335,,762.612,860.929,,0,0,0,0,0,0
12200.0,,761.115,844.876,,0,0,0,0,0,0
12266.664,,766.428,839.345,,0,0,0,0,0,0
12333.331,,773.529,846.001,,0,0,0,0,0,0
12399.999,,775.648,853.767,,0,0,0,0,0,0
12466.668,,781.406,845.971,,0,0,0,0,0,0
12533.335,,772.296,841.782,,0,0,0,0,0,0
12599.997,,764.723,839.673,,0,0,0,0,0,0
12666.666,,769.523,864.274,,0,0,0,0,0,0
12733.336,,774.286,867.276,,0,0,0,0,0,0
12800.001,,774.102,868.034,,0,0,0,0,0,0
12866.665,,772.488,865.087,,0,0,0,0,0,0
12933.33,,777.158,847.263,,0,0,0,0,0,0
13000.0,,776.062,845.898,,0,0,0,0,0,0
13066.667,,783.517,835.491,,0,0,0,0,0,0
13133.332,,780.04,827.119,,0,0,0,0,0,0
13200.0,,775.302,826.557,,0,0,0,0,0,0
13266.665,,777.144,833.121,,0,0,0,0,0,0
13333.332,,774.529,844.453,,0,0,0,0,0,0
13400.001,,773.597,850.861,,0,0,0,0,0,0
13466.667,,778.914,850.676,,0,0,0,0,0,0
13533.333,,778.203,860.271,,0,0,0,0,0,0
13599.999,,780.675,853.406,,0,0,0,0,0,0
13666.668,,773.115,845.633,,0,0,0,0,0,0
13733.333,,768.613,844.543,,0,0,0,0,0,0
13799.997,,776.869,865.06,,0,0,0,0,0,0
13866.664,,774.729,866.345,,0,0,0,0,0,0
13933.336,,775.739,869.515,,0,0,0,0,0,0
13999.996,,781.392,875.982,,0,0,0,0,0,0
14066.663,,770.713,884.175,,0,0,0,0,0,0
14133.333,,781.288,893.793,,0,0,0,0,0,0
14200.001,,782.295,898.11,,0,0,0,0,0,0
14266.664,,774.006,889.391,,0,0,0,0,0,0
14333.335,,772.957,888.797,,0,0,0,0,0,0
14399.999,,761.718,870.099,,0,0,0,0,0,0
14466.665,,754.356,880.323,,0,0,0,0,0,0
14533.332,,767.157,859.738,,0,0,0,0,0,0
14599.999,,759.023,875.678,,0,0,0,0,0,0
14666.666,,772.654,891.399,,0,0,0,0,0,0
14733.331,,773.863,900.155,,0,0,0,0,0,0
14800.002,,774.718,895.885,,0,0,0,0,0,0
14866.668,,775.953,893.092,,0,0,0,0,0,0
14933.332,,774.824,885.047,,0,0,0,0,0,0
15000.0,,779.497,876.511,,0,0,0,0,0,0
15066.663,,764.267,878.893,,0,0,0,0,0,0
15133.335,,771.73,889.675,,0,0,0,0,0,0
15199.999,,768.206,891.304,,0,0,0,0,0,0
15266.669,,769.66,893.854,,0,0,0,0,0,0
15333.33,,774.776,909.656,,0,0,0,0,0,0
15399.997,,776.864,913.541,,0,0,0,0,0,0
15466.664,,775.693,923.898,,0,0,0,0,0,0
15533.33,,773.815,915.263,,0,0,0,0,0,0
15599.998,,762.733,906.069,,0,0,0,0,0,0
15666.667,,763.841,901.356,,0,0,0,0,0,0
15733.336,,767.245,899.524,,0,0,0,0,0,0
15799.998,,765.926,904.417,,0,0,0,0,0,0
15866.669,,771.475,901.874,,0,0,0,0,0,0
15933.334,,773.522,904.972,,0,0,0,0,0,0
15999.979,,773.469,916.425,,0,0,0,0,0,0
16066.633,,769.151,924.151,,0,0,0,0,0,0
16133.282,,765.994,932.09,,0,0,0,0,0,0
16199.929,,767.758,945.656,,0,0,0,0,0,0
16266.574,,777.87,969.05,,0,0,0,0,0,0
16333.225,,774.302,959.944,,0,0,0,0,0,0
16399.877,,743.67,956.91,,0,0,0,0,0,0
16466.523,,749.695,941.162,,0,0,0,0,0,0
16533.168,,758.192,955.877,,0,0,0,0,0,0
16599.818,,744.866,964.799,,0,0,0,0,0,0
16666.469,,759.205,944.773,,0,0,0,0,0,0
16733.112,,759.31,958.463,,0,0,0,0,0,0
16799.762,,773.649,966.983,,0,0,0,0,0,0
16866.408,,771.345,948.813,,0,0,0,0,0,0
16933.057,,762.023,941.236,,0,0,0,0,0,0
16999.703,,758.684,921.889,,0,0,0,0,0,0
17066.351,,759.326,918.496,,0,0,0,0,0,0
17132.995,,758.334,908.602,,0,0,0,0,0,0
17199.644,,764.527,917.65,,0,0,0,0,0,0
17266.289,,761.919,908.828,,0,0,0,0,0,0
17332.941,,762.372,907.816,,0,0,0,0,0,0
17399.581,,758.932,908.33,,0,0,0,0,0,0
17466.227,,762.492,915.042,,0,0,0,0,0,0
17532.875,,764.655,907.164,,0,0,0,0,0,0
17599.525,,758.319,913.895,,0,0,0,0,0,0
17666.165,,764.38,916.13,,0,0,0,0,0,0
17732.812,,762.144,911.135,,0,0,0,0,0,0
17799.457,,757.963,913.328,,0,0,0,0,0,0
17866.106,,763.46,916.262,,0,0,0,0,0,0
17932.75,,766.872,901.281,,0,0,0,0,0,0
17999.392,,761.109,901.611,,0,0,0,0,0,0
18066.041,,758.674,886.007,,0,0,0,0,0,0
18132.683,,761.119,879.76,,0,0,0,0,0,0
18199.327,,760.116,874.243,,0,0,0,0,0,0
18265.974,,764.412,861.659,,0,0,0,0,0,0
18332.615,,765.878,850.147,,0,0,0,0,0,0
18399.26,,758.257,833.692,,0,0,0,0,0,0
18465.907,,759.514,825.251,,0,0,0,0,0,0
18532.545,,760.216,826.122,,0,0,0,0,0,0
18599.19,,761.277,826.016,,0,0,0,0,0,0
18665.834,,764.654,829.04,,0,0,0,0,0,0
18732.475,,755.174,826.915,,0,0,0,0,0,0
18799.122,,758.502,826.88,,0,0,0,0,0,0
18865.766,,759.504,830.141,,0,0,0,0,0,0
18932.409,,761.988,831.497,,0,0,0,0,0,0
18999.048,,764.48,829.039,,0,0,0,0,0,0
19065.695,,757.771,823.536,,0,0,0,0,0,0
19132.339,,760.389,833.164,,0,0,0,0,0,0
19198.979,,759.044,842.965,,0,0,0,0,0,0
19265.62,,764.181,844.821,,0,0,0,0,0,0
19332.264,,761.88,844.646,,0,0,0,0,0,0
19398.901,,759.357,843.779,,0,0,0,0,0,0
19465.547,,758.957,842.238,,0,0,0,0,0,0
19532.184,,762.821,836.668,,0,0,0,0,0,0
19598.832,,764.019,834.727,,0,0,0,0,0,0
19665.468,,761.593,836.588,,0,0,0,0,0,0
19732.111,,768.413,837.386,,0,0,0,0,0,0
19798.75,,760.698,828.02,,0,0,0,0,0,0
19865.39,,758.476,825.458,,0,0,0,0,0,0
19932.034,,765.526,828.642,,0,0,0,0,0,0
19998.674,,767.132,828.205,,0,0,0,0,0,0
20065.313,,758.243,817.62,,0,0,0,0,0,0
20131.956,,764.068,814.143,,0,0,0,0,0,0
20198.595,,760.447,810.568,,0,0,0,0,0,0
20265.234,,761.467,812.376,,0,0,0,0,0,0
20331.873,,759.644,818.676,,0,0,0,0,0,0
20398.514,,757.362,842.781,,0,0,0,0,0,0
20465.158,,758.986,868.224,,0,0,0,0,0,0
20531.796,,761.398,871.49,,0,0,0,0,0,0
20598.434,,757.691,859.042,,0,0,0,0,0,0
20665.073,,758.493,846.094,,0,0,0,0,0,0
20731.715,,755.362,845.447,,0,0,0,0,0,0
20798.35,,760.018,846.945,,0,0,0,0,0,0
20864.988,,760.652,856.611,,0,0,0,0,0,0
20931.63,,760.287,854.541,,0,0,0,0,0,0
20998.268,,757.466,849.588,,0,0,0,0,0,0
21064.905,,763.8,838.58,,0,0,0,0,0,0
21131.54,,757.752,829.791,,0,0,0,0,0,0
21198.184,,762.421,827.107,,0,0,0,0,0,0
21264.816,,760.359,821.322,,0,0,0,0,0,0
21331.458,,754.052,822.266,,0,0,0,0,0,0
21398.097,,765.175,830.26,,0,0,0,0,0,0
21464.734,,763.6,840.552,,0,0,0,0,0,0
21531.366,,764.765,866.369,,0,0,0,0,0,0
21598.005,,765.713,884.591,,0,0,0,0,0,0
21664.646,,764.645,890.934,,0,0,0,0,0,0
21731.283,,764.183,871.976,,0,0,0,0,0,0
21797.917,,754.09,862.049,,0,0,0,0,0,0
21864.555,,750.697,851.027,,0,0,0,0,0,0
21931.189,,756.234,868.946,,0,0,0,0,0,0
21997.829,,769.491,871.924,,0,0,0,0,0,0
22064.461,,767.347,877.359,,0,0,0,0,0,0
22131.098,,771.325,878.876,,0,0,0,0,0,0
22197.736,,766.226,877.764,,0,0,0,0,0,0
22264.372,,761.018,867.268,,0,0,0,0,0,0
22331.008,,759.7,865.936,,0,0,0,0,0,0
22397.643,,772.069,867.663,,0,0,0,0,0,0
22464.275,,771.576,848.057,,0,0,0,0,0,0
22530.908,,772.887,854.473,,0,0,0,0,0,0
22597.544,,780.22,866.925,,0,0,0,0,0,0
22664.18,,794.175,861.737,,0,0,0,0,0,0
22730.819,,777.249,863.513,,0,0,0,0,0,0
22797.447,,774.722,887.738,,0,0,0,0,0,0
22864.082,,766.023,891.173,,0,0,0,0,0,0
22930.716,,765.137,894.48,,0,0,0,0,0,0
22997.352,,775.88,892.243,,0,0,0,0,0,0
23063.985,,771.871,883.905,,0,0,0,0,0,0
23130.622,,768.895,884.95,,0,0,0,0,0,0
23197.254,,771.051,888.875,,0,0,0,0,0,0
23263.886,,765.08,880.301,,0,0,0,0,0,0
23330.519,,766.859,867.769,,0,0,0,0,0,0
23397.152,,769.038,858.186,,0,0,0,0,0,0
23463.784,,768.647,854.207,,0,0,0,0,0,0
23530.419,,762.082,854.282,,0,0,0,0,0,0
23597.055,,767.529,857.48,,0,0,0,0,0,0
23663.685,,770.3,846.288,,0,0,0,0,0,0
23730.318,,764.819,839.451,,0,0,0,0,0,0
23796.951,,765.216,844.356,,0,0,0,0,0,0
23863.586,,762.092,848.322,,0,0,0,0,0,0
23930.212,,774.932,852.853,,0,0,0,0,0,0
23996.875,,768.756,855.945,,0,0,0,0,0,0
24063.53,,762.576,858.757,,0,0,0,0,0,0
24130.186,,765.661,853.28,,0,0,0,0,0,0
24196.847,,765.997,865.886,,0,0,0,0,0,0
24263.502,,772.24,865.806,,0,0,0,0,0,0
24330.161,,769.738,868.247,,0,0,0,0,0,0
24396.817,,773.998,865.77,,0,0,0,0,0,0
24463.477,,774.639,852.66,,0,0,0,0,0,0
24530.136,,779.127,862.49,,0,0,0,0,0,0
24596.793,,775.596,855.021,,0,0,0,0,0,0
24663.45,,773.095,866.783,,0,0,0,0,0,0
24730.106,,774.86,878.819,,0,0,0,0,0,0
24796.767,,773.239,876.725,,0,0,0,0,0,0
24863.428,,768.258,889.906,,0,0,0,0,0,0
24930.084,,771.414,902.296,,0,0,0,0,0,0
24996.74,,771.864,919.862,,0,0,0,0,0,0
25063.4,,774.364,940.498,,0,0,0,0,0,0
25130.056,,767.886,937.609,,0,0,0,0,0,0
25196.716,,775.567,936.65,,0,0,0,0,0,0
25263.375,,772.575,950.217,,0,0,0,0,0,0
25330.029,,772.422,979.857,,0,0,0,0,0,0
25396.691,,771.607,983.335,,0,0,0,0,0,0
25463.348,,771.286,962.099,,0,0,0,0,0,0
25530.006,,775.569,962.476,,0,0,0,0,0,0
25596.665,,770.114,954.639,,0,0,0,0,0,0
25663.322,,764.18,949.712,,0,0,0,0,0,0
25729.977,,764.532,930.129,,0,0,0,0,0,0
25796.632,,763.984,928.524,,0,0,0,0,0,0
25863.29,,762.572,912.621,,0,0,0,0,0,0
25929.953,,763.574,898.765,,0,0,0,0,0,0
25996.611,,762.301,898.802,,0,0,0,0,0,0
26063.267,,760.175,894.001,,0,0,0,0,0,0
26129.923,,760.767,889.328,,0,0,0,0,0,0
26196.585,,758.351,882.719,,0,0,0,0,0,0
26263.24,,754.403,874.713,,0,0,0,0,0,0
26329.9,,766.316,881.996,,0,0,0,0,0,0
26396.554,,768.467,876.445,,0,0,0,0,0,0
26463.211,,770.561,878.825,,0,0,0,0,0,0
26529.868,,770.051,888.38,,0,0,0,0,0,0
26596.532,,765.492,880.892,,0,0,0,0,0,0
26663.185,,763.521,875.518,,0,0,0,0,0,0
26729.844,,762.768,866.433,,0,0,0,0,0,0
26796.501,,767.084,855.896,,0,0,0,0,0,0
26863.163,,757.969,853.354,,0,0,0,0,0,0
26929.822,,767.49,852.759,,0,0,0,0,0,0
26996.477,,756.164,836.872,,0,0,0,0,0,0
27063.132,,762.108,846.298,,0,0,0,0,0,0
27129.793,,770.802,844.657,,0,0,0,0,0,0
27196.447,,767.543,851.045,,0,0,0,0,0,0
27263.108,,766.798,848.21,,0,0,0,0,0,0
27329.763,,764.691,846.495,,0,0,0,0,0,0
27396.425,,770.767,851.866,,0,0,0,0,0,0
27463.083,,763.686,852.219,,0,0,0,0,0,0
27529.743,,766.028,849.667,,0,0,0,0,0,0
27596.396,,756.455,848.793,,0,0,0,0,0,0
27663.054,,765.241,850.414,,0,0,0,0,0,0
27729.711,,761.697,854.158,,0,0,0,0,0,0
27796.374,,764.89,862.95,,0,0,0,0,0,0
27863.027,,767.172,854.767,,0,0,0,0,0,0
27929.688,,764.042,850.127,,0,0,0,0,0,0
27996.345,,760.925,845.471,,0,0,0,0,0,0
28063.003,,760.593,885.682,,0,0,0,0,0,0
28129.659,,760.098,928.566,,0,0,0,0,0,0
28196.32,,757.881,941.96,,0,0,0,0,0,0
28262.976,,758.436,945.544,,0,0,0,0,0,0
28329.636,,759.812,949.817,,0,0,0,0,0,0
28396.29,,767.936,972.91,,0,0,0,0,0,0
28462.949,,771.189,998.448,,0,0,0,0,0,0
28529.606,,768.23,1012.836,,0,0,0,0,0,0
28596.268,,763.882,988.214,,0,0,0,0,0,0
28662.926,,763.734,970.48,,0,0,0,0,0,0
28729.578,,757.633,964.248,,0,0,0,0,0,0
28796.241,,753.596,979.683,,0,0,0,0,0,0
28862.893,,759.986,966.564,,0,0,0,0,0,0
28929.555,,758.841,937.314,,0,0,0,0,0,0
28996.209,,759.09,919.257,,0,0,0,0,0,0
29062.87,,761.031,900.586,,0,0,0,0,0,0
29129.53,,763.378,888.516,,0,0,0,0,0,0
29196.182,,772.826,879.341,,0,0,0,0,0,0
29262.841,,767.651,868.21,,0,0,0,0,0,0
29329.502,,774.565,857.268,,0,0,0,0,0,0
29396.162,,772.488,865.255,,0,0,0,0,0,0
29462.815,,773.867,864.636,,0,0,0,0,0,0
29529.476,,765.721,872.843,,0,0,0,0,0,0
29596.132,,770.216,884.511,,0,0,0,0,0,0
29662.793,,766.728,889.548,,0,0,0,0,0,0
29729.448,,767.493,892.649,,0,0,0,0,0,0
29796.108,,767.171,889.747,,0,0,0,0,0,0
29862.767,,767.866,893.306,,0,0,0,0,0,0
29929.425,,775.68,889.949,,0,0,0,0,0,0
29996.08,,770.462,879.258,,0,0,0,0,0,0
30062.737,,771.896,880.475,,0,0,0,0,0,0
30129.393,,764.949,881.487,,0,0,0,0,0,0
30196.056,,767.868,878.616,,0,0,0,0,0,0
30262.709,,761.183,880.366,,0,0,0,0,0,0
30329.372,,764.479,885.213,,0,0,0,0,0,0
30396.025,,767.921,883.992,,0,0,0,0,0,0
30462.684,,770.6,896.027,,0,0,0,0,0,0
30529.343,,767.264,917.091,,0,0,0,0,0,0
30596.002,,768.524,921.319,,0,0,0,0,0,0
30662.658,,772.118,902.639,,0,0,0,0,0,0
30729.314,,771.84,892.776,,0,0,0,0,0,0
30795.971,,766.335,874.866,,0,0,0,0,0,0
30862.628,,758.769,867.91,,0,0,0,0,0,0
30929.291,,758.995,863.525,,0,0,0,0,0,0
30995.949,,762.677,862.637,,0,0,0,0,0,0
31062.606,,767.545,864.509,,0,0,0,0,0,0
31129.26,,769.184,868.566,,0,0,0,0,0,0
31195.924,,767.709,862.245,,0,0,0,0,0,0
31262.578,,768.609,851.298,,0,0,0,0,0,0
31329.234,,770.076,841.428,,0,0,0,0,0,0
31395.895,,765.273,826.449,,0,0,0,0,0,0
31462.552,,765.492,821.007,,0,0,0,0,0,0
31529.207,,764.181,820.561,,0,0,0,0,0,0
31595.869,,765.647,822.952,,0,0,0,0,0,0
31662.524,,764.573,831.858,,0,0,0,0,0,0
31729.183,,763.66,834.586,,0,0,0,0,0,0
31795.839,,770.241,838.999,,0,0,0,0,0,0
31862.501,,771.803,834.188,,0,0,0,0,0,0
31929.155,,768.43,825.664,,0,0,0,0,0,0
31995.816,,771.149,827.183,,0,0,0,0,0,0
32062.473,,771.294,816.01,,0,0,0,0,0,0
32129.13,,769.237,821.647,,0,0,0,0,0,0
32195.791,,773.334,820.568,,0,0,0,0,0,0
32262.446,,773.102,821.97,,0,0,0,0,0,0
32329.109,,777.455,819.672,,0,0,0,0,0,0
32395.767,,775.853,826.481,,0,0,0,0,0,0
32462.424,,774.234,823.678,,0,0,0,0,0,0
32529.08,,773.223,823.429,,0,0,0,0,0,0
32595.738,,774.272,818.018,,0,0,0,0,0,0
32662.396,,775.82,828.196,,0,0,0,0,0,0
32729.06,,774.895,833.808,,0,0,0,0,0,0
32795.713,,779.711,857.702,,0,0,0,0,0,0
32862.374,,776.888,856.768,,0,0,0,0,0,0
32929.033,,778.899,853.791,,0,0,0,0,0,0
32995.687,,777.91,852.629,,0,0,0,0,0,0
33062.348,,779.465,857.176,,0,0,0,0,0,0
33129.008,,781.543,852.405,,0,0,0,0,0,0
33195.666,,781.68,846.32,,0,0,0,0,0,0
33262.327,,776.926,851.538,,0,0,0,0,0,0
33328.983,,772.283,851.478,,0,0,0,0,0,0
33395.642,,774.445,852.777,,0,0,0,0,0,0
33462.302,,770.393,853.502,,0,0,0,0,0,0
33528.958,,766.352,846.343,,0,0,0,0,0,0
33595.614,,769.75,847.754,,0,0,0,0,0,0
33662.276,,768.475,850.046,,0,0,0,0,0,0
33728.935,,769.577,852.551,,0,0,0,0,0,0
33795.595,,770.331,853.509,,0,0,0,0,0,0
33862.247,,770.347,843.4,,0,0,0,0,0,0
33928.909,,769.92,847.483,,0,0,0,0,0,0
