TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,528.319,619.433,,0,0,0,0,0
66.67,,524.955,616.881,,0,0,0,0,0
133.337,,526.659,603.378,,0,0,0,0,0
200.003,,526.777,606.515,,0,0,0,0,0
266.669,,526.941,602.577,,0,0,0,0,0
333.336,,531.671,596.957,,0,0,0,0,0
399.999,,527.862,600.371,,0,0,0,0,0
466.666,,530.461,615.692,,0,0,0,0,0
533.33,,532.966,626.26,,0,0,0,0,0
600.0,,529.649,639.63,,0,0,0,0,0
666.666,,546.06,649.203,,0,0,0,0,0
733.334,,531.854,652.632,,0,0,0,0,0
799.998,,532.381,704.511,,0,0,0,0,0
866.666,,529.61,691.14,,0,0,0,0,0
933.33,,522.437,679.782,,0,0,0,0,0
999.997,,527.071,678.623,,0,0,0,0,0
1066.664,,533.53,671.794,,0,0,0,0,0
1133.336,,531.396,659.406,,0,0,0,0,0
1199.998,,533.622,641.489,,0,0,0,0,0
1266.669,,534.476,631.574,,0,0,0,0,0
1333.333,,537.866,619.575,,0,0,0,0,0
1400.002,,530.422,602.326,,0,0,0,0,0
1466.667,,522.823,595.883,,0,0,0,0,0
1533.336,,533.193,595.164,,0,0,0,0,0
1599.997,,521.533,581.549,,0,0,0,0,0
1666.668,,524.158,590.514,,0,0,0,0,0
1733.334,,526.372,586.063,,0,0,0,0,0
1799.998,,524.12,586.288,,0,0,0,0,0
1866.665,,526.431,579.18,,0,0,0,0,0
1933.333,,528.046,577.582,,0,0,0,0,0
2000.0,,525.424,585.738,,0,0,0,0,0
2066.663,,524.593,600.719,,0,0,0,0,0
2133.332,,526.654,606.321,,0,0,0,0,0
2199.998,,522.839,616.374,,0,0,0,0,0
2266.666,,518.378,610.585,,0,0,0,0,0
2333.335,,526.374,615.309,,0,0,0,0,0
2400.002,,523.249,616.36,,0,0,0,0,0
2466.669,,522.908,610.657,,0,0,0,0,0
2533.336,,523.174,603.695,,0,0,0,0,0
2600.0,,529.306,606.9,,0,0,0,0,0
2666.668,,529.705,604.636,,0,0,0,0,0
2733.336,,526.172,605.152,,0,0,0,0,0
2799.997,,520.938,597.0,,0,0,0,0,0
2866.67,,522.489,593.313,,0,0,0,0,0
2933.332,,520.989,589.634,,0,0,0,0,0
2999.998,,516.987,586.835,,0,0,0,0,0
3066.669,,521.917,587.808,,0,0,0,0,0
3133.334,,521.216,587.408,,0,0,0,0,0
3200.002,,515.594,582.803,,0,0,0,0,0
3266.665,,514.061,577.655,,0,0,0,0,0
3333.335,,516.374,578.268,,0,0,0,0,0
3400.003,,515.284,581.805,,0,0,0,0,0
3466.669,,513.171,583.418,,0,0,0,0,0
3533.333,,514.069,585.893,,0,0,0,0,0
3600.003,,515.428,581.18,,0,0,0,0,0
3666.669,,511.537,571.025,,0,0,0,0,0
3733.332,,494.545,556.495,,0,0,0,0,0
3799.998,,512.144,576.537,,0,0,0,0,0
3866.668,,521.561,584.358,,0,0,0,0,0
