TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,393.876,415.041,,0,0,0,0,0
66.67,,391.343,412.965,,0,0,0,0,0
133.336,,389.629,412.644,,0,0,0,0,0
200.005,,389.276,412.314,,0,0,0,0,0
266.667,,388.4,411.717,,0,0,0,0,0
333.336,,387.933,411.028,,0,0,0,0,0
400.001,,386.61,410.875,,0,0,0,0,0
466.672,,386.308,410.696,,0,0,0,0,0
533.337,,386.363,410.721,,0,0,0,0,0
600.003,,385.983,410.862,,0,0,0,0,0
666.669,,386.318,410.811,,0,0,0,0,0
733.337,,387.064,411.299,,0,0,0,0,0
800.002,,387.372,411.107,,0,0,0,0,0
866.669,,386.859,411.581,,0,0,0,0,0
933.333,,387.102,410.656,,0,0,0,0,0
1000.002,,386.361,410.983,,0,0,0,0,0
1066.671,,386.412,410.441,,0,0,0,0,0
1133.336,,386.053,410.094,,0,0,0,0,0
1200.003,,386.203,410.423,,0,0,0,0,0
1266.67,,385.864,410.076,,0,0,0,0,0
1333.338,,384.653,409.019,,0,0,0,0,0
1400.002,,383.965,408.943,,0,0,0,0,0
1466.67,,383.89,408.557,,0,0,0,0,0
1533.338,,384.188,408.592,,0,0,0,0,0
1600.001,,384.871,408.676,,0,0,0,0,0
1666.667,,384.54,408.992,,0,0,0,0,0
1733.338,,384.173,408.991,,0,0,0,0,0
1800.002,,384.374,408.725,,0,0,0,0,0
1866.667,,384.015,408.052,,0,0,0,0,0
1933.332,,383.502,407.711,,0,0,0,0,0
2000.0,,383.728,407.813,,0,0,0,0,0
2066.667,,382.995,407.752,,0,0,0,0,0
2133.335,,382.724,407.887,,0,0,0,0,0
2200.001,,382.622,407.697,,0,0,0,0,0
2266.669,,383.082,407.804,,0,0,0,0,0
2333.334,,382.663,408.037,,0,0,0,0,0
2400.004,,382.68,408.382,,0,0,0,0,0
2466.667,,381.978,407.64,,0,0,0,0,0
2533.336,,382.57,408.163,,0,0,0,0,0
2599.998,,383.186,408.464,,0,0,0,0,0
2666.67,,382.624,408.012,,0,0,0,0,0
2733.336,,382.226,407.058,,0,0,0,0,0
2800.003,,381.541,406.786,,0,0,0,0,0
2866.668,,381.357,406.658,,0,0,0,0,0
2933.333,,381.59,406.507,,0,0,0,0,0
2999.999,,381.718,407.185,,0,0,0,0,0
3066.667,,381.809,406.935,,0,0,0,0,0
3133.338,,382.542,407.285,,0,0,0,0,0
3200.0,,383.115,407.474,,0,0,0,0,0
3266.669,,382.257,407.696,,0,0,0,0,0
3333.336,,382.755,407.642,,0,0,0,0,0
3400.003,,382.366,407.753,,0,0,0,0,0
3466.672,,382.183,408.32,,0,0,0,0,0
3533.338,,382.549,408.364,,0,0,0,0,0
3599.999,,382.63,408.669,,0,0,0,0,0
3666.667,,381.961,408.931,,0,0,0,0,0
3733.335,,382.379,409.482,,0,0,0,0,0
3800.0,,382.359,408.769,,0,0,0,0,0
3866.671,,382.351,409.675,,0,0,0,0,0
3933.335,,383.054,409.14,,0,0,0,0,0
4000.001,,381.044,409.014,,0,0,0,0,0
4066.666,,381.791,409.039,,0,0,0,0,0
4133.334,,382.37,409.173,,0,0,0,0,0
4200.0,,380.835,408.912,,0,0,0,0,0
4266.671,,380.914,408.352,,0,0,0,0,0
4333.337,,380.375,408.599,,0,0,0,0,0
4399.998,,381.632,408.536,,0,0,0,0,0
4466.665,,380.831,407.943,,0,0,0,0,0
4533.334,,381.234,407.949,,0,0,0,0,0
4599.999,,380.77,407.638,,0,0,0,0,0
4666.665,,380.719,407.16,,0,0,0,0,0
4733.335,,380.488,406.922,,0,0,0,0,0
4799.999,,380.313,406.587,,0,0,0,0,0
4866.667,,379.866,406.345,,0,0,0,0,0
4933.332,,380.092,406.418,,0,0,0,0,0
5000.005,,380.487,406.535,,0,0,0,0,0
5066.671,,380.476,406.72,,0,0,0,0,0
5133.335,,381.634,407.076,,0,0,0,0,0
5200.003,,381.239,406.574,,0,0,0,0,0
5266.672,,380.689,406.217,,0,0,0,0,0
5333.337,,380.806,407.377,,0,0,0,0,0
5399.999,,382.292,407.355,,0,0,0,0,0
5466.671,,380.888,406.13,,0,0,0,0,0
5533.334,,380.41,405.739,,0,0,0,0,0
5600.001,,379.423,405.654,,0,0,0,0,0
5666.666,,379.395,405.832,,0,0,0,0,0
5733.333,,379.427,405.352,,0,0,0,0,0
5800.005,,379.107,405.101,,0,0,0,0,0
5866.67,,379.661,405.764,,0,0,0,0,0
5933.337,,380.381,405.265,,0,0,0,0,0
6000.001,,379.46,404.875,,0,0,0,0,0
6066.668,,379.237,404.75,,0,0,0,0,0
6133.337,,379.838,405.207,,0,0,0,0,0
6200.005,,378.689,404.516,,0,0,0,0,0
6266.665,,379.387,405.032,,0,0,0,0,0
6333.339,,379.796,405.282,,0,0,0,0,0
6400.003,,379.663,404.565,,0,0,0,0,0
6466.667,,379.422,405.032,,0,0,0,0,0
6533.334,,379.653,405.395,,0,0,0,0,0
6600.0,,379.799,404.777,,0,0,0,0,0
6666.666,,379.631,405.061,,0,0,0,0,0
6733.337,,380.091,404.954,,0,0,0,0,0
6800.003,,379.595,404.883,,0,0,0,0,0
6866.669,,379.582,404.312,,0,0,0,0,0
6933.333,,377.966,403.722,,0,0,0,0,0
7000.005,,378.386,403.69,,0,0,0,0,0
7066.672,,378.397,404.037,,0,0,0,0,0
7133.334,,378.903,403.522,,0,0,0,0,0
7200.001,,378.473,404.399,,0,0,0,0,0
7266.666,,379.939,405.195,,0,0,0,0,0
7333.332,,380.351,404.68,,0,0,0,0,0
7400.0,,380.36,405.036,,0,0,0,0,0
7466.671,,380.946,405.446,,0,0,0,0,0
7533.335,,380.631,404.517,,0,0,0,0,0
7600.002,,379.999,404.256,,0,0,0,0,0
7666.666,,379.751,404.332,,0,0,0,0,0
7733.336,,380.423,404.304,,0,0,0,0,0
7800.004,,379.897,404.429,,0,0,0,0,0
