TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,306.456,520.343,,0,0,0,0,0
66.666,,305.94,519.39,,0,0,0,0,0
133.336,,305.256,518.961,,0,0,0,0,0
199.997,,304.128,523.843,,0,0,0,0,0
266.666,,306.33,532.228,,0,0,0,0,0
333.334,,306.107,543.146,,0,0,0,0,0
399.999,,305.73,549.863,,0,0,0,0,0
466.669,,304.697,541.109,,0,0,0,0,0
533.331,,303.366,539.411,,0,0,0,0,0
600.002,,303.546,538.69,,0,0,0,0,0
666.668,,301.778,533.515,,0,0,0,0,0
733.335,,303.515,529.598,,0,0,0,0,0
799.999,,302.453,526.266,,0,0,0,0,0
866.666,,302.202,527.924,,0,0,0,0,0
933.334,,302.32,525.064,,0,0,0,0,0
1000.003,,300.857,523.273,,0,0,0,0,0
1066.67,,306.72,534.435,,0,0,0,0,0
1133.334,,303.571,520.65,,0,0,0,0,0
1199.997,,301.673,514.466,,0,0,0,0,0
1266.668,,301.961,511.236,,0,0,0,0,0
1333.331,,299.812,511.056,,0,0,0,0,0
1400.0,,301.296,514.815,,0,0,0,0,0
1466.664,,302.172,517.787,,0,0,0,0,0
1533.336,,302.591,511.077,,0,0,0,0,0
1600.003,,301.703,508.116,,0,0,0,0,0
1666.667,,301.126,503.561,,0,0,0,0,0
1733.33,,300.634,506.095,,0,0,0,0,0
1800.0,,300.057,497.173,,0,0,0,0,0
1866.665,,298.37,498.372,,0,0,0,0,0
1933.335,,300.995,497.659,,0,0,0,0,0
2000.0,,298.246,497.05,,0,0,0,0,0
2066.669,,298.474,500.718,,0,0,0,0,0
2133.337,,298.995,502.958,,0,0,0,0,0
2199.998,,299.711,510.997,,0,0,0,0,0
2266.665,,300.482,522.509,,0,0,0,0,0
2333.332,,300.987,526.237,,0,0,0,0,0
2399.998,,300.639,522.168,,0,0,0,0,0
2466.67,,301.69,539.05,,0,0,0,0,0
2533.331,,304.176,534.115,,0,0,0,0,0
2599.999,,300.514,543.623,,0,0,0,0,0
2666.668,,302.366,542.148,,0,0,0,0,0
2733.33,,301.996,538.99,,0,0,0,0,0
2800.002,,301.161,534.343,,0,0,0,0,0
2866.669,,301.041,525.415,,0,0,0,0,0
2933.33,,299.773,520.677,,0,0,0,0,0
3000.001,,297.969,515.738,,0,0,0,0,0
3066.665,,297.67,515.662,,0,0,0,0,0
3133.331,,296.568,518.222,,0,0,0,0,0
3199.998,,298.476,529.694,,0,0,0,0,0
3266.664,,298.07,535.601,,0,0,0,0,0
3333.335,,298.677,528.3,,0,0,0,0,0
3399.999,,298.489,535.212,,0,0,0,0,0
