TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,634.696,668.503,,0,0,0,0,0
66.672,,634.855,659.316,,0,0,0,0,0
133.338,,625.888,660.783,,0,0,0,0,0
200.001,,619.122,655.374,,0,0,0,0,0
266.667,,622.289,650.712,,0,0,0,0,0
333.337,,617.635,649.785,,0,0,0,0,0
400.001,,620.24,650.168,,0,0,0,0,0
466.671,,620.135,652.55,,0,0,0,0,0
533.334,,619.088,649.461,,0,0,0,0,0
600.004,,613.062,640.166,,0,0,0,0,0
666.669,,604.859,645.271,,0,0,0,0,0
733.337,,614.971,645.421,,0,0,0,0,0
800.003,,612.007,642.298,,0,0,0,0,0
866.671,,610.711,640.204,,0,0,0,0,0
933.335,,612.887,636.46,,0,0,0,0,0
1000.004,,609.951,635.276,,0,0,0,0,0
1066.673,,609.204,636.408,,0,0,0,0,0
1133.339,,605.61,625.31,,0,0,0,0,0
1200.002,,606.534,629.203,,0,0,0,0,0
1266.668,,605.928,627.741,,0,0,0,0,0
1333.336,,608.624,621.269,,0,0,0,0,0
1400.006,,598.62,624.795,,0,0,0,0,0
1466.667,,599.168,618.041,,0,0,0,0,0
1533.339,,598.181,622.668,,0,0,0,0,0
1600.002,,600.228,619.416,,0,0,0,0,0
1666.669,,599.189,623.094,,0,0,0,0,0
1733.339,,594.982,619.406,,0,0,0,0,0
1800.006,,605.716,619.009,,0,0,0,0,0
1866.672,,594.42,621.479,,0,0,0,0,0
1933.339,,603.606,626.738,,0,0,0,0,0
2000.005,,604.222,629.396,,0,0,0,0,0
2066.67,,602.305,630.129,,0,0,0,0,0
2133.334,,601.784,640.315,,0,0,0,0,0
2200.002,,600.672,646.24,,0,0,0,0,0
2266.668,,603.981,643.716,,0,0,0,0,0
2333.336,,604.611,646.892,,0,0,0,0,0
2400.006,,599.772,643.872,,0,0,0,0,0
2466.668,,597.05,643.677,,0,0,0,0,0
2533.338,,582.121,615.862,,0,0,0,0,0
2600.002,,588.589,643.19,,0,0,0,0,0
2666.669,,609.251,645.55,,0,0,0,0,0
2733.334,,600.358,637.711,,0,0,0,0,0
2800.006,,602.204,638.451,,0,0,0,0,0
2866.669,,594.085,643.716,,0,0,0,0,0
2933.335,,594.246,642.616,,0,0,0,0,0
3000.003,,597.695,637.323,,0,0,0,0,0
3066.668,,588.003,636.591,,0,0,0,0,0
3133.336,,581.791,636.819,,0,0,0,0,0
3200.006,,579.107,637.167,,0,0,0,0,0
3266.67,,576.522,644.888,,0,0,0,0,0
3333.339,,576.464,656.493,,0,0,0,0,0
3400.004,,579.636,667.484,,0,0,0,0,0
3466.672,,584.041,675.132,,0,0,0,0,0
3533.335,,588.383,684.73,,0,0,0,0,0
3600.001,,592.641,691.22,,0,0,0,0,0
3666.672,,589.547,704.771,,0,0,0,0,0
3733.334,,590.185,713.41,,0,0,0,0,0
3800.003,,590.646,714.535,,0,0,0,0,0
3866.67,,581.255,709.885,,0,0,0,0,0
3933.334,,575.306,677.215,,0,0,0,0,0
4000.003,,584.668,703.785,,0,0,0,0,0
4066.668,,587.314,658.613,,0,0,0,0,0
4133.333,,577.131,678.033,,0,0,0,0,0
4200.003,,595.705,677.536,,0,0,0,0,0
4266.67,,592.019,667.41,,0,0,0,0,0
4333.337,,606.819,673.331,,0,0,0,0,0
4400.006,,596.723,666.989,,0,0,0,0,0
4466.667,,594.639,657.392,,0,0,0,0,0
4533.339,,595.994,647.054,,0,0,0,0,0
4600.001,,602.414,645.211,,0,0,0,0,0
4666.667,,586.288,627.723,,0,0,0,0,0
4733.339,,579.348,614.482,,0,0,0,0,0
4800.005,,573.448,610.87,,0,0,0,0,0
4866.671,,570.438,617.195,,0,0,0,0,0
4933.336,,579.351,624.702,,0,0,0,0,0
5000.003,,584.112,632.021,,0,0,0,0,0
5066.673,,586.544,638.66,,0,0,0,0,0
5133.334,,588.258,652.571,,0,0,0,0,0
5200.002,,591.436,656.297,,0,0,0,0,0
5266.669,,600.348,671.99,,0,0,0,0,0
5333.334,,608.606,670.682,,0,0,0,0,0
5400.004,,600.946,674.731,,0,0,0,0,0
5466.667,,600.801,663.535,,0,0,0,0,0
5533.333,,600.143,659.595,,0,0,0,0,0
5600.003,,595.11,652.631,,0,0,0,0,0
5666.67,,594.916,641.76,,0,0,0,0,0
5733.337,,592.592,641.386,,0,0,0,0,0
5800.005,,593.247,638.121,,0,0,0,0,0
5866.666,,595.717,632.754,,0,0,0,0,0
5933.337,,588.622,636.368,,0,0,0,0,0
6000.0,,587.96,636.785,,0,0,0,0,0
6066.672,,598.915,641.127,,0,0,0,0,0
6133.335,,602.495,630.548,,0,0,0,0,0
