TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,438.13,495.642,,0,0,0,0,0
66.671,,434.933,501.132,,0,0,0,0,0
133.334,,436.086,500.205,,0,0,0,0,0
200.003,,433.037,497.01,,0,0,0,0,0
266.665,,433.559,495.822,,0,0,0,0,0
333.334,,434.768,491.425,,0,0,0,0,0
400.001,,433.195,488.475,,0,0,0,0,0
466.667,,432.134,482.475,,0,0,0,0,0
533.337,,430.014,479.794,,0,0,0,0,0
600.0,,431.974,480.698,,0,0,0,0,0
666.667,,436.874,480.75,,0,0,0,0,0
733.338,,437.302,476.072,,0,0,0,0,0
800.002,,431.096,472.85,,0,0,0,0,0
866.669,,431.147,473.318,,0,0,0,0,0
933.331,,434.437,473.867,,0,0,0,0,0
1000.003,,430.972,467.418,,0,0,0,0,0
1066.665,,427.148,466.886,,0,0,0,0,0
1133.335,,428.655,471.241,,0,0,0,0,0
1200.003,,439.481,480.66,,0,0,0,0,0
1266.665,,449.571,483.492,,0,0,0,0,0
1333.331,,450.084,481.414,,0,0,0,0,0
1399.999,,443.603,476.014,,0,0,0,0,0
1466.67,,439.615,477.597,,0,0,0,0,0
1533.335,,438.988,490.189,,0,0,0,0,0
1600.004,,447.711,501.311,,0,0,0,0,0
1666.667,,449.364,506.145,,0,0,0,0,0
1733.337,,450.676,514.364,,0,0,0,0,0
1799.999,,454.486,513.027,,0,0,0,0,0
1866.667,,451.95,507.707,,0,0,0,0,0
1933.336,,446.569,500.304,,0,0,0,0,0
1999.999,,441.431,495.775,,0,0,0,0,0
2066.667,,437.598,490.871,,0,0,0,0,0
2133.336,,436.268,489.086,,0,0,0,0,0
2200.001,,433.428,484.841,,0,0,0,0,0
2266.669,,432.538,483.605,,0,0,0,0,0
2333.337,,436.462,496.048,,0,0,0,0,0
2400.004,,461.255,497.699,,0,0,0,0,0
2466.667,,458.261,495.078,,0,0,0,0,0
2533.336,,455.311,492.249,,0,0,0,0,0
2599.998,,454.5,494.543,,0,0,0,0,0
2666.67,,455.645,491.417,,0,0,0,0,0
2733.335,,454.419,497.32,,0,0,0,0,0
2800.001,,456.041,496.652,,0,0,0,0,0
2866.666,,453.246,497.635,,0,0,0,0,0
2933.337,,447.892,492.173,,0,0,0,0,0
2999.998,,439.72,489.922,,0,0,0,0,0
3066.669,,437.64,487.389,,0,0,0,0,0
3133.334,,432.829,484.247,,0,0,0,0,0
3199.999,,435.071,483.161,,0,0,0,0,0
3266.666,,437.473,484.937,,0,0,0,0,0
3333.334,,439.221,484.703,,0,0,0,0,0
3400.004,,440.716,480.46,,0,0,0,0,0
3466.665,,438.646,477.88,,0,0,0,0,0
3533.332,,439.735,478.385,,0,0,0,0,0
3600.0,,437.508,475.098,,0,0,0,0,0
3666.666,,439.353,474.21,,0,0,0,0,0
3733.332,,435.653,467.848,,0,0,0,0,0
3800.004,,431.612,464.254,,0,0,0,0,0
3866.671,,427.742,462.329,,0,0,0,0,0
3933.334,,425.519,460.376,,0,0,0,0,0
4000.0,,424.126,458.662,,0,0,0,0,0
