TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,302.408,309.313,,0,0,0,0,0
66.661,,300.838,311.612,,0,0,0,0,0
133.332,,301.82,314.094,,0,0,0,0,0
199.999,,301.324,312.081,,0,0,0,0,0
266.664,,300.557,310.685,,0,0,0,0,0
333.333,,299.866,313.638,,0,0,0,0,0
399.999,,299.795,314.277,,0,0,0,0,0
466.666,,300.75,317.634,,0,0,0,0,0
533.333,,300.948,323.491,,0,0,0,0,0
599.999,,300.515,328.326,,0,0,0,0,0
666.666,,300.176,327.494,,0,0,0,0,0
733.328,,300.741,322.391,,0,0,0,0,0
799.999,,299.6,316.671,,0,0,0,0,0
866.666,,299.552,311.159,,0,0,0,0,0
933.332,,299.334,309.406,,0,0,0,0,0
999.999,,300.031,307.935,,0,0,0,0,0
1066.664,,298.719,306.162,,0,0,0,0,0
1133.328,,299.391,307.902,,0,0,0,0,0
1199.999,,297.966,311.077,,0,0,0,0,0
1266.664,,298.572,320.184,,0,0,0,0,0
1333.331,,298.01,325.954,,0,0,0,0,0
1399.999,,299.133,322.311,,0,0,0,0,0
1466.666,,298.541,325.981,,0,0,0,0,0
1533.33,,299.604,331.42,,0,0,0,0,0
1599.996,,299.815,335.545,,0,0,0,0,0
1666.662,,300.614,333.214,,0,0,0,0,0
1733.333,,297.944,327.848,,0,0,0,0,0
1799.999,,298.739,322.203,,0,0,0,0,0
1866.666,,301.931,324.842,,0,0,0,0,0
1933.329,,305.131,324.93,,0,0,0,0,0
1999.996,,302.506,324.674,,0,0,0,0,0
2066.661,,302.254,324.848,,0,0,0,0,0
2133.331,,301.188,328.792,,0,0,0,0,0
2199.999,,301.365,336.063,,0,0,0,0,0
2266.662,,300.468,340.914,,0,0,0,0,0
2333.33,,301.982,342.51,,0,0,0,0,0
2400.0,,302.8,347.46,,0,0,0,0,0
2466.667,,303.121,353.342,,0,0,0,0,0
2533.328,,304.155,354.247,,0,0,0,0,0
2599.997,,304.277,355.131,,0,0,0,0,0
2666.667,,303.98,351.756,,0,0,0,0,0
2733.328,,302.984,347.774,,0,0,0,0,0
2799.997,,301.536,339.075,,0,0,0,0,0
2866.665,,300.818,340.415,,0,0,0,0,0
2933.331,,298.891,346.705,,0,0,0,0,0
2999.999,,298.251,346.564,,0,0,0,0,0
3066.664,,298.6,338.367,,0,0,0,0,0
3133.328,,298.012,334.497,,0,0,0,0,0
3199.997,,297.97,328.939,,0,0,0,0,0
3266.667,,297.928,324.945,,0,0,0,0,0
3333.331,,298.266,321.359,,0,0,0,0,0
3400.0,,298.399,317.099,,0,0,0,0,0
3466.662,,298.982,311.815,,0,0,0,0,0
3533.334,,298.419,310.291,,0,0,0,0,0
3599.998,,297.941,307.354,,0,0,0,0,0
3666.665,,298.138,306.489,,0,0,0,0,0
3733.334,,298.187,305.785,,0,0,0,0,0
3799.997,,298.108,308.576,,0,0,0,0,0
3866.664,,298.551,314.906,,0,0,0,0,0
3933.333,,297.872,319.232,,0,0,0,0,0
4000.0,,297.866,325.618,,0,0,0,0,0
4066.661,,297.509,324.242,,0,0,0,0,0
4133.33,,297.825,321.962,,0,0,0,0,0
4199.997,,299.726,324.754,,0,0,0,0,0
4266.665,,300.368,325.268,,0,0,0,0,0
4333.33,,300.496,326.548,,0,0,0,0,0
4399.997,,300.823,330.258,,0,0,0,0,0
4466.666,,301.434,327.9,,0,0,0,0,0
4533.328,,299.991,320.885,,0,0,0,0,0
4599.998,,299.331,318.387,,0,0,0,0,0
4666.662,,299.486,314.436,,0,0,0,0,0
4733.334,,298.547,312.563,,0,0,0,0,0
4800.001,,297.677,312.733,,0,0,0,0,0
4866.664,,299.002,312.022,,0,0,0,0,0
4933.331,,299.029,311.144,,0,0,0,0,0
4999.998,,301.26,316.342,,0,0,0,0,0
5066.667,,301.856,320.294,,0,0,0,0,0
5133.331,,299.41,321.94,,0,0,0,0,0
5199.995,,299.332,323.138,,0,0,0,0,0
5266.667,,300.693,325.907,,0,0,0,0,0
5333.329,,299.316,321.038,,0,0,0,0,0
5400.0,,299.51,315.027,,0,0,0,0,0
5466.663,,299.372,313.988,,0,0,0,0,0
5533.33,,298.337,313.114,,0,0,0,0,0
5599.996,,298.628,310.594,,0,0,0,0,0
5666.665,,298.181,314.178,,0,0,0,0,0
5733.333,,298.439,316.988,,0,0,0,0,0
5799.998,,298.111,321.557,,0,0,0,0,0
5866.663,,298.858,324.492,,0,0,0,0,0
5933.333,,297.795,322.595,,0,0,0,0,0
5999.995,,297.422,320.312,,0,0,0,0,0
6066.661,,297.035,318.528,,0,0,0,0,0
6133.334,,298.793,315.803,,0,0,0,0,0
6200.0,,298.623,322.389,,0,0,0,0,0
6266.667,,298.807,325.895,,0,0,0,0,0
6333.327,,298.342,325.199,,0,0,0,0,0
6399.998,,298.496,320.998,,0,0,0,0,0
6466.663,,298.362,324.074,,0,0,0,0,0
6533.328,,298.513,334.439,,0,0,0,0,0
6599.996,,300.179,346.448,,0,0,0,0,0
6666.661,,300.14,345.077,,0,0,0,0,0
