TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,455.349,506.653,,0,0,0,0,0
66.663,,450.491,503.162,,0,0,0,0,0
133.329,,451.892,500.529,,0,0,0,0,0
200.001,,445.369,488.101,,0,0,0,0,0
266.662,,434.401,478.688,,0,0,0,0,0
333.33,,434.72,485.108,,0,0,0,0,0
399.998,,442.95,491.855,,0,0,0,0,0
466.668,,443.081,494.16,,0,0,0,0,0
533.33,,448.261,498.833,,0,0,0,0,0
600.001,,450.93,494.032,,0,0,0,0,0
666.662,,444.134,492.955,,0,0,0,0,0
733.333,,440.987,491.275,,0,0,0,0,0
799.999,,437.21,496.917,,0,0,0,0,0
866.665,,438.957,496.008,,0,0,0,0,0
933.332,,436.825,494.079,,0,0,0,0,0
1000.0,,436.563,492.317,,0,0,0,0,0
1066.667,,439.413,494.367,,0,0,0,0,0
1133.335,,439.822,493.275,,0,0,0,0,0
1199.998,,439.296,490.369,,0,0,0,0,0
1266.666,,439.768,490.487,,0,0,0,0,0
1333.33,,441.66,489.775,,0,0,0,0,0
1399.995,,439.282,487.973,,0,0,0,0,0
1466.663,,443.909,493.888,,0,0,0,0,0
1533.334,,449.144,491.418,,0,0,0,0,0
1600.001,,448.087,490.767,,0,0,0,0,0
1666.669,,443.261,488.819,,0,0,0,0,0
1733.331,,444.736,488.926,,0,0,0,0,0
1799.998,,444.063,491.603,,0,0,0,0,0
1866.667,,443.126,490.49,,0,0,0,0,0
1933.329,,440.673,488.614,,0,0,0,0,0
1999.996,,440.875,488.535,,0,0,0,0,0
2066.667,,437.748,486.893,,0,0,0,0,0
2133.332,,436.582,482.891,,0,0,0,0,0
2200.002,,435.454,483.082,,0,0,0,0,0
2266.663,,436.734,486.369,,0,0,0,0,0
2333.329,,437.992,483.271,,0,0,0,0,0
2400.001,,442.763,488.47,,0,0,0,0,0
2466.664,,444.299,484.127,,0,0,0,0,0
2533.329,,443.018,480.687,,0,0,0,0,0
