TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD
0.0,,713.65,677.466,,0,0,0,0,0
66.669,,706.548,676.41,,0,0,0,0,0
133.334,,701.405,676.906,,0,0,0,0,0
199.998,,697.995,674.939,,0,0,0,0,0
266.669,,695.514,672.874,,0,0,0,0,0
333.331,,691.598,666.901,,0,0,0,0,0
400.002,,688.856,665.046,,0,0,0,0,0
466.665,,685.616,664.21,,0,0,0,0,0
533.334,,683.595,662.553,,0,0,0,0,0
599.999,,682.118,662.947,,0,0,0,0,0
666.669,,680.803,659.944,,0,0,0,0,0
733.331,,678.521,656.182,,0,0,0,0,0
799.999,,675.947,651.232,,0,0,0,0,0
866.67,,673.449,646.207,,0,0,0,0,0
933.334,,672.609,646.025,,0,0,0,0,0
1000.003,,667.625,642.199,,0,0,0,0,0
1066.67,,669.837,639.917,,0,0,0,0,0
1133.332,,667.917,639.465,,0,0,0,0,0
1200.003,,667.021,638.027,,0,0,0,0,0
1266.667,,666.131,635.936,,0,0,0,0,0
1333.333,,667.309,641.245,,0,0,0,0,0
1400.001,,666.296,642.684,,0,0,0,0,0
1466.671,,662.375,642.12,,0,0,0,0,0
1533.333,,666.266,641.265,,0,0,0,0,0
1600.003,,663.401,638.167,,0,0,0,0,0
1666.67,,666.362,635.805,,0,0,0,0,0
1733.331,,667.703,633.692,,0,0,0,0,0
1800.003,,666.58,633.537,,0,0,0,0,0
1866.671,,665.174,631.57,,0,0,0,0,0
1933.334,,665.487,629.699,,0,0,0,0,0
2000.003,,667.528,631.765,,0,0,0,0,0
2066.668,,666.848,631.745,,0,0,0,0,0
2133.334,,670.022,636.024,,0,0,0,0,0
2200.0,,674.306,636.061,,0,0,0,0,0
2266.671,,673.551,638.135,,0,0,0,0,0
2333.331,,670.713,633.169,,0,0,0,0,0
2400.003,,671.504,635.11,,0,0,0,0,0
2466.668,,673.12,635.953,,0,0,0,0,0
2533.333,,668.526,630.74,,0,0,0,0,0
2600.001,,665.475,628.801,,0,0,0,0,0
2666.671,,664.862,627.86,,0,0,0,0,0
2733.336,,663.596,625.66,,0,0,0,0,0
2800.002,,662.924,624.08,,0,0,0,0,0
2866.665,,663.991,622.718,,0,0,0,0,0
2933.334,,664.535,622.66,,0,0,0,0,0
2999.999,,664.991,622.44,,0,0,0,0,0
3066.67,,664.535,621.102,,0,0,0,0,0
3133.332,,664.983,621.637,,0,0,0,0,0
3200.001,,664.932,622.284,,0,0,0,0,0
3266.669,,663.627,622.519,,0,0,0,0,0
3333.335,,664.467,622.446,,0,0,0,0,0
3399.999,,663.236,621.573,,0,0,0,0,0
3466.671,,662.917,621.291,,0,0,0,0,0
3533.334,,661.595,621.225,,0,0,0,0,0
3600.002,,661.625,623.182,,0,0,0,0,0
3666.669,,661.784,625.297,,0,0,0,0,0
3733.332,,662.159,626.096,,0,0,0,0,0
3800.001,,664.02,626.419,,0,0,0,0,0
3866.669,,662.865,625.529,,0,0,0,0,0
3933.337,,661.798,626.463,,0,0,0,0,0
3999.998,,660.794,627.373,,0,0,0,0,0
4066.669,,663.249,628.398,,0,0,0,0,0
4133.335,,662.112,628.058,,0,0,0,0,0
4200.002,,659.851,627.547,,0,0,0,0,0
4266.669,,662.577,626.319,,0,0,0,0,0
4333.332,,659.783,624.657,,0,0,0,0,0
4400.003,,660.983,624.444,,0,0,0,0,0
4466.666,,660.385,625.579,,0,0,0,0,0
4533.331,,662.158,625.903,,0,0,0,0,0
4600.004,,661.681,624.872,,0,0,0,0,0
4666.665,,663.091,624.286,,0,0,0,0,0
4733.335,,660.892,623.17,,0,0,0,0,0
4800.004,,661.606,622.882,,0,0,0,0,0
4866.669,,658.578,622.673,,0,0,0,0,0
4933.332,,658.44,624.395,,0,0,0,0,0
4999.998,,660.939,624.412,,0,0,0,0,0
5066.669,,659.22,623.46,,0,0,0,0,0
5133.337,,659.654,621.363,,0,0,0,0,0
5200.001,,660.035,619.971,,0,0,0,0,0
5266.667,,658.843,620.891,,0,0,0,0,0
5333.332,,657.689,621.334,,0,0,0,0,0
5399.999,,659.166,622.306,,0,0,0,0,0
5466.666,,657.341,622.568,,0,0,0,0,0
5533.337,,658.607,621.77,,0,0,0,0,0
5600.001,,658.128,623.22,,0,0,0,0,0
5666.665,,661.149,624.043,,0,0,0,0,0
5733.337,,662.046,626.785,,0,0,0,0,0
5800.001,,660.475,628.129,,0,0,0,0,0
5866.665,,661.021,627.317,,0,0,0,0,0
5933.331,,662.908,627.641,,0,0,0,0,0
6000.001,,660.118,627.075,,0,0,0,0,0
6066.667,,661.14,623.259,,0,0,0,0,0
6133.332,,659.926,622.665,,0,0,0,0,0
6200.002,,661.095,620.028,,0,0,0,0,0
6266.665,,660.497,620.786,,0,0,0,0,0
6333.336,,661.09,621.304,,0,0,0,0,0
6400.001,,659.913,623.706,,0,0,0,0,0
6466.669,,661.9,630.424,,0,0,0,0,0
6533.331,,662.304,631.382,,0,0,0,0,0
6600.0,,664.849,633.972,,0,0,0,0,0
6666.667,,661.292,635.591,,0,0,0,0,0
6733.335,,664.921,635.406,,0,0,0,0,0
6800.0,,663.311,638.922,,0,0,0,0,0
6866.664,,665.786,648.075,,0,0,0,0,0
6933.332,,668.002,655.322,,0,0,0,0,0
7000.002,,665.789,659.74,,0,0,0,0,0
