TimeStamp,Name,State
112912.710,Input1,0
113007.390,Input1,1
381749.893,Input1,0
381845.804,Input1,1
406955.039,Input1,0
407448.560,Input1,1
579964.214,Input1,0
580059.899,Input1,1
587635.828,Input1,0
588130.701,Input1,1
692861.848,Input1,0
692957.524,Input1,1
701028.236,Input1,0
701539.650,Input1,1
833501.771,Input1,0
833598.408,Input1,1
859568.948,Input1,0
860079.658,Input1,1
978050.407,Input1,0
978146.626,Input1,1
1004915.605,Input1,0
1005431.139,Input1,1
1129456.774,Input1,0
1129552.455,Input1,1
1136518.633,Input1,0
1137014.162,Input1,1
1227242.272,Input1,0
1227340.941,Input1,1
1251447.091,Input1,0
1251958.580,Input1,1
1400416.375,Input1,0
1400511.943,Input1,1
1683671.108,Input1,0
1684167.446,Input1,1
1860072.216,Input1,0
1860184.314,Input1,1
2150501.710,Input1,0
2150613.389,Input1,1
2157246.272,Input1,0
2157757.873,Input1,1
2302280.179,Input1,0
2302375.869,Input1,1
2309280.426,Input1,0
2309791.716,Input1,1
2493923.425,Input1,0
2494035.164,Input1,1
2500524.667,Input1,0
2501034.945,Input1,1
2625109.251,Input1,0
2625220.879,Input1,1
2631805.112,Input1,0
2632301.452,Input1,1
2705625.823,Input1,0
2705737.451,Input1,1
2712146.781,Input1,0
2712657.281,Input1,1
2820617.650,Input1,0
2820713.389,Input1,1
2827841.758,Input1,0
2828337.455,Input1,1
3073410.893,Input1,0
3073506.570,Input1,1
3082935.899,Input1,0
3083452.171,Input1,1
3231742.160,Input1,0
3231838.834,Input1,1
3238502.451,Input1,0
3239013.815,Input1,1
3344401.058,Input1,0
3344497.046,Input1,1
3612313.079,Input1,0
3612408.759,Input1,1
3623947.176,Input1,0
3624442.872,Input1,1
