TimeStamp,Lights,Channel1
0.000,410,835.855
33.338,470,841.725
66.669,410,826.596
100.002,470,828.343
133.339,410,812.750
166.672,470,815.821
200.001,410,801.684
233.333,470,811.823
266.667,410,796.952
300.004,470,809.095
333.339,410,796.588
366.670,470,804.862
400.005,410,793.478
433.339,470,806.614
466.669,410,789.555
500.003,470,810.555
533.336,410,791.544
566.668,470,811.259
600.004,410,797.044
633.338,470,810.956
666.669,410,794.192
700.005,470,815.510
733.339,410,791.594
766.668,470,815.827
800.005,410,796.543
833.339,470,817.387
866.669,410,793.301
900.000,470,817.188
933.339,410,795.062
966.673,470,824.797
1000.005,410,798.160
1033.336,470,816.763
1066.672,410,785.885
1100.005,470,807.501
1133.337,410,783.064
1166.667,470,812.298
1200.006,410,783.359
1233.336,470,814.498
1266.673,410,783.573
1300.003,470,810.771
1333.333,410,783.296
1366.671,470,807.657
1400.003,410,784.310
1433.338,470,801.627
1466.670,410,776.897
1500.002,470,793.924
1533.338,410,775.115
1566.666,470,788.494
1599.999,410,773.930
1633.333,470,786.901
1666.667,410,775.541
1700.002,470,790.057
1733.338,410,777.214
1766.672,470,783.460
1800.003,410,774.690
1833.335,470,783.273
1866.672,410,772.100
1900.000,470,784.126
1933.335,410,769.271
1966.671,470,784.902
2000.005,410,768.179
2033.334,470,781.215
2066.670,410,770.225
2100.004,470,773.816
2133.338,410,766.633
2166.669,470,769.236
2200.003,410,760.249
2233.337,470,767.970
2266.669,410,761.825
2300.006,470,765.273
2333.338,410,773.818
2366.672,470,775.145
2400.003,410,778.676
2433.335,470,780.783
2466.670,410,784.569
2500.000,470,783.123
2533.337,410,790.364
2566.669,470,781.878
2600.003,410,786.977
2633.335,470,778.019
2666.671,410,779.033
2700.005,470,772.052
2733.334,410,773.600
2766.671,470,760.580
2800.003,410,763.751
2833.336,470,754.072
2866.672,410,757.125
2900.002,470,753.264
2933.337,410,760.261
2966.667,470,748.861
3000.002,410,760.102
3033.337,470,745.497
3066.673,410,755.338
3100.006,470,746.257
3133.338,410,751.653
3166.672,470,743.329
3200.002,410,750.607
3233.335,470,740.388
3266.668,410,753.090
3300.005,470,738.237
3333.336,410,754.900
3366.673,470,738.210
3400.002,410,755.189
3433.335,470,739.290
3466.669,410,757.931
3500.000,470,750.656
3533.336,410,773.624
3566.669,470,755.352
3600.000,410,777.014
3633.335,470,751.403
3666.671,410,769.430
3700.006,470,747.772
3733.338,410,770.477
3766.667,470,749.879
3800.002,410,757.283
3833.335,470,751.086
3866.669,410,760.663
3900.006,470,760.071
3933.334,410,754.670
3966.669,470,752.725
4000.006,410,754.588
4033.334,470,753.184
4066.672,410,758.511
4100.002,470,752.643
4133.338,410,757.911
4166.666,470,757.281
4200.006,410,759.372
4233.333,470,757.633
4266.671,410,762.546
4300.001,470,754.898
4333.335,410,766.961
4366.670,470,760.403
4400.001,410,765.198
4433.339,470,757.448
4466.673,410,769.175
4500.002,470,753.854
4533.337,410,769.105
4566.672,470,756.151
4600.005,410,767.808
4633.338,470,758.271
4666.668,410,763.790
4699.999,470,753.962
4733.335,410,763.403
4766.668,470,752.500
4800.001,410,766.439
4833.339,470,752.436
4866.669,410,764.738
4900.000,470,749.191
4933.337,410,763.949
4966.671,470,749.798
5000.004,410,757.871
5033.335,470,751.428
5066.669,410,756.270
5100.005,470,750.503
5133.333,410,761.968
5166.670,470,756.301
5200.003,410,767.388
5233.336,470,755.249
5266.670,410,764.329
5300.005,470,753.248
5333.336,410,761.732
5366.673,470,760.298
5400.004,410,763.786
5433.339,470,766.707
5466.672,410,763.599
5500.000,470,765.626
5533.334,410,761.436
5566.669,470,762.970
5600.003,410,754.943
5633.334,470,762.951
5666.667,410,755.111
5700.002,470,764.951
5733.340,410,756.052
5766.668,470,766.772
5800.000,410,764.587
5833.338,470,774.361
5866.668,410,777.141
5900.003,470,782.045
5933.333,410,783.635
5966.668,470,781.809
6000.005,410,780.143
6033.333,470,779.076
6066.668,410,775.734
6100.004,470,770.444
6133.337,410,770.213
6166.666,470,766.243
6200.005,410,766.837
6233.333,470,765.153
6266.666,410,769.779
6300.002,470,765.957
6333.334,410,771.722
6366.672,470,770.345
6400.005,410,777.662
6433.335,470,765.765
6466.668,410,772.879
6500.000,470,761.855
6533.337,410,774.869
6566.672,470,767.628
6600.001,410,775.795
6633.337,470,764.212
6666.669,410,776.732
6700.004,470,764.578
6733.336,410,781.284
6766.672,470,766.974
6800.001,410,776.908
6833.333,470,770.223
6866.669,410,775.261
6900.005,470,761.517
6933.333,410,773.073
6966.670,470,761.935
7000.003,410,770.640
7033.336,470,762.445
7066.667,410,773.435
7100.006,470,762.408
7133.334,410,773.122
7166.673,470,754.820
7200.003,410,768.258
7233.334,470,751.230
7266.671,410,760.701
7300.005,470,747.372
7333.337,410,758.611
7366.670,470,748.284
7400.000,410,757.806
7433.333,470,745.521
7466.669,410,758.048
7500.001,470,744.212
7533.335,410,759.387
7566.670,470,741.448
7600.000,410,762.206
7633.338,470,740.152
7666.667,410,754.100
7700.000,470,738.712
7733.335,410,771.304
7766.669,470,744.842
7800.002,410,772.421
7833.336,470,740.009
