TimeStamp,Name,State
89442.635,Input1,0
89538.311,Input1,1
101924.893,Input1,0
102420.548,Input1,1
103330.996,Input1,0
104338.111,Input1,1
343272.332,Input1,0
343368.713,Input1,1
349185.482,Input1,0
349697.562,Input1,1
350544.319,Input1,0
351551.311,Input1,1
459355.654,Input1,0
459465.229,Input1,1
465219.729,Input1,0
465714.925,Input1,1
466580.067,Input1,0
467568.586,Input1,1
1482808.531,Input1,0
1482904.072,Input1,1
1493517.931,Input1,0
1494029.174,Input1,1
1494939.979,Input1,0
1495930.508,Input1,1
1595770.833,Input1,0
1595866.510,Input1,1
1616548.343,Input1,0
1617043.863,Input1,1
1617891.104,Input1,0
1618897.663,Input1,1
1828374.586,Input1,0
1828470.262,Input1,1
1839069.434,Input1,0
1839581.346,Input1,1
1840421.764,Input1,0
1841428.078,Input1,1
2092643.175,Input1,0
2092738.499,Input1,1
2103543.776,Input1,0
2104038.858,Input1,1
2104885.876,Input1,0
2105893.089,Input1,1
2265512.748,Input1,0
2265623.374,Input1,1
2286323.417,Input1,0
2286834.098,Input1,1
2287689.546,Input1,0
2288678.820,Input1,1
2430062.839,Input1,0
2430154.367,Input1,1
2435668.207,Input1,0
2436163.326,Input1,1
2437027.144,Input1,0
2438017.931,Input1,1
3072206.922,Input1,0
3072303.597,Input1,1
3085074.155,Input1,0
3085569.054,Input1,1
3101920.369,Input1,0
3102926.411,Input1,1
3595910.480,Input1,0
3596007.154,Input1,1
3606619.808,Input1,0
3607114.964,Input1,1
3607977.759,Input1,0
3608969.194,Input1,1
3768537.259,Input1,0
3768633.053,Input1,1
3789330.655,Input1,0
3789842.550,Input1,1
3790689.327,Input1,0
3791696.052,Input1,1
3899294.169,Input1,0
3899389.761,Input1,1
3919976.026,Input1,0
3920487.339,Input1,1
3922596.779,Input1,0
3923603.844,Input1,1
4013671.739,Input1,0
4013783.769,Input1,1
4019585.019,Input1,0
4020080.276,Input1,1
4020950.305,Input1,0
4021951.369,Input1,1
4237371.266,Input1,0
4237466.949,Input1,1
4260067.313,Input1,0
4260578.403,Input1,1
4262305.373,Input1,0
4263311.469,Input1,1
4377602.328,Input1,0
4377698.014,Input1,1
4383384.852,Input1,0
4383880.131,Input1,1
4384726.601,Input1,0
4385733.391,Input1,1
4503582.287,Input1,0
4503678.168,Input1,1
4514338.872,Input1,0
4514833.454,Input1,1
4515681.391,Input1,0
4516687.457,Input1,1
4652616.488,Input1,0
4652712.319,Input1,1
4673442.211,Input1,0
4673937.097,Input1,1
4674800.944,Input1,0
4675791.832,Input1,1
4770717.197,Input1,0
4770813.878,Input1,1
4776503.660,Input1,0
4776999.396,Input1,1
4777862.137,Input1,0
4778852.725,Input1,1
4918281.318,Input1,0
4918378.091,Input1,1
4938884.730,Input1,0
4939395.300,Input1,1
4940243.489,Input1,0
4941249.873,Input1,1
5031935.570,Input1,0
5032031.461,Input1,1
5038328.264,Input1,0
5038824.109,Input1,1
5039687.041,Input1,0
5040677.694,Input1,1
5187926.961,Input1,0
5188022.948,Input1,1
5193648.832,Input1,0
5194144.873,Input1,1
5195007.817,Input1,0
5195998.192,Input1,1
5288299.521,Input1,0
5288410.317,Input1,1
5294004.147,Input1,0
5294499.573,Input1,1
5295362.090,Input1,0
5296353.517,Input1,1
