TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100053.464,,393.003,435.657,100.053464,7.123715166283613,0.9089835755567491
100120.127,,394.316,433.899,100.120127,5.492355154726954,0.7046487502509798
100186.783,,391.546,431.782,100.18678299999999,3.9571856929071547,0.5123622030918548
100253.442,,391.673,430.035,100.25344199999999,2.591831515262034,0.34134574725547345
100320.101,,390.814,430.79,100.320101,1.4406274754614066,0.19715251296165429
100386.759,,394.58,431.278,100.38675900000001,0.5321742383720816,0.083364855924518
100453.418,,392.004,426.23,100.453418,-0.11095484254762178,0.0028101853013296203
100520.075,,390.947,425.733,100.52007499999999,-0.49186150968676856,-0.04490000542071206
100586.733,,389.52,427.583,100.586733,-0.672676303731014,-0.0675478324435619
100653.392,,391.754,428.569,100.65339200000001,-0.7747514069549011,-0.0803331761062516
100720.05,,394.734,428.856,100.72005,-0.9314028992064922,-0.09995444613638634
100786.704,,395.658,427.488,100.786704,-1.2317122204665054,-0.13756947424952806
100853.363,,393.284,425.897,100.853363,-1.6963798340359069,-0.1957710820928834
100920.022,,391.626,425.547,100.920022,-2.2854826919696283,-0.26955873700061533
100986.68,,394.3,426.677,100.98667999999999,-2.90827101477855,-0.3475656405915669
101053.341,,393.753,427.747,101.053341,-3.4180956106315397,-0.41142335378315137
101119.995,,393.341,423.573,101.11999499999999,-3.614180971428514,-0.43598388466513377
101186.656,,389.012,423.646,101.186656,-3.2861479005519008,-0.39489633822703735
101253.315,,390.786,424.108,101.253315,-2.3004607201608707,-0.271434799152563
101319.968,,391.44,426.576,101.31996799999999,-0.6813540063844513,-0.06863475185018238
101386.63,,390.955,429.756,101.38663000000001,1.3641287463705882,0.18757071965168454
101453.289,,391.544,431.823,101.453289,3.4911277280300066,0.45398644779510505
101519.945,,391.274,434.181,101.519945,5.309149020171351,0.6817013975917449
101586.606,,390.621,435.034,101.586606,6.483818878657662,0.8288338261332032
101653.26,,390.293,434.191,101.65325999999999,6.81826975719279,0.8707252304551872
101719.918,,392.832,434.889,101.719918,6.303715335652915,0.806275086347919
101786.576,,392.858,434.435,101.786576,5.146304492859522,0.6613044234079091
101853.238,,393.691,433.284,101.853238,3.7775098213947653,0.4898570309918515
101919.894,Input1*2*0,393.579,431.903,101.919894,2.8384590876486,0.37223690651044866
101986.551,,394.101,434.559,101.986551,3.1158327923292686,0.4069791504595673
102053.208,,398.046,435.578,102.053208,5.405230934040033,0.6937360686308292
102119.869,,397.363,434.33,102.11986900000001,10.286029348775196,1.3050769647926368
102186.524,,394.501,436.713,102.186524,17.843416772621644,2.25167209283317
102253.186,,391.624,453.402,102.253186,27.476636064698447,3.4582740490135295
102319.844,,394.182,472.69,102.319844,37.97185417641176,4.772845047573526
102386.5,,394.032,484.195,102.3865,47.87072645449635,6.012721177512785
102453.158,Input1*2*1,389.519,484.024,102.453158,55.932871277769806,7.022539330699861
102519.814,,388.201,487.582,102.519814,61.427780997063365,7.710800296770395
102586.474,,386.514,489.338,102.586474,64.16532916192222,8.053689923872875
102653.129,,385.904,491.977,102.653129,64.37254622719448,8.079644748395257
102719.79,,386.846,490.592,102.71978999999999,62.55789820204072,7.852352314729781
102786.451,,388.245,488.632,102.786451,59.41054042819411,7.458132279705117
102853.105,,386.531,480.641,102.853105,55.70067378314449,6.9934556004597
102919.761,,386.315,478.786,102.919761,52.146403120741056,6.548267984147699
102986.424,,384.226,472.513,102.986424,49.26458065225663,6.187307382877283
103053.082,,386.127,473.789,103.05308199999999,47.264290694457465,5.936762502414163
103119.738,,387.577,473.393,103.119738,46.03623570180783,5.78294335727679
103186.396,,389.062,474.601,103.18639599999999,45.24678632647038,5.684061443380052
103253.052,,392.109,472.525,103.253052,44.49311738262392,5.589661181703722
103319.712,Input1*2*0,392.849,475.015,103.319712,43.452498026868824,5.459319152500051
103386.374,,391.089,468.575,103.38637399999999,41.97278223278413,5.273978414622105
103453.031,,391.026,467.779,103.453031,40.081945711848846,5.037143045696759
103519.688,,390.173,465.014,103.51968799999999,37.93136903412308,4.767774110184823
103586.344,,390.247,463.453,103.586344,35.71565845178824,4.490246874282112
103653.004,,389.352,460.644,103.653004,33.606602170677746,4.226078546195213
103719.664,,389.781,458.247,103.71966400000001,31.713895216966783,3.9890088975573827
103786.32,,387.76,458.21,103.78632,30.074041396899148,3.783610186373588
