MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 11:46,1.17.0,Bandit,16,4,nan,30,80,20,Right,Left,0,1,0,0,nan,nan,0.57
9/15/2023 11:48,1.17.0,Bandit,16,4,nan,30,80,20,Right,Left,0,2,0,0,nan,nan,0.22
9/15/2023 11:48,1.17.0,Bandit,16,3.98,3,30,80,20,Pellet,Left,0,2,1,0,2.93,nan,nan
9/15/2023 11:51,1.17.0,Bandit,16,4,nan,30,80,20,Left,Left,1,2,1,1,nan,nan,0.26
9/15/2023 11:53,1.17.0,Bandit,16,4,nan,30,80,20,RightWithPellet,Left,1,2,1,1,nan,nan,0.48
9/15/2023 12:07,1.17.0,Bandit,16,4,nan,30,80,20,RightWithPellet,Left,1,2,1,1,nan,nan,0.38
9/15/2023 12:14,1.17.0,Bandit,16,3.99,nan,30,80,20,RightWithPellet,Left,1,2,1,1,nan,nan,0.01
9/15/2023 12:34,1.17.0,Bandit,16,3.99,nan,30,80,20,RightWithPellet,Left,1,2,1,1,nan,nan,0.17
9/15/2023 12:34,1.17.0,Bandit,16,4,2,30,80,20,Pellet,Left,1,2,2,1,Timed_out,2781,nan
9/15/2023 13:17,1.17.0,Bandit,16,3.99,nan,30,80,20,Left,Left,2,2,2,2,nan,nan,0.19
9/15/2023 13:17,1.17.0,Bandit,16,3.99,2,30,80,20,Pellet,Left,2,2,3,2,0.85,2567,nan
9/15/2023 13:18,1.17.0,Bandit,16,3.99,nan,30,80,20,Left,Left,3,2,3,3,nan,nan,0
9/15/2023 13:18,1.17.0,Bandit,16,3.99,2,30,80,20,Pellet,Left,3,2,4,3,0.48,32,nan
9/15/2023 13:18,1.17.0,Bandit,16,3.99,nan,30,80,20,Left,Left,4,2,4,4,nan,nan,0.1
9/15/2023 13:18,1.17.0,Bandit,16,3.99,nan,30,80,20,Left,Left,5,2,4,4,nan,nan,0.21
9/15/2023 13:18,1.17.0,Bandit,16,3.99,2,30,80,20,Pellet,Left,5,2,5,4,0.42,24,nan
9/15/2023 13:19,1.17.0,Bandit,16,3.99,nan,30,80,20,Left,Left,6,2,5,5,nan,nan,0.06
