MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 12:04:37,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.41
9/15/2023 12:04:41,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.30
9/15/2023 12:04:41,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.05
9/15/2023 12:07:16,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.07
9/15/2023 12:13:54,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.05
9/15/2023 13:41:44,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.69
9/15/2023 13:41:46,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.26
9/15/2023 13:41:56,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.36
9/15/2023 13:41:58,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.52
9/15/2023 13:41:59,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.51
9/15/2023 13:44:19,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.16
9/15/2023 13:53:04,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.12
9/15/2023 14:20:50,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.19
9/15/2023 14:33:55,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftWithPellet,Left,1,0,0,0,nan,nan,0.49
9/15/2023 14:33:56,1.17.0,Bandit,18,4.02,2,30,80,20,Pellet,Left,1,0,1,0,Timed_out,nan,nan
9/15/2023 14:34:20,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,2,0,1,1,nan,nan,0.55
9/15/2023 14:34:22,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,2,0,2,1,0.48,26,nan
9/15/2023 14:34:48,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,3,0,2,2,nan,nan,0.02
9/15/2023 14:34:49,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,3,0,3,2,0.55,27,nan
9/15/2023 14:35:13,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,4,0,3,3,nan,nan,0.07
9/15/2023 14:35:16,1.17.0,Bandit,18,4.02,2,30,80,20,Pellet,Left,4,0,4,3,0.67,27,nan
9/15/2023 14:35:47,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,5,0,4,4,nan,nan,0.08
9/15/2023 14:35:48,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,5,0,5,4,0.61,32,nan
9/15/2023 14:36:16,1.17.0,Bandit,18,4.03,nan,30,80,20,Left,Left,6,0,5,5,nan,nan,0.04
9/15/2023 14:36:19,1.17.0,Bandit,18,4.02,2,30,80,20,Pellet,Left,6,0,6,5,0.48,31,nan
9/15/2023 14:41:14,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,7,0,6,6,nan,nan,0.44
9/15/2023 14:41:30,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,7,0,7,6,15.58,311,nan
9/15/2023 14:51:34,1.17.0,Bandit,18,4.02,nan,30,80,20,Right,Left,7,1,7,7,nan,nan,0.50
9/15/2023 14:52:44,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,8,1,7,7,nan,nan,0.55
9/15/2023 15:05:41,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,9,1,7,7,nan,nan,0.00
9/15/2023 15:05:52,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,9,1,8,7,10.11,1462,nan
9/15/2023 15:09:48,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,10,1,8,8,nan,nan,0.09
9/15/2023 15:10:53,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,10,1,9,8,Timed_out,301,nan
9/15/2023 16:18:03,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,11,1,9,9,nan,nan,0.20
9/15/2023 16:18:09,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,11,1,10,9,5.75,4036,nan
9/15/2023 16:27:22,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,12,1,10,10,nan,nan,0.00
9/15/2023 16:27:29,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,12,1,11,10,6.25,560,nan
9/15/2023 16:27:55,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,13,1,11,11,nan,nan,0.05
9/15/2023 16:27:56,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,13,1,12,11,0.42,27,nan
9/15/2023 16:28:16,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,14,1,12,12,nan,nan,0.04
9/15/2023 16:28:17,1.17.0,Bandit,18,4.02,nan,30,80,20,LeftDuringDispense,Left,14,1,12,12,nan,nan,0.10
9/15/2023 16:28:19,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,14,1,13,12,1.95,23,nan
9/15/2023 16:28:41,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,15,1,13,13,nan,nan,0.28
9/15/2023 16:28:46,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,16,1,13,13,nan,nan,0.19
9/15/2023 16:28:50,1.17.0,Bandit,18,4.02,3,30,80,20,Pellet,Left,16,1,14,13,0.55,31,nan
9/15/2023 16:29:06,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,17,1,14,14,nan,nan,0.08
9/15/2023 16:29:09,1.17.0,Bandit,18,4.02,2,30,80,20,Pellet,Left,17,1,15,14,0.61,19,nan
9/15/2023 16:29:28,1.17.0,Bandit,18,4.02,nan,30,80,20,Left,Left,18,1,15,15,nan,nan,0.04
9/15/2023 16:29:29,1.17.0,Bandit,18,4.02,1,30,80,20,Pellet,Left,18,1,16,15,0.36,20,nan
