TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,297.034,354.889,0,0
66.661,,296.631,354.646,0,0
133.328,,296.36,354.372,0,0
199.997,,296.086,353.968,0,0
266.662,,295.934,353.51,0,0
333.329,,295.389,352.81,0,0
400.0,,295.23,352.445,0,0
466.667,,294.817,352.124,0,0
533.329,,294.378,351.743,0,0
600.001,,294.148,351.522,0,0
666.666,,294.058,351.31,0,0
733.332,,293.766,351.066,0,0
800.0,,293.592,350.873,0,0
866.665,,293.21,350.854,0,0
933.332,,293.359,350.524,0,0
999.999,,293.103,350.3,0,0
1066.663,,292.925,350.2,0,0
1133.333,,292.604,349.788,0,0
1199.996,,292.666,349.531,0,0
1266.662,,292.391,349.426,0,0
1333.334,,292.348,349.257,0,0
1399.995,,292.056,349.011,0,0
1466.664,,291.855,348.979,0,0
1533.332,,291.737,348.659,0,0
1599.998,,291.742,348.59,0,0
1666.666,,291.568,348.584,0,0
1733.331,,291.485,348.679,0,0
1799.995,,291.468,348.501,0,0
1866.664,,291.491,348.749,0,0
1933.332,,291.621,348.484,0,0
2000.0,,291.404,348.329,0,0
2066.665,,291.447,348.433,0,0
2133.328,,291.374,348.324,0,0
2199.995,,291.433,348.42,0,0
2266.661,,291.305,348.135,0,0
2333.329,,291.183,347.947,0,0
2399.994,,291.152,348.005,0,0
2466.668,,291.079,347.981,0,0
2533.333,,291.043,348.001,0,0
2599.998,,290.92,347.732,0,0
2666.663,,290.917,347.903,0,0
2733.329,,290.611,347.63,0,0
2800.001,,290.659,347.558,0,0
2866.662,,290.631,347.599,0,0
2933.334,,290.685,347.423,0,0
3000.0,,290.514,347.678,0,0
3066.662,,290.497,347.533,0,0
3133.333,,290.419,347.295,0,0
3199.997,,290.538,347.136,0,0
3266.662,,290.395,347.078,0,0
3333.333,,290.271,347.26,0,0
3399.995,,290.327,347.187,0,0
3466.667,,290.132,346.98,0,0
3533.329,,289.991,346.942,0,0
3600.0,,289.86,347.082,0,0
3666.664,,289.878,346.821,0,0
3733.329,,289.97,346.993,0,0
3799.997,,289.856,346.795,0,0
3866.664,,289.766,346.669,0,0
3933.329,,289.771,346.744,0,0
3999.995,,289.738,346.502,0,0
4066.667,,289.791,346.611,0,0
4133.333,,289.759,346.539,0,0
4199.997,,289.629,346.466,0,0
4266.666,,289.374,346.271,0,0
4333.333,,289.456,346.192,0,0
4399.999,,289.409,346.449,0,0
4466.661,,289.389,346.097,0,0
4533.33,,289.348,346.312,0,0
4600.0,,289.193,346.173,0,0
4666.666,,289.285,346.292,0,0
4733.33,,289.206,346.134,0,0
4800.0,,289.112,346.145,0,0
4866.663,,288.995,346.214,0,0
4933.332,,289.158,346.008,0,0
5000.001,,288.919,345.908,0,0
5066.667,,288.967,345.993,0,0
5133.328,,288.901,345.859,0,0
5200.0,,289.036,345.738,0,0
5266.664,,288.927,345.751,0,0
5333.332,,288.865,345.671,0,0
5399.995,,288.764,345.682,0,0
5466.668,,288.79,345.721,0,0
5533.334,,288.752,345.739,0,0
5599.997,,288.568,345.643,0,0
5666.667,,288.482,345.5,0,0
5733.334,,288.549,345.626,0,0
5800.0,,288.565,345.686,0,0
5866.667,,288.546,345.45,0,0
5933.332,,288.392,345.346,0,0
5999.995,,288.38,345.4,0,0
6066.668,,288.485,345.47,0,0
6133.332,,288.405,345.318,0,0
6199.996,,288.308,345.435,0,0
6266.662,,288.298,345.329,0,0
6333.329,,288.275,345.144,0,0
6399.995,,288.206,344.985,0,0
6466.667,,288.064,345.08,0,0
6533.333,,288.206,345.175,0,0
6599.997,,287.882,345.087,0,0
6666.667,,287.985,345.039,0,0
6733.333,,287.916,345.107,0,0
6799.995,,287.85,344.945,0,0
6866.666,,287.888,344.96,0,0
6933.33,,287.77,344.974,0,0
7000.001,,287.705,344.782,0,0
7066.662,,287.861,345.103,0,0
7133.334,,287.831,344.939,0,0
7200.001,,287.803,344.819,0,0
7266.662,,287.927,344.715,0,0
7333.333,,287.586,344.763,0,0
7399.996,,287.733,344.822,0,0
7466.667,,287.749,344.644,0,0
7533.334,,287.52,344.47,0,0
7599.997,,287.641,344.554,0,0
7666.665,,287.68,344.565,0,0
7733.328,,287.646,344.725,0,0
7799.995,,287.407,344.651,0,0
7866.663,,287.633,344.413,0,0
7933.334,,287.448,344.322,0,0
8000.0,,287.322,344.392,0,0
8066.665,,287.326,344.352,0,0
8133.333,,287.315,344.265,0,0
8199.998,,287.271,344.46,0,0
8266.666,,287.264,344.157,0,0
8333.334,,287.305,344.258,0,0
8400.0,,287.297,344.362,0,0
8466.667,,287.235,344.219,0,0
8533.33,,287.198,344.263,0,0
8600.001,,287.106,344.199,0,0
8666.662,,287.161,344.238,0,0
8733.334,,287.11,344.104,0,0
8800.0,,286.955,344.044,0,0
8866.661,,287.197,344.123,0,0
8933.332,,286.921,344.033,0,0
8999.995,,287.05,343.96,0,0
9066.664,,286.898,344.129,0,0
9133.333,,286.862,344.179,0,0
9199.996,,286.875,343.886,0,0
9266.663,,286.873,344.151,0,0
9333.329,,286.745,343.837,0,0
9399.999,,286.712,343.828,0,0
9466.663,,286.688,344.023,0,0
9533.331,,286.723,343.767,0,0
9600.0,,286.797,343.79,0,0
9666.666,,286.644,343.776,0,0
9733.329,,286.712,343.821,0,0
9800.001,,286.672,343.714,0,0
9866.664,,286.595,343.642,0,0
9933.331,,286.52,343.806,0,0
9999.995,,286.531,343.814,0,0
10066.662,,286.506,343.603,0,0
10133.332,,286.516,343.603,0,0
10199.996,,286.466,343.676,0,0
10266.667,,286.41,343.518,0,0
10333.329,,286.443,343.61,0,0
10399.999,,286.526,343.481,0,0
10466.665,,286.276,343.438,0,0
10533.33,,286.453,343.429,0,0
10599.996,,286.328,343.396,0,0
10666.663,,286.182,343.26,0,0
10733.329,,286.33,343.611,0,0
10800.0,,286.086,343.316,0,0
10866.666,,286.185,343.279,0,0
10933.333,,286.068,343.241,0,0
10999.999,,286.116,343.246,0,0
11066.665,,286.116,343.519,0,0
11133.33,,286.251,343.284,0,0
11199.997,,286.12,343.36,0,0
11266.663,,286.059,343.062,0,0
11333.334,,286.153,343.228,0,0
11400.0,,285.938,343.059,0,0
11466.666,,285.908,343.134,0,0
11533.331,,286.037,343.089,0,0
11600.001,,286.222,342.898,0,0
11666.666,,285.958,343.221,0,0
11733.328,,285.816,343.004,0,0
11799.995,,285.813,342.957,0,0
11866.666,,285.718,342.906,0,0
11933.333,,285.975,343.031,0,0
12000.001,,285.635,342.998,0,0
12066.666,,285.803,342.949,0,0
12133.33,,285.76,342.943,0,0
12199.996,,285.542,342.894,0,0
12266.662,,285.58,342.918,0,0
12333.328,,285.555,342.738,0,0
12399.999,,285.695,342.84,0,0
12466.667,,285.7,343.103,0,0
12533.329,,285.736,342.846,0,0
12599.995,,285.721,342.774,0,0
12666.667,,285.528,342.737,0,0
12733.332,,285.41,342.921,0,0
12799.996,,285.472,342.722,0,0
12866.666,,285.366,342.898,0,0
12933.332,,285.524,342.759,0,0
12999.998,,285.517,342.721,0,0
13066.664,,285.525,342.699,0,0
13133.334,,285.249,342.805,0,0
13200.0,,285.302,342.471,0,0
13266.662,,285.382,342.583,0,0
13333.332,,285.354,342.377,0,0
13399.995,,285.361,342.588,0,0
13466.664,,285.295,342.515,0,0
13533.328,,285.23,342.577,0,0
13599.995,,285.15,342.473,0,0
13666.663,,285.218,342.526,0,0
13733.334,,285.274,342.498,0,0
13800.0,,285.252,342.493,0,0
13866.665,,285.086,342.412,0,0
13933.333,,285.125,342.476,0,0
14000.001,,285.19,342.606,0,0
14066.667,,285.11,342.476,0,0
14133.334,,285.073,342.508,0,0
14199.996,,284.94,342.387,0,0
14266.663,,285.064,342.445,0,0
14333.33,,285.117,342.495,0,0
14399.996,,285.066,342.388,0,0
14466.663,,284.943,342.298,0,0
14533.33,,284.81,342.262,0,0
14600.0,,284.991,342.256,0,0
14666.665,,284.84,342.145,0,0
14733.333,,284.892,342.171,0,0
14800.0,,284.831,342.44,0,0
14866.665,,284.889,342.057,0,0
14933.33,,284.651,342.271,0,0
14999.997,,284.872,342.213,0,0
15066.664,,284.858,342.21,0,0
15133.33,,284.891,342.12,0,0
15200.001,,284.856,342.142,0,0
15266.665,,284.945,342.005,0,0
15333.33,,284.834,342.045,0,0
15399.996,,284.707,342.085,0,0
15466.662,,284.618,342.023,0,0
15533.333,,284.519,342.037,0,0
15599.996,,284.504,342.243,0,0
15666.661,,284.836,342.118,0,0
15733.329,,284.777,342.081,0,0
15800.0,,284.696,342.054,0,0
15866.666,,284.576,342.122,0,0
15933.329,,284.608,341.939,0,0
15999.988,,284.471,341.93,0,0
16066.638,,284.657,341.835,0,0
16133.287,,284.466,341.904,0,0
16199.941,,284.621,341.941,0,0
16266.593,,284.56,342.053,0,0
16333.251,,284.554,342.094,0,0
16399.898,,284.595,342.052,0,0
16466.556,,284.412,341.846,0,0
16533.202,,284.5,341.951,0,0
16599.857,,284.448,341.979,0,0
16666.511,,284.606,341.73,0,0
16733.158,,284.558,341.751,0,0
16799.811,,284.59,341.883,0,0
16866.467,,284.497,341.81,0,0
16933.118,,284.385,341.797,0,0
16999.763,,284.34,341.801,0,0
17066.419,,284.442,341.669,0,0
17133.072,,284.29,341.759,0,0
17199.723,,284.155,341.864,0,0
17266.369,,284.252,341.736,0,0
17333.023,,284.277,341.541,0,0
17399.674,,284.156,341.617,0,0
17466.325,,283.999,341.395,0,0
17532.971,,283.865,341.526,0,0
17599.624,,283.881,341.392,0,0
17666.274,,284.039,341.68,0,0
17732.924,,283.88,341.454,0,0
17799.576,,283.772,341.256,0,0
17866.224,,283.565,340.98,0,0
17932.876,,282.689,339.909,0,0
17999.52,,282.184,339.742,0,0
18066.17,,282.313,339.751,0,0
18132.82,,282.243,339.728,0,0
18199.471,,282.114,339.598,0,0
18266.123,,282.011,339.614,0,0
18332.772,,282.125,339.552,0,0
18399.416,,281.99,339.499,0,0
18466.067,,281.932,339.241,0,0
18532.719,,281.988,339.374,0,0
18599.364,,281.751,339.224,0,0
18666.014,,281.791,339.409,0,0
18732.665,,282.041,339.471,0,0
18799.308,,281.901,339.259,0,0
18865.958,,281.902,339.702,0,0
18932.606,,282.022,339.487,0,0
18999.257,,281.806,339.677,0,0
19065.904,,282.024,339.466,0,0
19132.55,,281.952,339.403,0,0
19199.2,,281.917,339.446,0,0
19265.847,,281.958,339.357,0,0
19332.493,,281.922,339.493,0,0
19399.14,,281.794,339.31,0,0
19465.786,,281.803,339.339,0,0
19532.431,,281.855,339.286,0,0
19599.081,,281.646,339.182,0,0
19665.724,,281.778,339.423,0,0
19732.372,,281.756,339.296,0,0
19799.023,,281.718,339.402,0,0
19865.669,,281.654,339.32,0,0
19932.311,,281.797,339.228,0,0
19998.963,,281.709,339.209,0,0
20065.603,,281.716,339.166,0,0
20132.255,,281.647,339.191,0,0
20198.899,,281.642,339.223,0,0
20265.543,,281.657,339.14,0,0
20332.187,,281.666,339.327,0,0
20398.835,,281.667,339.277,0,0
20465.479,,281.751,339.326,0,0
20532.126,,281.622,339.269,0,0
20598.769,,281.697,339.37,0,0
20665.417,,281.555,339.41,0,0
20732.058,,281.654,339.053,0,0
20798.704,,281.602,339.464,0,0
20865.348,,281.656,339.245,0,0
20931.997,,281.592,339.35,0,0
20998.637,,281.599,339.328,0,0
21065.282,,281.429,339.124,0,0
21131.928,,281.457,339.098,0,0
21198.574,,281.439,339.118,0,0
21265.216,,281.494,339.22,0,0
21331.862,,281.47,339.253,0,0
21398.502,,281.31,339.021,0,0
21465.15,,281.292,339.029,0,0
21531.791,,281.203,339.129,0,0
21598.435,,281.35,339.118,0,0
21665.076,,281.512,339.032,0,0
21731.722,,281.384,339.029,0,0
21798.367,,281.244,338.997,0,0
21865.005,,281.116,338.967,0,0
21931.653,,281.387,338.925,0,0
21998.293,,281.291,339.171,0,0
22064.938,,281.287,338.828,0,0
22131.581,,281.135,338.8,0,0
22198.223,,281.301,338.996,0,0
22264.861,,281.12,338.801,0,0
22331.506,,281.079,338.774,0,0
22398.151,,281.194,338.706,0,0
22464.792,,281.152,338.724,0,0
22531.432,,281.109,338.875,0,0
22598.073,,281.144,338.663,0,0
22664.714,,280.95,338.684,0,0
22731.358,,281.006,338.771,0,0
22797.996,,281.089,338.899,0,0
22864.643,,281.025,338.748,0,0
22931.28,,280.998,338.808,0,0
22997.922,,280.962,338.826,0,0
23064.56,,281.059,338.764,0,0
23131.205,,280.903,338.727,0,0
23197.845,,280.97,338.522,0,0
23264.483,,280.911,338.593,0,0
23331.124,,280.991,338.602,0,0
23397.765,,280.882,338.698,0,0
23464.409,,280.915,338.688,0,0
23531.045,,280.788,338.515,0,0
23597.689,,280.885,338.734,0,0
23664.331,,280.82,338.667,0,0
23730.97,,280.717,338.541,0,0
23797.606,,280.917,338.417,0,0
23864.246,,280.742,338.396,0,0
23930.884,,280.922,338.562,0,0
23997.547,,280.762,338.597,0,0
24064.202,,280.743,338.501,0,0
24130.86,,280.73,338.581,0,0
24197.519,,280.708,338.467,0,0
24264.18,,280.787,338.664,0,0
24330.836,,280.715,338.539,0,0
24397.495,,280.726,338.439,0,0
24464.149,,280.635,338.697,0,0
24530.812,,280.665,338.411,0,0
24597.471,,280.549,338.448,0,0
24664.125,,280.492,338.511,0,0
24730.783,,280.5,338.56,0,0
24797.44,,280.529,338.526,0,0
24864.098,,280.597,338.474,0,0
24930.762,,280.357,338.344,0,0
24997.417,,280.527,338.268,0,0
25064.074,,280.659,338.219,0,0
25130.73,,280.528,338.424,0,0
25197.39,,280.407,338.154,0,0
25264.053,,280.618,338.296,0,0
25330.706,,280.513,338.466,0,0
25397.367,,280.484,338.4,0,0
25464.023,,280.39,338.323,0,0
25530.679,,280.492,338.404,0,0
25597.336,,280.594,338.296,0,0
25663.999,,280.329,338.414,0,0
25730.654,,280.401,338.464,0,0
25797.312,,280.523,338.419,0,0
25863.973,,280.601,338.155,0,0
25930.632,,280.386,338.386,0,0
25997.29,,280.287,338.362,0,0
26063.948,,280.348,338.403,0,0
26130.602,,280.433,338.312,0,0
26197.263,,280.23,338.357,0,0
26263.918,,280.318,338.206,0,0
26330.58,,280.253,338.236,0,0
26397.232,,280.257,338.17,0,0
26463.894,,280.319,338.095,0,0
26530.548,,280.189,338.311,0,0
26597.209,,280.28,338.246,0,0
26663.869,,280.278,338.123,0,0
26730.525,,280.513,338.162,0,0
26797.183,,280.314,338.3,0,0
26863.842,,280.392,338.35,0,0
26930.494,,280.455,338.357,0,0
26997.156,,280.45,338.289,0,0
27063.813,,280.287,338.222,0,0
27130.469,,280.336,338.101,0,0
27197.129,,280.498,338.184,0,0
27263.786,,280.37,338.339,0,0
27330.441,,280.19,338.17,0,0
27397.099,,280.257,338.185,0,0
27463.758,,280.192,338.206,0,0
27530.417,,280.255,338.203,0,0
27597.072,,280.305,338.117,0,0
27663.733,,280.259,338.296,0,0
27730.387,,280.219,338.266,0,0
27797.046,,280.273,338.2,0,0
27863.707,,280.163,338.319,0,0
27930.364,,280.332,338.2,0,0
27997.023,,280.221,338.326,0,0
28063.677,,280.214,338.171,0,0
28130.336,,280.181,338.2,0,0
28196.997,,280.321,338.209,0,0
28263.654,,280.379,338.501,0,0
28330.306,,280.123,338.289,0,0
28396.97,,280.294,338.243,0,0
28463.627,,280.173,338.288,0,0
28530.283,,280.262,338.276,0,0
28596.938,,280.259,338.314,0,0
28663.601,,280.211,338.296,0,0
28730.254,,280.191,338.164,0,0
28796.914,,280.158,337.926,0,0
