x	y	name	color	
184.23989868164062	693.5697631835938	FLAG-only	-1
153.5332489013672	732.2868041992188	FLAG-only	-1
275.0247802734375	616.1356201171875	FLAG-only	-1
408.7990417480469	383.3957214355469	FLAG-only	-1
664.9423217773438	651.8238525390625	FLAG-only	-1
819.9400024414062	745.436279296875	FLAG-only	-1
169.2566680908203	610.3887939453125	FLAG-only	-1
322.7197265625	387.86737060546875	FLAG-only	-1
787.7127685546875	47.17940902709961	FLAG-only	-1
781.57421875	816.029296875	FLAG-only	-1
428.6092224121094	149.99964904785156	TH-only	-16711681
334.99676513671875	219.0580291748047	TH-only	-16711681
285.8885803222656	483.01446533203125	TH-only	-16711681
428.6092224121094	473.80670166015625	TH-only	-16711681
353.4123229980469	680.9818115234375	TH-only	-16711681
341.1352844238281	746.970947265625	TH-only	-16711681
318.1158142089844	783.8020629882812	TH-only	-16711681
605.0917358398438	582.7654418945312	TH-only	-16711681
585.1415405273438	209.85023498535156	TH-only	-16711681
810.7322387695312	538.2611694335938	TH-only	-16711681
761.6240234375	668.7047729492188	TH-only	-16711681
253.66134643554688	911.1763916015625	TH-only	-16711681
400.9858703613281	780.7327880859375	TH-only	-16711681
74.10957336425781	806.821533203125	TH-only	-16711681
112.475341796875	797.6137084960938	TH-only	-16711681
49.55548858642578	572.0230712890625	TH-only	-16711681
646.5267333984375	329.5514221191406	TH-only	-16711681
499.31683349609375	726.946533203125	FLAG+TH	-256
380.49542236328125	881.8148803710938	FLAG+TH	-256
293.7157897949219	222.28944396972656	FLAG+TH	-256
598.1121215820312	23.363754272460938	FLAG+TH	-256
44.05736541748047	248.99087524414062	FLAG+TH	-256
53.402870178222656	365.1421203613281	FLAG+TH	-256
88.11473083496094	413.2046813964844	FLAG+TH	-256
120.15645599365234	506.6596984863281	FLAG+TH	-256
138.8474578857422	470.6127624511719	FLAG+TH	-256
160.20860290527344	542.7066650390625	FLAG+TH	-256
145.52281188964844	668.203369140625	FLAG+TH	-256
73.42894744873047	764.3285522460938	FLAG+TH	-256
112.14602661132812	847.10302734375	FLAG+TH	-256
899.8383178710938	561.3976440429688	FLAG+TH	-256
967.927001953125	605.4550170898438	FLAG+TH	-256
850.440673828125	406.5293273925781	FLAG+TH	-256
898.5032348632812	335.7705383300781	FLAG+TH	-256
879.812255859375	238.310302734375	FLAG+TH	-256
807.7183837890625	290.3780822753906	FLAG+TH	-256
359.3506164550781	391.4454650878906	FLAG+TH	-256
527.2453002929688	384.5456848144531	FLAG+TH	-256
230.5547332763672	320.1477355957031	FLAG+TH	-256
439.8480529785156	696.1857299804688	FLAG+TH	-256
176.5064697265625	823.8316650390625	FLAG+TH	-256
184.55621337890625	796.2325439453125	FLAG+TH	-256
388.7088317871094	622.6658325195312	FLAG+TH	-256
419.40142822265625	541.3304443359375	FLAG+TH	-256
414.79754638671875	1009.3927612304688	FLAG+TH	-256
463.9057312011719	944.938232421875	FLAG+TH	-256
83.3173599243164	668.7047729492188	FLAG+TH	-256
207.6224365234375	148.46502685546875	FLAG+TH	-256
681.8232421875	875.8798828125	FLAG+TH	-256
730.9314575195312	753.1094360351562	FLAG+TH	-256
692.565673828125	456.9257507324219	FLAG+TH	-256
870.5828247070312	762.3171997070312	FLAG+TH	-256
844.4940795898438	944.938232421875	FLAG+TH	-256
255.19598388671875	854.3950805664062	FLAG+TH	-256
571.329833984375	1006.323486328125	FLAG+TH	-256
958.0567626953125	808.3561401367188	FLAG+TH	-256
499.2022399902344	608.8541870117188	FLAG+TH	-256
436.2823791503906	578.1615600585938	FLAG+TH	-256
308.9080505371094	562.8152465820312	FLAG+TH	-256
726.3275146484375	614.99267578125	FLAG+TH	-256
908.9485473632812	716.2783203125	FLAG+TH	-256
