x	y	name	color	
241.0980987548828	179.42251586914062	FLAG-only	-1
197.20156860351562	861.94287109375	FLAG-only	-1
277.91455078125	721.7571411132812	FLAG-only	-1
891.050048828125	214.8229522705078	FLAG-only	-1
170.2972412109375	148.27012634277344	FLAG-only	-1
538.4617309570312	40.65281295776367	TH+FLAG	-256
569.6141357421875	23.660606384277344	TH+FLAG	-256
395.4440002441406	73.2212142944336	TH+FLAG	-256
368.5396728515625	155.3502197265625	TH+FLAG	-256
48.51974105834961	315.36016845703125	TH+FLAG	-256
30.111515045166016	481.0342102050781	TH+FLAG	-256
129.23272705078125	493.77838134765625	TH+FLAG	-256
299.1548156738281	438.5536804199219	TH+FLAG	-256
582.3582763671875	279.9597473144531	TH+FLAG	-256
733.8721313476562	117.11775207519531	TH+FLAG	-256
746.6162719726562	87.38138580322266	TH+FLAG	-256
491.7331848144531	543.3389892578125	TH+FLAG	-256
554.0379638671875	503.69049072265625	TH+FLAG	-256
524.3015747070312	860.52685546875	TH+FLAG	-256
638.9989624023438	866.19091796875	TH+FLAG	-256
463.412841796875	728.8372802734375	TH+FLAG	-256
913.7063598632812	485.2822570800781	TH+FLAG	-256
803.2570190429688	442.8017578125	TH+FLAG	-256
619.1747436523438	942.6558837890625	TH+FLAG	-256
166.04917907714844	997.8805541992188	TH+FLAG	-256
116.48857116699219	767.0697021484375	TH+FLAG	-256
75.424072265625	836.45458984375	TH+FLAG	-256
79.67212677001953	883.1831665039062	TH+FLAG	-256
661.6552734375	104.37359619140625	TH-only	-16711681
331.72320556640625	39.23679733276367	TH-only	-16711681
68.34398651123047	675.028564453125	TH-only	-16711681
115.07255554199219	812.3822631835938	TH-only	-16711681
140.5608673095703	928.4957275390625	TH-only	-16711681
337.38726806640625	840.70263671875	TH-only	-16711681
309.0669250488281	624.0519409179688	TH-only	-16711681
284.99462890625	639.628173828125	TH-only	-16711681
277.91455078125	553.2510986328125	TH-only	-16711681
525.7175903320312	186.5026092529297	TH-only	-16711681
401.1080627441406	321.0242614746094	TH-only	-16711681
350.1314392089844	580.1554565429688	TH-only	-16711681
483.237060546875	577.3233642578125	TH-only	-16711681
512.9734497070312	948.3199462890625	TH-only	-16711681
631.9188842773438	1006.3766479492188	TH-only	-16711681
493.1492004394531	754.3255615234375	TH-only	-16711681
554.0379638671875	776.9818725585938	TH-only	-16711681
515.8054809570312	724.5891723632812	TH-only	-16711681
445.0046081542969	667.948486328125	TH-only	-16711681
830.1613159179688	309.69610595703125	TH-only	-16711681
675.8154296875	430.0575866699219	TH-only	-16711681
756.5284423828125	349.3446044921875	TH-only	-16711681
719.7119750976562	496.61041259765625	TH-only	-16711681
675.8154296875	540.5069580078125	TH-only	-16711681
644.6630249023438	505.10650634765625	TH-only	-16711681
31.52753257751465	826.5424194335938	TH-only	-16711681
11.703289985656738	856.27880859375	TH-only	-16711681
