MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/22/2021 7:00,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2712,336,201,12,nan,0.42
2/22/2021 7:00,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2713,336,201,12,nan,0.23
2/22/2021 7:00,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2714,336,201,12,nan,0.04
2/22/2021 7:00,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2715,336,201,12,nan,0.06
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2716,336,201,12,nan,0.09
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2717,336,201,12,nan,0.09
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2718,336,201,12,nan,0
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2719,336,201,12,nan,0.75
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2720,336,201,12,nan,0
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2721,336,201,12,nan,0.58
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2722,336,201,12,nan,0.02
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2723,336,201,12,nan,0.05
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,1,13,Left,Left,2724,336,201,12,nan,0
2/22/2021 7:13,1.2.5,ProRat2,6,4.04,2,13,Pellet,Left,2724,336,202,13,0.75,nan
2/22/2021 7:14,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2725,336,202,13,nan,0.1
2/22/2021 7:14,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2726,336,202,13,nan,0.12
2/22/2021 7:14,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2727,336,202,13,nan,0.33
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2728,336,202,13,nan,1.63
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2729,336,202,13,nan,0.11
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2730,336,202,13,nan,0.14
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2731,336,202,13,nan,0.23
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2732,336,202,13,nan,0.08
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2733,336,202,13,nan,0.84
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2734,336,202,13,nan,0.53
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2735,336,202,13,nan,0.06
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2736,336,202,13,nan,0.36
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2737,336,202,13,nan,0.43
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2738,336,202,13,nan,0.11
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Left,Left,2739,336,202,13,nan,0.08
2/22/2021 7:15,1.2.5,ProRat2,6,4.04,1,15,Pellet,Left,2739,336,203,14,0.37,nan
