TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,428.778,390.892,0,0,0.0,13.77775,26.014838,20.608489,-6.830739,-2.031232,-1.496104,,,,,,0,0,0,0,,,
66.668,,428.189,389.487,0,0,0.066668,12.429616,25.461757,20.170348,-7.740732,-2.750102,-1.695415,,,,,,0,0,0,0,,,
133.337,,424.636,388.213,0,0,0.133337,11.212405,21.944653,17.384161,-6.171756,-1.510654,-1.35177,,,,,,0,0,0,0,,,
200.004,,425.136,388.987,0,0,0.200004,12.043117,22.480525,17.80867,-5.765553,-1.189765,-1.262801,,,,,,0,0,0,0,,,
266.668,,426.304,387.458,0,0,0.266668,10.570749,23.684373,18.762336,-8.191587,-3.106265,-1.794164,,,,,,0,0,0,0,,,
333.334,,422.727,385.731,0,0,0.333334,8.900307,20.143199,15.957082,-7.056774,-2.209794,-1.545611,,,,,,0,0,0,0,,,
400.004,,422.38,383.968,0,0,0.400004,7.193793,19.832005,15.710559,-8.516766,-3.363147,-1.865386,,,,,,0,0,0,0,,,
466.671,,421.718,384.044,0,0,0.466671,7.3262,19.205786,15.214479,-7.88828,-2.866661,-1.727732,,,,,,0,0,0,0,,,
533.338,,420.601,381.793,0,0,0.533338,5.13153,18.124544,14.357939,-9.226409,-3.923745,-2.020816,,,,,,0,0,0,0,,,
600.001,,419.98,380.317,0,0,0.600001,3.711782,17.539277,13.894301,-10.182519,-4.679046,-2.230228,,,,,,0,0,0,0,,,
666.668,,418.569,383.208,0,0,0.666668,6.658961,16.16399,12.804823,-6.145862,-1.490199,-1.346098,,,,,,0,0,0,0,,,
733.333,,424.225,386.785,0,0,0.733333,10.292063,21.855678,17.313677,-7.021614,-2.182018,-1.53791,,,,,,0,0,0,0,,,
800.005,,421.527,384.209,0,0,0.800005,7.772096,19.193348,15.204627,-7.432531,-2.506631,-1.627911,,,,,,0,0,0,0,,,
866.666,,419.457,381.966,0,0,0.866666,5.585044,17.158989,13.593044,-8.008,-2.961236,-1.753954,,,,,,0,0,0,0,,,
933.332,,420.26,383.381,0,0,0.933332,7.055921,17.99761,14.257384,-7.201464,-2.324095,-1.577302,,,,,,0,0,0,0,,,
1000.003,,417.411,382.527,0,0,1.000003,6.257726,15.184211,12.02866,-5.770934,-1.194016,-1.26398,,,,,,0,0,0,0,,,
1066.667,,415.067,379.313,0,0,1.066667,3.099451,12.875786,10.199967,-7.100516,-2.244349,-1.555192,,,,,,0,0,0,0,,,
1133.332,,416.452,379.631,0,0,1.133332,3.473102,14.296338,11.325303,-7.852201,-2.838159,-1.71983,,,,,,0,0,0,0,,,
1200.0,,414.439,381.45,0,0,1.2,5.34768,12.318869,9.758788,-4.411107,-0.119791,-0.966144,,,,,,0,0,0,0,,,
1266.67,,414.6,379.244,0,0,1.26667,3.197186,12.515379,9.914459,-6.717274,-1.941598,-1.471252,,,,,,0,0,0,0,,,
1333.335,,415.283,383.218,0,0,1.333335,7.226612,13.233864,10.48363,-3.257018,0.791908,-0.713369,,,,,,0,0,0,0,,,
1400.001,,417.192,383.986,0,0,1.400001,8.049965,15.178326,12.023998,-3.974033,0.225486,-0.870413,,,,,,0,0,0,0,,,
1466.671,,415.786,381.13,0,0,1.466671,5.249247,13.807768,10.938267,-5.68902,-1.129306,-1.246039,,,,,,0,0,0,0,,,
1533.333,,415.097,382.568,0,0,1.533333,6.742448,13.154183,10.420508,-3.678061,0.459295,-0.805588,,,,,,0,0,0,0,,,
1599.998,,411.914,381.295,0,0,1.599998,5.524577,10.006577,7.927031,-2.402455,1.466989,-0.526198,,,,,,0,0,0,0,,,
1666.671,,410.048,378.383,0,0,1.666671,2.667638,8.175953,6.476844,-3.809205,0.355695,-0.834312,,,,,,0,0,0,0,,,
1733.332,,412.958,380.833,0,0,1.733332,5.172616,11.1213,8.810095,-3.637479,0.491354,-0.796699,,,,,,0,0,0,0,,,
1800.003,,410.456,381.46,0,0,1.800003,5.854528,8.65463,6.856043,-1.001515,2.573692,-0.219357,,,,,,0,0,0,0,,,
1866.67,,409.577,380.16,0,0,1.86667,4.609363,7.810935,6.187683,-1.57832,2.118032,-0.345692,,,,,,0,0,0,0,,,
1933.338,,411.421,378.596,0,0,1.933338,3.100125,9.690218,7.676417,-4.576292,-0.250282,-1.002323,,,,,,0,0,0,0,,,
2000.001,,409.242,382.229,0,0,2.000001,6.78781,7.546476,5.978183,0.809626,4.004443,0.177328,,,,,,0,0,0,0,,,
2066.667,,409.175,381.938,0,0,2.066667,6.551423,7.514714,5.953022,0.598401,3.837582,0.131065,,,,,,0,0,0,0,,,
2133.338,,410.8,380.923,0,0,2.133338,5.590967,9.174931,7.268216,-1.677249,2.039881,-0.36736,,,,,,0,0,0,0,,,
2200.003,,410.589,382.58,0,0,2.200003,7.302433,8.999123,7.128944,0.173489,3.501913,0.037998,,,,,,0,0,0,0,,,
2266.667,,411.26,383.134,0,0,2.266667,7.910825,9.705292,7.688358,0.222467,3.540604,0.048726,,,,,,0,0,0,0,,,
2333.333,,412.836,382.075,0,0,2.333333,6.906146,11.316439,8.964681,-2.058535,1.738676,-0.450871,,,,,,0,0,0,0,,,
2400.002,,410.914,383.489,0,0,2.400002,8.374396,9.429566,7.469933,0.904462,4.079361,0.1981,,,,,,0,0,0,0,,,
2466.667,,410.909,380.791,0,0,2.466667,5.73057,9.459668,7.49378,-1.76321,1.971974,-0.386187,,,,,,0,0,0,0,,,
2533.334,,410.85,381.24,0,0,2.533334,6.233672,9.435749,7.474832,-1.241159,2.38438,-0.271845,,,,,,0,0,0,0,,,
2600.003,,407.66,381.495,0,0,2.600003,6.542704,6.280809,4.975544,1.56716,4.602874,0.343247,,,,,,0,0,0,0,,,
2666.671,,408.575,376.761,0,0,2.666671,1.862663,7.230846,5.728147,-3.865484,0.311236,-0.846638,,,,,,0,0,0,0,,,
2733.336,,406.85,377.076,0,0,2.733336,2.231546,5.540859,4.389369,-2.157823,1.660241,-0.472618,,,,,,0,0,0,0,,,
2799.999,,405.737,375.534,0,0,2.799999,0.743356,4.462849,3.535389,-2.792033,1.159233,-0.611525,,,,,,0,0,0,0,,,
2866.667,,405.63,375.534,0,0,2.866667,0.797097,4.390819,3.478328,-2.681231,1.246763,-0.587257,,,,,,0,0,0,0,,,
2933.336,,407.606,377.731,0,0,2.933336,3.047767,6.401767,5.071365,-2.023598,1.766275,-0.443219,,,,,,0,0,0,0,,,
2999.998,,407.771,374.222,0,0,2.999998,-0.40764,6.60169,5.22974,-5.63738,-1.088513,-1.234728,,,,,,0,0,0,0,,,
3066.666,,405.786,374.515,0,0,3.066666,-0.061115,4.651593,3.684909,-3.746023,0.405607,-0.820473,,,,,,0,0,0,0,,,
3133.336,,405.186,372.815,0,0,3.133336,-1.70766,4.086475,3.237232,-4.944892,-0.541466,-1.083056,,,,,,0,0,0,0,,,
3200.003,,406.041,372.416,0,0,3.200003,-2.053279,4.976334,3.942162,-5.995441,-1.37137,-1.313152,,,,,,0,0,0,0,,,
3266.67,,404.833,372.59,0,0,3.26667,-1.825969,3.80317,3.012803,-4.838772,-0.457634,-1.059813,,,,,,0,0,0,0,,,
3333.335,,405.051,371.038,0,0,3.333335,-3.324733,4.055983,3.213077,-6.53781,-1.799827,-1.431945,,,,,,0,0,0,0,,,
3399.999,,404.808,371.227,0,0,3.399999,-3.082569,3.847773,3.048137,-6.130706,-1.478226,-1.342779,,,,,,0,0,0,0,,,
3466.667,,403.633,370.796,0,0,3.466667,-3.460473,2.707544,2.144868,-5.605341,-1.063202,-1.227711,,,,,,0,0,0,0,,,
3533.337,,404.665,370.734,0,0,3.533337,-3.469446,3.774293,2.989927,-6.459374,-1.737865,-1.414765,,,,,,0,0,0,0,,,
3600.003,,404.023,371.04,0,0,3.600003,-3.110494,3.167018,2.508855,-5.61935,-1.074269,-1.230779,,,,,,0,0,0,0,,,
3666.668,,405.489,372.411,0,0,3.666668,-1.686614,4.667721,3.697685,-5.384299,-0.888585,-1.179297,,,,,,0,0,0,0,,,
3733.333,,406.579,375.195,0,0,3.733333,1.150195,5.792401,4.588637,-3.438442,0.648588,-0.753105,,,,,,0,0,0,0,,,
3799.999,,408.702,379.253,0,0,3.799999,5.260934,7.95006,6.297896,-1.036961,2.545691,-0.227121,,,,,,0,0,0,0,,,
3866.672,,410.74,380.168,0,0,3.866672,6.228609,10.022701,7.939804,-1.711196,2.013064,-0.374795,,,,,,0,0,0,0,,,
3933.332,,409.431,380.995,0,0,3.933332,7.108202,8.748313,6.930257,0.177945,3.505433,0.038974,,,,,,0,0,0,0,,,
4000.005,,408.645,381.639,0,0,4.000005,7.804735,7.996909,6.335008,1.469726,4.525904,0.321907,,,,,,0,0,0,0,,,
4066.666,,412.33,382.551,0,0,4.066666,8.769188,11.716478,9.281584,-0.512396,2.960083,-0.112228,,,,,,0,0,0,0,,,
4133.337,,409.281,382.299,0,0,4.133337,8.569579,8.702029,6.893592,1.675987,4.688844,0.367083,,,,,,0,0,0,0,,,
4200.0,,410.978,379.927,0,0,4.2,6.249893,10.433555,8.265275,-2.015382,1.772765,-0.441419,,,,,,0,0,0,0,,,
4266.667,,411.403,381.121,0,0,4.266667,7.49614,10.893061,8.629288,-1.133147,2.469707,-0.248188,,,,,,0,0,0,0,,,
4333.337,,408.884,381.329,0,0,4.333337,7.75632,8.408546,6.661099,1.095221,4.230055,0.239881,,,,,,0,0,0,0,,,
4399.999,,411.992,382.927,0,0,4.399999,9.406424,11.551005,9.150499,0.255924,3.567034,0.056054,,,,,,0,0,0,0,,,
4466.666,,413.912,384.402,0,0,4.466666,10.933461,13.505445,10.698772,0.234689,3.550259,0.051403,,,,,,0,0,0,0,,,
4533.334,,414.771,384.028,0,0,4.533334,10.61143,14.398864,11.406522,-0.795092,2.736761,-0.174145,,,,,,0,0,0,0,,,
4600.003,,415.372,383.527,0,0,4.600003,10.16233,15.034261,11.909872,-1.747543,1.984351,-0.382756,,,,,,0,0,0,0,,,
4666.667,,414.299,383.037,0,0,4.666667,9.724156,13.995634,11.08709,-1.362934,2.288181,-0.298517,,,,,,0,0,0,0,,,
4733.334,,413.559,379.35,0,0,4.733334,6.088915,13.289986,10.528089,-4.439174,-0.141963,-0.972291,,,,,,0,0,0,0,,,
4800.004,,411.845,379.216,0,0,4.800004,6.006608,11.610318,9.197486,-3.190879,0.844156,-0.698883,,,,,,0,0,0,0,,,
4866.67,,409.704,375.467,0,0,4.86667,2.309228,9.503627,7.528603,-5.219375,-0.7583,-1.143175,,,,,,0,0,0,0,,,
4933.337,,407.702,375.405,0,0,4.933337,2.298779,7.535914,5.969816,-3.671037,0.464844,-0.804049,,,,,,0,0,0,0,,,
5000.0,,408.806,376.974,0,0,5.0,3.919259,8.674177,6.871528,-2.952269,1.032651,-0.646621,,,,,,0,0,0,0,,,
5066.671,,413.069,380.44,0,0,5.066671,7.436676,12.971423,10.275729,-2.839053,1.122088,-0.621824,,,,,,0,0,0,0,,,
5133.336,,413.215,377.822,0,0,5.133336,4.870019,13.151644,10.418497,-5.548477,-1.018282,-1.215256,,,,,,0,0,0,0,,,
5200.002,,411.857,379.061,0,0,5.200002,6.160295,11.827843,9.369806,-3.209511,0.829437,-0.702964,,,,,,0,0,0,0,,,
5266.667,,412.621,378.738,0,0,5.266667,5.888501,12.626021,10.002108,-4.113607,0.115226,-0.900983,,,,,,0,0,0,0,,,
5333.336,,412.846,378.377,0,0,5.333336,5.578641,12.885178,10.207408,-4.628766,-0.291736,-1.013816,,,,,,0,0,0,0,,,
5399.998,,411.982,374.199,0,0,5.399998,1.451708,12.055311,9.550002,-8.098293,-3.032565,-1.77373,,,,,,0,0,0,0,,,
5466.666,,407.065,374.037,0,0,5.466666,1.340711,7.172425,5.681867,-4.341156,-0.064531,-0.950822,,,,,,0,0,0,0,,,
5533.337,,407.994,375.363,0,0,5.533337,2.717648,8.135519,6.444812,-3.727164,0.420505,-0.816343,,,,,,0,0,0,0,,,
5600.004,,408.459,374.937,0,0,5.600004,2.342514,8.634589,6.840167,-4.497653,-0.188159,-0.985099,,,,,,0,0,0,0,,,
