TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
0.0,,371.411,421.317,0,0,0.0,28.989196095643024,16.366549918347175,-1.0702792630800844,30.05947535872311,13.225344886065603,1.9427248749310877,,,,,0,0,0,0,
66.672,,368.103,425.846,0,0,0.066672,33.530729250858315,13.078177351635986,-0.8552350782963374,34.38596432915465,14.503220343020464,2.2223431198826984,,,,,0,0,0,0,
133.337,,366.921,428.366,0,0,0.13333699999999998,36.0632568717416,11.915786706161668,-0.7792201670643426,36.842477038805946,15.228778023350792,2.38110598216396,,,,,0,0,0,0,
200.004,,364.743,428.334,0,0,0.200004,36.04378065153679,9.757380644754619,-0.638070506406581,36.68185115794337,15.18133542675368,2.3707248331057853,,,,,0,0,0,0,
266.669,,362.723,427.234,0,0,0.266669,34.95629984031859,7.756958005470892,-0.5072522226018488,35.46355206292044,14.821497571300918,2.291986933366619,,,,,0,0,0,0,
333.336,,364.473,417.005,0,0,0.333336,24.739815190754427,9.526519976657028,-0.6229732985438693,25.362788489298296,11.838127463241232,1.6391809739778744,,,,,0,0,0,0,
400.004,,361.98,409.47,0,0,0.400004,17.217326516327148,7.053066277470805,-0.4612209959835128,17.67854751231066,9.568503521766146,1.1425533411663622,,,,,0,0,0,0,
466.672,,361.267,409.286,0,0,0.46667200000000003,17.045833630772165,6.3595966280173,-0.4158713245537496,17.461704955325914,9.504456719962674,1.1285389438965947,,,,,0,0,0,0,
533.336,,361.193,407.3,0,0,0.533336,15.07233578555224,6.3051098715742455,-0.4123081455394793,15.48464393109172,8.920510296653308,1.0007627407127324,,,,,0,0,0,0,
599.999,,362.362,402.442,0,0,0.5999990000000001,10.226833545255147,7.493606901692601,-0.49003029221683087,10.716863837471978,7.5122947187486,0.6926241296578188,,,,,0,0,0,0,
666.668,,362.331,402.805,0,0,0.666668,10.60232822323917,7.482089777499027,-0.4892771261649266,11.091605349404096,7.622978689994792,0.7168434364890853,,,,,0,0,0,0,
733.336,,359.048,400.09,0,0,0.733336,7.899818508629949,4.218556465179631,-0.27585731243493217,8.17567582106488,6.761727267896985,0.5283887558718218,,,,,0,0,0,0,
800.003,,359.161,404.885,0,0,0.800003,12.707304403110243,4.351006979044087,-0.2845189565158085,12.991823359626052,8.184228695419867,0.8396533242930309,,,,,0,0,0,0,
866.671,,358.264,415.632,0,0,0.8666710000000001,23.46678628274799,3.4734419161877668,-0.2271303061399251,23.693916588887916,11.34520804130097,1.5313228388870401,,,,,0,0,0,0,
933.332,,357.264,417.063,0,0,0.9333319999999999,24.91026265180716,2.492858960175681,-0.16300476740896785,25.073267419216126,11.752614274080734,1.6204694103875912,,,,,0,0,0,0,
1000.002,,357.274,409.221,0,0,1.000002,17.08073650617382,2.5222627843404553,-0.16492763997549167,17.245664146149313,9.440646723072767,1.114576363080432,,,,,0,0,0,0,
1066.668,,356.297,402.477,0,0,1.066668,10.349205414587004,1.5646496168909607,-0.10230421797732227,10.451509632564326,7.4339194754118685,0.6754744552742951,,,,,0,0,0,0,
1133.338,,356.671,397.079,0,0,1.133338,4.963670874821673,1.9580217978072483,-0.12802891864478688,5.09169979346646,5.850841489049831,0.3290733363241561,,,,,0,0,0,0,
1200.004,,355.918,395.378,0,0,1.2000039999999998,3.2751313925876957,1.2243770160684448,-0.08005198147928257,3.355183374066978,5.3379425245279375,0.21684337876720747,,,,,0,0,0,0,
1266.669,,356.191,396.74,0,0,1.266669,4.6495875305757295,1.5167161579576032,-0.09916959396770214,4.748757124543432,5.749549651082746,0.30690916859863115,,,,,0,0,0,0,
1333.335,,362.525,400.0,0,0,1.333335,7.922039663968349,7.8700398171642405,-0.5146472441561691,8.436686908124518,6.838819724257355,0.5452577372965561,,,,,0,0,0,0,
1400.002,,359.112,401.763,0,0,1.400002,9.697487794065694,4.476348006467788,-0.2927156734374694,9.990203467503163,7.297667694694899,0.6456605296775092,,,,,0,0,0,0,
1466.667,,361.023,410.043,0,0,1.466667,17.98993136228728,6.406639870835988,-0.4189477325933795,18.40887909488066,9.784214878291833,1.1897542092944475,,,,,0,0,0,0,
1533.338,,361.287,413.064,0,0,1.5333379999999999,21.023371863009345,6.689917737401004,-0.43747278005893414,21.460844643068278,10.68564601475252,1.3870008118096233,,,,,0,0,0,0,
1600.006,,359.599,417.047,0,0,1.600006,25.018807618078085,5.0211790162140915,-0.32834507307480365,25.34715269115289,11.833509260620938,1.63817044223592,,,,,0,0,0,0,
1666.671,,359.066,414.262,0,0,1.666671,22.246238629545132,4.50742372284077,-0.29474787993427837,22.54098650947941,11.004677633820423,1.4568096972705085,,,,,0,0,0,0,
1733.333,,359.081,412.263,0,0,1.733333,20.259664899461256,4.541651872831039,-0.2969862408444215,20.55665114030568,10.418582653811344,1.3285633577754092,,,,,0,0,0,0,
1800.002,,357.733,416.203,0,0,1.8000019999999999,24.21208829300673,3.212866362617433,-0.21008988375611087,24.42217817676284,11.560308002435395,1.578389924567591,,,,,0,0,0,0,
1866.67,,356.481,420.916,0,0,1.86667,28.93750732034698,1.9800648978347226,-0.12947043428188384,29.066977754628866,12.932199950755153,1.878580382694504,,,,,0,0,0,0,
1933.333,,357.362,430.711,0,0,1.9333330000000002,38.744921238404004,2.8802463421050675,-0.18833809021607037,38.933259328620075,15.846313256249552,2.516231918795072,,,,,0,0,0,0,
2000.002,,357.882,430.951,0,0,2.000002,38.99733209697689,3.4194138735749675,-0.22359712486455918,39.22092922184145,15.93127968024017,2.5348238419960123,,,,,0,0,0,0,
2066.666,,357.143,429.493,0,0,2.066666,37.55173784973505,2.69956434273422,-0.17652233258169103,37.72826018231674,15.490403684946749,2.438353586327274,,,,,0,0,0,0,
2133.334,,357.906,423.704,0,0,2.1333339999999996,31.775140173099032,3.481700348714412,-0.22767036899906157,32.002810542098096,13.79933001637418,2.0683213983572943,,,,,0,0,0,0,
2200.004,,357.981,414.939,0,0,2.200004,23.022538695925675,3.5758213286919727,-0.23382544084682508,23.2563641367725,11.215972177414567,1.5030441007298543,,,,,0,0,0,0,
2266.671,,358.322,413.95,0,0,2.2666709999999997,22.045932489947972,3.9359258623570668,-0.2573745929906134,22.303307082938584,10.934476436527335,1.4414486263040378,,,,,0,0,0,0,
2333.339,,354.716,410.307,0,0,2.333339,18.415322300459138,0.349015110006917,-0.022807407252702562,18.43812970771184,9.792854364141284,1.1916446578959605,,,,,0,0,0,0,
2400.004,,353.349,403.694,0,0,2.400004,11.814707385753763,-0.9989120596727616,0.06534072483122741,11.749366660922536,7.817255629626054,0.7593541339115986,,,,,0,0,0,0,
2466.67,,354.082,398.306,0,0,2.46667,6.439088490623249,-0.24685448827790424,0.01615967734645327,6.422928813276795,6.244034423003392,0.41510982565580246,,,,,0,0,0,0,
2533.334,,353.47,394.892,0,0,2.533334,3.0374650594857258,-0.8398130197645628,0.054936391793273226,2.9825286676924527,5.227874913943638,0.1927589408588845,,,,,0,0,0,0,
2600.005,,353.714,390.62,0,0,2.600005,-1.222161235744295,-0.5767850718949035,0.037735594293146005,-1.2598968300374411,3.9748285156841776,-0.0814263350358266,,,,,0,0,0,0,
2666.669,,354.363,385.761,0,0,2.6666689999999997,-6.068792991897283,0.09122537299316491,-0.005949164241272021,-6.06284382765601,2.5562260111458133,-0.3918377608474027,,,,,0,0,0,0,
2733.336,,355.949,388.087,0,0,2.733336,-3.7304283518098487,1.6962211812364103,-0.11090838287086624,-3.6195199689389823,3.2778882212624154,-0.233927285657931,,,,,0,0,0,0,
2800.002,,355.665,394.944,0,0,2.800002,3.138931943933983,1.4312012256435196,-0.09357731738308407,3.232509261317067,5.3017093943944325,0.20891502847149301,,,,,0,0,0,0,
2866.672,,354.669,397.068,0,0,2.866672,5.2752888235619935,0.45416694192618934,-0.02968384522159512,5.304972668783589,5.913833946644093,0.34285702732614914,,,,,0,0,0,0,
2933.336,,355.064,391.545,0,0,2.9333359999999997,-0.23535956470135488,0.868115499291207,-0.05675414466457989,-0.178605420036775,4.294199664923036,-0.011543155300023082,,,,,0,0,0,0,
3000.004,,353.255,388.05,0,0,3.000004,-3.718011366377027,-0.9219502459535533,0.06030778219623939,-3.7783191485732663,3.230985160691577,-0.2441903761714069,,,,,0,0,0,0,
3066.667,,352.88,385.531,0,0,3.066667,-6.224668246869669,-1.2780328363313629,0.08359391806133226,-6.308262164931001,2.483739042605339,-0.40769899271850363,,,,,0,0,0,0,
3133.337,,353.758,384.924,0,0,3.133337,-6.81932798300727,-0.38112885402227903,0.024940592809366436,-6.844268575816636,2.3254237338359527,-0.44234074794287986,,,,,0,0,0,0,
3200.003,,354.015,385.928,0,0,3.200003,-5.802992609637158,-0.1052414058864315,0.006898844141034286,-5.809891453778192,2.6309382391362366,-0.37548960895716355,,,,,0,0,0,0,
3266.669,,353.398,393.18,0,0,3.266669,1.4613386152177554,-0.7033693441098308,0.04601361360898277,1.4153250016087726,4.764984308044728,0.09147155943090429,,,,,0,0,0,0,
3333.334,,354.822,395.167,0,0,3.333334,3.4606655081540225,0.7394870617277434,-0.04834244649635602,3.5090079546503787,5.383376283297997,0.2267849640912671,,,,,0,0,0,0,
