TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
0.0,,1547.972,1436.602,0,0,0.0,35.204888425756735,53.244149034220754,-10.741099126198984,45.94598755195572,10.405297804367136,1.585508573854301,518.7368100747613,51.98422913403157,4.008646144396117,129.83846174987377,0,0,0,0,6.761540102379369
66.667,,1543.095,1432.332,0,0,0.066667,30.971902934684977,48.43044552700621,-9.770017288178005,40.74192022286298,9.65660334134269,1.4059261160855732,524.331167266028,51.572832894004215,2.8004217482971385,90.70455184927853,0,0,0,0,6.931216601322932
133.334,,1537.879,1425.504,0,0,0.133334,24.180902113070488,43.27769989525996,-8.730539536498583,32.91144164956907,8.530054513297685,1.1357112055604555,529.1350827284211,48.371566101611315,1.7367472981610366,56.25255747672037,0,0,0,0,7.066843181132034
199.997,,1533.982,1417.207,0,0,0.199997,15.920883749721497,39.443908380521634,-7.957138078527276,23.878021828248773,7.230441926698641,0.8239850823221038,528.6131246639251,46.671975425080696,1.5458417123896524,50.06920112568295,0,0,0,0,7.045347804417179
266.663,,1531.667,1411.148,0,0,0.266663,9.898851735631752,37.192077653960496,-7.502869983788211,17.401721719419964,6.298714928229912,0.6005002929748227,529.7061121108653,43.65864267592731,1.3424294621615047,43.48075886379334,0,0,0,0,7.070027354063855
333.332,,1515.138,1406.328,0,0,0.333332,5.115806076096305,20.726207742843144,-4.181164109311819,9.296970185408124,5.1327072242593665,0.3208207446442178,529.6573648324365,43.38537463275392,0.5412404539672472,17.530564047951867,0,0,0,0,7.0677871529172185
399.998,,1523.963,1406.214,0,0,0.39999799999999996,5.0387434526974175,29.61429299857673,-5.974182344375345,11.012925797072763,5.379576909835286,0.38003510654189515,519.0219315021723,41.31044404287545,6.62943647370843,214.72482304732574,0,0,0,0,6.735184196321549
466.662,,1527.731,1403.984,0,0,0.46666199999999997,2.845664428577038,33.445334405061885,-6.747029015336351,9.59269344391339,5.175252093921734,0.33102559139646204,520.6455504451164,42.30681119795038,2.478288343907473,80.2707784011859,0,0,0,0,6.787733781804696
533.333,,1527.757,1402.823,0,0,0.533333,1.7215739938969818,33.53434050137662,-6.7649844634595775,8.486558457356558,5.01611557868816,0.2928549784992447,526.8028010384828,45.6548081811805,2.6537646991057615,85.95438808179365,0,0,0,0,6.986607143513199
600.0,,1524.352,1404.713,0,0,0.6,3.6484660652897674,30.19230092220073,-6.090785495363404,9.739251560653171,5.196336996090649,0.33608303303695564,528.2891352606163,49.124583472625986,1.8335286215224067,59.38726622843235,0,0,0,0,7.043471937449113
666.668,,1519.226,1405.219,0,0,0.666668,4.191343418022598,25.129220425185167,-5.069396141465478,9.260739559488076,5.12749482647454,0.31957049470743304,529.4081753660438,54.8737195865869,2.751803864819031,89.12983784935342,0,0,0,0,7.099893294026904
733.329,,1512.667,1401.221,0,0,0.7333289999999999,0.23020163630212664,18.63309149857423,-3.7589139298751584,3.989115566177285,4.369081177044165,0.1376567850482631,530.8502398953362,58.2600634142614,2.1611839603171306,69.99989294598659,0,0,0,0,7.158953079854545
799.998,,1513.963,1398.866,0,0,0.7999980000000001,-2.087950979074776,19.991928321382147,-4.03303587309107,1.9450848940162935,4.0750122594604505,0.06712117729214087,525.1649559225032,60.770608396834895,3.880576343317786,125.69033159079876,0,0,0,0,6.997821234269647
866.662,,1507.674,1400.549,0,0,0.866662,-0.3681216067934656,13.76571867076973,-2.777005230082215,2.4088836232887494,4.141737672220358,0.08312598861484162,519.0249565052205,58.67891925846978,2.829520577682879,91.64705141398805,0,0,0,0,6.800292793100419
933.334,,1511.052,1399.181,0,0,0.933334,-1.6993030585390443,17.20647482123877,-3.4711185675097807,1.7718155089707364,4.0500844825906075,0.06114198062637023,511.2609748074662,74.88595441947767,12.123306508059535,392.6690986504641,0,0,0,0,6.667442926738213
1000.002,,1506.181,1397.982,0,0,1.000002,-2.86150195516484,12.398185506517848,-2.5011289496453246,-0.36037300551951557,3.743332545312833,-0.012435786463197162,505.95481525274056,82.25394992327882,2.76276096539076,89.48473399938163,0,0,0,0,6.565366318281178
1066.664,,1506.096,1399.509,0,0,1.066664,-1.2977193899323538,12.375848887360462,-2.496622921146889,1.198903531214535,3.9676612550607615,0.04137187879170813,501.3678600257945,84.48979910609812,2.7886654853623023,90.3237711466674,0,0,0,0,6.449276839710026
1133.332,,1512.245,1402.715,0,0,1.133332,1.9450512658017942,18.587476276597044,-3.749711843886075,5.6947631096878695,4.614467869979256,0.1965154351349875,485.14130229354316,80.2375496621766,9.769799887589304,316.4399508751787,0,0,0,0,5.931770591772329
1199.996,,1513.425,1406.197,0,0,1.199996,5.463804503179517,19.830058311037874,-4.000381384311275,9.464185887490792,5.156764074865461,0.3265910402339107,469.6728839835666,75.67517212499912,6.714250178308025,217.47190536486073,0,0,0,0,5.433918023674377
1266.664,,1513.386,1411.99,0,0,1.266664,11.293544740078005,19.853602533408775,-4.005131025975006,15.29867576605301,5.996155648881329,0.5279281801977851,462.35346642247947,78.88490150864183,3.944705484160308,127.76744907645643,0,0,0,0,5.250316821823957
1333.333,,1512.348,1413.709,0,0,1.333333,13.049270328816647,18.878106157156935,-3.8083414205051853,16.857611749321833,6.220435364164416,0.5817240936008369,466.5039473066426,85.78059853780107,3.9413191654478434,127.6577675538713,0,0,0,0,5.443084637155129
1399.997,,1508.993,1418.214,0,0,1.3999970000000002,17.59097797288109,15.585563593420147,-3.144127623422788,20.73510559630388,6.778279448428585,0.7155290255876704,475.89242895666206,98.68309878507945,9.614428177934013,311.40752270506175,0,0,0,0,5.86208449218142
1466.663,,1505.668,1421.59,0,0,1.466663,21.00367153505408,12.3229814357951,-2.4859578226503505,23.48962935770443,7.17456499932852,0.8105823974549613,483.65295441047874,119.09864840824088,9.98463048785932,323.39822897484436,0,0,0,0,6.350812388871381
