TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,814.073,1253.668,0,0,0.0,153.592717,66.580928,73.132986,80.459731,7.279703,1.807651,,,,,,0,0,0,0,,,
66.667,,806.673,1233.131,0,0,0.066667,133.459412,59.186168,65.010512,68.4489,6.579094,1.537809,,,,,,0,0,0,0,,,
133.33,,802.526,1206.568,0,0,0.13333,107.299241,55.044408,60.461164,46.838076,5.318503,1.052289,,,,,,0,0,0,0,,,
199.999,,797.515,1187.648,0,0,0.199999,88.781265,50.038648,54.962791,33.818474,4.559051,0.759784,,,,,,0,0,0,0,,,
266.666,,792.947,1166.146,0,0,0.266666,67.680438,45.475888,49.951013,17.729426,3.620553,0.398319,,,,,,0,0,0,0,,,
333.33,,788.895,1152.456,0,0,0.33333,54.390756,41.429128,45.506013,8.884743,3.10463,0.199609,,,,,,0,0,0,0,,,
400.002,,784.808,1136.123,0,0,0.400002,38.457287,37.347368,41.02257,-2.565283,2.436734,-0.057633,,,,,,0,0,0,0,,,
466.664,,780.347,1127.894,0,0,0.466664,30.626924,32.891607,36.12832,-5.501396,2.265466,-0.123597,,,,,,0,0,0,0,,,
533.332,,779.433,1120.816,0,0,0.533332,23.946765,31.982846,35.130129,-11.183364,1.934028,-0.251251,,,,,,0,0,0,0,,,
599.995,,776.184,1117.156,0,0,0.599995,20.683747,28.739085,31.567152,-10.883405,1.951525,-0.244512,,,,,,0,0,0,0,,,
666.665,,772.158,1110.071,0,0,0.666665,13.994942,24.718325,27.15071,-13.155768,1.818975,-0.295564,,,,,,0,0,0,0,,,
733.328,,775.386,1124.323,0,0,0.733328,28.642269,27.951563,30.70213,-2.059861,2.466216,-0.046278,,,,,,0,0,0,0,,,
