TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
8133.335,,1289.906,1460.025,0,0,8.133335,179.257545,11.783132,-0.258667,179.516212,19.800017,3.627379
8200.001,,1293.528,1452.173,0,0,8.200001,171.411588,15.41276,-0.338371,171.749959,19.116445,3.470451
8266.669,,1292.075,1449.398,0,0,8.266669,168.642631,13.967389,-0.306632,168.949263,18.869933,3.413859
8333.335,,1289.989,1480.248,0,0,8.333335,199.498674,11.889017,-0.260992,199.759666,21.581809,4.036426
8399.999,,1290.921,1518.572,0,0,8.399999,237.828716,12.828645,-0.281626,238.110342,24.957367,4.811356
8466.668,,1293.435,1519.348,0,0,8.466668,238.610758,15.350273,-0.336999,238.947757,25.031075,4.828277
8533.337,,1294.953,1503.059,0,0,8.533337,222.327801,16.875901,-0.370501,222.698301,23.600827,4.499934
8600.0,,1288.667,1476.911,0,0,8.6,196.185843,10.597528,-0.232632,196.418475,21.287723,3.968913
8666.669,,1288.235,1448.746,0,0,8.666669,168.026885,10.173156,-0.223313,168.250198,18.808402,3.399733
8733.338,,1294.336,1432.158,0,0,8.733338,151.444927,16.281783,-0.357454,151.802381,17.360695,3.067382
8800.005,,1288.687,1415.267,0,0,8.800005,134.559969,10.64041,-0.233574,134.793542,15.863607,2.723694
8866.669,,1290.685,1388.98,0,0,8.866669,108.27901,12.646036,-0.277616,108.556626,13.554281,2.19354
8933.334,,1290.602,1373.328,0,0,8.933334,92.633052,12.570663,-0.275961,92.909012,12.177006,1.877358
9000.006,,1287.415,1357.056,0,0,9.000006,76.367093,9.39129,-0.206144,76.573237,10.739161,1.54727
9066.669,,1282.009,1346.119,0,0,9.066669,65.436134,3.992916,-0.0876,65.523734,9.766603,1.324
9133.333,,1278.293,1343.272,0,0,9.133333,62.595175,0.284541,-0.006166,62.601342,9.509379,1.264949
9200.006,,1279.051,1357.159,0,0,9.200006,76.488217,1.050168,-0.022979,76.511196,10.7337,1.546017
9266.671,,1285.146,1379.98,0,0,9.266671,99.315258,7.152793,-0.156988,99.472246,12.75469,2.009977
9333.334,,1279.41,1395.166,0,0,9.333334,114.507298,1.424418,-0.031197,114.538495,14.080795,2.314412
9400.005,,1283.142,1390.064,0,0,9.400005,109.411339,5.164044,-0.113317,109.524656,13.639485,2.2131
9466.671,,1289.02,1385.375,0,0,9.466671,104.72838,11.049669,-0.242561,104.970941,13.238676,2.121086
9533.335,,1286.351,1387.542,0,0,9.533335,106.90142,8.388294,-0.184119,107.085539,13.424799,2.163815
9600.005,,1286.579,1391.919,0,0,9.600005,111.284461,8.623919,-0.189293,111.473754,13.811041,2.252485
9666.671,,1290.663,1397.628,0,0,9.666671,116.999501,12.715544,-0.279142,117.278643,14.321977,2.369781
9733.338,,1286.717,1393.462,0,0,9.733338,112.839541,8.777168,-0.192658,113.032199,13.948213,2.283975
9800.0,,1281.647,1385.727,0,0,9.8,105.110581,3.714792,-0.081492,105.192073,13.258139,2.125554
9866.672,,1282.972,1374.36,0,0,9.866672,93.749621,5.047416,-0.110756,93.860376,12.260744,1.896582
9933.335,,1282.724,1361.685,0,0,9.933335,81.08066,4.80704,-0.105477,81.186137,11.14518,1.640481
10000.004,,1282.838,1363.851,0,0,10.000004,83.2527,4.928664,-0.108148,83.360848,11.336594,1.684424
10066.672,,1270.277,1345.008,0,0,10.066672,64.41574,-7.624713,0.167515,64.248225,9.654335,1.298226
10133.333,,1263.112,1336.562,0,0,10.133333,55.975779,-14.78209,0.324686,55.651093,8.897631,1.124509
10200.002,,1266.248,1328.073,0,0,10.200002,47.492818,-11.638467,0.255654,47.237164,8.157052,0.954494
10266.671,,1276.951,1323.742,0,0,10.266671,43.167857,-0.927843,0.020457,43.147401,7.797079,0.871854
10333.338,,1285.811,1319.747,0,0,10.333338,39.178896,7.939779,-0.17427,39.353166,7.463117,0.795186
10400.006,,1292.018,1313.964,0,0,10.400006,33.401935,14.154402,-0.310738,33.712674,6.966651,0.681212
10466.67,,1297.789,1306.809,0,0,10.46667,26.252974,19.933024,-0.437633,26.690607,6.348581,0.539321
10533.338,,1298.772,1296.35,0,0,10.533338,15.800013,20.923647,-0.459386,16.259399,5.430445,0.328544
10600.004,,1292.582,1285.948,0,0,10.600004,5.404051,14.741268,-0.323626,5.727677,4.503462,0.115736
10666.667,,1291.457,1280.644,0,0,10.666667,0.106089,13.62389,-0.299089,0.405178,4.034985,0.008187
10733.333,,1297.645,1285.071,0,0,10.733333,4.539128,19.819512,-0.43514,4.974268,4.437148,0.100512
10800.004,,1294.344,1296.758,0,0,10.800004,16.232166,16.526134,-0.36282,16.594986,5.459983,0.335325
10866.671,,1292.713,1294.033,0,0,10.866671,13.513204,14.902755,-0.327172,13.840376,5.217527,0.279664
10933.336,,1290.352,1296.361,0,0,10.933336,15.847242,12.549376,-0.275493,16.122735,5.418416,0.325783
10999.999,,1289.893,1304.395,0,0,10.999999,23.88728,12.097996,-0.265581,24.152861,6.125213,0.488043
11066.669,,1289.464,1307.879,0,0,11.066669,27.377318,11.676617,-0.256328,27.633646,6.431586,0.558377
11133.335,,1286.538,1304.95,0,0,11.133335,24.454355,8.758238,-0.192243,24.646598,6.168671,0.498019
11200.004,,1286.419,1302.029,0,0,11.200004,21.539393,8.646859,-0.189797,21.72919,5.911886,0.439069
11266.669,,1287.585,1294.634,0,0,11.266669,14.15043,9.820479,-0.215569,14.365999,5.263791,0.290285
11333.335,,1292.87,1289.646,0,0,11.333335,9.168467,15.113099,-0.331791,9.500258,4.835517,0.191966
11400.002,,1293.836,1287.895,0,0,11.400002,7.423504,16.086718,-0.353171,7.776675,4.683811,0.157139
11466.667,,1292.887,1319.11,0,0,11.466667,38.644541,15.145338,-0.332499,38.97704,7.430011,0.787586
11533.334,,1297.727,1393.212,0,0,11.533334,112.752578,19.992957,-0.438949,113.191527,13.962237,2.287195
11600.002,,1303.184,1415.092,0,0,11.600002,134.638615,25.457577,-0.558948,135.197563,15.899169,2.731858
11666.666,,1307.658,1402.153,0,0,11.666666,121.705651,29.939196,-0.657361,122.363012,14.769494,2.472518
11733.333,,1301.626,1393.341,0,0,11.733333,112.899688,23.914815,-0.52507,113.424758,13.982765,2.291907
11800.005,,1302.113,1374.101,0,0,11.800005,93.665725,24.409434,-0.535931,94.201656,12.290782,1.903478
11866.669,,1302.822,1374.82,0,0,11.866669,94.390761,25.126052,-0.551668,94.942429,12.355984,1.918446
11933.337,,1300.161,1383.384,0,0,11.933337,102.960797,22.472671,-0.493402,103.454199,13.105175,2.090438
11999.984,,1294.553,1376.193,0,0,11.999984,95.775831,16.872287,-0.370421,96.146252,12.461942,1.942771
12066.666,,1302.995,1355.702,0,0,12.066666,75.290869,25.321907,-0.555969,75.846837,10.675224,1.532592
12133.335,,1300.491,1342.734,0,0,12.133335,62.328905,22.825525,-0.50115,62.830055,9.52951,1.26957
12200.005,,1294.853,1334.907,0,0,12.200005,54.507941,17.195143,-0.377511,54.885451,8.830241,1.109038
12266.668,,1300.928,1324.927,0,0,12.266668,44.533976,23.27776,-0.511081,45.045057,7.964107,0.910199
12333.336,,1298.881,1319.8,0,0,12.333336,39.413011,21.238377,-0.466297,39.879309,7.509427,0.805818
12400.0,,1292.901,1313.177,0,0,12.4,32.796046,15.265994,-0.335148,33.131195,6.91547,0.669463
12466.672,,1296.476,1300.624,0,0,12.466672,20.249082,18.848612,-0.41382,20.662902,5.818033,0.417523
12533.333,,1294.1,1297.797,0,0,12.533333,17.428117,16.480228,-0.361812,17.789929,5.565159,0.359471
12600.0,,1297.462,1285.252,0,0,12.6,4.889152,19.849844,-0.435806,5.324958,4.468015,0.107598
12666.666,,1290.126,1285.821,0,0,12.666666,5.464187,12.521461,-0.27488,5.739067,4.504464,0.115966
12733.339,,1296.238,1289.974,0,0,12.733339,9.623222,18.641078,-0.409263,10.032484,4.882363,0.202721
12800.005,,1302.267,1288.522,0,0,12.800005,8.177256,24.677694,-0.541822,8.719079,4.766759,0.176181
12866.669,,1305.631,1287.205,0,0,12.866669,6.866291,28.049309,-0.61586,7.482151,4.657887,0.151187
12933.335,,1299.236,1275.703,0,0,12.933335,-4.629675,21.661925,-0.475598,-4.154077,3.633687,-0.083939
13000.0,,1304.115,1273.398,0,0,13.0,-6.928641,26.54854,-0.582905,-6.345736,3.440781,-0.128225
13066.666,,1301.303,1274.642,0,0,13.066666,-5.678607,23.744155,-0.521322,-5.157285,3.545387,-0.10421
13133.336,,1293.856,1275.078,0,0,13.133336,-5.236573,16.304771,-0.357959,-4.878614,3.569915,-0.098579
13200.005,,1304.84,1271.413,0,0,13.200005,-8.895539,27.296386,-0.599327,-8.296212,3.269104,-0.167637
13266.671,,1300.331,1270.054,0,0,13.266671,-10.248505,22.795001,-0.50048,-9.748025,3.141318,-0.196973
13333.336,,1296.101,1266.774,0,0,13.333336,-13.522471,18.572615,-0.407759,-13.114712,2.844988,-0.265001
13400.003,,1299.78,1256.795,0,0,13.400003,-23.495438,22.25923,-0.488714,-23.006723,1.974311,-0.464883
13466.667,,1300.118,1251.441,0,0,13.466667,-28.843405,22.604843,-0.496304,-28.347101,1.504261,-0.572793
13533.339,,1292.392,1241.625,0,0,13.533339,-38.653371,14.886458,-0.326814,-38.326557,0.625887,-0.774442
13600.005,,1294.512,1240.861,0,0,13.600005,-39.411338,17.014072,-0.373535,-39.037803,0.563284,-0.788814
13666.667,,1291.913,1247.457,0,0,13.666667,-32.809305,14.422685,-0.31663,-32.492675,1.139375,-0.65656
13733.335,,1291.554,1250.049,0,0,13.733335,-30.211272,14.071299,-0.308913,-29.902359,1.36737,-0.604219
13799.999,,1291.892,1249.108,0,0,13.799999,-31.146239,14.416912,-0.316503,-30.829737,1.285744,-0.622958
13866.67,,1277.352,1247.898,0,0,13.86667,-32.350206,-0.115475,0.002618,-32.352824,1.151684,-0.653735
13933.336,,1277.207,1238.936,0,0,13.933336,-41.306174,-0.252862,0.005635,-41.311808,0.36313,-0.834763
14000.005,,1284.264,1233.638,0,0,14.000005,-46.598141,6.811751,-0.149499,-46.448642,-0.089004,-0.93856
14066.672,,1277.868,1252.384,0,0,14.066672,-27.846109,0.423364,-0.009215,-27.836894,1.549168,-0.562484
14133.334,,1278.529,1307.031,0,0,14.133334,26.806923,1.091976,-0.023897,26.83082,6.360922,0.542155
14200.003,,1281.44,1335.655,0,0,14.200003,55.436955,4.010588,-0.087988,55.524943,8.886528,1.12196
14266.668,,1283.148,1377.251,0,0,14.266668,97.038987,5.7262,-0.125661,97.164648,12.55158,1.963349
14333.336,,1281.705,1396.316,0,0,14.333336,116.110019,4.290812,-0.094141,116.20416,14.227403,2.348069
14400.003,,1281.834,1392.339,0,0,14.400003,112.139051,4.427424,-0.097141,112.236192,13.87815,2.267891
14466.669,,1289.459,1385.425,0,0,14.466669,105.231082,12.060035,-0.264748,105.49583,13.284875,2.131692
14533.339,,1274.18,1376.28,0,0,14.533339,96.092114,-3.211353,0.070601,96.021513,12.450963,1.94025
14600.005,,1275.374,1357.652,0,0,14.600005,77.470146,-2.009742,0.044214,77.425931,10.814213,1.5645
14666.671,,1268.656,1344.083,0,0,14.666671,63.907177,-8.720131,0.19157,63.715607,9.607455,1.287464
14733.339,,1274.79,1332.05,0,0,14.733339,51.880208,-2.57852,0.056704,51.823504,8.560734,1.047167
14800.001,,1278.897,1321.252,0,0,14.800001,41.088239,1.53609,-0.033649,41.121888,7.618797,0.830926
14866.67,,1281.362,1313.467,0,0,14.86667,33.30927,4.0087,-0.087946,33.397216,6.938885,0.674838
14933.333,,1283.817,1304.835,0,0,14.933333,24.6833,6.47131,-0.142023,24.825324,6.184402,0.501631
15000.006,,1286.041,1298.096,0,0,15.000006,17.950331,8.702921,-0.191028,18.141359,5.596092,0.366572
15066.666,,1287.286,1298.208,0,0,15.066666,18.068361,9.95553,-0.218534,18.286896,5.608901,0.369513
15133.334,,1285.827,1305.601,0,0,15.133334,25.467392,8.50414,-0.186663,25.654055,6.257346,0.518376
15200.004,,1288.943,1321.626,0,0,15.200004,41.498423,11.62775,-0.255255,41.753678,7.674405,0.843692
15266.667,,1293.769,1330.52,0,0,15.266667,50.398452,16.461359,-0.361397,50.75985,8.467113,1.025674
15333.338,,1287.57,1332.646,0,0,15.333338,52.530483,10.269968,-0.225439,52.755922,8.642803,1.066008
15400.004,,1287.395,1331.165,0,0,15.400004,51.055513,10.102577,-0.221763,51.277276,8.512656,1.03613
15466.672,,1285.842,1319.588,0,0,15.466672,39.484543,8.557186,-0.187828,39.67237,7.491213,0.801636
15533.336,,1283.564,1321.551,0,0,15.533336,41.453572,6.286794,-0.137971,41.591544,7.660135,0.840416
15600.0,,1277.385,1317.156,0,0,15.6,37.064602,0.115403,-0.002452,37.067054,7.261897,0.748992
15666.667,,1275.471,1315.901,0,0,15.666667,35.815631,-1.790989,0.039411,35.77622,7.14828,0.722909
15733.336,,1275.814,1307.76,0,0,15.733336,27.680661,-1.440381,0.031712,27.648949,6.432933,0.558686
15800.003,,1267.701,1303.071,0,0,15.800003,22.99769,-9.545773,0.2097,22.78799,6.00508,0.460464
15866.671,,1272.719,1295.048,0,0,15.866671,14.980719,-4.520165,0.099342,14.881378,5.309154,0.300699
15933.338,,1279.125,1286.876,0,0,15.933338,6.814748,1.893442,-0.041497,6.856245,4.602796,0.13854
15999.992,,1281.03,1285.505,0,0,15.999992,5.449776,3.806048,-0.083496,5.533272,4.48635,0.111808
