TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,586.029,680.535,0,0,0.0,9.425357,29.798412,15.39946,-5.974103,2.681043,-0.314063,,,,,,0,0,0,0,,,
66.663,,583.165,673.841,0,0,0.066663,2.785664,26.959284,13.932233,-11.146569,1.539893,-0.585983,,,,,,0,0,0,0,,,
133.333,,578.798,667.405,0,0,0.133333,-3.596079,22.617148,11.688269,-15.284349,0.627015,-0.803509,,,,,,0,0,0,0,,,
199.998,,574.412,663.325,0,0,0.199998,-7.621884,18.255999,9.43448,-17.056364,0.236073,-0.896665,,,,,,0,0,0,0,,,
266.665,,569.832,661.737,0,0,0.266665,-9.155743,13.700839,7.080429,-16.236172,0.417024,-0.853547,,,,,,0,0,0,0,,,
333.332,,565.728,673.834,0,0,0.333332,2.995341,9.621669,4.972363,-1.977022,3.56288,-0.103933,,,,,,0,0,0,0,,,
399.998,,565.307,688.235,0,0,0.399998,17.450367,9.225487,4.76762,12.682747,6.797121,0.666741,,,,,,0,0,0,0,,,
466.664,,557.192,684.545,0,0,0.466664,13.814338,1.135294,0.586706,13.227631,6.917333,0.695386,,,,,,0,0,0,0,,,
533.33,,557.678,683.459,0,0,0.53333,12.782251,1.64609,0.850679,11.931572,6.631396,0.627251,,,,,,0,0,0,0,,,
599.996,,550.212,682.21,0,0,0.599996,11.587109,-5.795126,-2.994851,14.58196,7.216125,0.766584,,,,,,0,0,0,0,,,
666.667,,548.473,686.299,0,0,0.666667,15.729914,-7.50935,-3.880742,19.610656,8.325557,1.030946,,,,,,0,0,0,0,,,
733.33,,546.992,683.955,0,0,0.73333,13.439657,-8.965589,-4.633308,18.072965,7.986311,0.950108,,,,,,0,0,0,0,,,
799.997,,546.905,683.659,0,0,0.799997,13.197347,-9.027837,-4.665477,17.862824,7.93995,0.939061,,,,,,0,0,0,0,,,
