TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
0.0,,379.383,421.756,0,0,0.0,9.70101974453172,6.987813010291461,3.7370149292305395,5.96400481530118,15.135443081257128,4.729928243580659,,,,,0,0,0,0,
66.661,,380.16,420.388,0,0,0.066661,8.340172679027319,7.770818308832702,4.1557586043403845,4.184414074686934,11.40375124376013,3.3185718200495233,,,,,0,0,0,0,
133.327,,380.383,420.768,0,0,0.133327,8.72732402823101,7.999822619098552,4.278227898833499,4.44909612939751,11.958773160065713,3.528485655620646,,,,,0,0,0,0,
199.994,,379.469,420.446,0,0,0.199994,8.412473363443269,7.091825581029241,3.792639848001209,4.61983351544206,12.316798910209876,3.6638939273268223,,,,,0,0,0,0,
266.664,,378.664,419.232,0,0,0.266664,7.2056208996241935,6.2928273749793675,3.365343320339367,3.8402775792848267,10.682118274129365,3.045644319207609,,,,,0,0,0,0,
333.329,,378.683,418.812,0,0,0.333329,6.792765779879744,6.317827281230734,3.3787130288721214,3.4140527510076226,9.78835114198998,2.70761426795557,,,,,0,0,0,0,
399.998,,378.915,418.106,0,0,0.39999799999999996,6.093908969512086,6.5558261102193,3.5059925051517604,2.587916464360325,8.055994388730122,2.052422752141449,,,,,0,0,0,0,
466.66,,377.703,417.59,0,0,0.46666,5.585049290750703,5.349822872665868,2.861033615565273,2.7240156751854303,8.34138602543336,2.160360207114512,,,,,0,0,0,0,
533.33,,376.131,417.084,0,0,0.5333300000000001,5.08618835090391,3.783818918300028,2.0235498178063205,3.06263853309759,9.051457237887835,2.428914956676672,,,,,0,0,0,0,
599.994,,374.736,415.598,0,0,0.599994,3.6073246514195603,2.3948129883462457,1.2807228548958276,2.3266017965237324,7.508033674657476,1.8451795211012705,,,,,0,0,0,0,
666.666,,375.104,415.073,0,0,0.6666660000000001,3.0894596915562715,2.7688063419406603,1.4807308901448155,1.608728801411456,6.002698355091047,1.2758493713042796,,,,,0,0,0,0,
733.329,,374.182,415.575,0,0,0.7333289999999999,3.5985916527425843,1.8527974513282288,0.9908581779129223,2.607733474829662,8.097549435362076,2.0681392112029453,,,,,0,0,0,0,
