TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,519.019,597.149,0,0,0.0,7.436883,20.639642,17.439225,-10.002342,0.663622,-0.779833,484.129641,162.048701,1.473925,44.34766,21.163182,0,0,0,0,8.408946,15.021955,-14.907084
66.667,,519.274,593.734,0,0,0.066667,4.215636,20.916154,17.672861,-13.457225,-0.229553,-1.049192,484.011528,154.808219,5.026543,151.239305,21.407481,0,0,0,0,8.26267,14.957773,-15.314872
133.334,,522.315,593.546,0,0,0.133334,4.220841,23.978652,20.260483,-16.039643,-0.897174,-1.250531,480.95208,143.948876,5.227105,157.273836,21.655917,0,0,0,0,7.972143,14.698806,-15.90358
199.999,,521.586,594.861,0,0,0.199999,5.728494,23.271137,19.662676,-13.934183,-0.352859,-1.086378,477.591943,140.22121,2.935603,88.326804,21.643892,0,0,0,0,7.810137,14.479515,-16.087316
266.669,,521.964,593.725,0,0,0.266669,4.784616,23.67061,20.000206,-15.21559,-0.684135,-1.186283,472.420387,135.37245,3.571207,107.45095,21.599461,0,0,0,0,7.577635,14.149064,-16.319948
333.331,,520.956,591.823,0,0,0.333331,3.074173,22.684066,19.166638,-16.092465,-0.91083,-1.254649,473.427487,126.035649,5.581608,167.940152,21.995402,0,0,0,0,7.439354,14.131749,-16.855011
399.997,,518.842,589.345,0,0,0.399997,0.787199,20.591511,17.398558,-16.611358,-1.044977,-1.295104,477.440568,122.893276,2.139641,64.377793,22.285281,0,0,0,0,7.499589,14.333326,-17.064276
466.665,,520.177,586.273,0,0,0.466665,-2.094308,21.947943,18.544659,-20.638967,-2.086216,-1.609117,482.869254,121.426547,3.584079,107.838232,22.571771,0,0,0,0,7.632126,14.628125,-17.190196
533.331,,518.948,583.841,0,0,0.533331,-4.33636,20.740361,17.524327,-21.860687,-2.402062,-1.704368,486.880064,116.826304,2.694702,81.078548,22.916896,0,0,0,0,7.676164,14.817993,-17.481739
600.0,,517.045,578.694,0,0,0.6,-9.293941,18.858767,15.934495,-25.228436,-3.27271,-1.966935,490.599491,113.76492,1.946602,58.569606,23.191303,0,0,0,0,7.739276,15.003637,-17.6841
