TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
0.0,,430.742,475.078,0,0,0.0,31.079695055665184,20.575020384240418,12.87529144666677,18.204403608998412,16.400148073396757,1.7615373395334895
66.668,,427.729,477.607,0,0,0.066668,33.62110363963211,17.58411992271209,11.003546630504642,22.617557009127466,19.068609753781026,2.188573273606818
133.329,,426.304,477.976,0,0,0.133329,34.00250629894407,16.181195195736848,10.125577898693434,23.876928400250634,19.83010249919208,2.310435531632515
200.002,,423.62,475.286,0,0,0.200002,31.324906569978225,13.519252516311496,8.45969918583613,22.865207384142096,19.21835427338916,2.212537001950113
266.665,,422.478,472.095,0,0,0.26666500000000004,28.14630036266385,12.399284628674309,7.758808562788859,20.387491799874994,17.72017632849508,1.9727824561723473
333.332,,421.607,469.537,0,0,0.333332,25.60069028230106,11.550296186205344,7.227500437823432,18.37318984447763,16.502206524738927,1.7778698304286575
399.995,,420.068,468.237,0,0,0.399995,24.313074843943298,10.033284570928402,6.2781346319478954,18.0349402119954,16.297680168900836,1.7451393235414998
466.666,,419.506,468.79,0,0,0.46666599999999997,24.878456278354577,9.493253762380618,5.9401762547070005,18.938280023647575,16.84389450889837,1.832550416082092
533.332,,420.001,467.486,0,0,0.533332,23.58683217283567,10.010199498725001,6.2636876903718575,17.323144482463814,15.867285062204417,1.6762628702051985
599.997,,419.461,464.157,0,0,0.599997,20.270203272404558,9.492123122987493,5.939468685715571,14.330734586688987,14.057891548114402,1.3867042623092878
666.666,,418.894,461.489,0,0,0.6666660000000001,17.614570506439236,8.947026301311439,5.598339930879895,12.01623057555934,12.658401273741765,1.1627427788312128
733.333,,418.688,459.991,0,0,0.733333,16.128932763553053,8.76290708477643,5.483115705420671,10.645817058132382,11.829765686900956,1.0301356012823826
799.995,,418.256,458.407,0,0,0.799995,14.557289490004507,8.352764515423416,5.226443095299223,9.330846394705283,11.034654230752144,0.9028933156371126
866.666,,417.22,456.817,0,0,0.866666,12.979643282304835,7.33860320490686,4.591767618756763,8.387875663548073,10.464476619943653,0.8116473628062518
933.329,,415.934,457.269,0,0,0.933329,13.443990992168551,6.074417607433418,3.8006236575402763,9.643367334628275,11.223623450013317,0.933134202231625
999.997,,416.604,457.114,0,0,0.9999969999999999,13.301335029672032,6.766212001683982,4.233557681237891,9.067777348434142,10.875586642199874,0.8774376095433949
1066.663,,416.142,456.386,0,0,1.066663,12.585674100235963,6.325984120982412,3.9580572878840625,8.6276168123519,10.609438739043252,0.8348457599914167
1133.33,,415.41,455.704,0,0,1.13333,11.916008761055764,5.615734968696472,3.5135740340697788,8.402434726985986,10.47327991757777,0.8130561611621531
1199.999,,415.622,455.268,0,0,1.199999,11.492339198668049,5.8494648927318735,3.6598452922819895,7.832493906386059,10.128658939795038,0.75790620632843
1266.664,,415.772,454.045,0,0,1.266664,10.281664305406082,6.021171961510902,3.7673018325512406,6.514362472854842,9.33163628928278,0.6303580708086092
1333.334,,416.076,453.045,0,0,1.333334,9.293985746923738,6.346859128129893,3.971121141702748,5.322864605220991,8.611184015417223,0.5150635503787231
1399.998,,416.229,452.216,0,0,1.399998,8.477301492213542,6.521522837895532,4.080427986758509,4.396873505455033,8.051273325244956,0.4254606205960011
1466.668,,415.376,451.615,0,0,1.4666679999999999,7.888613760023134,5.690167013435712,3.5601545858765173,4.328459174146616,8.00990584831105,0.4188405520814016
1533.331,,415.283,451.365,0,0,1.533331,7.650920151507478,5.618787457806604,3.515484321871654,4.135435829635824,7.8931921627565,0.4001627730087971
1599.997,,415.37,453.446,0,0,1.5999970000000001,9.744222514962644,5.727387439136578,3.583447617442451,6.160774897520193,9.117835677816862,0.5961433978028307
1666.662,,414.599,454.898,0,0,1.666662,11.208520113855514,4.977965683375885,3.114449633555212,8.094070480300301,10.286824088542403,0.7832174942999524
1733.332,,414.311,456.374,0,0,1.733332,12.696814056407618,4.7115241535932455,2.9477070225603526,9.749107033847265,11.28756012066088,0.9433660358278226
1800.001,,414.388,455.921,0,0,1.800001,12.256103237628508,4.810060930579709,3.009372632599241,9.246730605029267,10.983792694541064,0.8947539056602098
1866.663,,414.57,455.243,0,0,1.866663,11.590386554174813,5.013574102792461,3.1367338504029516,8.453652703771862,10.504249429853488,0.8180122355550041
1933.335,,414.466,457.665,0,0,1.933335,14.024667140022416,4.93106917786622,3.0851011840789027,10.939565955943513,12.007384184694661,1.0585600233648143
1999.999,,413.996,458.08,0,0,1.999999,14.451941681291487,4.482540374440646,2.8044059641911008,11.647535717100386,12.435465877586342,1.1270662593462002
2066.666,,413.638,457.391,0,0,2.066666,13.775212205695027,4.145991260582662,2.593789105706366,11.181423099988661,12.153625763560418,1.0819631734607542
