TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,762.758,937.002,0,0,0.0,84.131874,19.967951,18.176092,65.955782,11.238648,1.519917,,,,,,0,0,0,0,,,
66.668,,755.638,932.871,0,0,0.066668,80.003266,12.849972,11.697005,68.306261,11.485079,1.574082,,,,,,0,0,0,0,,,
133.334,,748.313,913.423,0,0,0.133334,60.557657,5.526993,5.031318,55.526339,10.145193,1.279576,,,,,,0,0,0,0,,,
200.004,,743.41,895.597,0,0,0.200004,42.734049,0.626015,0.570238,42.16381,8.744225,0.971643,,,,,,0,0,0,0,,,
266.668,,738.332,881.439,0,0,0.266668,28.57844,-4.449964,-4.050134,32.628574,7.744522,0.751909,,,,,,0,0,0,0,,,
333.334,,734.014,863.216,0,0,0.333334,10.357831,-8.765943,-7.978721,18.336553,6.246103,0.422556,,,,,,0,0,0,0,,,
400.0,,730.719,848.151,0,0,0.4,-4.704777,-12.058922,-10.976131,6.271354,4.981151,0.14452,,,,,,0,0,0,0,,,
466.672,,727.176,845.001,0,0,0.466672,-7.852386,-15.5999,-14.19928,6.346895,4.989071,0.146261,,,,,,0,0,0,0,,,
533.333,,724.16,842.292,0,0,0.533333,-10.558994,-18.613879,-16.942732,6.383738,4.992934,0.14711,,,,,,0,0,0,0,,,
599.999,,721.274,860.247,0,0,0.599999,7.398397,-21.497858,-19.567853,26.96625,7.150867,0.621423,,,,,,0,0,0,0,,,
666.669,,726.073,857.204,0,0,0.666669,4.357788,-16.696837,-15.197759,19.555547,6.373906,0.450647,,,,,,0,0,0,0,,,
733.334,,724.583,851.336,0,0,0.733334,-1.50782,-18.184816,-16.55218,15.04436,5.90094,0.346689,,,,,,0,0,0,0,,,
799.999,,724.184,853.313,0,0,0.799999,0.471571,-18.581795,-16.913528,17.385099,6.14635,0.400631,,,,,,0,0,0,0,,,
866.666,,722.256,870.044,0,0,0.866666,17.204962,-20.507774,-18.666635,35.871598,8.084531,0.826642,,,,,,0,0,0,0,,,
933.334,,726.598,885.447,0,0,0.933334,32.610354,-16.163752,-14.712522,47.322876,9.285117,1.090531,,,,,,0,0,0,0,,,
1000.001,,726.23,898.882,0,0,1.000001,46.047745,-16.529731,-15.045652,61.093397,10.72886,1.407866,,,,,,0,0,0,0,,,
1066.671,,725.954,906.008,0,0,1.066671,53.176137,-16.80371,-15.295039,68.471176,11.502369,1.577883,,,,,,0,0,0,0,,,
1133.335,,725.396,913.884,0,0,1.133335,61.054528,-17.359689,-15.801115,76.855643,12.381422,1.771098,,,,,,0,0,0,0,,,
1200.0,,720.914,902.866,0,0,1.2,50.038919,-21.839668,-19.878982,69.917902,11.654048,1.611222,,,,,,0,0,0,0,,,
1266.67,,715.594,893.008,0,0,1.26667,40.183311,-27.157647,-24.719633,64.902944,11.128265,1.495655,,,,,,0,0,0,0,,,
1333.337,,714.185,898.78,0,0,1.333337,45.957702,-28.564625,-26.000325,71.958027,11.867941,1.658235,,,,,,0,0,0,0,,,
1400.001,,713.727,895.681,0,0,1.400001,42.861093,-29.020604,-26.415377,69.27647,11.586799,1.59644,,,,,,0,0,0,0,,,
1466.671,,712.866,885.018,0,0,1.466671,32.200485,-29.879583,-27.197256,59.39774,10.551083,1.36879,,,,,,0,0,0,0,,,
1533.336,,711.208,869.555,0,0,1.533336,16.739876,-31.535562,-28.704598,45.444474,9.08818,1.047244,,,,,,0,0,0,0,,,
1600.005,,707.592,853.158,0,0,1.600005,0.345267,-35.149541,-31.994195,32.339463,7.714211,0.745246,,,,,,0,0,0,0,,,
1666.666,,707.861,839.654,0,0,1.666666,-13.156342,-34.87852,-31.747501,18.591159,6.272797,0.428424,,,,,,0,0,0,0,,,
1733.335,,706.674,825.465,0,0,1.733335,-27.34295,-36.063499,-32.826119,5.483169,4.898515,0.126357,,,,,,0,0,0,0,,,
1800.004,,705.391,818.482,0,0,1.800004,-34.323559,-37.344478,-33.99212,-0.331438,4.288894,-0.007638,,,,,,0,0,0,0,,,
1866.667,,705.242,816.093,0,0,1.866667,-36.710168,-37.491457,-34.125907,-2.584261,4.052702,-0.059553,,,,,,0,0,0,0,,,
1933.336,,706.672,813.687,0,0,1.933336,-39.113776,-36.059436,-32.82242,-6.291356,3.664039,-0.144981,,,,,,0,0,0,0,,,
2000.002,,707.365,820.475,0,0,2.000002,-32.323385,-35.364415,-32.189783,-0.133603,4.309636,-0.003079,,,,,,0,0,0,0,,,
2066.668,,711.826,829.448,0,0,2.066668,-23.347994,-30.901394,-28.127351,4.779357,4.824726,0.110138,,,,,,0,0,0,0,,,
2133.336,,711.896,829.535,0,0,2.133336,-23.258603,-30.829372,-28.061794,4.803192,4.827225,0.110687,,,,,,0,0,0,0,,,
2200.005,,705.342,832.609,0,0,2.200005,-20.182211,-37.381351,-34.025684,13.843473,5.775035,0.319016,,,,,,0,0,0,0,,,
2266.671,,706.021,833.681,0,0,2.266671,-19.10782,-36.70033,-33.40579,14.29797,5.822686,0.329489,,,,,,0,0,0,0,,,
2333.335,,708.287,826.687,0,0,2.333335,-26.099429,-34.432309,-31.341341,5.241912,4.873221,0.120797,,,,,,0,0,0,0,,,
2400.005,,709.759,820.592,0,0,2.400005,-32.192038,-32.958288,-29.999624,-2.192414,4.093784,-0.050523,,,,,,0,0,0,0,,,
2466.668,,709.11,819.978,0,0,2.466668,-32.803647,-33.605267,-30.588532,-2.215115,4.091404,-0.051046,,,,,,0,0,0,0,,,
2533.338,,707.743,818.416,0,0,2.533338,-34.363255,-34.970246,-31.830994,-2.532261,4.058153,-0.058355,,,,,,0,0,0,0,,,
2600.005,,706.961,809.599,0,0,2.600005,-43.177864,-35.750225,-32.540964,-10.6369,3.208439,-0.245122,,,,,,0,0,0,0,,,
2666.671,,707.169,800.98,0,0,2.666671,-51.794473,-35.540204,-32.349794,-19.444679,2.285004,-0.448093,,,,,,0,0,0,0,,,
2733.335,,709.191,790.23,0,0,2.733335,-62.542082,-33.516183,-30.507444,-32.034638,0.965035,-0.738222,,,,,,0,0,0,0,,,
2799.999,,710.051,793.2,0,0,2.799999,-59.569691,-32.654162,-29.722796,-29.846895,1.194404,-0.687806,,,,,,0,0,0,0,,,
2866.668,,711.992,809.541,0,0,2.866668,-43.226299,-30.711141,-27.954175,-15.272124,2.722468,-0.351938,,,,,,0,0,0,0,,,
2933.339,,713.191,821.399,0,0,2.933339,-31.365908,-29.51012,-26.860955,-4.504953,3.85133,-0.103814,,,,,,0,0,0,0,,,
