TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,361.279,327.253,0,0,0.0,6.168212,8.759445,8.397971,-2.229759,2.271086,-0.411956,,,,,,0,0,0,0,,,
66.669,,361.441,329.019,0,0,0.066669,7.947499,8.943172,8.574117,-0.626618,3.545394,-0.11577,,,,,,0,0,0,0,,,
133.334,,363.224,332.521,0,0,0.133334,11.46278,10.747879,10.30435,1.15843,4.964297,0.214024,,,,,,0,0,0,0,,,
200.003,,362.218,333.626,0,0,0.200003,12.581056,9.763568,9.360658,3.220398,6.603319,0.59498,,,,,,0,0,0,0,,,
266.673,,361.691,331.062,0,0,0.266673,10.030326,9.258237,8.87618,1.154146,4.960892,0.213233,,,,,,0,0,0,0,,,
333.333,,361.731,333.448,0,0,0.333333,12.42959,9.319884,8.935283,3.494306,6.821044,0.645586,,,,,,0,0,0,0,,,
400.003,,358.187,335.488,0,0,0.400003,14.48285,5.797515,5.558271,8.924579,11.137472,1.648849,,,,,,0,0,0,0,,,
466.673,,360.148,334.583,0,0,0.466673,13.591105,7.780126,7.459066,6.132039,8.917731,1.132917,,,,,,0,0,0,0,,,
533.339,,361.082,335.063,0,0,0.533339,14.084353,8.735717,8.375223,5.709131,8.581569,1.054783,,,,,,0,0,0,0,,,
600.0,,359.236,339.353,0,0,0.6,18.387596,6.911287,6.626081,11.761515,13.392503,2.172984,,,,,,0,0,0,0,,,
666.669,,359.906,339.941,0,0,0.666669,18.988834,7.60284,7.289096,11.699739,13.343398,2.16157,,,,,,0,0,0,0,,,
733.334,,361.012,341.931,0,0,0.733334,20.992067,8.730372,8.370098,12.621968,14.076462,2.331956,,,,,,0,0,0,0,,,
800.003,,359.947,343.612,0,0,0.800003,22.686295,7.686886,7.369674,15.316621,16.218393,2.829803,,,,,,0,0,0,0,,,
866.672,,359.656,341.542,0,0,0.866672,20.629517,7.417382,7.111291,13.518226,14.788882,2.497543,,,,,,0,0,0,0,,,
933.336,,359.851,342.713,0,0,0.933336,21.813733,7.633856,7.318832,14.494902,15.565223,2.677987,,,,,,0,0,0,0,,,
1000.002,,359.586,342.327,0,0,1.000002,21.440945,7.390312,7.085338,14.355607,15.454501,2.652252,,,,,,0,0,0,0,,,
1066.668,,359.684,343.029,0,0,1.066668,22.156151,7.509748,7.199845,14.956305,15.931985,2.763233,,,,,,0,0,0,0,,,
1133.339,,360.252,340.292,0,0,1.133339,19.432352,8.099167,7.764941,11.667411,13.317701,2.155598,,,,,,0,0,0,0,,,
1200.005,,356.466,335.304,0,0,1.200005,14.457548,4.334565,4.155692,10.301856,12.232245,1.903306,,,,,,0,0,0,0,,,
1266.669,,355.723,331.925,0,0,1.266669,11.091737,3.612943,3.463849,7.627888,10.106756,1.409281,,,,,,0,0,0,0,,,
1333.337,,352.757,332.603,0,0,1.333337,11.782923,0.668304,0.640725,11.142198,12.900218,2.058562,,,,,,0,0,0,0,,,
1400.002,,354.811,334.405,0,0,1.400002,13.598102,2.743644,2.630423,10.967679,12.761496,2.026319,,,,,,0,0,0,0,,,
1466.669,,354.068,329.937,0,0,1.466669,9.143276,2.021966,1.938526,7.20475,9.77041,1.331104,,,,,,0,0,0,0,,,
1533.339,,353.68,328.186,0,0,1.533339,7.405446,1.65527,1.586962,5.818483,8.668492,1.074986,,,,,,0,0,0,0,,,
1600.005,,352.117,330.924,0,0,1.600005,10.156609,0.113554,0.108868,10.047742,12.030255,1.856358,,,,,,0,0,0,0,,,
1666.671,,354.836,330.288,0,0,1.666671,9.533768,2.853818,2.73605,6.797717,9.446867,1.255904,,,,,,0,0,0,0,,,
