TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2294570.327,,419.72,426.898,0,0,2294.570327,-10.15188045082391,2.66042035132665,1.5670978905897641,-11.718978341413674,0.03134291368234063,-0.9192796566690297,457.2771631461827,122.5801001558093,3.816704096239728,110.73966464977322,0,0,0,0,7.188067646915819
2294636.99,,419.879,426.138,0,0,2294.6369900000004,-10.911611124322064,2.8198319382336194,1.6609979088364528,-12.572609033158518,-0.2393308618717209,-0.9862415800012204,462.9009928033742,119.62752150056605,3.2443035448675297,94.13176330191837,0,0,0,0,7.291319378705599
2294703.643,,415.83,424.799,0,0,2294.7036430000003,-12.250341854122041,-1.2287565438520005,-0.7237881642300613,-11.52655368989198,0.09235794915463591,-0.9041851610200018,465.10265914423275,118.45765517550801,1.4593101533220276,42.34111760408807,0,0,0,0,7.332974156118369
2294770.303,,413.293,424.288,0,0,2294.770303,-12.761072571543934,-3.765344989970231,-2.217943676989892,-10.543128894554043,0.40418753178539374,-0.8270417120024987,465.67546956082975,114.35868757463925,2.0944506283539734,60.76938488313404,0,0,0,0,7.274410097601285
2294836.961,,415.731,424.482,0,0,2294.836961,-12.566803312945297,-1.326933455686742,-0.7816184260796328,-11.785184886865665,0.010349788906974222,-0.9244731409983988,463.58401786120913,112.98408040566743,2.9305933725767312,85.02962742742655,0,0,0,0,7.18805113714576
2294903.622,,414.621,425.409,0,0,2294.903622,-11.639534058128618,-2.4365219101317734,-1.4352119203813212,-10.204322137747297,0.5116181864408148,-0.8004644669559923,466.1431792077378,111.21667962830377,2.0464617596078174,59.37701306235129,0,0,0,0,7.231801086472474
2294970.279,,416.138,425.629,0,0,2294.970279,-11.419264835366675,-0.9191103965204661,-0.5413937759136326,-10.877871059453042,0.2980456996247534,-0.8533001155472465,466.2045664725585,108.9102538720896,3.584566828913931,104.00432376712513,0,0,0,0,7.193100524485808
2295036.938,,416.761,426.028,0,0,2295.036938,-11.019995620424368,-0.2956988778099685,-0.17417860593810372,-10.845817014486263,0.3082095672748299,-0.8507856786574894,466.6371947579804,108.40711272784233,1.812892775679866,52.60013167449264,0,0,0,0,7.197192071393204
2295103.595,,415.565,427.395,0,0,2295.103595,-9.652726429455413,-1.4912873786937553,-0.8784296847134221,-8.77429674474199,0.9650582700813702,-0.6882880285318103,467.0409086725893,108.84726428281279,1.0445645129161076,30.307490690553742,0,0,0,0,7.21684779427663
2295170.25,,416.441,427.58,0,0,2295.17025,-9.467457262457458,-0.6148758991704426,-0.36218707327218,-9.105270189185278,0.8601114439164379,-0.7142507998170151,465.09779695566704,110.45850194289795,1.7885135109199575,51.892780112557254,0,0,0,0,7.187515067037624
2295236.907,,416.997,432.289,0,0,2295.236907,-4.758188103276723,-0.05846441454593787,-0.034437694618802785,-4.72375040865792,2.2494271200386313,-0.3705483129459736,469.78797080245783,109.39393309015915,1.5388413465872928,44.64867340336215,0,0,0,0,7.308205185917069
2295303.563,,419.566,432.651,0,0,2295.303563,-4.395918964026521,2.510947056660541,1.4790519375391162,-5.8749709015656375,1.8843919820990496,-0.4608542721037491,467.13370017737486,107.40709166687799,2.6736242066681872,77.5738020502158,0,0,0,0,7.194785292395063
2295370.224,,418.437,432.337,0,0,2295.370224,-4.7096498204809905,1.3823585514875276,0.8142666274813581,-5.523916447962349,1.995706201820513,-0.4333162727851467,467.9919543921287,107.02614071883923,0.8074863748628716,23.42879303891443,0,0,0,0,7.213904871320963
2295436.879,,418.176,433.68,0,0,2295.4368790000003,-3.3663807170512428,1.1217700020334291,0.6607691934278478,-4.027149910479091,2.470308923748734,-0.31590441412261766,468.814950730751,108.1011005671819,0.9111139962150281,26.43549404261421,0,0,0,0,7.256924219476138
2295503.539,,419.15,435.008,0,0,2295.503539,-2.038111609326222,2.0961814762004565,1.234737855175524,-3.2728494645017463,2.7094865348506416,-0.2567343196995485,467.39603265441934,108.24727414041627,1.8481344964608164,53.62265169243352,0,0,0,0,7.2171299349010685
2295570.196,,422.305,434.353,0,0,2295.570196,-2.692842529601762,5.25159292460711,3.093405711948744,-5.786248241550506,1.9125246366482995,-0.4538945411390416,466.1667758989452,109.22712119214643,0.9870269560131987,28.63806869829741,0,0,0,0,7.197475743597787
2295636.852,,419.071,432.202,0,0,2295.636852,-4.843573469802038,2.0180043595999564,1.1886882999474935,-6.032261769749532,1.8345173541560365,-0.4731927448859951,466.91751298273147,110.20171802049555,1.9157805949762627,55.585367710122455,0,0,0,0,7.236840294836548
2295703.516,,417.817,431.501,0,0,2295.703516,-5.544304393599646,0.7644158367313594,0.45027280923478974,-5.994577202834435,1.846466577755506,-0.4702366291968819,467.4955098852474,110.27298766013043,2.147474031858569,62.30783108557182,0,0,0,0,7.255400848839754
2295770.176,,417.624,431.931,0,0,2295.770176,-5.114035349430765,0.5718272819323147,0.33683018463882913,-5.450865534069594,2.0188695754693797,-0.4275858910840923,466.4025439230101,109.9939800579601,1.4785527635376592,42.89943183242048,0,0,0,0,7.217932764192665
2295836.831,,418.596,431.903,0,0,2295.8368309999996,-5.141766341327241,1.544238689032909,0.9096207241578977,-6.051387065485138,1.8284530033127424,-0.47469300325198177,467.19759701333004,110.01213571858615,1.0777472111036468,31.27026924943673,0,0,0,0,7.241818884689661
