TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,592.665,683.93,0,0,0.0,61.762145,41.455805,19.540432,42.221713,6.797691,1.187547,,,,,,0,0,0,0,,,
66.662,,586.623,682.739,0,0,0.066662,60.579784,35.416343,16.6937,43.886083,6.961613,1.23436,,,,,,0,0,0,0,,,
133.33,,582.482,675.943,0,0,0.13333,53.792423,31.277881,14.743015,39.049408,6.485254,1.098321,,,,,,0,0,0,0,,,
199.999,,580.792,667.059,0,0,0.199999,44.917061,29.590419,13.94762,30.969441,5.689466,0.871061,,,,,,0,0,0,0,,,
266.663,,570.316,663.095,0,0,0.266663,40.961698,19.116956,9.010899,31.950799,5.786119,0.898663,,,,,,0,0,0,0,,,
333.332,,564.432,658.087,0,0,0.333332,35.962336,13.235494,6.238641,29.723695,5.566774,0.836022,,,,,,0,0,0,0,,,
399.994,,561.466,659.537,0,0,0.399994,37.420972,10.272032,4.841797,32.579174,5.848007,0.916337,,,,,,0,0,0,0,,,
466.664,,559.221,657.401,0,0,0.466664,35.293608,8.02957,3.784801,31.508807,5.742588,0.886231,,,,,,0,0,0,0,,,
533.328,,559.024,652.614,0,0,0.533328,30.515244,7.835107,3.69314,26.822103,5.280999,0.754411,,,,,,0,0,0,0,,,
599.996,,559.742,651.757,0,0,0.599996,29.666879,8.555645,4.032769,25.63411,5.163995,0.720997,,,,,,0,0,0,0,,,
666.665,,561.344,656.605,0,0,0.666665,34.523514,10.160183,4.789077,29.734437,5.567832,0.836324,,,,,,0,0,0,0,,,
733.332,,561.448,662.523,0,0,0.733332,40.450148,10.26672,4.839294,35.610854,6.146594,1.001607,,,,,,0,0,0,0,,,
800.0,,563.93,660.542,0,0,0.8,38.477782,12.751257,6.010393,32.467388,5.836997,0.913193,,,,,,0,0,0,0,,,
866.662,,561.415,656.134,0,0,0.866662,34.078414,10.238795,4.826131,29.252283,5.520345,0.822763,,,,,,0,0,0,0,,,
933.333,,563.386,657.12,0,0,0.933333,35.073047,12.212332,5.756368,29.316679,5.526687,0.824574,,,,,,0,0,0,0,,,
999.999,,560.697,657.492,0,0,0.999999,35.453679,9.525869,4.49009,30.963589,5.68889,0.870896,,,,,,0,0,0,0,,,
1066.663,,556.422,651.906,0,0,1.066663,29.87631,5.253406,2.476242,27.400068,5.337922,0.770667,,,,,,0,0,0,0,,,
1133.33,,556.849,660.394,0,0,1.13333,38.372941,5.682943,2.678706,35.694235,6.154806,1.003952,,,,,,0,0,0,0,,,
1199.994,,557.632,670.488,0,0,1.199994,48.475571,6.46848,3.048973,45.426598,7.113336,1.277689,,,,,,0,0,0,0,,,
