TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
1533.331,,415.283,451.365,0,0,1.533331,7.6508,5.618787,3.515483,4.135317,7.893116,0.400151
1599.997,,415.37,453.446,0,0,1.599997,9.744102,5.727387,3.583446,6.160656,9.117759,0.596132
1666.662,,414.599,454.898,0,0,1.666662,11.2084,4.977966,3.114448,8.093952,10.286747,0.783206
1733.332,,414.311,456.374,0,0,1.733332,12.696694,4.711524,2.947705,9.748988,11.287482,0.943355
1800.001,,414.388,455.921,0,0,1.800001,12.255983,4.810061,3.009371,9.246612,10.983715,0.894742
1866.663,,414.57,455.243,0,0,1.866663,11.590267,5.013574,3.136732,8.453534,10.504172,0.818001
1933.335,,414.466,457.665,0,0,1.933335,14.024547,4.931069,3.0851,10.939448,12.007306,1.058549
1999.999,,413.996,458.08,0,0,1.999999,14.451822,4.48254,2.804404,11.647418,12.435388,1.127055
2066.666,,413.638,457.391,0,0,2.066666,13.775093,4.145991,2.593787,11.181305,12.153548,1.081952
2133.331,,413.331,457.601,0,0,2.133331,13.997358,3.86042,2.415073,11.582285,12.396005,1.120752
2199.998,,413.094,457.003,0,0,2.199998,13.41162,3.644829,2.280153,11.131467,12.123413,1.077129
2266.667,,413.087,457.06,0,0,2.266667,13.480877,3.659216,2.289157,11.19172,12.159845,1.08296
2333.334,,412.63,458.214,0,0,2.333334,14.64713,3.223582,2.016532,12.630598,13.029878,1.222192
2400.001,,413.0,458.815,0,0,2.400001,15.260377,3.614927,2.261441,12.998937,13.252598,1.257834
2466.666,,412.825,458.518,0,0,2.466666,14.97562,3.46125,2.165268,12.810353,13.138569,1.239586
2533.335,,412.339,458.789,0,0,2.533335,15.258859,2.996554,1.874454,13.384405,13.485676,1.295133
2599.997,,412.089,458.206,0,0,2.599997,14.688093,2.767833,1.731318,12.956775,13.227105,1.253754
2666.667,,411.58,456.811,0,0,2.666667,13.305323,2.280095,1.426085,11.879238,12.575561,1.149487
2733.329,,411.084,455.315,0,0,2.733329,11.821547,1.805333,1.128972,10.692575,11.858032,1.03466
2799.997,,411.096,456.081,0,0,2.799997,12.599768,1.838551,1.149761,11.450007,12.316021,1.107952
2866.664,,411.269,456.619,0,0,2.866664,13.149984,2.032749,1.271292,11.878691,12.57523,1.149434
2933.335,,411.503,456.71,0,0,2.933335,13.253196,2.287926,1.430986,11.82221,12.541078,1.143969
2999.996,,411.233,456.798,0,0,2.999996,13.353402,2.03908,1.275254,12.078147,12.695833,1.168734
3066.669,,411.667,455.498,0,0,3.066669,12.065605,2.494216,1.560085,10.50552,11.744928,1.01656
3133.335,,411.439,454.491,0,0,3.133335,11.070803,2.287329,1.430612,9.64019,11.221697,0.932827
3199.998,,411.396,453.04,0,0,3.199998,9.631995,2.265421,1.416902,8.215094,10.359997,0.794928
3266.663,,410.748,452.053,0,0,3.266663,8.657184,1.638492,1.024561,7.632622,10.007799,0.738566
3333.328,,410.33,452.958,0,0,3.333328,9.574367,1.241542,0.776145,8.798223,10.712592,0.851354
3400.0,,409.899,453.753,0,0,3.4,10.381548,0.831574,0.519581,9.861967,11.355796,0.954287
3466.667,,409.73,452.626,0,0,3.466667,9.266723,0.683583,0.426967,8.839756,10.737706,0.855373
3533.332,,409.364,451.058,0,0,3.533332,7.710893,0.338571,0.211053,7.49984,9.927511,0.725717
3599.997,,409.251,449.08,0,0,3.599997,5.745059,0.246538,0.153458,5.591601,8.773674,0.541068
3666.668,,408.347,446.695,0,0,3.666668,3.372221,-0.636514,-0.399167,3.771389,7.673063,0.364936
3733.332,,407.87,445.694,0,0,3.733332,2.383378,-1.092588,-0.684585,3.067963,7.247729,0.296869
3800.0,,408.17,444.114,0,0,3.8,0.81553,-0.771682,-0.483758,1.299288,6.178281,0.125725
3866.666,,408.124,443.58,0,0,3.866666,0.293678,-0.796798,-0.499475,0.793153,5.872241,0.076749
3933.333,,408.872,442.056,0,0,3.933333,-1.218178,-0.027934,-0.01831,-1.199869,4.66714,-0.116105
4000.001,,408.796,440.527,0,0,4.000001,-2.735039,-0.08309,-0.052827,-2.682212,3.770825,-0.259543
4066.668,,408.452,439.6,0,0,4.066668,-3.649905,-0.406267,-0.255076,-3.394829,3.339933,-0.328498
4133.334,,407.957,439.256,0,0,4.133334,-3.981775,-0.880464,-0.551835,-3.42994,3.318703,-0.331896
4199.996,,408.276,439.348,0,0,4.199996,-3.877651,-0.540684,-0.339196,-3.538455,3.253088,-0.342396
4266.668,,408.38,440.167,0,0,4.266668,-3.046529,-0.415921,-0.261118,-2.785411,3.708424,-0.269529
4333.335,,408.61,440.519,0,0,4.333335,-2.682413,-0.16518,-0.104201,-2.578212,3.83371,-0.249479
4399.997,,408.643,440.082,0,0,4.399997,-3.107302,-0.111461,-0.070583,-3.036719,3.556468,-0.293846
4466.668,,408.463,440.191,0,0,4.466668,-2.986193,-0.27076,-0.170274,-2.815919,3.689977,-0.272481
4533.334,,408.804,440.111,0,0,4.533334,-3.054091,0.090919,0.056069,-3.11016,3.512061,-0.300953
4599.997,,408.552,439.305,0,0,4.599997,-3.847993,-0.140423,-0.088708,-3.759286,3.119561,-0.363765
4666.664,,407.646,438.271,0,0,4.666664,-4.869899,-1.025785,-0.642778,-4.227121,2.836679,-0.409035
4733.333,,408.028,438.172,0,0,4.733333,-4.95681,-0.623166,-0.390814,-4.565995,2.631775,-0.441826
4799.998,,407.555,438.969,0,0,4.799998,-4.147725,-1.075569,-0.673934,-3.473791,3.292188,-0.336139
4866.668,,406.815,440.482,0,0,4.866668,-2.622644,-1.79499,-1.124157,-1.498487,4.486577,-0.145
4933.33,,406.331,443.155,0,0,4.93333,0.062431,-2.258435,-1.414187,1.476618,6.285506,0.142884
5000.001,,406.368,444.939,0,0,5.000001,1.858503,-2.200897,-1.378179,3.236682,7.349747,0.313195
5066.665,,407.031,445.573,0,0,5.066665,2.504569,-1.517381,-0.950426,3.454995,7.481752,0.33432
5133.332,,407.047,444.772,0,0,5.133332,1.715632,-1.480885,-0.927586,2.643218,6.990902,0.255769
5199.998,,406.802,444.687,0,0,5.199998,1.642689,-1.705409,-1.068096,2.710786,7.031758,0.262307
5266.663,,407.711,446.11,0,0,5.266663,3.077743,-0.775953,-0.486431,3.564173,7.547768,0.344885
5333.333,,407.826,446.696,0,0,5.333333,3.675792,-0.640517,-0.401673,4.077465,7.858135,0.394553
5400.001,,407.13,445.92,0,0,5.400001,2.911837,-1.316101,-0.824462,3.736299,7.651846,0.361541
5466.664,,406.649,445.805,0,0,5.466664,2.808876,-1.776707,-1.112715,3.921591,7.763885,0.37947
5533.335,,406.823,446.617,0,0,5.533335,3.632912,-1.58233,-0.991072,4.623984,8.188594,0.447437
5599.995,,407.374,446.034,0,0,5.599995,3.061942,-1.010977,-0.633512,3.695454,7.627148,0.357588
5666.665,,407.438,446.186,0,0,5.666665,3.225969,-0.926641,-0.580733,3.806702,7.694416,0.368353
5733.331,,407.118,444.419,0,0,5.733331,1.470991,-1.226327,-0.76828,2.239271,6.746652,0.216682
5799.998,,406.417,444.607,0,0,5.799998,1.671009,-1.907032,-1.194274,2.865283,7.125177,0.277257
5866.666,,406.576,446.217,0,0,5.866666,3.293022,-1.727756,-1.082081,4.375104,8.038106,0.423354
5933.334,,406.031,445.799,0,0,5.933334,2.887031,-2.252501,-1.410474,4.297505,7.991185,0.415845
5999.996,,406.071,444.528,0,0,5.999996,1.628034,-2.192268,-1.372779,3.000813,7.207126,0.290372
6066.663,,406.343,442.773,0,0,6.066663,-0.114966,-1.900052,-1.189907,1.074941,6.042627,0.104016
6133.331,,407.04,442.19,0,0,6.133331,-0.68597,-1.182857,-0.741076,0.055106,5.425973,0.005332
6199.998,,407.088,441.521,0,0,6.199998,-1.342979,-1.114682,-0.698411,-0.644568,5.002908,-0.062371
6266.663,,407.17,440.451,0,0,6.266663,-2.400993,-1.012527,-0.634482,-1.766512,4.324513,-0.170935
6333.335,,406.866,439.394,0,0,6.333335,-3.44601,-1.29639,-0.812127,-2.633884,3.800047,-0.254866
6399.998,,405.874,437.571,0,0,6.399998,-5.257034,-2.268276,-1.420346,-3.836688,3.072759,-0.371255
6466.667,,405.571,436.997,0,0,6.466667,-5.81906,-2.551179,-1.597391,-4.22167,2.839975,-0.408507
6533.334,,405.958,436.259,0,0,6.533334,-6.545092,-2.144103,-1.342637,-5.202455,2.246933,-0.503412
6600.002,,405.77,435.237,0,0,6.600002,-7.555127,-2.312047,-1.447738,-6.107389,1.699755,-0.590978
6666.662,,405.531,434.511,0,0,6.666662,-8.269169,-2.531013,-1.58477,-6.684399,1.35086,-0.646812
6733.331,,405.913,434.701,0,0,6.733331,-8.067213,-2.128995,-1.333182,-6.734031,1.320849,-0.651614
6800.0,,405.261,436.637,0,0,6.8,-6.119262,-2.760998,-1.728698,-4.390564,2.737851,-0.42485
6866.663,,405.0,436.273,0,0,6.866663,-6.471316,-3.002022,-1.879534,-4.591783,2.616183,-0.444321
6933.333,,404.501,435.009,0,0,6.933333,-7.723374,-3.481063,-2.179324,-5.54405,2.040384,-0.536466
7000.0,,405.757,434.384,0,0,7.0,-8.336436,-2.205125,-1.380825,-6.955611,1.186869,-0.673055
7066.667,,406.962,434.199,0,0,7.066667,-8.509503,-0.980207,-0.614255,-7.895248,0.618707,-0.763979
7133.33,,408.825,433.726,0,0,7.13333,-8.970575,0.90269,0.564087,-9.534662,-0.372582,-0.922615
7199.999,,409.8,433.518,0,0,7.199999,-9.166651,1.89757,1.186696,-10.353346,-0.867608,-1.001835
7266.666,,410.108,433.32,0,0,7.266666,-9.352731,2.22543,1.391875,-10.744606,-1.104187,-1.039695
7333.332,,410.221,433.923,0,0,7.333332,-8.737816,2.358269,1.475007,-10.212823,-0.782639,-0.988237
7399.996,,409.552,434.939,0,0,7.399996,-7.709905,1.709089,1.068742,-8.778647,0.08455,-0.84946
7466.664,,409.821,435.262,0,0,7.466664,-7.374999,1.99789,1.249477,-8.624476,0.177772,-0.834542
7533.335,,409.478,435.94,0,0,7.533335,-6.685096,1.674673,1.047204,-7.732299,0.717236,-0.748211
7599.999,,409.455,437.105,0,0,7.599999,-5.508199,1.671434,1.045177,-6.553375,1.430085,-0.634133
7666.667,,409.195,437.621,0,0,7.666667,-4.980305,1.431176,0.89482,-5.875126,1.840195,-0.568503
7733.334,,409.12,438.849,0,0,7.733334,-3.740417,1.375899,0.860227,-4.600644,2.610825,-0.445178
7799.998,,409.105,439.51,0,0,7.799998,-3.067533,1.380602,0.86317,-3.930703,3.015911,-0.380352
7866.667,,408.259,440.711,0,0,7.866667,-1.854652,0.554287,0.346052,-2.200704,4.061974,-0.21295
7933.328,,407.82,442.872,0,0,7.933328,0.318222,0.13495,0.083625,0.234597,5.534505,0.022701
8000.001,,408.372,444.294,0,0,8.000001,1.752094,0.706598,0.441369,1.310725,6.185197,0.126831
8066.665,,407.207,445.176,0,0,8.066665,2.645961,-0.438777,-0.275421,2.921382,7.159097,0.282686
8133.331,,407.262,445.215,0,0,8.133331,2.696823,-0.36417,-0.228731,2.925554,7.16162,0.283089
8199.999,,407.867,444.751,0,0,8.199999,2.244681,0.260418,0.162144,2.082537,6.651881,0.201515
8266.662,,408.52,443.668,0,0,8.266662,1.173534,0.932985,0.583046,0.590488,5.749698,0.057138
8333.329,,407.866,443.265,0,0,8.333329,0.782383,0.298534,0.185998,0.596385,5.753263,0.057709
8399.996,,407.684,442.575,0,0,8.399996,0.104228,0.136064,0.084322,0.019906,5.404689,0.001926
8466.666,,407.688,441.283,0,0,8.466666,-1.175931,0.159576,0.099036,-1.274967,4.62173,-0.123371
8533.333,,407.983,441.154,0,0,8.533333,-1.293095,0.474067,0.295849,-1.588944,4.431881,-0.153753
8599.996,,408.807,441.498,0,0,8.599996,-0.937265,1.317538,0.823704,-1.760969,4.327864,-0.170399
8666.668,,408.759,442.005,0,0,8.666668,-0.418437,1.288993,0.80584,-1.224277,4.652381,-0.118466
8733.329,,409.144,443.245,0,0,8.733329,0.833385,1.693425,1.058939,-0.225554,5.256269,-0.021826
8800.0,,408.837,443.848,0,0,8.8,1.448204,1.405842,0.878966,0.569239,5.736849,0.055082
8866.663,,408.904,444.482,0,0,8.866663,2.094018,1.492236,0.933033,1.160985,6.094655,0.112342
8933.332,,408.485,446.304,0,0,8.933332,3.927828,1.092614,0.682944,3.244884,7.354706,0.313989
9000.002,,408.497,448.579,0,0,9.000002,6.214633,1.123973,0.702568,5.512065,8.725582,0.533371
9066.662,,407.806,448.776,0,0,9.066662,6.423433,0.45231,0.282233,6.1412,9.105995,0.594249
9133.332,,408.291,449.64,0,0,9.133332,7.29923,0.95663,0.597843,6.701387,9.444718,0.648455
9199.999,,408.781,449.476,0,0,9.199999,7.147022,1.465931,0.91657,6.230452,9.159962,0.602886
9266.666,,407.456,449.479,0,0,9.266666,7.16181,0.160213,0.099435,7.062375,9.662993,0.683386
9333.332,,408.113,448.948,0,0,9.333332,6.642593,0.836476,0.522649,6.119944,9.093142,0.592192
9399.996,,409.848,448.819,0,0,9.399996,6.525371,2.590719,1.620478,4.904894,8.358449,0.474619
9466.664,,409.082,450.177,0,0,9.466664,7.895146,1.843945,1.153136,6.74201,9.469281,0.652386
9533.33,,408.59,450.21,0,0,9.53333,7.939916,1.371151,0.857255,7.082661,9.675259,0.685349
9599.995,,407.566,451.504,0,0,9.599995,9.245682,0.366337,0.22843,9.017251,10.84503,0.872549
9666.666,,407.911,450.567,0,0,9.666666,8.320444,0.730507,0.456332,7.864111,10.147771,0.760966
9733.334,,407.824,448.964,0,0,9.733334,6.729201,0.662657,0.413871,6.31533,9.211284,0.611099
9799.997,,406.551,446.296,0,0,9.799997,4.072953,-0.591213,-0.370817,4.443771,8.079626,0.429999
9866.666,,405.499,444.14,0,0,9.866666,1.928702,-1.6241,-1.017212,2.945914,7.173931,0.285059
9933.334,,405.657,443.291,0,0,9.933334,1.091446,-1.447006,-0.906384,1.99783,6.600662,0.193319
9999.995,,405.945,442.572,0,0,9.999995,0.384185,-1.139933,-0.714214,1.098399,6.056811,0.106286
10066.669,,407.467,440.563,0,0,10.066669,-1.613079,0.401125,0.250201,-1.863279,4.266001,-0.180299
10133.335,,407.211,439.878,0,0,10.133335,-2.286348,0.164162,0.101906,-2.388254,3.94857,-0.231098
10199.997,,407.942,440.72,0,0,10.199997,-1.432622,0.914179,0.571277,-2.003899,4.180974,-0.193906
10266.664,,408.117,441.324,0,0,10.266664,-0.8169,1.108179,0.692685,-1.509585,4.479866,-0.146074
10333.333,,407.645,441.986,0,0,10.333333,-0.143182,0.655161,0.40918,-0.552362,5.058661,-0.053449
10400.001,,407.49,442.814,0,0,10.400001,0.696532,0.519124,0.324046,0.372486,5.61788,0.036043
10466.663,,407.335,442.818,0,0,10.466663,0.71224,0.383067,0.2389,0.473341,5.678863,0.045802
10533.333,,406.843,442.769,0,0,10.533333,0.674946,-0.090006,-0.057156,0.732102,5.835326,0.070841
10600.0,,406.677,446.248,0,0,10.6,4.165646,-0.237099,-0.149209,4.314855,8.001676,0.417524
10666.668,,406.028,451.125,0,0,10.666668,9.054343,-0.867211,-0.543541,9.597883,11.196115,0.928733
10733.332,,405.702,453.066,0,0,10.733332,11.007034,-1.174341,-0.735747,11.742781,12.49305,1.136283
10799.998,,405.12,453.441,0,0,10.799998,11.393721,-1.73749,-1.088173,12.481894,12.939963,1.207802
10866.665,,404.94,453.021,0,0,10.866665,10.985404,-1.898657,-1.189033,12.174438,12.754056,1.178052
10933.335,,404.921,451.874,0,0,10.933335,9.850084,-1.898842,-1.189149,11.039233,12.067642,1.068204
10999.995,,405.019,451.133,0,0,10.999995,9.120757,-1.782047,-1.116058,10.236815,11.582452,0.990559
11066.667,,404.433,450.684,0,0,11.066667,8.683428,-2.349268,-1.471032,10.15446,11.532655,0.98259
11133.333,,404.649,454.341,0,0,11.133333,12.352094,-2.114509,-1.324117,13.67621,13.662119,1.32337
11199.998,,404.774,459.383,0,0,11.199998,17.405755,-1.970769,-1.234162,18.639917,16.663477,1.80368
11266.667,,404.206,463.009,0,0,11.266667,21.043413,-2.520046,-1.577907,22.621319,19.070874,2.188937
11333.329,,404.98,463.359,0,0,11.333329,21.405065,-1.727343,-1.081823,22.486887,18.989589,2.175929
11400.002,,404.34,460.738,0,0,11.400002,18.795714,-2.348655,-1.470648,20.266362,17.646925,1.961061
11466.668,,403.816,458.666,0,0,11.466668,16.735358,-2.853988,-1.786892,18.52225,16.592329,1.792294
11533.331,,404.191,456.243,0,0,11.533331,14.323997,-2.460339,-1.540542,15.864539,14.985315,1.535122
11600.001,,404.174,455.068,0,0,11.600001,13.160634,-2.458708,-1.53952,14.700154,14.281257,1.422451
11666.664,,404.575,453.667,0,0,11.666664,11.771264,-2.039096,-1.276922,13.048186,13.282377,1.262599
11733.334,,404.621,452.006,0,0,11.733334,10.121892,-1.9745,-1.236497,11.358389,12.260623,1.099087
11799.999,,404.907,449.173,0,0,11.799999,7.300514,-1.669924,-1.045889,8.346403,10.439394,0.807634
11866.663,,404.733,447.68,0,0,11.866663,5.819132,-1.825367,-1.143167,6.962299,9.602481,0.673702
11933.33,,404.61,446.78,0,0,11.93333,4.930746,-1.929827,-1.20854,6.139286,9.104837,0.594064
11999.997,,403.629,446.307,0,0,11.999997,4.469356,-2.892305,-1.810871,6.280227,9.190059,0.607702
12066.662,,404.051,445.607,0,0,12.066662,3.780961,-2.451801,-1.535198,5.316159,8.607125,0.514415
12133.335,,403.966,444.74,0,0,12.133335,2.925563,-2.518314,-1.576823,4.502386,8.115068,0.43567
12199.996,,405.281,445.6,0,0,12.199996,3.797159,-1.184848,-0.742322,4.539481,8.137498,0.43926
12266.669,,405.455,446.764,0,0,12.266669,4.972752,-0.992397,-0.621884,5.594636,8.775509,0.541361
12333.331,,406.009,446.954,0,0,12.333331,5.17434,-0.419967,-0.263649,5.437989,8.680791,0.526203
12399.999,,406.341,446.263,0,0,12.399999,4.494924,-0.069553,-0.044356,4.539279,8.137376,0.43924
12466.667,,406.543,445.719,0,0,12.466667,3.962503,0.150843,0.093571,3.868932,7.732044,0.374375
12533.329,,406.801,445.525,0,0,12.533329,3.780078,0.427219,0.266531,3.513547,7.517156,0.339986
12599.999,,406.37,445.146,0,0,12.599999,3.412649,0.01458,0.008295,3.404354,7.451132,0.32942
12666.666,,405.36,447.602,0,0,12.666666,5.880216,-0.977079,-0.612297,6.492514,9.31842,0.628244
12733.334,,404.248,456.713,0,0,12.733334,15.002779,-2.070755,-1.296734,16.299513,15.248327,1.577212
12799.997,,404.775,464.3,0,0,12.799997,22.601336,-1.52545,-0.955475,23.556812,19.63653,2.27946
12866.664,,404.646,465.271,0,0,12.866664,23.58389,-1.636162,-1.024761,24.608651,20.272536,2.38124
12933.331,,404.029,464.783,0,0,12.933331,23.10744,-2.234892,-1.399454,24.506894,20.211007,2.371394
12999.996,,404.111,462.296,0,0,12.999996,20.631985,-2.13464,-1.336715,21.9687,18.676261,2.125787
13066.665,,403.804,459.236,0,0,13.066665,17.583526,-2.423406,-1.517428,19.100954,16.942248,1.848291
13133.329,,403.884,456.065,0,0,13.133329,14.424063,-2.32519,-1.455963,15.880026,14.994679,1.53662
13200.002,,403.742,453.41,0,0,13.200002,11.780596,-2.448989,-1.533439,13.314035,13.443126,1.288324
13266.668,,404.151,450.347,0,0,13.266668,8.729124,-2.021809,-1.266103,9.995228,11.436374,0.967182
13333.333,,403.63,447.885,0,0,13.333333,6.278648,-2.524646,-1.580786,7.859433,10.144943,0.760513
13399.995,,403.439,444.842,0,0,13.399995,3.247167,-2.697502,-1.688961,4.936128,8.377335,0.477641
13466.663,,403.2,443.01,0,0,13.466663,1.426682,-2.918374,-1.827186,3.253868,7.360139,0.314858
13533.331,,402.748,440.599,0,0,13.533331,-0.972806,-3.352264,-2.09872,1.125913,6.073448,0.108948
13599.998,,403.183,439.705,0,0,13.599998,-1.8553,-2.899171,-1.815168,-0.040131,5.368387,-0.003883
13666.663,,402.911,437.912,0,0,13.666663,-3.636797,-3.153097,-1.974079,-1.662719,4.387272,-0.160892
13733.332,,402.947,437.968,0,0,13.733332,-3.569299,-3.09904,-1.940249,-1.62905,4.40763,-0.157634
13799.999,,403.113,435.857,0,0,13.799999,-5.668804,-2.915,-1.825074,-3.84373,3.0685,-0.371936
13866.665,,403.299,435.176,0,0,13.866665,-6.338315,-2.710979,-1.697395,-4.64092,2.586471,-0.449076
13933.328,,403.021,434.23,0,0,13.933328,-7.27283,-2.970975,-1.860104,-5.412726,2.119791,-0.523759
13999.997,,403.306,433.927,0,0,13.999997,-7.564348,-2.667988,-1.670491,-5.893857,1.828869,-0.570315
14066.668,,403.732,434.556,0,0,14.066668,-6.92387,-2.224018,-1.392649,-5.531222,2.048141,-0.535225
14133.331,,406.05,435.372,0,0,14.133331,-6.096398,0.111933,0.06922,-6.165618,1.664546,-0.596612
14200.002,,406.481,436.014,0,0,14.200002,-5.442929,0.560868,0.35017,-5.793099,1.889794,-0.560565
14266.664,,406.732,437.377,0,0,14.266664,-4.068466,0.829783,0.51846,-4.586926,2.619119,-0.443851
14333.335,,407.318,438.786,0,0,14.333335,-2.648005,1.433683,0.896389,-3.544394,3.249497,-0.342971
14399.998,,406.744,439.693,0,0,14.399998,-1.72955,0.877564,0.548362,-2.277912,4.015289,-0.220421
14466.664,,406.734,439.158,0,0,14.466664,-2.253098,0.885428,0.553284,-2.806382,3.695744,-0.271558
14533.333,,406.377,437.994,0,0,14.533333,-3.405651,0.546275,0.341037,-3.746688,3.127178,-0.362546
14599.996,,405.754,438.87,0,0,14.599996,-2.518208,-0.058897,-0.037687,-2.480521,3.892779,-0.240026
14666.664,,406.067,437.682,0,0,14.666664,-3.694769,0.271916,0.16934,-3.864109,3.056178,-0.373908
14733.333,,405.581,435.759,0,0,14.733333,-5.606334,-0.196289,-0.123669,-5.482665,2.077501,-0.530527
14800.0,,405.778,434.839,0,0,14.8,-6.514904,0.018488,0.010741,-6.525645,1.446852,-0.63145
14866.662,,406.015,433.986,0,0,14.866662,-7.356478,0.273247,0.170173,-7.526651,0.841583,-0.728312
14933.33,,406.077,435.126,0,0,14.93333,-6.205056,0.35299,0.220077,-6.425133,1.507628,-0.621724
14999.995,,406.577,436.194,0,0,14.999995,-5.125639,0.870715,0.544076,-5.669715,1.964399,-0.548626
15066.665,,407.079,437.959,0,0,15.066665,-3.349225,1.390423,0.869317,-4.218542,2.841867,-0.408204
15133.335,,407.426,438.469,0,0,15.133335,-2.827815,1.755115,1.097546,-3.925361,3.019142,-0.379835
15199.999,,407.199,437.623,0,0,15.199999,-3.662411,1.545788,0.966546,-4.628956,2.593705,-0.447918
15266.669,,406.669,437.653,0,0,15.266669,-3.621009,1.033445,0.645915,-4.266924,2.812612,-0.412886
15333.329,,406.295,437.948,0,0,15.333329,-3.314614,0.677082,0.422899,-3.737512,3.132726,-0.361658
15399.999,,405.992,438.899,0,0,15.399999,-2.352221,0.391705,0.244306,-2.596527,3.822635,-0.251251
15466.668,,406.192,440.798,0,0,15.466668,-0.441833,0.609311,0.380486,-0.822319,4.895429,-0.079571
15533.332,,406.1,442.591,0,0,15.533332,1.362551,0.534898,0.333917,1.028634,6.014627,0.099535
15599.998,,406.425,441.706,0,0,15.599998,0.48893,0.877468,0.548302,-0.059372,5.356753,-0.005745
15666.662,,406.274,440.583,0,0,15.666662,-0.622695,0.744021,0.464789,-1.087484,4.735094,-0.10523
15733.332,,405.866,440.526,0,0,15.733332,-0.668323,0.353558,0.220433,-0.888755,4.855257,-0.086
15799.996,,405.985,440.282,0,0,15.799996,-0.900956,0.490077,0.305868,-1.206824,4.662934,-0.116778
15866.664,,406.033,440.569,0,0,15.866664,-0.602593,0.555579,0.34686,-0.949453,4.818556,-0.091873
15933.332,,406.472,441.987,0,0,15.933332,0.826766,1.012065,0.632535,0.194231,5.510097,0.018795
15999.979,,406.3,442.718,0,0,15.999979,1.569117,0.857528,0.535823,1.033293,6.017445,0.099986
16066.63,,406.323,443.157,0,0,16.06663,2.019464,0.897975,0.561136,1.458328,6.274447,0.141114
16133.277,,406.561,444.878,0,0,16.133277,3.751807,1.153404,0.720987,3.03082,7.225271,0.293275
16199.927,,406.456,446.6,0,0,16.199927,5.485146,1.065817,0.666174,4.818972,8.306496,0.466305
16266.575,,405.423,448.374,0,0,16.266575,7.27048,0.050212,0.030595,7.239886,9.770327,0.700563
16333.225,,405.355,449.442,0,0,16.333225,8.349811,-0.000409,-0.001085,8.350895,10.442111,0.808069
16399.869,,404.512,449.808,0,0,16.399869,8.727136,-0.826048,-0.517781,9.244917,10.98269,0.894578
16466.523,,405.197,450.54,0,0,16.466523,9.470459,-0.123702,-0.078243,9.548702,11.166377,0.923974
16533.169,,404.543,452.893,0,0,16.533169,11.834776,-0.760375,-0.476681,12.311457,12.836907,1.19131
16599.816,,404.977,453.116,0,0,16.599816,12.06909,-0.309064,-0.194245,12.263335,12.807809,1.186654
16666.465,,404.425,452.416,0,0,16.666465,11.380399,-0.843769,-0.528871,11.90927,12.59372,1.152393
