TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,421.321,489.701,0,0,0.0,-33.309533,21.458862,16.248883,-49.558416,-14.191707,-5.574628,,,,,,0,0,0,0,,,
66.664,,421.873,489.72,0,0,0.066664,-33.077381,22.037355,16.686925,-49.764305,-14.262506,-5.597788,,,,,,0,0,0,0,,,
133.335,,418.809,490.212,0,0,0.133335,-32.372764,18.999824,14.386873,-46.759638,-13.22929,-5.259805,,,,,,0,0,0,0,,,
199.997,,417.251,487.498,0,0,0.199997,-34.874733,17.468263,13.227159,-48.101892,-13.690851,-5.410789,,,,,,0,0,0,0,,,
266.665,,414.978,486.347,0,0,0.266665,-35.814237,15.221678,11.52602,-47.340257,-13.428948,-5.325116,,,,,,0,0,0,0,,,
333.335,,412.806,485.923,0,0,0.333335,-36.027289,13.076067,9.90134,-45.928629,-12.94353,-5.166328,,,,,,0,0,0,0,,,
400.001,,411.45,487.011,0,0,0.400001,-34.728905,11.746428,8.894523,-43.623427,-12.15084,-4.907025,,,,,,0,0,0,0,,,
466.669,,413.842,490.232,0,0,0.466669,-31.298065,14.164763,10.725712,-42.023777,-11.600768,-4.727087,,,,,,0,0,0,0,,,
533.334,,415.321,491.013,0,0,0.533334,-30.307783,15.67007,11.865547,-42.17333,-11.652195,-4.743909,,,,,,0,0,0,0,,,
600.0,,415.192,493.475,0,0,0.6,-27.637046,15.567352,11.787768,-39.424813,-10.707061,-4.43474,,,,,,0,0,0,0,,,
666.669,,415.714,491.119,0,0,0.666669,-29.784845,16.115608,12.202913,-41.987758,-11.588382,-4.723035,,,,,,0,0,0,0,,,
733.331,,412.052,488.401,0,0,0.733331,-32.295211,12.479835,9.449866,-41.745077,-11.504931,-4.695737,,,,,,0,0,0,0,,,
799.997,,407.796,484.575,0,0,0.799997,-35.914107,8.250037,6.247017,-42.161124,-11.647997,-4.742536,,,,,,0,0,0,0,,,
866.665,,407.788,483.736,0,0,0.866665,-36.546539,8.268213,6.260781,-42.80732,-11.870205,-4.815224,,,,,,0,0,0,0,,,
933.334,,407.676,483.693,0,0,0.933334,-36.383508,8.182364,6.195775,-42.579283,-11.791789,-4.789573,,,,,,0,0,0,0,,,
1000.004,,406.793,482.327,0,0,1.000004,-37.544012,7.325489,5.546939,-43.090952,-11.967737,-4.847129,,,,,,0,0,0,0,,,
1066.665,,406.972,483.178,0,0,1.066665,-36.488082,7.530583,5.70224,-42.190322,-11.658037,-4.745821,,,,,,0,0,0,0,,,
1133.334,,405.884,488.911,0,0,1.133334,-30.550663,6.468655,4.898136,-35.448799,-9.339828,-3.987494,,,,,,0,0,0,0,,,
1199.999,,406.48,495.762,0,0,1.199999,-23.495791,7.090699,5.369154,-28.864945,-7.075835,-3.246902,,,,,,0,0,0,0,,,
1266.668,,407.826,503.812,0,0,1.266668,-15.24244,8.462719,6.408062,-21.650502,-4.595002,-2.435378,,,,,,0,0,0,0,,,
1333.334,,407.198,509.662,0,0,1.333334,-9.189629,7.860711,5.952215,-15.141844,-2.356868,-1.703246,,,,,,0,0,0,0,,,
1400.001,,409.932,511.519,0,0,1.400001,-7.130346,10.620677,8.042092,-15.172438,-2.367388,-1.706687,,,,,,0,0,0,0,,,
1466.664,,408.153,515.239,0,0,1.466664,-3.208603,8.867616,6.714655,-9.923258,-0.56235,-1.116228,,,,,,0,0,0,0,,,
1533.331,,406.324,514.332,0,0,1.533331,-3.914376,7.06453,5.349339,-9.263715,-0.335553,-1.042038,,,,,,0,0,0,0,,,
1599.998,,409.769,516.043,0,0,1.599998,-2.002675,10.535418,7.977533,-9.980207,-0.581933,-1.122634,,,,,,0,0,0,0,,,
1666.667,,410.501,524.518,0,0,1.666667,6.672508,11.293281,8.551395,-1.878887,2.203871,-0.211348,,,,,,0,0,0,0,,,
1733.33,,409.772,524.493,0,0,1.73333,6.847149,10.590115,8.01895,-1.171801,2.447017,-0.131811,,,,,,0,0,0,0,,,
1800.0,,413.545,524.565,0,0,1.8,7.11829,14.388927,10.895451,-3.777161,1.55111,-0.424878,,,,,,0,0,0,0,,,
1866.67,,409.961,520.496,0,0,1.86667,3.24791,10.830712,8.201133,-4.953223,1.146698,-0.557168,,,,,,0,0,0,0,,,
1933.335,,409.782,516.026,0,0,1.933335,-1.024004,10.677469,8.085096,-9.109099,-0.282385,-1.024646,,,,,,0,0,0,0,,,
2000.003,,407.777,513.431,0,0,2.000003,-3.421426,8.698202,6.586373,-10.007799,-0.591422,-1.125737,,,,,,0,0,0,0,,,
2066.664,,406.711,512.637,0,0,2.066664,-4.018386,7.657906,5.79865,-9.817036,-0.525824,-1.104279,,,,,,0,0,0,0,,,
2133.333,,406.454,510.378,0,0,2.133333,-6.080837,7.426588,5.623493,-11.704329,-1.174808,-1.316573,,,,,,0,0,0,0,,,
2200.001,,406.449,510.979,0,0,2.200001,-5.283804,7.447243,5.639133,-10.922937,-0.90611,-1.228677,,,,,,0,0,0,0,,,
2266.665,,405.944,514.138,0,0,2.266665,-1.929295,6.967871,5.276148,-7.205442,0.372226,-0.810511,,,,,,0,0,0,0,,,
